league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
F2,2223,2022-07-30,Dijon,St Etienne,3.16,3.16,0.0
F2,2223,2022-07-30,Bastia,Laval,3.02,3.02,0.0
F2,2223,2022-07-30,Bordeaux,Valenciennes,3.12,3.12,0.0
F2,2223,2022-07-30,Guingamp,Pau FC,3.62,3.62,0.0
F2,2223,2022-07-30,Le Havre,Grenoble,3.09,3.09,0.0
F2,2223,2022-07-30,Metz,Amiens,3.3,3.3,0.0
F2,2223,2022-07-30,Nimes,Caen,3.23,3.23,0.0
F2,2223,2022-07-30,Quevilly Rouen,Rodez,2.96,2.96,0.0
F2,2223,2022-08-01,Sochaux,Paris FC,3.21,3.21,0.0
F2,2223,2022-08-06,St Etienne,Nimes,3.6,3.6,0.0
F2,2223,2022-08-06,Amiens,Annecy,3.08,3.08,0.0
F2,2223,2022-08-06,Grenoble,Sochaux,3.02,3.02,0.0
F2,2223,2022-08-06,Laval,Guingamp,2.97,2.97,0.0
F2,2223,2022-08-06,Niort,Bastia,2.91,2.91,0.0
F2,2223,2022-08-06,Paris FC,Quevilly Rouen,3.38,3.38,0.0
F2,2223,2022-08-06,Pau FC,Dijon,3.17,3.17,0.0
F2,2223,2022-08-06,Rodez,Bordeaux,3.17,3.17,0.0
F2,2223,2022-08-06,Valenciennes,Le Havre,3.02,3.02,0.0
F2,2223,2022-08-08,Caen,Metz,3.1,3.1,0.0
F2,2223,2022-08-13,Guingamp,Paris FC,3.13,3.13,0.0
F2,2223,2022-08-13,Annecy,Laval,3.07,3.07,0.0
F2,2223,2022-08-13,Bastia,Grenoble,3.1,3.1,0.0
F2,2223,2022-08-13,Bordeaux,Niort,3.46,3.46,0.0
F2,2223,2022-08-13,Dijon,Caen,3.16,3.16,0.0
F2,2223,2022-08-13,Le Havre,Pau FC,3.21,3.21,0.0
F2,2223,2022-08-13,Metz,Valenciennes,3.25,3.25,0.0
F2,2223,2022-08-13,Nimes,Rodez,3.14,3.14,0.0
F2,2223,2022-08-13,Sochaux,Amiens,3.34,3.34,0.0
F2,2223,2022-08-15,Quevilly Rouen,St Etienne,3.22,3.22,0.0
F2,2223,2022-08-20,St Etienne,Le Havre,3.29,3.29,0.0
F2,2223,2022-08-20,Amiens,Bastia,2.96,2.96,0.0
F2,2223,2022-08-20,Caen,Guingamp,3.07,3.07,0.0
F2,2223,2022-08-20,Dijon,Nimes,3.38,3.38,0.0
F2,2223,2022-08-20,Laval,Metz,3.13,3.13,0.0
F2,2223,2022-08-20,Niort,Paris FC,3.06,3.06,0.0
F2,2223,2022-08-20,Pau FC,Sochaux,3.09,3.09,0.0
F2,2223,2022-08-20,Rodez,Annecy,2.89,2.89,0.0
F2,2223,2022-08-20,Valenciennes,Quevilly Rouen,3.06,3.06,0.0
F2,2223,2022-08-22,Grenoble,Bordeaux,3.01,3.01,0.0
F2,2223,2022-08-27,Bordeaux,Guingamp,3.2,3.2,0.0
F2,2223,2022-08-27,Metz,Dijon,3.28,3.28,0.0
F2,2223,2022-08-27,Annecy,Grenoble,2.9,2.9,0.0
F2,2223,2022-08-27,Bastia,Rodez,3.02,3.02,0.0
F2,2223,2022-08-27,Le Havre,Amiens,3.09,3.09,0.0
F2,2223,2022-08-27,Nimes,Laval,3.06,3.06,0.0
