league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
T1,1617,2016-01-10,Kasimpasa,Kocaelispor,3.4,3.4,0.0
T1,1617,2016-01-10,Gaziantep,Bursaspor,3.4,3.4,0.0
T1,1617,2016-02-10,Kocaelispor,Fenerbahce,3.25,3.25,0.0
T1,1617,2016-02-10,Galatasaray,Antalyaspor,4.5,4.5,0.0
T1,1617,2016-03-12,Buyuksehyr,Antalyaspor,4.2,4.2,0.0
T1,1617,2016-04-11,Galatasaray,Buyuksehyr,3.4,3.4,0.0
T1,1617,2016-04-12,Antalyaspor,Antalyaspor,3.2,3.2,0.0
T1,1617,2016-04-12,Gaziantep,Akhisar Belediyespor,3.1,3.1,0.0
T1,1617,2016-04-12,Kocaelispor,Karabukspor,3.5,3.5,0.0
T1,1617,2016-04-12,Kasimpasa,Galatasaray,3.6,3.6,0.0
T1,1617,2016-05-11,Besiktas,Trabzonspor,4.33,4.33,0.0
T1,1617,2016-05-11,Antalyaspor,Gaziantep,3.0,3.0,0.0
T1,1617,2016-05-12,Bursaspor,Rizespor,3.6,3.6,0.0
T1,1617,2016-06-11,Akhisar Belediyespor,Fenerbahce,3.75,3.75,0.0
T1,1617,2016-06-11,Kocaelispor,Kocaelispor,3.6,3.6,0.0
T1,1617,2016-06-11,Rizespor,Antalyaspor,3.4,3.4,0.0
T1,1617,2016-06-11,Antalyaspor,Kasimpasa,3.3,3.3,0.0
T1,1617,2016-08-19,Antalyaspor,Bursaspor,3.6,3.6,0.0
T1,1617,2016-08-20,Rizespor,Antalyaspor,3.2,3.2,0.0
T1,1617,2016-08-20,Besiktas,Antalyaspor,4.75,4.75,0.0
T1,1617,2016-08-26,Antalyaspor,Antalyaspor,3.3,3.3,0.0
T1,1617,2016-08-26,Antalyaspor,Besiktas,3.4,3.4,0.0
T1,1617,2016-08-27,Akhisar Belediyespor,Galatasaray,3.2,3.2,0.0
T1,1617,2016-08-27,Kasimpasa,Antalyaspor,3.75,3.75,0.0
T1,1617,2016-08-28,Fenerbahce,Kocaelispor,4.33,4.33,0.0
T1,1617,2016-08-28,Kocaelispor,Genclerbirligi,3.4,3.4,0.0
T1,1617,2016-09-12,Trabzonspor,Antalyaspor,4.5,4.5,0.0
T1,1617,2016-09-16,Karabukspor,Antalyaspor,3.4,3.4,0.0
T1,1617,2016-09-16,Bursaspor,Kocaelispor,3.5,3.5,0.0
T1,1617,2016-09-18,Antalyaspor,Genclerbirligi,3.3,3.3,0.0
T1,1617,2016-09-19,Kasimpasa,Fenerbahce,3.6,3.6,0.0
T1,1617,2016-09-24,Buyuksehyr,Kocaelispor,3.4,3.4,0.0
T1,1617,2016-09-24,Besiktas,Galatasaray,3.5,3.5,0.0
