league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
PL1,2122,2021-08-06,Sp Lisbon,Vizela,5.51,5.51,0.0
PL1,2122,2021-08-07,Arouca,Estoril,3.2,3.2,0.0
PL1,2122,2021-08-07,Maritimo,Sp Braga,3.57,3.57,0.0
PL1,2122,2021-08-07,Moreirense,Benfica,4.56,4.56,0.0
PL1,2122,2021-08-08,Porto,Belenenses,6.26,6.26,0.0
PL1,2122,2021-08-08,Guimaraes,Portimonense,3.21,3.21,0.0
PL1,2122,2021-08-08,Tondela,Santa Clara,3.14,3.14,0.0
PL1,2122,2021-08-08,Pacos Ferreira,Famalicao,3.1,3.1,0.0
PL1,2122,2021-08-09,Gil Vicente,Boavista,3.14,3.14,0.0
PL1,2122,2021-08-13,Estoril,Guimaraes,3.09,3.09,0.0
PL1,2122,2021-08-14,Benfica,Arouca,7.02,7.02,0.0
PL1,2122,2021-08-14,Sp Braga,Sp Lisbon,3.2,3.2,0.0
PL1,2122,2021-08-14,Vizela,Tondela,3.17,3.17,0.0
PL1,2122,2021-08-15,Famalicao,Porto,4.8,4.8,0.0
PL1,2122,2021-08-15,Santa Clara,Moreirense,3.13,3.13,0.0
PL1,2122,2021-08-15,Portimonense,Gil Vicente,3.06,3.06,0.0
PL1,2122,2021-08-16,Belenenses,Maritimo,2.91,2.91,0.0
PL1,2122,2021-08-16,Boavista,Pacos Ferreira,3.01,3.01,0.0
PL1,2122,2021-08-20,Moreirense,Sp Braga,3.61,3.61,0.0
PL1,2122,2021-08-20,Arouca,Famalicao,3.08,3.08,0.0
PL1,2122,2021-08-21,Sp Lisbon,Belenenses,6.53,6.53,0.0
PL1,2122,2021-08-21,Gil Vicente,Benfica,4.09,4.09,0.0
PL1,2122,2021-08-22,Maritimo,Porto,4.6,4.6,0.0
PL1,2122,2021-08-22,Guimaraes,Vizela,3.59,3.59,0.0
PL1,2122,2021-08-22,Tondela,Portimonense,2.93,2.93,0.0
PL1,2122,2021-08-23,Boavista,Santa Clara,3.15,3.15,0.0
PL1,2122,2021-08-23,Pacos Ferreira,Estoril,3.14,3.14,0.0
PL1,2122,2021-08-27,Estoril,Maritimo,3.1,3.1,0.0
PL1,2122,2021-08-27,Belenenses,Moreirense,3.15,3.15,0.0
PL1,2122,2021-08-28,Porto,Arouca,6.97,6.97,0.0
PL1,2122,2021-08-28,Famalicao,Sp Lisbon,4.23,4.23,0.0
PL1,2122,2021-08-28,Vizela,Boavista,3.23,3.23,0.0
PL1,2122,2021-08-29,Portimonense,Pacos Ferreira,3.2,3.2,0.0
PL1,2122,2021-08-29,Santa Clara,Gil Vicente,2.98,2.98,0.0
PL1,2122,2021-08-29,Benfica,Tondela,6.84,6.84,0.0
PL1,2122,2021-08-29,Sp Braga,Guimaraes,3.79,3.79,0.0
PL1,2122,2021-09-11,Pacos Ferreira,Sp Braga,3.45,3.45,0.0
PL1,2122,2021-09-11,Santa Clara,Benfica,4.22,4.22,0.0
PL1,2122,2021-09-11,Sp Lisbon,Porto,3.16,3.16,0.0
PL1,2122,2021-09-12,Moreirense,Famalicao,3.16,3.16,0.0
PL1,2122,2021-09-12,Boavista,Portimonense,3.09,3.09,0.0
PL1,2122,2021-09-12,Gil Vicente,Vizela,3.37,3.37,0.0
PL1,2122,2021-09-12,Guimaraes,Belenenses,4.06,4.06,0.0
PL1,2122,2021-09-13,Tondela,Estoril,3.24,3.24,0.0
PL1,2122,2021-09-13,Maritimo,Arouca,3.24,3.24,0.0
PL1,2122,2021-09-17,Portimonense,Santa Clara,3.01,3.01,0.0
PL1,2122,2021-09-18,Belenenses,Gil Vicente,3.1,3.1,0.0
PL1,2122,2021-09-18,Arouca,Guimaraes,3.42,3.42,0.0
PL1,2122,2021-09-18,Famalicao,Maritimo,3.35,3.35,0.0
PL1,2122,2021-09-19,Porto,Moreirense,6.47,6.47,0.0
PL1,2122,2021-09-19,Estoril,Sp Lisbon,3.74,3.74,0.0
PL1,2122,2021-09-19,Vizela,Pacos Ferreira,3.16,3.16,0.0
PL1,2122,2021-09-20,Sp Braga,Tondela,5.15,5.15,0.0
PL1,2122,2021-09-20,Benfica,Boavista,6.51,6.51,0.0
PL1,2122,2021-09-24,Gil Vicente,Porto,4.48,4.48,0.0
PL1,2122,2021-09-24,Sp Lisbon,Maritimo,5.59,5.59,0.0
PL1,2122,2021-09-25,Guimaraes,Benfica,3.89,3.89,0.0
PL1,2122,2021-09-25,Tondela,Famalicao,3.31,3.31,0.0
PL1,2122,2021-09-25,Moreirense,Arouca,3.38,3.38,0.0
PL1,2122,2021-09-26,Portimonense,Vizela,3.3,3.3,0.0
PL1,2122,2021-09-26,Santa Clara,Sp Braga,3.39,3.39,0.0
PL1,2122,2021-09-27,Boavista,Estoril,3.03,3.03,0.0
PL1,2122,2021-09-27,Pacos Ferreira,Belenenses,3.52,3.52,0.0
PL1,2122,2021-10-01,Famalicao,Guimaraes,3.35,3.35,0.0
PL1,2122,2021-10-01,Maritimo,Moreirense,3.22,3.22,0.0
PL1,2122,2021-10-02,Porto,Pacos Ferreira,5.94,5.94,0.0
PL1,2122,2021-10-02,Arouca,Sp Lisbon,4.22,4.22,0.0
PL1,2122,2021-10-02,Vizela,Santa Clara,3.17,3.17,0.0
PL1,2122,2021-10-03,Benfica,Portimonense,6.48,6.48,0.0
PL1,2122,2021-10-03,Estoril,Gil Vicente,3.21,3.21,0.0
PL1,2122,2021-10-03,Sp Braga,Boavista,4.47,4.47,0.0
PL1,2122,2021-10-03,Belenenses,Tondela,3.31,3.31,0.0
PL1,2122,2021-10-22,Guimaraes,Maritimo,3.96,3.96,0.0
PL1,2122,2021-10-23,Santa Clara,Famalicao,3.12,3.12,0.0
PL1,2122,2021-10-23,Tondela,Porto,4.93,4.93,0.0
PL1,2122,2021-10-23,Sp Lisbon,Moreirense,5.96,5.96,0.0
PL1,2122,2021-10-24,Vizela,Benfica,4.61,4.61,0.0
PL1,2122,2021-10-24,Pacos Ferreira,Arouca,3.4,3.4,0.0
PL1,2122,2021-10-24,Portimonense,Estoril,3.0,3.0,0.0
PL1,2122,2021-10-25,Gil Vicente,Sp Braga,3.37,3.37,0.0
PL1,2122,2021-10-25,Boavista,Belenenses,3.2,3.2,0.0
PL1,2122,2021-10-29,Arouca,Tondela,3.22,3.22,0.0
PL1,2122,2021-10-30,Estoril,Benfica,4.39,4.39,0.0
PL1,2122,2021-10-30,Sp Lisbon,Guimaraes,4.24,4.24,0.0
PL1,2122,2021-10-30,Porto,Boavista,6.55,6.55,0.0
PL1,2122,2021-10-31,Belenenses,Santa Clara,3.11,3.11,0.0
PL1,2122,2021-10-31,Famalicao,Vizela,3.42,3.42,0.0
PL1,2122,2021-10-31,Maritimo,Gil Vicente,3.11,3.11,0.0
PL1,2122,2021-11-01,Moreirense,Pacos Ferreira,3.23,3.23,0.0
PL1,2122,2021-11-01,Sp Braga,Portimonense,4.26,4.26,0.0
PL1,2122,2021-11-05,Boavista,Famalicao,3.29,3.29,0.0
PL1,2122,2021-11-05,Gil Vicente,Arouca,3.42,3.42,0.0
PL1,2122,2021-11-06,Portimonense,Belenenses,3.23,3.23,0.0
PL1,2122,2021-11-06,Guimaraes,Moreirense,4.19,4.19,0.0
PL1,2122,2021-11-06,Vizela,Estoril,3.14,3.14,0.0
PL1,2122,2021-11-07,Santa Clara,Porto,4.44,4.44,0.0
PL1,2122,2021-11-07,Pacos Ferreira,Sp Lisbon,3.93,3.93,0.0
PL1,2122,2021-11-07,Benfica,Sp Braga,4.13,4.13,0.0
PL1,2122,2021-11-07,Tondela,Maritimo,3.27,3.27,0.0
PL1,2122,2021-11-26,Moreirense,Gil Vicente,3.15,3.15,0.0
PL1,2122,2021-11-27,Arouca,Boavista,3.36,3.36,0.0
PL1,2122,2021-11-27,Belenenses,Benfica,5.99,5.99,0.0
PL1,2122,2021-11-27,Famalicao,Portimonense,3.4,3.4,0.0
PL1,2122,2021-11-28,Sp Lisbon,Tondela,6.21,6.21,0.0
