league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
NO1,2526,2025-08-08,For Sittard,Go Ahead Eagles,3.44,3.44,0.0
NO1,2526,2025-08-09,Nijmegen,Excelsior,3.73,3.73,0.0
NO1,2526,2025-08-09,Feyenoord,NAC Breda,7.56,7.56,0.0
NO1,2526,2025-08-09,Heerenveen,Volendam,4.03,4.03,0.0
NO1,2526,2025-08-09,PSV Eindhoven,Sparta Rotterdam,6.99,6.99,0.0
NO1,2526,2025-08-10,Ajax,Telstar,7.78,7.78,0.0
NO1,2526,2025-08-10,Zwolle,Twente,3.57,3.57,0.0
NO1,2526,2025-08-10,Utrecht,Heracles,4.3,4.3,0.0
NO1,2526,2025-08-10,AZ Alkmaar,Groningen,4.32,4.32,0.0
NO1,2526,2025-08-15,Telstar,Zwolle,3.4,3.4,0.0
NO1,2526,2025-08-16,Excelsior,Feyenoord,4.72,4.72,0.0
NO1,2526,2025-08-16,Heracles,Nijmegen,3.41,3.41,0.0
NO1,2526,2025-08-16,Groningen,Heerenveen,3.36,3.36,0.0
NO1,2526,2025-08-17,NAC Breda,For Sittard,3.32,3.32,0.0
NO1,2526,2025-08-17,Sparta Rotterdam,Utrecht,3.62,3.62,0.0
NO1,2526,2025-08-17,Twente,PSV Eindhoven,4.69,4.69,0.0
NO1,2526,2025-08-17,Volendam,AZ Alkmaar,4.51,4.51,0.0
NO1,2526,2025-08-17,Go Ahead Eagles,Ajax,4.05,4.05,0.0
NO1,2526,2025-08-23,PSV Eindhoven,Groningen,7.84,7.84,0.0
NO1,2526,2025-08-23,Go Ahead Eagles,Sparta Rotterdam,3.72,3.72,0.0
NO1,2526,2025-08-23,Telstar,Volendam,3.69,3.69,0.0
NO1,2526,2025-08-24,Heerenveen,Twente,3.7,3.7,0.0
NO1,2526,2025-08-24,Utrecht,Excelsior,5.2,5.2,0.0
NO1,2526,2025-08-24,Ajax,Heracles,7.54,7.54,0.0
NO1,2526,2025-08-24,Nijmegen,NAC Breda,4.32,4.32,0.0
NO1,2526,2025-08-29,Groningen,Heracles,3.99,3.99,0.0
NO1,2526,2025-08-30,Volendam,Ajax,5.39,5.39,0.0
NO1,2526,2025-08-30,Heerenveen,Go Ahead Eagles,3.65,3.65,0.0
NO1,2526,2025-08-30,PSV Eindhoven,Telstar,11.44,11.44,0.0
NO1,2526,2025-08-30,Excelsior,Twente,3.86,3.86,0.0
NO1,2526,2025-08-31,For Sittard,Nijmegen,3.65,3.65,0.0
NO1,2526,2025-08-31,Sparta Rotterdam,Feyenoord,3.97,3.97,0.0
NO1,2526,2025-08-31,Zwolle,Utrecht,3.58,3.58,0.0
NO1,2526,2025-08-31,NAC Breda,AZ Alkmaar,4.34,4.34,0.0
NO1,2526,2025-09-13,Twente,NAC Breda,4.47,4.47,0.0
NO1,2526,2025-09-13,Ajax,Zwolle,5.95,5.95,0.0
NO1,2526,2025-09-13,Go Ahead Eagles,Volendam,4.53,4.53,0.0
NO1,2526,2025-09-13,Nijmegen,PSV Eindhoven,4.36,4.36,0.0
NO1,2526,2025-09-13,Feyenoord,Heerenveen,5.01,5.01,0.0
NO1,2526,2025-09-14,Telstar,For Sittard,3.51,3.51,0.0
NO1,2526,2025-09-14,Utrecht,Groningen,3.8,3.8,0.0
NO1,2526,2025-09-14,Heracles,AZ Alkmaar,4.36,4.36,0.0
NO1,2526,2025-09-14,Excelsior,Sparta Rotterdam,3.59,3.59,0.0
NO1,2526,2025-09-17,Feyenoord,For Sittard,5.7,5.7,0.0
NO1,2526,2025-09-19,Sparta Rotterdam,Twente,3.48,3.48,0.0
NO1,2526,2025-09-20,Volendam,Excelsior,3.68,3.68,0.0
NO1,2526,2025-09-20,Groningen,Telstar,3.67,3.67,0.0
NO1,2526,2025-09-20,For Sittard,Utrecht,3.64,3.64,0.0
NO1,2526,2025-09-20,NAC Breda,Heracles,3.52,3.52,0.0
NO1,2526,2025-09-21,AZ Alkmaar,Feyenoord,3.52,3.52,0.0
NO1,2526,2025-09-21,Zwolle,Go Ahead Eagles,3.61,3.61,0.0
NO1,2526,2025-09-21,Heerenveen,Nijmegen,3.69,3.69,0.0
NO1,2526,2025-09-21,PSV Eindhoven,Ajax,4.08,4.08,0.0
NO1,2526,2025-09-24,AZ Alkmaar,Zwolle,5.35,5.35,0.0
NO1,2526,2025-09-26,Twente,For Sittard,4.68,4.68,0.0
NO1,2526,2025-09-27,Heracles,Sparta Rotterdam,3.67,3.67,0.0
NO1,2526,2025-09-27,Excelsior,PSV Eindhoven,6.5,6.5,0.0
NO1,2526,2025-09-27,Volendam,Zwolle,3.56,3.56,0.0
NO1,2526,2025-09-27,Ajax,NAC Breda,6.15,6.15,0.0
NO1,2526,2025-09-28,Nijmegen,AZ Alkmaar,3.97,3.97,0.0
NO1,2526,2025-09-28,Telstar,Go Ahead Eagles,3.62,3.62,0.0
NO1,2526,2025-09-28,Utrecht,Heerenveen,3.87,3.87,0.0
NO1,2526,2025-09-28,Groningen,Feyenoord,3.92,3.92,0.0
NO1,2526,2025-10-03,NAC Breda,Groningen,3.3,3.3,0.0
NO1,2526,2025-10-04,Sparta Rotterdam,Ajax,4.0,4.0,0.0
NO1,2526,2025-10-04,For Sittard,Volendam,3.83,3.83,0.0
NO1,2526,2025-10-04,Zwolle,PSV Eindhoven,5.18,5.18,0.0
NO1,2526,2025-10-04,Heerenveen,Excelsior,4.28,4.28,0.0
NO1,2526,2025-10-05,Twente,Heracles,5.5,5.5,0.0
NO1,2526,2025-10-05,Feyenoord,Utrecht,4.56,4.56,0.0
NO1,2526,2025-10-05,AZ Alkmaar,Telstar,5.94,5.94,0.0
NO1,2526,2025-10-05,Go Ahead Eagles,Nijmegen,3.86,3.86,0.0
NO1,2526,2025-10-18,NAC Breda,Zwolle,3.56,3.56,0.0
NO1,2526,2025-10-18,Ajax,AZ Alkmaar,3.76,3.76,0.0
NO1,2526,2025-10-18,Utrecht,Volendam,5.02,5.02,0.0
NO1,2526,2025-10-18,PSV Eindhoven,Go Ahead Eagles,6.66,6.66,0.0
NO1,2526,2025-10-18,Nijmegen,Twente,3.66,3.66,0.0
NO1,2526,2025-10-19,Telstar,Heerenveen,3.56,3.56,0.0
NO1,2526,2025-10-19,Excelsior,For Sittard,3.53,3.53,0.0
NO1,2526,2025-10-19,Groningen,Sparta Rotterdam,3.62,3.62,0.0
NO1,2526,2025-10-19,Heracles,Feyenoord,5.22,5.22,0.0
NO1,2526,2025-10-24,Heerenveen,NAC Breda,3.89,3.89,0.0
NO1,2526,2025-10-25,For Sittard,Groningen,3.24,3.24,0.0
NO1,2526,2025-10-25,Sparta Rotterdam,Telstar,3.91,3.91,0.0
NO1,2526,2025-10-25,Volendam,Heracles,3.74,3.74,0.0
NO1,2526,2025-10-25,Zwolle,Nijmegen,3.74,3.74,0.0
NO1,2526,2025-10-26,Go Ahead Eagles,Excelsior,4.08,4.08,0.0
NO1,2526,2025-10-26,Twente,Ajax,3.54,3.54,0.0
