league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
P1,1819,2018-08-10,Benfica,Guimaraes,5.75,5.75,0.0
P1,1819,2018-08-12,Sp Braga,Nacional,5.0,5.0,0.0
P1,1819,2018-08-12,Moreirense,Sp Lisbon,4.2,4.2,0.0
P1,1819,2018-08-17,Aves,Tondela,3.0,3.0,0.0
P1,1819,2018-08-18,Sp Lisbon,Setubal,5.5,5.5,0.0
P1,1819,2018-08-19,Nacional,Moreirense,3.0,3.0,0.0
P1,1819,2018-08-19,Santa Clara,Sp Braga,3.75,3.75,0.0
P1,1819,2018-08-19,Rio Ave,Maritimo,3.2,3.2,0.0
P1,1819,2018-08-19,Belenenses,Porto,4.33,4.33,0.0
P1,1819,2018-08-24,Maritimo,Aves,3.3,3.3,0.0
P1,1819,2018-08-25,Porto,Guimaraes,7.5,7.5,0.0
P1,1819,2018-08-25,Portimonense,Santa Clara,3.2,3.2,0.0
P1,1819,2018-08-25,Benfica,Sp Lisbon,3.2,3.2,0.0
P1,1819,2018-08-26,Farense,Boavista,3.0,3.0,0.0
P1,1819,2018-08-26,Tondela,Rio Ave,3.0,3.0,0.0
P1,1819,2018-08-26,Sp Braga,Aves,5.25,5.25,0.0
P1,1819,2018-08-26,Setubal,Nacional,3.2,3.2,0.0
P1,1819,2018-08-27,Moreirense,Belenenses,3.1,3.1,0.0
P1,1819,2018-09-01,Santa Clara,Boavista,3.0,3.0,0.0
P1,1819,2018-09-02,Rio Ave,Portimonense,3.3,3.3,0.0
P1,1819,2018-09-21,Boavista,Aves,3.1,3.1,0.0
P1,1819,2018-09-22,Santa Clara,Rio Ave,3.1,3.1,0.0
P1,1819,2018-09-23,Portimonense,Guimaraes,3.1,3.1,0.0
P1,1819,2018-09-27,Aves,Benfica,4.75,4.75,0.0
P1,1819,2018-09-29,Rio Ave,Boavista,3.25,3.25,0.0
P1,1819,2018-09-30,Guimaraes,Setubal,3.2,3.2,0.0
P1,1819,2018-10-05,Tondela,Nacional,3.6,3.6,0.0
P1,1819,2018-10-06,Sp Braga,Rio Ave,4.5,4.5,0.0
P1,1819,2018-10-06,Maritimo,Guimaraes,3.2,3.2,0.0
