league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
E3,1920,2019-08-03,Newport County,Mansfield,3.34,3.34,0.0
E3,1920,2019-08-03,Northampton,Walsall,3.35,3.35,0.0
E3,1920,2019-08-03,Colchester,Port Vale,3.4,3.4,0.0
E3,1920,2019-08-03,Salford,Stevenage,3.47,3.47,0.0
E3,1920,2019-08-03,Forest Green,Oldham,3.47,3.47,0.0
E3,1920,2019-08-03,Bradford,Cambridge,3.57,3.57,0.0
E3,1920,2019-08-03,Carlisle,Crawley Town,3.37,3.37,0.0
E3,1920,2019-08-03,Crewe,Plymouth,3.3,3.3,0.0
E3,1920,2019-08-03,Exeter,Mansfield,3.36,3.36,0.0
E3,1920,2019-08-03,Scunthorpe,Swindon,3.39,3.39,0.0
E3,1920,2019-08-03,Leyton Orient,Cheltenham,3.41,3.41,0.0
E3,1920,2019-08-03,Morecambe,Grimsby,3.33,3.33,0.0
E3,1920,2019-08-10,Cheltenham,Scunthorpe,3.34,3.34,0.0
E3,1920,2019-08-10,Crawley Town,Salford,3.27,3.27,0.0
E3,1920,2019-08-10,Grimsby,Bradford,3.31,3.31,0.0
E3,1920,2019-08-10,Mansfield,Leyton Orient,3.21,3.21,0.0
E3,1920,2019-08-10,Cambridge,Newport County,3.18,3.18,0.0
E3,1920,2019-08-10,Mansfield,Morecambe,3.78,3.78,0.0
E3,1920,2019-08-10,Oldham,Crewe,3.31,3.31,0.0
E3,1920,2019-08-10,Plymouth,Colchester,3.43,3.43,0.0
E3,1920,2019-08-10,Port Vale,Northampton,3.2,3.2,0.0
E3,1920,2019-08-10,Stevenage,Exeter,3.13,3.13,0.0
E3,1920,2019-08-10,Swindon,Carlisle,3.54,3.54,0.0
E3,1920,2019-08-10,Walsall,Forest Green,3.25,3.25,0.0
E3,1920,2019-08-17,Newport County,Plymouth,3.24,3.24,0.0
E3,1920,2019-08-17,Bradford,Oldham,3.59,3.59,0.0
E3,1920,2019-08-17,Carlisle,Mansfield,3.3,3.3,0.0
E3,1920,2019-08-17,Colchester,Cambridge,3.35,3.35,0.0
E3,1920,2019-08-17,Crewe,Walsall,3.29,3.29,0.0
E3,1920,2019-08-17,Exeter,Swindon,3.17,3.17,0.0
E3,1920,2019-08-17,Forest Green,Grimsby,3.23,3.23,0.0
E3,1920,2019-08-17,Leyton Orient,Stevenage,3.29,3.29,0.0
E3,1920,2019-08-17,Morecambe,Cheltenham,3.23,3.23,0.0
E3,1920,2019-08-17,Northampton,Mansfield,3.45,3.45,0.0
