league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
D2,2021,2020-09-18,Hamburg,Fortuna Dusseldorf,3.49,3.49,0.0
D2,2021,2020-09-18,Regensburg,Nurnberg,3.48,3.48,0.0
D2,2021,2020-09-19,Hannover,Karlsruhe,3.88,3.88,0.0
D2,2021,2020-09-19,Sandhausen,Darmstadt,3.22,3.22,0.0
D2,2021,2020-09-19,Wurzburger Kickers,Erzgebirge Aue,3.34,3.34,0.0
D2,2021,2020-09-20,Greuther Furth,Osnabruck,3.43,3.43,0.0
D2,2021,2020-09-20,Heidenheim,Braunschweig,3.25,3.25,0.0
D2,2021,2020-09-20,Holstein Kiel,Paderborn,3.5,3.5,0.0
D2,2021,2020-09-21,Bochum,St Pauli,3.59,3.59,0.0
D2,2021,2020-09-25,Erzgebirge Aue,Greuther Furth,3.4,3.4,0.0
D2,2021,2020-09-25,Osnabruck,Hannover,3.51,3.51,0.0
D2,2021,2020-09-26,Braunschweig,Holstein Kiel,3.39,3.39,0.0
D2,2021,2020-09-26,Darmstadt,Regensburg,3.48,3.48,0.0
D2,2021,2020-09-26,Fortuna Dusseldorf,Wurzburger Kickers,3.86,3.86,0.0
D2,2021,2020-09-27,Karlsruhe,Bochum,3.25,3.25,0.0
D2,2021,2020-09-27,Nurnberg,Sandhausen,3.37,3.37,0.0
D2,2021,2020-09-27,St Pauli,Heidenheim,3.3,3.3,0.0
D2,2021,2020-09-28,Paderborn,Hamburg,3.41,3.41,0.0
D2,2021,2020-10-02,Bochum,Osnabruck,3.46,3.46,0.0
D2,2021,2020-10-02,Sandhausen,St Pauli,3.52,3.52,0.0
D2,2021,2020-10-03,Hannover,Braunschweig,3.72,3.72,0.0
D2,2021,2020-10-03,Heidenheim,Paderborn,3.58,3.58,0.0
D2,2021,2020-10-03,Regensburg,Karlsruhe,3.32,3.32,0.0
D2,2021,2020-10-04,Holstein Kiel,Fortuna Dusseldorf,3.52,3.52,0.0
D2,2021,2020-10-04,Wurzburger Kickers,Greuther Furth,3.42,3.42,0.0
D2,2021,2020-10-05,Nurnberg,Darmstadt,3.47,3.47,0.0
D2,2021,2020-10-17,Braunschweig,Bochum,3.44,3.44,0.0
D2,2021,2020-10-17,Greuther Furth,Hamburg,3.63,3.63,0.0
D2,2021,2020-10-17,Karlsruhe,Sandhausen,3.26,3.26,0.0
D2,2021,2020-10-18,Erzgebirge Aue,Heidenheim,3.32,3.32,0.0
D2,2021,2020-10-18,Fortuna Dusseldorf,Regensburg,3.76,3.76,0.0
D2,2021,2020-10-18,Paderborn,Hannover,3.52,3.52,0.0
D2,2021,2020-10-18,Wurzburger Kickers,Holstein Kiel,3.74,3.74,0.0
D2,2021,2020-10-19,St Pauli,Nurnberg,3.39,3.39,0.0
D2,2021,2020-10-21,Hamburg,Erzgebirge Aue,4.11,4.11,0.0
D2,2021,2020-10-23,Nurnberg,Karlsruhe,3.27,3.27,0.0
D2,2021,2020-10-23,Regensburg,Braunschweig,3.77,3.77,0.0
D2,2021,2020-10-24,Darmstadt,St Pauli,3.59,3.59,0.0
D2,2021,2020-10-24,Hamburg,Wurzburger Kickers,4.79,4.79,0.0
D2,2021,2020-10-24,Hannover,Fortuna Dusseldorf,3.73,3.73,0.0
D2,2021,2020-10-24,Holstein Kiel,Greuther Furth,3.33,3.33,0.0
D2,2021,2020-10-25,Bochum,Erzgebirge Aue,3.49,3.49,0.0
D2,2021,2020-10-25,Heidenheim,Osnabruck,3.39,3.39,0.0
D2,2021,2020-10-25,Sandhausen,Paderborn,3.42,3.42,0.0
D2,2021,2020-10-28,Osnabruck,Darmstadt,3.43,3.43,0.0
D2,2021,2020-10-30,Fortuna Dusseldorf,Heidenheim,3.31,3.31,0.0
D2,2021,2020-10-30,Hamburg,St Pauli,4.31,4.31,0.0
D2,2021,2020-10-31,Braunschweig,Nurnberg,3.4,3.4,0.0
D2,2021,2020-10-31,Erzgebirge Aue,Holstein Kiel,3.41,3.41,0.0
D2,2021,2020-10-31,Osnabruck,Sandhausen,3.36,3.36,0.0
D2,2021,2020-10-31,Paderborn,Regensburg,3.35,3.35,0.0
D2,2021,2020-11-01,Greuther Furth,Hannover,3.43,3.43,0.0
