league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
G1,2021,2020-09-11,Aris,Lamia,3.84,3.84,0.0
G1,2021,2020-09-11,PAOK,Aris,5.58,5.58,0.0
G1,2021,2020-09-12,OFI Crete,Panetolikos,3.43,3.43,0.0
G1,2021,2020-09-13,Atromitos,Volos NFC,3.64,3.64,0.0
G1,2021,2020-09-13,Asteras Tripolis,Panathinaikos,3.09,3.09,0.0
G1,2021,2020-09-18,PAOK,Atromitos,4.2,4.2,0.0
G1,2021,2020-09-18,Olympiakos,Asteras Tripolis,6.08,6.08,0.0
G1,2021,2020-09-19,Panetolikos,AEK,3.63,3.63,0.0
G1,2021,2020-09-20,Lamia,OFI Crete,2.94,2.94,0.0
G1,2021,2020-09-20,Volos NFC,Aris,3.0,3.0,0.0
G1,2021,2020-09-26,Volos NFC,PAOK,5.29,5.29,0.0
G1,2021,2020-09-26,Olympiakos,Panetolikos,5.98,5.98,0.0
G1,2021,2020-09-27,Aris,Giannina,3.72,3.72,0.0
G1,2021,2020-09-27,OFI Crete,Atromitos,3.03,3.03,0.0
G1,2021,2020-09-27,AEK,Lamia,5.43,5.43,0.0
G1,2021,2020-09-28,Aris,Panathinaikos,3.17,3.17,0.0
G1,2021,2020-10-03,Panetolikos,Asteras Tripolis,3.19,3.19,0.0
G1,2021,2020-10-04,Panathinaikos,Aris,3.24,3.24,0.0
G1,2021,2020-10-04,Apollon,Aris,3.05,3.05,0.0
G1,2021,2020-10-04,PAOK,OFI Crete,5.67,5.67,0.0
G1,2021,2020-10-04,Giannina,Olympiakos,4.71,4.71,0.0
G1,2021,2020-10-04,Atromitos,AEK,3.13,3.13,0.0
G1,2021,2020-10-05,Lamia,Volos NFC,3.09,3.09,0.0
G1,2021,2020-10-17,Volos NFC,Giannina,3.29,3.29,0.0
G1,2021,2020-10-17,Aris,Apollon,3.79,3.79,0.0
G1,2021,2020-10-17,Olympiakos,Atromitos,5.32,5.32,0.0
G1,2021,2020-10-18,OFI Crete,Panathinaikos,3.22,3.22,0.0
G1,2021,2020-10-18,Aris,Asteras Tripolis,2.85,2.85,0.0
G1,2021,2020-10-18,AEK,PAOK,3.05,3.05,0.0
G1,2021,2020-10-19,Lamia,Panetolikos,2.9,2.9,0.0
G1,2021,2020-10-21,Apollon,Giannina,2.85,2.85,0.0
G1,2021,2020-10-24,Panathinaikos,Volos NFC,4.03,4.03,0.0
G1,2021,2020-10-25,Asteras Tripolis,OFI Crete,3.44,3.44,0.0
G1,2021,2020-10-25,Giannina,AEK,3.59,3.59,0.0
G1,2021,2020-10-26,Atromitos,Panetolikos,3.47,3.47,0.0
G1,2021,2020-10-31,Olympiakos,Apollon,7.04,7.04,0.0
G1,2021,2020-10-31,Atromitos,Giannina,3.08,3.08,0.0
G1,2021,2020-10-31,Volos NFC,Aris,2.9,2.9,0.0
G1,2021,2020-10-31,Lamia,Panathinaikos,2.87,2.87,0.0
G1,2021,2020-11-01,Aris,Asteras Tripolis,3.15,3.15,0.0
G1,2021,2020-11-01,Panetolikos,PAOK,3.83,3.83,0.0
G1,2021,2020-11-01,AEK,OFI Crete,4.63,4.63,0.0
G1,2021,2020-11-03,Panathinaikos,Apollon,4.05,4.05,0.0
G1,2021,2020-11-04,Giannina,Aris,3.47,3.47,0.0
G1,2021,2020-11-07,Giannina,Panetolikos,3.21,3.21,0.0
G1,2021,2020-11-07,Panathinaikos,Atromitos,3.37,3.37,0.0
G1,2021,2020-11-08,OFI Crete,Olympiakos,4.86,4.86,0.0
G1,2021,2020-11-08,Apollon,PAOK,4.35,4.35,0.0
G1,2021,2020-11-21,Lamia,Asteras Tripolis,2.98,2.98,0.0
G1,2021,2020-11-21,Atromitos,Apollon,3.1,3.1,0.0
G1,2021,2020-11-21,Olympiakos,Panathinaikos,4.08,4.08,0.0
G1,2021,2020-11-22,AEK,Aris,5.09,5.09,0.0
G1,2021,2020-11-22,Panetolikos,Aris,3.05,3.05,0.0
G1,2021,2020-11-22,PAOK,Giannina,5.49,5.49,0.0
G1,2021,2020-11-23,Volos NFC,OFI Crete,2.96,2.96,0.0
G1,2021,2020-11-25,Asteras Tripolis,Apollon,3.88,3.88,0.0
G1,2021,2020-11-28,Aris,Atromitos,3.09,3.09,0.0
G1,2021,2020-11-28,Aris,Olympiakos,3.8,3.8,0.0
G1,2021,2020-11-29,Panathinaikos,Panetolikos,4.35,4.35,0.0
G1,2021,2020-11-29,OFI Crete,Giannina,3.26,3.26,0.0
G1,2021,2020-11-29,Lamia,PAOK,4.17,4.17,0.0
G1,2021,2020-11-29,Asteras Tripolis,AEK,3.22,3.22,0.0
G1,2021,2020-11-30,Apollon,Volos NFC,2.84,2.84,0.0
G1,2021,2020-12-02,Aris,Aris,2.85,2.85,0.0
G1,2021,2020-12-05,Atromitos,Aris,2.93,2.93,0.0
G1,2021,2020-12-05,Olympiakos,Volos NFC,7.09,7.09,0.0
G1,2021,2020-12-06,OFI Crete,Apollon,3.5,3.5,0.0
G1,2021,2020-12-06,Giannina,Lamia,3.29,3.29,0.0
G1,2021,2020-12-06,PAOK,Asteras Tripolis,5.06,5.06,0.0
G1,2021,2020-12-06,AEK,Panathinaikos,3.4,3.4,0.0
G1,2021,2020-12-07,Panetolikos,Aris,2.71,2.71,0.0
G1,2021,2020-12-09,Asteras Tripolis,Volos NFC,3.31,3.31,0.0
G1,2021,2020-12-12,Aris,OFI Crete,2.88,2.88,0.0
G1,2021,2020-12-12,Panathinaikos,Giannina,3.89,3.89,0.0
G1,2021,2020-12-13,Lamia,Olympiakos,5.41,5.41,0.0
G1,2021,2020-12-13,Apollon,AEK,3.66,3.66,0.0
G1,2021,2020-12-13,Volos NFC,Panetolikos,2.99,2.99,0.0
