league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
SC1,2021,2020-10-16,Hearts,Dundee United,3.6,3.6,0.0
SC1,2021,2020-10-17,Raith Rvs,Arbroath,3.51,3.51,0.0
SC1,2021,2020-10-17,Ayr,Queen of Sth,3.72,3.72,0.0
SC1,2021,2020-10-17,Morton,Alloa,3.63,3.63,0.0
SC1,2021,2020-10-17,Dunfermline,Inverness C,3.32,3.32,0.0
SC1,2021,2020-10-23,Arbroath,Hearts,5.08,5.08,0.0
SC1,2021,2020-10-24,Dundee United,Morton,3.55,3.55,0.0
SC1,2021,2020-10-24,Inverness C,Ayr,3.33,3.33,0.0
SC1,2021,2020-10-24,Queen of Sth,Raith Rvs,3.35,3.35,0.0
SC1,2021,2020-10-24,Alloa,Dunfermline,3.64,3.64,0.0
SC1,2021,2020-10-31,Dunfermline,Queen of Sth,3.87,3.87,0.0
SC1,2021,2020-10-31,Inverness C,Arbroath,3.48,3.48,0.0
SC1,2021,2020-10-31,Morton,Ayr,3.32,3.32,0.0
SC1,2021,2020-10-31,Dundee United,Raith Rvs,3.4,3.4,0.0
SC1,2021,2020-11-06,Alloa,Dundee United,3.38,3.38,0.0
SC1,2021,2020-11-07,Ayr,Dunfermline,3.52,3.52,0.0
SC1,2021,2020-11-07,Hearts,Inverness C,4.42,4.42,0.0
SC1,2021,2020-11-07,Raith Rvs,Morton,3.65,3.65,0.0
SC1,2021,2020-11-07,Arbroath,Queen of Sth,3.36,3.36,0.0
SC1,2021,2020-11-20,Dunfermline,Hearts,3.55,3.55,0.0
SC1,2021,2020-11-21,Ayr,Dundee United,3.41,3.41,0.0
SC1,2021,2020-11-21,Inverness C,Raith Rvs,3.4,3.4,0.0
SC1,2021,2020-11-21,Queen of Sth,Alloa,3.38,3.38,0.0
SC1,2021,2020-11-21,Arbroath,Morton,3.31,3.31,0.0
SC1,2021,2020-11-24,Hearts,Alloa,6.69,6.69,0.0
SC1,2021,2020-12-04,Queen of Sth,Inverness C,3.33,3.33,0.0
SC1,2021,2020-12-05,Dundee United,Arbroath,3.58,3.58,0.0
SC1,2021,2020-12-05,Raith Rvs,Dunfermline,3.52,3.52,0.0
SC1,2021,2020-12-05,Morton,Hearts,4.59,4.59,0.0
SC1,2021,2020-12-05,Alloa,Ayr,3.31,3.31,0.0
SC1,2021,2020-12-11,Ayr,Raith Rvs,3.36,3.36,0.0
SC1,2021,2020-12-12,Inverness C,Dundee United,3.32,3.32,0.0
SC1,2021,2020-12-12,Arbroath,Alloa,3.41,3.41,0.0
SC1,2021,2020-12-12,Dunfermline,Morton,3.89,3.89,0.0
SC1,2021,2020-12-12,Hearts,Queen of Sth,5.46,5.46,0.0
SC1,2021,2020-12-19,Arbroath,Ayr,3.22,3.22,0.0
SC1,2021,2020-12-19,Dundee United,Dunfermline,3.24,3.24,0.0
SC1,2021,2020-12-19,Morton,Queen of Sth,3.43,3.43,0.0
SC1,2021,2020-12-19,Alloa,Inverness C,3.6,3.6,0.0
SC1,2021,2020-12-26,Dunfermline,Arbroath,3.69,3.69,0.0
SC1,2021,2020-12-26,Hearts,Ayr,4.64,4.64,0.0
SC1,2021,2020-12-26,Queen of Sth,Dundee United,3.44,3.44,0.0
SC1,2021,2020-12-26,Alloa,Raith Rvs,3.52,3.52,0.0
SC1,2021,2020-12-29,Inverness C,Dunfermline,3.26,3.26,0.0
SC1,2021,2020-12-29,Dundee United,Alloa,4.03,4.03,0.0
SC1,2021,2020-12-29,Hearts,Arbroath,6.09,6.09,0.0
SC1,2021,2020-12-29,Raith Rvs,Queen of Sth,4.21,4.21,0.0
SC1,2021,2020-12-29,Ayr,Morton,3.46,3.46,0.0
SC1,2021,2021-01-02,Queen of Sth,Ayr,3.55,3.55,0.0
SC1,2021,2021-01-02,Dundee United,Hearts,3.73,3.73,0.0
SC1,2021,2021-01-02,Alloa,Morton,3.39,3.39,0.0
SC1,2021,2021-01-15,Morton,Dunfermline,3.39,3.39,0.0
SC1,2021,2021-01-16,Queen of Sth,Arbroath,3.32,3.32,0.0
SC1,2021,2021-01-16,Alloa,Hearts,5.59,5.59,0.0
SC1,2021,2021-01-22,Arbroath,Dundee United,3.48,3.48,0.0
SC1,2021,2021-01-23,Hearts,Raith Rvs,5.25,5.25,0.0
SC1,2021,2021-01-23,Queen of Sth,Morton,3.32,3.32,0.0
SC1,2021,2021-01-23,Dunfermline,Ayr,3.65,3.65,0.0
SC1,2021,2021-01-26,Raith Rvs,Hearts,3.73,3.73,0.0
SC1,2021,2021-01-27,Morton,Inverness C,3.42,3.42,0.0
SC1,2021,2021-01-30,Morton,Arbroath,3.29,3.29,0.0
SC1,2021,2021-01-30,Ayr,Alloa,3.82,3.82,0.0
SC1,2021,2021-01-30,Raith Rvs,Dundee United,3.46,3.46,0.0
SC1,2021,2021-01-30,Hearts,Dunfermline,4.2,4.2,0.0
SC1,2021,2021-02-03,Arbroath,Inverness C,3.45,3.45,0.0
SC1,2021,2021-02-03,Dunfermline,Raith Rvs,3.56,3.56,0.0
SC1,2021,2021-02-05,Ayr,Hearts,4.29,4.29,0.0
SC1,2021,2021-02-06,Morton,Raith Rvs,3.11,3.11,0.0
SC1,2021,2021-02-06,Arbroath,Dunfermline,3.44,3.44,0.0
SC1,2021,2021-02-06,Alloa,Queen of Sth,3.48,3.48,0.0
SC1,2021,2021-02-12,Queen of Sth,Hearts,5.12,5.12,0.0
SC1,2021,2021-02-13,Alloa,Arbroath,3.4,3.4,0.0
SC1,2021,2021-02-17,Inverness C,Queen of Sth,3.89,3.89,0.0
SC1,2021,2021-02-20,Dundee United,Queen of Sth,3.99,3.99,0.0
SC1,2021,2021-02-20,Ayr,Inverness C,3.41,3.41,0.0
SC1,2021,2021-02-20,Dunfermline,Alloa,4.21,4.21,0.0
SC1,2021,2021-02-20,Hearts,Morton,5.98,5.98,0.0
SC1,2021,2021-02-20,Arbroath,Raith Rvs,3.28,3.28,0.0
SC1,2021,2021-02-23,Inverness C,Alloa,4.23,4.23,0.0
SC1,2021,2021-02-26,Inverness C,Hearts,3.83,3.83,0.0
SC1,2021,2021-02-27,Morton,Dundee United,3.46,3.46,0.0
SC1,2021,2021-02-27,Queen of Sth,Dunfermline,3.39,3.39,0.0
SC1,2021,2021-02-27,Raith Rvs,Alloa,4.03,4.03,0.0
SC1,2021,2021-02-27,Ayr,Arbroath,3.24,3.24,0.0
SC1,2021,2021-03-02,Dundee United,Inverness C,3.29,3.29,0.0
SC1,2021,2021-03-06,Arbroath,Queen of Sth,3.23,3.23,0.0
SC1,2021,2021-03-06,Hearts,Dundee United,3.81,3.81,0.0
SC1,2021,2021-03-06,Morton,Ayr,3.37,3.37,0.0
SC1,2021,2021-03-06,Alloa,Inverness C,3.69,3.69,0.0
SC1,2021,2021-03-09,Raith Rvs,Ayr,3.21,3.21,0.0
SC1,2021,2021-03-09,Inverness C,Morton,3.37,3.37,0.0
SC1,2021,2021-03-12,Inverness C,Raith Rvs,3.23,3.23,0.0
SC1,2021,2021-03-13,Dunfermline,Morton,3.99,3.99,0.0
SC1,2021,2021-03-13,Hearts,Ayr,4.95,4.95,0.0
SC1,2021,2021-03-13,Queen of Sth,Alloa,3.51,3.51,0.0
SC1,2021,2021-03-13,Dundee United,Arbroath,3.5,3.5,0.0
SC1,2021,2021-03-16,Raith Rvs,Inverness C,3.27,3.27,0.0
SC1,2021,2021-03-16,Dundee United,Ayr,3.85,3.85,0.0
SC1,2021,2021-03-19,Alloa,Dundee United,3.79,3.79,0.0
SC1,2021,2021-03-20,Morton,Queen of Sth,3.35,3.35,0.0
SC1,2021,2021-03-20,Ayr,Raith Rvs,3.17,3.17,0.0
SC1,2021,2021-03-20,Arbroath,Hearts,3.82,3.82,0.0
SC1,2021,2021-03-20,Dunfermline,Inverness C,3.29,3.29,0.0
SC1,2021,2021-03-27,Alloa,Ayr,3.37,3.37,0.0
SC1,2021,2021-03-27,Hearts,Queen of Sth,4.85,4.85,0.0
SC1,2021,2021-03-27,Inverness C,Arbroath,3.39,3.39,0.0
SC1,2021,2021-03-27,Raith Rvs,Morton,3.48,3.48,0.0
SC1,2021,2021-03-27,Dundee United,Dunfermline,3.29,3.29,0.0
SC1,2021,2021-03-30,Raith Rvs,Dunfermline,3.11,3.11,0.0
