league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
N1,1718,2017-01-10,Vitesse,Utrecht,3.25,3.25,0.0
N1,1718,2017-01-10,Sparta Rotterdam,Roda,3.5,3.5,0.0
N1,1718,2017-01-12,Zwolle,Utrecht,3.5,3.5,0.0
N1,1718,2017-02-12,Twente,Ajax,5.0,5.0,0.0
N1,1718,2017-02-12,Willem II,Heracles,3.5,3.5,0.0
N1,1718,2017-03-12,NAC Breda,Excelsior,3.29,3.29,0.0
N1,1718,2017-03-12,Roda,Heerenveen,3.79,3.79,0.0
N1,1718,2017-04-11,AZ Alkmaar,Willem II,5.0,5.0,0.0
N1,1718,2017-04-11,Heracles,Groningen,3.5,3.5,0.0
N1,1718,2017-05-11,PSV Eindhoven,Twente,7.5,7.5,0.0
N1,1718,2017-05-11,Ajax,Utrecht,6.0,6.0,0.0
N1,1718,2017-05-11,Den Haag,Feyenoord,4.75,4.75,0.0
N1,1718,2017-08-12,Willem II,NAC Breda,3.7,3.7,0.0
N1,1718,2017-08-13,Willem II,Excelsior,3.5,3.5,0.0
N1,1718,2017-08-13,Feyenoord,Twente,5.5,5.5,0.0
N1,1718,2017-08-13,Zwolle,Roda,3.6,3.6,0.0
N1,1718,2017-08-13,Groningen,Heerenveen,3.5,3.5,0.0
N1,1718,2017-08-18,Roda,Vitesse,3.75,3.75,0.0
N1,1718,2017-08-19,Twente,VVV Venlo,3.8,3.8,0.0
N1,1718,2017-08-19,Heerenveen,Heracles,4.0,4.0,0.0
N1,1718,2017-08-20,NAC Breda,PSV Eindhoven,5.25,5.25,0.0
N1,1718,2017-08-20,Sparta Rotterdam,Zwolle,3.3,3.3,0.0
N1,1718,2017-08-20,Ajax,Groningen,5.5,5.5,0.0
N1,1718,2017-08-25,NAC Breda,Sparta Rotterdam,3.4,3.4,0.0
N1,1718,2017-08-26,Den Haag,Heerenveen,3.4,3.4,0.0
N1,1718,2017-08-26,Heracles,Excelsior,3.5,3.5,0.0
N1,1718,2017-08-26,Vitesse,AZ Alkmaar,3.4,3.4,0.0
N1,1718,2017-08-27,Groningen,Utrecht,3.25,3.25,0.0
N1,1718,2017-09-09,Willem II,Den Haag,3.4,3.4,0.0
N1,1718,2017-09-09,Heracles,Feyenoord,4.5,4.5,0.0
N1,1718,2017-09-12,Excelsior,Zwolle,3.39,3.39,0.0
N1,1718,2017-09-12,Twente,Den Haag,3.5,3.5,0.0
N1,1718,2017-09-12,Heerenveen,VVV Venlo,3.79,3.79,0.0
N1,1718,2017-09-16,Zwolle,Heracles,3.8,3.8,0.0
N1,1718,2017-09-16,Excelsior,Heerenveen,3.6,3.6,0.0
N1,1718,2017-09-16,Roda,Willem II,3.4,3.4,0.0
N1,1718,2017-09-16,NAC Breda,Groningen,3.25,3.25,0.0
N1,1718,2017-09-17,Vitesse,VVV Venlo,4.0,4.0,0.0
N1,1718,2017-09-17,Den Haag,Ajax,6.0,6.0,0.0
N1,1718,2017-09-23,Heracles,Roda,4.0,4.0,0.0
N1,1718,2017-09-23,Willem II,Heerenveen,3.4,3.4,0.0
N1,1718,2017-09-24,Ajax,Vitesse,5.5,5.5,0.0
N1,1718,2017-09-24,VVV Venlo,Zwolle,3.4,3.4,0.0
N1,1718,2017-09-24,Utrecht,PSV Eindhoven,3.75,3.75,0.0
N1,1718,2017-09-29,Twente,Heracles,3.75,3.75,0.0
N1,1718,2017-09-30,Zwolle,Groningen,3.4,3.4,0.0
N1,1718,2017-10-09,AZ Alkmaar,NAC Breda,5.0,5.0,0.0
N1,1718,2017-10-09,Groningen,VVV Venlo,3.5,3.5,0.0
N1,1718,2017-10-12,Roda,Groningen,3.5,3.5,0.0
N1,1718,2017-10-14,Utrecht,Heerenveen,3.6,3.6,0.0
N1,1718,2017-10-15,Den Haag,Excelsior,3.4,3.4,0.0
N1,1718,2017-10-15,Groningen,AZ Alkmaar,3.5,3.5,0.0
N1,1718,2017-10-15,Heracles,Vitesse,3.4,3.4,0.0
N1,1718,2017-10-15,VVV Venlo,PSV Eindhoven,4.33,4.33,0.0
