league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
I2,1617,2016-01-10,Avellino,Pro Vercelli,3.2,3.2,0.0
I2,1617,2016-01-10,Virtus Entella,Venezia,3.2,3.2,0.0
I2,1617,2016-01-10,Spal,Salernitana,3.3,3.3,0.0
I2,1617,2016-01-10,Frosinone,Perugia,3.1,3.1,0.0
I2,1617,2016-02-10,Cesena,Latina,3.4,3.4,0.0
I2,1617,2016-03-10,Carpi,Pisa,3.4,3.4,0.0
I2,1617,2016-03-12,Avellino,Ascoli,3.1,3.1,0.0
I2,1617,2016-03-12,Novara,Venezia,3.3,3.3,0.0
I2,1617,2016-03-12,Latina,Virtus Entella,3.0,3.0,0.0
I2,1617,2016-03-12,Cittadella,Spal,3.2,3.2,0.0
I2,1617,2016-04-09,Salernitana,Verona,3.0,3.0,0.0
I2,1617,2016-04-09,Carpi,Benevento,3.4,3.4,0.0
I2,1617,2016-04-09,Trapani,Pro Vercelli,3.25,3.25,0.0
I2,1617,2016-04-11,Brescia,Cesena,3.1,3.1,0.0
I2,1617,2016-04-12,Verona,Perugia,3.5,3.5,0.0
I2,1617,2016-05-11,Spezia,Verona,3.1,3.1,0.0
I2,1617,2016-05-11,Latina,Bari,3.0,3.0,0.0
I2,1617,2016-05-12,Benevento,Cesena,3.1,3.1,0.0
I2,1617,2016-08-10,Cittadella,Frosinone,3.0,3.0,0.0
I2,1617,2016-08-26,Spezia,Salernitana,3.5,3.5,0.0
I2,1617,2016-08-27,Avellino,Brescia,3.25,3.25,0.0
I2,1617,2016-08-27,Pro Vercelli,Ascoli,3.0,3.0,0.0
I2,1617,2016-08-27,Bari,Cittadella,3.3,3.3,0.0
I2,1617,2016-08-27,Verona,Latina,3.4,3.4,0.0
I2,1617,2016-08-28,Novara,Trapani,3.2,3.2,0.0
I2,1617,2016-08-29,Cesena,Perugia,3.1,3.1,0.0
I2,1617,2016-09-10,Bari,Virtus Entella,3.25,3.25,0.0
I2,1617,2016-09-10,Salernitana,Benevento,3.1,3.1,0.0
I2,1617,2016-09-10,Verona,Brescia,4.0,4.0,0.0
I2,1617,2016-09-16,Salernitana,Venezia,3.3,3.3,0.0
I2,1617,2016-09-16,Bari,Cesena,3.0,3.0,0.0
I2,1617,2016-09-17,Latina,Benevento,3.0,3.0,0.0
I2,1617,2016-09-17,Cittadella,Novara,3.1,3.1,0.0
I2,1617,2016-09-17,Perugia,Ternana,3.2,3.2,0.0
I2,1617,2016-09-17,Spal,Virtus Entella,3.2,3.2,0.0
I2,1617,2016-09-17,Spezia,Pro Vercelli,3.4,3.4,0.0
I2,1617,2016-09-17,Trapani,Ascoli,3.1,3.1,0.0
I2,1617,2016-09-17,Verona,Avellino,3.4,3.4,0.0
I2,1617,2016-09-20,Virtus Entella,Perugia,3.0,3.0,0.0
I2,1617,2016-09-20,Brescia,Carpi,3.3,3.3,0.0
I2,1617,2016-09-20,Novara,Latina,3.4,3.4,0.0
I2,1617,2016-09-20,Spal,Verona,3.1,3.1,0.0
I2,1617,2016-09-20,Benevento,Pro Vercelli,3.3,3.3,0.0
I2,1617,2016-09-24,Pisa,Ascoli,3.1,3.1,0.0
I2,1617,2016-09-24,Latina,Ternana,3.1,3.1,0.0
I2,1617,2016-09-24,Carpi,Virtus Entella,3.3,3.3,0.0
I2,1617,2016-09-30,Brescia,Bari,3.1,3.1,0.0
I2,1617,2016-10-09,Frosinone,Latina,3.75,3.75,0.0
I2,1617,2016-10-09,Ascoli,Spal,3.0,3.0,0.0
I2,1617,2016-10-09,Pro Vercelli,Cittadella,3.0,3.0,0.0
I2,1617,2016-10-09,Brescia,Perugia,3.1,3.1,0.0
I2,1617,2016-10-12,Frosinone,Salernitana,3.25,3.25,0.0
I2,1617,2016-10-12,Virtus Entella,Trapani,3.2,3.2,0.0
I2,1617,2016-10-12,Carpi,Ternana,3.4,3.4,0.0
I2,1617,2016-10-12,Avellino,Benevento,3.0,3.0,0.0
I2,1617,2016-10-12,Ascoli,Latina,3.1,3.1,0.0
I2,1617,2016-10-12,Spal,Spezia,3.1,3.1,0.0
I2,1617,2016-10-14,Cesena,Spal,3.1,3.1,0.0
I2,1617,2016-10-15,Ascoli,Verona,3.3,3.3,0.0
I2,1617,2016-10-15,Brescia,Salernitana,3.2,3.2,0.0
I2,1617,2016-10-15,Virtus Entella,Benevento,3.2,3.2,0.0
I2,1617,2016-10-16,Pro Vercelli,Novara,2.9,2.9,0.0
I2,1617,2016-10-16,Frosinone,Bari,3.1,3.1,0.0
I2,1617,2016-10-17,Trapani,Ternana,3.1,3.1,0.0
I2,1617,2016-10-22,Spal,Carpi,3.0,3.0,0.0
I2,1617,2016-10-22,Venezia,Frosinone,3.0,3.0,0.0
I2,1617,2016-10-22,Ternana,Cesena,3.0,3.0,0.0
I2,1617,2016-10-22,Latina,Pisa,3.0,3.0,0.0
I2,1617,2016-10-22,Salernitana,Virtus Entella,3.4,3.4,0.0
I2,1617,2016-10-24,Spezia,Cittadella,3.1,3.1,0.0
I2,1617,2016-10-25,Frosinone,Spal,3.3,3.3,0.0
I2,1617,2016-10-25,Pro Vercelli,Latina,3.1,3.1,0.0
I2,1617,2016-10-25,Brescia,Venezia,3.1,3.1,0.0
I2,1617,2016-10-29,Frosinone,Cesena,3.2,3.2,0.0
I2,1617,2016-10-29,Cittadella,Latina,3.4,3.4,0.0
I2,1617,2016-10-29,Ternana,Novara,2.88,2.88,0.0
I2,1617,2016-10-30,Venezia,Perugia,2.88,2.88,0.0
I2,1617,2016-11-09,Ternana,Spezia,3.0,3.0,0.0
I2,1617,2016-11-13,Frosinone,Ascoli,3.5,3.5,0.0
I2,1617,2016-11-13,Carpi,Avellino,3.75,3.75,0.0
I2,1617,2016-11-13,Bari,Spezia,3.2,3.2,0.0
I2,1617,2016-11-13,Salernitana,Ternana,3.4,3.4,0.0
I2,1617,2016-11-13,Perugia,Trapani,3.4,3.4,0.0
I2,1617,2016-11-18,Cittadella,Verona,3.3,3.3,0.0
I2,1617,2016-11-19,Latina,Salernitana,3.0,3.0,0.0
I2,1617,2016-11-19,Pro Vercelli,Venezia,3.25,3.25,0.0
I2,1617,2016-11-20,Novara,Frosinone,3.1,3.1,0.0
I2,1617,2016-11-20,Ascoli,Perugia,3.0,3.0,0.0
I2,1617,2016-11-21,Trapani,Spal,3.0,3.0,0.0
I2,1617,2016-11-25,Virtus Entella,Spezia,3.0,3.0,0.0
I2,1617,2016-11-26,Frosinone,Ternana,3.3,3.3,0.0
I2,1617,2016-11-28,Salernitana,Pro Vercelli,3.4,3.4,0.0
I2,1617,2016-12-11,Spal,Brescia,3.5,3.5,0.0
I2,1617,2016-12-13,Ascoli,Virtus Entella,3.0,3.0,0.0
I2,1617,2016-12-16,Trapani,Frosinone,3.0,3.0,0.0
I2,1617,2016-12-17,Spezia,Perugia,3.0,3.0,0.0
I2,1617,2016-12-17,Latina,Brescia,3.1,3.1,0.0
I2,1617,2016-12-17,Bari,Avellino,3.4,3.4,0.0
I2,1617,2016-12-17,Novara,Cesena,3.1,3.1,0.0
I2,1617,2016-12-17,Pro Vercelli,Spal,3.0,3.0,0.0
I2,1617,2016-12-17,Salernitana,Carpi,3.0,3.0,0.0
I2,1617,2016-12-17,Ternana,Venezia,3.0,3.0,0.0
I2,1617,2016-12-24,Frosinone,Benevento,3.1,3.1,0.0
I2,1617,2016-12-24,Virtus Entella,Novara,3.1,3.1,0.0
I2,1617,2016-12-24,Perugia,Latina,3.2,3.2,0.0
I2,1617,2016-12-24,Ascoli,Bari,3.1,3.1,0.0
I2,1617,2016-12-24,Avellino,Salernitana,3.1,3.1,0.0
I2,1617,2016-12-24,Brescia,Pro Vercelli,3.3,3.3,0.0
