match_id,xg_home,xg_away,xg_total,xg_draw_index
50424,0.0,0.9681007109151735,0.9681007109151735,1.122551943126786
50423,1.0099418806148865,0.0,1.0099418806148865,1.119204649550809
50422,1.032192397865824,2.029534397059466,3.06172679492529,0.9550618564059767
50421,2.9492554861655544,2.144918102091792,5.0941735882573465,0.8
50420,1.16457197886523,0.0,1.16457197886523,1.1068342416907817
50419,2.9551910776829486,0.0,2.9551910776829486,0.9635847137853641
50418,1.1947713007648002,1.1222974475472944,2.317068748312095,1.0146345001350323
50416,3.6833521509181595,0.0,3.6833521509181595,0.9053318279265472
50415,0.0,0.0,0.0,1.2
50414,1.0644304213132303,1.0758066731650013,2.1402370944782314,1.0287810324417415
50413,1.0828223494034526,3.176105475512041,4.258927824915494,0.8592857740067605
50412,1.8888128652742038,0.0,1.8888128652742038,1.0488949707780637
50411,0.0,0.9422472317677522,0.9422472317677522,1.1246202214585799
50410,2.319831507095915,0.0,2.319831507095915,1.0144134794323267
50409,1.9472581810709464,2.201173211573766,4.148431392644712,0.8681254885884231
50408,1.0023266740139245,1.0972459735400772,2.0995726475540017,1.0320341881956798
50407,2.3053144382699067,2.3840758368084454,4.6893902750783525,0.8248487779937318
50406,0.0,2.356064660615999,2.356064660615999,1.0115148271507202
50405,3.590942307994231,2.358328275499496,5.9492705834937265,0.8
50404,2.9061334820138116,1.1175223504649046,4.023655832478716,0.8781075334017028
50403,1.163480543619526,0.0,1.163480543619526,1.106921556510438
50402,1.178222015019692,0.0,1.178222015019692,1.1057422387984246
50401,0.9234868869252479,1.1168859184008464,2.0403728053260943,1.0367701755739125
50400,1.0829130399507578,1.0124727621248235,2.0953858020755813,1.0323691358339535
50399,4.280154428039309,2.313256197730797,6.593410625770106,0.8
50398,1.1560140477497627,2.1907425323893968,3.3467565801391594,0.9322594735888672
50397,3.403030669025031,2.350483833295595,5.753514502320626,0.8
50396,2.8472061381102574,0.0,2.8472061381102574,0.9722235089511794
50395,2.0818624995295414,1.9733745161565615,4.055237015686103,0.8755810387451117
50394,0.0,0.0,0.0,1.2
50393,3.2628610515657126,3.1068474024617387,6.369708454027451,0.8
50392,1.8276944567999898,4.767432133840918,6.595126590640908,0.8
50391,0.0,1.1006127612806371,1.1006127612806371,1.111950979097549
50390,0.9484945233646326,2.244429558718477,3.1929240820831097,0.9445660734333512
50389,4.367165724009878,0.0,4.367165724009878,0.8506267420792097
50388,2.158903130339506,0.0,2.158903130339506,1.0272877495728396
50387,5.108084326401505,0.0,5.108084326401505,0.8
50386,1.1508173450190757,1.8848189977136154,3.0356363427326913,0.9571490925813847
50385,0.9153192403130496,0.0,0.9153192403130496,1.1267744607749561
50382,0.93650661361347,0.0,0.93650661361347,1.1250794709109224
50384,0.0,2.8026140210158594,2.8026140210158594,0.9757908783187312
50383,3.059402709132946,1.1632310335373721,4.222633742670318,0.8621893005863746
52906,0.9675722972631663,0.0,0.9675722972631663,1.1225942162189466
52904,2.7253788138430353,0.0,2.7253788138430353,0.9819696948925571
52903,0.0,1.1204683843348797,1.1204683843348797,1.1103625292532096
52902,2.330970148484226,2.151348417028152,4.482318565512378,0.8414145147590097
50377,1.0260812561791228,0.0,1.0260812561791228,1.11791349950567
50378,1.9497877845834377,0.0,1.9497877845834377,1.044016977233325
50379,1.816322221052838,2.3119965366909105,4.128318757743749,0.8697344993805001
52905,0.0,0.0,0.0,1.2
50373,1.1569004935627003,0.0,1.1569004935627003,1.107447960514984
50374,1.1253213376430389,1.872403144686975,2.997724482330014,0.9601820414135989
50368,0.0,1.0116470120709475,1.0116470120709475,1.1190682390343243
50365,0.9288882531760694,0.0,0.9288882531760694,1.1256889397459144
52901,2.0328152417021417,0.9581229830255049,2.9909382247276466,0.9607249420217883
50381,1.904413014091247,0.9126254750958239,2.817038489187071,0.9746369208650343
52895,1.9069713862316142,1.1280448670383092,3.0350162532699234,0.9571986997384061
52896,0.0,0.0,0.0,1.2
52897,0.0,1.1343037274110916,1.1343037274110916,1.1092557018071127
52898,1.1042830394015597,1.1619122074092845,2.2661952468108444,1.0187043802551325
52899,0.9914597988179551,1.8378695083506837,2.829329307168639,0.9736536554265088
52900,1.1860320043601884,1.0121405587473191,2.1981725631075077,1.0241461949513995
50366,2.029810207795497,2.227234607198187,4.257044814993684,0.8594364148005054
50367,0.0,2.372171756916539,2.372171756916539,1.0102262594466769
50369,2.3973482376752218,2.0093605671972354,4.406708804872457,0.8474632956102035
50370,0.0,3.3408669515319063,3.3408669515319063,0.9327306438774475
50371,1.0773428426118752,0.0,1.0773428426118752,1.11381257259105
50375,0.0,2.299988310370097,2.299988310370097,1.0160009351703922
50376,1.8342834231860796,0.0,1.8342834231860796,1.0532573261451137
50380,2.239127281746715,1.0463318240271278,3.285459105773843,0.9371632715380925
50372,4.3647444649465035,0.0,4.3647444649465035,0.8508204428042797
