match_id,xg_home,xg_away,xg_total,xg_draw_index
47261,1.07825178903681,1.952628150066801,3.030879939103611,0.9575296048717111
47260,1.1942274315014123,3.094962183291269,4.289189614792681,0.8568648308165855
47259,2.102281771188217,2.3075574402627246,4.409839211450942,0.8472128630839246
47258,2.3319934408866625,0.0,2.3319934408866625,1.013440524729067
47257,2.1261419290085235,3.9198970049660584,6.046038933974582,0.8
47256,0.0,1.1115681115017144,1.1115681115017144,1.1110745510798627
47255,0.0,1.0344719222511878,1.0344719222511878,1.117242246219905
47254,0.0,0.9707869347038544,0.9707869347038544,1.1223370452236916
47218,3.104126368075013,3.202919362247257,6.307045730322271,0.8
51707,1.1588277776513456,2.9503753715018184,4.1092031491531635,0.871263748067747
51708,2.2076517719282656,2.219181935256991,4.426833707185256,0.8458533034251795
51709,2.1011026525817327,0.0,2.1011026525817327,1.0319117877934614
51710,3.399241228548667,0.9191947755885908,4.318436004137258,0.8545251196690193
47287,0.0,1.1639794887969983,1.1639794887969983,1.10688164089624
51701,3.605681250454582,0.0,3.605681250454582,0.9115454999636334
51700,1.168977880301264,1.1458233229140702,2.3148012032153344,1.0148159037427733
47219,4.773932389611105,1.0585905717143869,5.832522961325492,0.8
47220,1.0340040959159345,1.0937094070455455,2.12771350296148,1.0297829197630817
47222,2.122196817905401,0.9143189408752694,3.0365157587806704,0.9570787392975464
47223,0.0,2.236732735236054,2.236732735236054,1.0210613811811156
47224,3.43309859843185,2.0848578704729994,5.517956468904849,0.8
47225,2.233770159583054,1.0932572802841154,3.3270274398671695,0.9338378048106264
47226,0.0,1.9481806347651467,1.9481806347651467,1.0441455492187883
47227,2.0042632842017447,3.592471400876262,5.596734685078006,0.8
47228,1.0517066607732262,2.0240483005239986,3.075754961297225,0.953939603096222
47229,2.1726030549303816,0.0,2.1726030549303816,1.0261917556055695
47268,2.1366167718706395,0.9551301826632966,3.091746954533936,0.9526602436372851
47221,1.0710577912758588,2.202188536788949,3.2732463280648076,0.9381402937548153
47230,2.3782518670029313,0.0,2.3782518670029313,1.0097398506397655
47231,1.0193575491481606,0.0,1.0193575491481606,1.1184513960681473
47232,2.0120114441296186,1.0582817851430255,3.070293229272644,0.9543765416581885
47233,0.0,0.9973477408418445,0.9973477408418445,1.1202121807326524
47234,3.2701318115298275,1.0451507757834804,4.315282587313308,0.8547773930149354
47235,0.0,1.902891766027874,1.902891766027874,1.0477686587177701
47236,2.0130021205127626,1.034805269877368,3.0478073903901306,0.9561754087687896
47237,0.0,0.9624859328004405,0.9624859328004405,1.1230011253759649
47238,3.407863327565254,3.5166846378185794,6.924547965383834,0.8
47239,3.4410883831379238,0.9505080069081006,4.391596390046025,0.8486722887963181
47240,3.5113494119792987,1.0760246955795985,4.587374107558897,0.8330100713952882
51718,2.718132278171686,0.0,2.718132278171686,0.9825494177462651
51717,0.0,0.0,0.0,1.2
51716,1.129893391371593,2.390274463948034,3.520167855319627,0.9183865715744298
51715,0.9873174286996558,0.0,0.9873174286996558,1.1210146057040276
47288,5.750094114504824,0.0,5.750094114504824,0.8
47289,2.7211853256804535,0.9223684871565596,3.643553812837013,0.908515694973039
47290,2.03849997320412,1.0861193510668827,3.1246193242710025,0.9500304540583198
47271,4.190342842347363,2.73876940760241,6.929112249949773,0.8
47269,2.2504034769244687,2.1364227241001235,4.386826201024592,0.8490539039180327
47274,1.147400567468065,0.0,1.147400567468065,1.1082079546025547
47275,1.1161147964732032,0.0,1.1161147964732032,1.1107108162821437
47276,2.3021572266735957,1.0255000796818252,3.327657306355421,0.9337874154915663
47277,2.175886208748035,1.9044893996224637,4.080375608370499,0.8735699513303601
47278,0.0,0.0,0.0,1.2
47265,1.1710648810005326,0.0,1.1710648810005326,1.1063148095199573
47264,0.9322298534403733,3.4717076101843736,4.403937463624747,0.8476850029100202
47281,0.0,1.9127590660032048,1.9127590660032048,1.0469792747197437
47280,0.0,0.0,0.0,1.2
47279,0.0,0.0,0.0,1.2
47263,0.954424260471163,1.1906341903589106,2.1450584508300734,1.0283953239335941
47262,0.9018100802205694,0.0,0.9018100802205694,1.1278551935823544
51723,0.0,0.9033537016544865,0.9033537016544865,1.127731703867641
51724,2.186960197306901,0.0,2.186960197306901,1.025043184215448
51702,3.581156485803948,0.0,3.581156485803948,0.9135074811356841
51703,1.0432544895820088,0.9159167122389676,1.9591712018209764,1.043266303854322
51704,5.593124214765382,0.0,5.593124214765382,0.8
51711,0.9391946102197158,0.0,0.9391946102197158,1.1248644311824227
47282,1.8039913663896536,2.929861421969955,4.733852788359608,0.8212917769312313
47283,2.1824863248214803,1.079588460591806,3.2620747854132865,0.9390340171669371
47284,2.060403138840836,0.9862757901675724,3.0466789290084084,0.9562656856793273
47285,0.0,0.0,0.0,1.2
47286,3.3716365615294044,0.9386811812719392,4.3103177428013435,0.8551745805758926
47266,3.125149569013955,1.99484350252655,5.119993071540505,0.8
47267,1.014768157997429,0.0,1.014768157997429,1.1188185473602057
47273,2.397735849749145,3.052261147698419,5.449996997447564,0.8
47272,1.0953976043714377,1.8343733695816153,2.929770973953053,0.9656183220837558
51722,0.0,0.0,0.0,1.2
51721,0.9646618974396779,0.0,0.9646618974396779,1.1228270482048257
51720,1.0844478483367086,1.0636972726500649,2.1481451209867735,1.0281483903210582
51719,0.0,0.9979245531258323,0.9979245531258323,1.1201660357499335
51705,2.861843212188624,0.0,2.861843212188624,0.9710525430249101
51706,0.0,0.0,0.0,1.2
51714,1.0703962926037498,0.0,1.0703962926037498,1.1143682965917001
51713,0.0,0.9421393495187534,0.9421393495187534,1.1246288520384997
51712,0.0,0.0,0.0,1.2
47253,2.21483516331827,1.0504723450907612,3.2653075084090313,0.9387753993272775
47252,3.1872523593496993,4.245759553389857,7.433011912739556,0.8
47251,0.0,0.0,0.0,1.2
47250,1.0644702609505245,0.9667969818451848,2.0312672427957095,1.0374986205763432
47249,0.9605668997546879,0.0,0.9605668997546879,1.123154648019625
47248,1.8552401497937319,0.0,1.8552401497937319,1.0515807880165013
47247,3.1478378598024417,1.0065258408677644,4.154363700670206,0.8676509039463836
47246,0.9021493702654442,1.0571298340669066,1.9592792043323508,1.0432576636534119
47245,1.1520507765624088,1.181607004073132,2.3336577806355407,1.0133073775491568
47244,2.0282297436103263,1.1796625136007435,3.2078922572110695,0.9433686194231145
47243,1.1376819929734738,1.1627990435807678,2.300481036554242,1.0159615170756606
47242,4.357749098234375,0.9428614758381468,5.300610574072522,0.8
47241,1.1956520868262526,0.0,1.1956520868262526,1.1043478330538998
47270,2.857163068055608,1.1921381765209655,4.049301244576574,0.876055900433874
