league_code,season,match_date,team_id,team_name,is_home,matches_played,wins,draws,losses,goals_scored,goals_conceded,points,form_rating,attack_form,defense_form,last_match_date
F1,2122,2021-08-06,9346,Monaco,True,5,3,1,1,6,4,10,0.6666666666666666,0.48,0.6799999999999999,2021-05-23
F1,2122,2021-08-06,9358,Nantes,False,5,4,0,1,14,4,12,0.8,1.0,0.6799999999999999,2021-05-23
F1,2122,2021-08-07,9345,Lyon,True,5,3,0,2,16,11,9,0.6,1.0,0.11999999999999988,2021-05-23
F1,2122,2021-08-07,9350,Brest,False,5,1,1,3,5,10,4,0.26666666666666666,0.4,0.19999999999999996,2021-05-23
F1,2122,2021-08-07,9364,Troyes,True,5,0,1,4,2,11,1,0.06666666666666667,0.16,0.11999999999999988,2018-12-05
F1,2122,2021-08-07,9353,Paris FC,False,5,4,1,0,12,3,13,0.8666666666666667,0.96,0.76,2021-05-23
F1,2122,2021-08-08,9342,Rennes,True,5,2,1,2,9,5,7,0.4666666666666667,0.72,0.6,2021-05-23
F1,2122,2021-08-08,9344,Lens,False,5,1,1,3,3,9,4,0.26666666666666666,0.24,0.28,2021-05-23
F1,2122,2021-08-08,9365,Bordeaux,True,5,3,0,2,7,8,9,0.6,0.5599999999999999,0.36,2021-05-23
F1,2122,2021-08-08,9348,Nice,True,5,3,0,2,9,9,9,0.6,0.72,0.28,2021-05-23
F1,2122,2021-08-08,9359,Reims,False,5,0,1,4,4,12,1,0.06666666666666667,0.32,0.040000000000000036,2021-05-23
F1,2122,2021-08-08,9360,St Etienne,True,5,2,1,2,4,4,7,0.4666666666666667,0.32,0.6799999999999999,2021-05-23
F1,2122,2021-08-08,9355,Lorient,False,5,3,1,1,10,7,10,0.6666666666666666,0.8,0.44000000000000006,2021-05-23
F1,2122,2021-08-08,9357,Strasbourg,True,5,1,2,2,7,7,5,0.3333333333333333,0.5599999999999999,0.44000000000000006,2021-05-23
F1,2122,2021-08-08,9352,Angers,False,5,1,0,4,6,8,3,0.2,0.48,0.36,2021-05-23
F1,2122,2021-08-08,9356,Metz,True,5,1,1,3,8,10,4,0.26666666666666666,0.64,0.19999999999999996,2021-05-23
F1,2122,2021-08-08,9351,Lille,False,5,4,1,0,10,3,13,0.8666666666666667,0.8,0.76,2021-05-23
