league_code,season,match_date,team_id,team_name,is_home,matches_played,wins,draws,losses,goals_scored,goals_conceded,points,form_rating,attack_form,defense_form,last_match_date
DK1,2324,2023-08-18,8991,Werder Bremen,True,5,0,1,4,4,8,1,0.06666666666666667,0.32,0.36,2023-05-27
DK1,2324,2023-08-18,8988,Bayern Munich,False,5,4,0,1,13,5,12,0.8,1.0,0.6,2023-05-27
DK1,2324,2023-08-19,8995,Wolfsburg,True,5,2,0,3,6,11,6,0.4,0.48,0.11999999999999988,2023-05-27
DK1,2324,2023-08-19,8994,Heidenheim,False,5,2,1,2,9,7,7,0.4666666666666667,0.72,0.44000000000000006,2023-05-27
DK1,2324,2023-08-19,8994,Heidenheim,True,5,2,1,2,9,7,7,0.4666666666666667,0.72,0.44000000000000006,2023-05-27
DK1,2324,2023-08-19,8992,Freiburg,False,5,2,0,3,6,7,6,0.4,0.48,0.44000000000000006,2023-05-27
DK1,2324,2023-08-19,8993,Augsburg,True,5,1,1,3,4,9,4,0.26666666666666666,0.32,0.28,2023-05-27
DK1,2324,2023-08-19,9003,M'gladbach,False,5,2,1,2,9,9,7,0.4666666666666667,0.72,0.28,2023-05-27
DK1,2324,2023-08-19,8998,Stuttgart,True,5,2,2,1,9,6,8,0.5333333333333333,0.72,0.52,2023-05-27
DK1,2324,2023-08-19,9006,Bochum,False,5,2,2,1,8,6,8,0.5333333333333333,0.64,0.52,2023-05-27
DK1,2324,2023-08-19,9000,Dortmund,True,5,3,2,0,17,5,11,0.7333333333333333,1.0,0.6,2023-05-27
DK1,2324,2023-08-19,9002,FC Koln,False,5,2,1,2,9,7,7,0.4666666666666667,0.72,0.44000000000000006,2023-05-27
DK1,2324,2023-08-19,8996,Leverkusen,True,5,0,3,2,4,8,3,0.2,0.32,0.36,2023-05-27
DK1,2324,2023-08-19,8989,RB Leipzig,False,5,5,0,0,11,4,15,1.0,0.8800000000000001,0.6799999999999999,2023-05-27
DK1,2324,2023-08-20,8997,Union Berlin,True,5,2,1,2,7,7,7,0.4666666666666667,0.5599999999999999,0.44000000000000006,2023-05-27
DK1,2324,2023-08-20,9001,Mainz,False,5,0,1,4,5,15,1,0.06666666666666667,0.4,0.0,2023-05-27
DK1,2324,2023-08-20,8990,Ein Frankfurt,True,5,2,2,1,9,7,8,0.5333333333333333,0.72,0.44000000000000006,2023-05-27
DK1,2324,2023-08-20,9007,Darmstadt,False,5,2,1,2,8,8,7,0.4666666666666667,0.64,0.36,2017-11-03
DK1,2324,2023-08-25,8989,RB Leipzig,True,5,4,0,1,12,7,12,0.8,0.96,0.44000000000000006,2023-08-19
DK1,2324,2023-08-25,8998,Stuttgart,False,5,2,2,1,12,5,8,0.5333333333333333,0.96,0.6,2023-08-19
DK1,2324,2023-08-26,8992,Freiburg,True,5,2,0,3,7,8,6,0.4,0.5599999999999999,0.36,2023-08-19
DK1,2324,2023-08-26,8991,Werder Bremen,False,5,0,1,4,3,10,1,0.06666666666666667,0.24,0.19999999999999996,2023-08-18
DK1,2324,2023-08-26,9006,Bochum,True,5,2,1,2,7,10,7,0.4666666666666667,0.5599999999999999,0.19999999999999996,2023-08-19
DK1,2324,2023-08-26,9000,Dortmund,False,5,4,1,0,17,4,13,0.8666666666666667,1.0,0.6799999999999999,2023-08-19
DK1,2324,2023-08-26,9003,M'gladbach,True,5,2,2,1,12,11,8,0.5333333333333333,0.96,0.11999999999999988,2023-08-19
DK1,2324,2023-08-26,8996,Leverkusen,False,5,1,2,2,7,10,5,0.3333333333333333,0.5599999999999999,0.19999999999999996,2023-08-19
DK1,2324,2023-08-26,8994,Heidenheim,True,5,1,1,3,7,9,4,0.26666666666666666,0.5599999999999999,0.28,2023-08-19
DK1,2324,2023-08-26,8994,Heidenheim,False,5,1,1,3,7,9,4,0.26666666666666666,0.5599999999999999,0.28,2023-08-19
DK1,2324,2023-08-26,9007,Darmstadt,True,5,2,0,3,6,7,6,0.4,0.48,0.44000000000000006,2023-08-20
DK1,2324,2023-08-26,8997,Union Berlin,False,5,3,0,2,11,8,9,0.6,0.8800000000000001,0.36,2023-08-20
DK1,2324,2023-08-26,9002,FC Koln,True,5,2,1,2,9,7,7,0.4666666666666667,0.72,0.44000000000000006,2023-08-19
DK1,2324,2023-08-26,8995,Wolfsburg,False,5,2,0,3,5,11,6,0.4,0.4,0.11999999999999988,2023-08-19
DK1,2324,2023-08-27,8988,Bayern Munich,True,5,4,0,1,15,5,12,0.8,1.0,0.6,2023-08-18
DK1,2324,2023-08-27,8993,Augsburg,False,5,1,1,3,7,12,4,0.26666666666666666,0.5599999999999999,0.040000000000000036,2023-08-19
DK1,2324,2023-08-27,9001,Mainz,True,5,0,1,4,6,16,1,0.06666666666666667,0.48,0.0,2023-08-20
DK1,2324,2023-08-27,8990,Ein Frankfurt,False,5,3,1,1,9,6,10,0.6666666666666666,0.72,0.52,2023-08-20
DK1,2324,2023-09-01,9000,Dortmund,True,5,3,2,0,12,5,11,0.7333333333333333,0.96,0.6,2023-08-26
DK1,2324,2023-09-01,8994,Heidenheim,False,5,1,1,3,8,10,4,0.26666666666666666,0.64,0.19999999999999996,2023-08-26
DK1,2324,2023-09-02,8991,Werder Bremen,True,5,0,1,4,2,9,1,0.06666666666666667,0.16,0.28,2023-08-26
DK1,2324,2023-09-02,9001,Mainz,False,5,0,2,3,5,14,2,0.13333333333333333,0.4,0.0,2023-08-27
DK1,2324,2023-09-02,8993,Augsburg,True,5,0,1,4,7,15,1,0.06666666666666667,0.5599999999999999,0.0,2023-08-27
