league_code,season,match_date,team_id,team_name,is_home,matches_played,wins,draws,losses,goals_scored,goals_conceded,points,form_rating,attack_form,defense_form,last_match_date
SC3,2223,2022-07-30,8900,Forfar,False,5,2,2,1,8,4,8,0.5333333333333333,0.64,0.6799999999999999,2022-04-30
SC3,2223,2022-07-30,8901,Stranraer,True,5,3,0,2,10,6,9,0.6,0.8,0.52,2022-04-30
SC3,2223,2022-07-30,8892,Annan Athletic,False,5,1,0,4,6,12,3,0.2,0.48,0.040000000000000036,2022-04-30
SC3,2223,2022-07-30,8899,Stirling,False,5,1,3,1,7,4,6,0.4,0.5599999999999999,0.6799999999999999,2022-04-30
SC3,2223,2022-07-30,8893,Elgin,True,5,1,1,3,3,8,4,0.26666666666666666,0.24,0.36,2022-04-30
SC3,2223,2022-07-30,8905,Stenhousemuir,True,5,2,1,2,7,5,7,0.4666666666666667,0.5599999999999999,0.6,2022-04-30
SC3,2223,2022-07-30,8906,Albion Rvs,False,5,1,2,2,3,10,5,0.3333333333333333,0.24,0.19999999999999996,2022-04-30
SC3,2223,2022-08-06,8900,Forfar,True,5,1,2,2,6,6,5,0.3333333333333333,0.48,0.52,2022-07-30
SC3,2223,2022-08-06,8901,Stranraer,False,5,4,0,1,11,4,12,0.8,0.8800000000000001,0.6799999999999999,2022-07-30
SC3,2223,2022-08-06,8899,Stirling,True,5,1,2,2,7,6,5,0.3333333333333333,0.5599999999999999,0.52,2022-07-30
SC3,2223,2022-08-06,8893,Elgin,False,5,1,0,4,4,11,3,0.2,0.32,0.11999999999999988,2022-07-30
SC3,2223,2022-08-06,8892,Annan Athletic,True,5,0,0,5,5,13,0,0.0,0.4,0.0,2022-07-30
SC3,2223,2022-08-06,8905,Stenhousemuir,False,5,3,1,1,8,4,10,0.6666666666666666,0.64,0.6799999999999999,2022-07-30
SC3,2223,2022-08-06,8906,Albion Rvs,True,5,1,1,3,3,11,4,0.26666666666666666,0.24,0.11999999999999988,2022-07-30
SC3,2223,2022-08-13,8899,Stirling,True,5,1,2,2,8,7,5,0.3333333333333333,0.64,0.44000000000000006,2022-08-06
SC3,2223,2022-08-13,8905,Stenhousemuir,False,5,2,1,2,7,6,7,0.4666666666666667,0.5599999999999999,0.52,2022-08-06
SC3,2223,2022-08-13,8906,Albion Rvs,True,5,1,1,3,4,8,4,0.26666666666666666,0.32,0.36,2022-08-06
SC3,2223,2022-08-13,8892,Annan Athletic,False,5,1,0,4,5,11,3,0.2,0.4,0.11999999999999988,2022-08-06
SC3,2223,2022-08-13,8900,Forfar,True,5,2,2,1,8,4,8,0.5333333333333333,0.64,0.6799999999999999,2022-08-06
SC3,2223,2022-08-13,8893,Elgin,False,5,1,1,3,6,11,4,0.26666666666666666,0.48,0.11999999999999988,2022-08-06
SC3,2223,2022-08-13,8901,Stranraer,True,5,3,0,2,6,6,9,0.6,0.48,0.52,2022-08-06
SC3,2223,2022-08-20,8902,Bonnyrigg Rose,True,3,2,1,0,7,2,7,0.7777777777777778,0.9333333333333333,0.7333333333333334,2022-08-13
SC3,2223,2022-08-20,8906,Albion Rvs,False,5,1,1,3,3,5,4,0.26666666666666666,0.24,0.6,2022-08-13
SC3,2223,2022-08-20,8904,East Fife,True,3,2,0,1,4,4,6,0.6666666666666666,0.5333333333333333,0.4666666666666667,2022-08-13
SC3,2223,2022-08-20,8900,Forfar,False,5,1,3,1,5,5,6,0.4,0.4,0.6,2022-08-13
SC3,2223,2022-08-20,8892,Annan Athletic,True,5,1,0,4,4,10,3,0.2,0.32,0.19999999999999996,2022-08-13
SC3,2223,2022-08-20,8899,Stirling,False,5,2,2,1,11,5,8,0.5333333333333333,0.8800000000000001,0.6,2022-08-13
SC3,2223,2022-08-20,8893,Elgin,True,5,0,2,3,6,13,2,0.13333333333333333,0.48,0.0,2022-08-13
SC3,2223,2022-08-20,8901,Stranraer,False,5,3,1,1,8,5,10,0.6666666666666666,0.64,0.6,2022-08-13
SC3,2223,2022-08-20,8905,Stenhousemuir,True,5,1,1,3,3,8,4,0.26666666666666666,0.24,0.36,2022-08-13
SC3,2223,2022-08-20,8894,Dumbarton,False,3,3,0,0,8,1,9,1.0,1.0,0.8666666666666667,2022-08-13
SC3,2223,2022-08-27,8894,Dumbarton,True,4,4,0,0,11,2,12,1.0,1.0,0.8,2022-08-20
SC3,2223,2022-08-27,8893,Elgin,False,5,0,3,2,7,11,3,0.2,0.5599999999999999,0.11999999999999988,2022-08-20
SC3,2223,2022-08-27,8906,Albion Rvs,True,5,2,0,3,4,4,6,0.4,0.32,0.6799999999999999,2022-08-20
SC3,2223,2022-08-27,8892,Annan Athletic,False,5,1,0,4,4,10,3,0.2,0.32,0.19999999999999996,2022-08-20
SC3,2223,2022-08-27,8902,Bonnyrigg Rose,True,4,2,1,1,7,4,7,0.5833333333333334,0.7,0.6,2022-08-20
SC3,2223,2022-08-27,8899,Stirling,False,5,3,1,1,12,5,10,0.6666666666666666,0.96,0.6,2022-08-20
SC3,2223,2022-08-27,8900,Forfar,True,5,1,2,2,4,5,5,0.3333333333333333,0.32,0.6,2022-08-20
SC3,2223,2022-08-27,8905,Stenhousemuir,False,5,1,1,3,3,8,4,0.26666666666666666,0.24,0.36,2022-08-20
SC3,2223,2022-08-27,8901,Stranraer,True,5,2,2,1,7,6,8,0.5333333333333333,0.5599999999999999,0.52,2022-08-20
SC3,2223,2022-08-27,8904,East Fife,False,4,3,0,1,5,4,9,0.75,0.5,0.6,2022-08-20
SC3,2223,2022-09-03,8904,East Fife,True,5,3,1,1,7,6,10,0.6666666666666666,0.5599999999999999,0.52,2022-08-27
SC3,2223,2022-09-03,8894,Dumbarton,False,5,5,0,0,13,3,15,1.0,1.0,0.76,2022-08-27
SC3,2223,2022-09-03,8893,Elgin,True,5,0,3,2,8,11,3,0.2,0.64,0.11999999999999988,2022-08-27
SC3,2223,2022-09-03,8902,Bonnyrigg Rose,False,5,3,1,1,8,4,10,0.6666666666666666,0.64,0.6799999999999999,2022-08-27
SC3,2223,2022-09-03,8905,Stenhousemuir,True,5,2,0,3,5,9,6,0.4,0.4,0.28,2022-08-27
SC3,2223,2022-09-03,8901,Stranraer,False,5,1,3,1,7,8,6,0.4,0.5599999999999999,0.36,2022-08-27
SC3,2223,2022-09-03,8899,Stirling,True,5,2,1,2,7,6,7,0.4666666666666667,0.5599999999999999,0.52,2022-08-27
SC3,2223,2022-09-03,8906,Albion Rvs,False,5,1,1,3,5,6,4,0.26666666666666666,0.4,0.52,2022-08-27
SC3,2223,2022-09-03,8892,Annan Athletic,True,5,1,1,3,5,10,4,0.26666666666666666,0.4,0.19999999999999996,2022-08-27
SC3,2223,2022-09-03,8900,Forfar,False,5,1,1,3,5,7,4,0.26666666666666666,0.4,0.44000000000000006,2022-08-27
SC3,2223,2022-09-17,8892,Annan Athletic,True,5,2,1,2,7,10,7,0.4666666666666667,0.5599999999999999,0.19999999999999996,2022-09-03
SC3,2223,2022-09-17,8904,East Fife,False,5,2,1,2,4,6,7,0.4666666666666667,0.32,0.52,2022-09-03
SC3,2223,2022-09-17,8894,Dumbarton,True,5,5,0,0,12,3,15,1.0,0.96,0.76,2022-09-03
SC3,2223,2022-09-17,8902,Bonnyrigg Rose,False,5,2,1,2,6,6,7,0.4666666666666667,0.48,0.52,2022-09-03
SC3,2223,2022-09-17,8905,Stenhousemuir,True,5,2,0,3,7,10,6,0.4,0.5599999999999999,0.19999999999999996,2022-09-03
SC3,2223,2022-09-17,8893,Elgin,False,5,1,3,1,9,8,6,0.4,0.72,0.36,2022-09-03
SC3,2223,2022-09-17,8899,Stirling,True,5,2,2,1,8,5,8,0.5333333333333333,0.64,0.6,2022-09-03
SC3,2223,2022-09-17,8901,Stranraer,False,5,0,3,2,7,11,3,0.2,0.5599999999999999,0.11999999999999988,2022-09-03
SC3,2223,2022-09-17,8906,Albion Rvs,True,5,1,2,2,6,6,5,0.3333333333333333,0.48,0.52,2022-09-03
SC3,2223,2022-09-17,8900,Forfar,False,5,1,1,3,6,7,4,0.26666666666666666,0.48,0.44000000000000006,2022-09-03
SC3,2223,2022-09-20,8901,Stranraer,True,5,0,3,2,8,13,3,0.2,0.64,0.0,2022-09-17
SC3,2223,2022-09-20,8894,Dumbarton,False,5,5,0,0,11,2,15,1.0,0.8800000000000001,0.84,2022-09-17
SC3,2223,2022-09-20,8904,East Fife,True,5,2,2,1,6,5,8,0.5333333333333333,0.48,0.6,2022-09-17
SC3,2223,2022-09-20,8905,Stenhousemuir,False,5,2,1,2,9,11,7,0.4666666666666667,0.72,0.11999999999999988,2022-09-17
SC3,2223,2022-09-24,8900,Forfar,True,5,1,1,3,6,7,4,0.26666666666666666,0.48,0.44000000000000006,2022-09-17
SC3,2223,2022-09-24,8899,Stirling,False,5,3,1,1,10,4,10,0.6666666666666666,0.8,0.6799999999999999,2022-09-17
SC3,2223,2022-10-01,8902,Bonnyrigg Rose,True,5,1,1,3,3,7,4,0.26666666666666666,0.24,0.44000000000000006,2022-09-17
SC3,2223,2022-10-01,8905,Stenhousemuir,False,5,3,1,1,11,9,10,0.6666666666666666,0.8800000000000001,0.28,2022-09-20
