league_code,season,match_date,home_team,away_team,temperature,rainfall,wind_speed,weather_draw_index
E0,1718,2017-08-11,Arsenal,Leicester,20.7,0.0,19.9,1.15
E0,1718,2017-08-12,Southampton,Swansea,19.6,0.0,17.3,1.15
E0,1718,2017-08-12,Watford,Liverpool,19.6,0.0,17.3,1.15
E0,1718,2017-08-12,Crystal Palace,Huddersfield,19.6,0.0,17.3,1.15
E0,1718,2017-08-12,Chelsea,Burnley,19.6,0.0,17.3,1.15
E0,1718,2017-08-12,West Ham,Bournemouth,19.6,0.0,17.3,1.15
E0,1718,2017-08-12,Everton,Stoke,19.6,0.0,17.3,1.15
E0,1718,2017-08-12,Brighton,Man City,19.6,0.0,17.3,1.15
E0,1718,2017-08-13,Newcastle,Tottenham,21.0,0.0,8.2,1.082
E0,1718,2017-08-13,Man City,West Ham,21.0,0.0,8.2,1.082
E0,1718,2017-08-19,Leicester,Brighton,18.8,0.0,25.9,1.15
E0,1718,2017-08-19,Liverpool,Crystal Palace,18.8,0.0,25.9,1.15
E0,1718,2017-08-19,Southampton,West Ham,18.8,0.0,25.9,1.15
E0,1718,2017-08-19,Stoke,Arsenal,18.8,0.0,25.9,1.15
E0,1718,2017-08-19,Bournemouth,Watford,18.8,0.0,25.9,1.15
E0,1718,2017-08-19,Swansea,Man City,18.8,0.0,25.9,1.15
E0,1718,2017-08-19,Burnley,West Ham,18.8,0.0,25.9,1.15
E0,1718,2017-08-20,Tottenham,Chelsea,19.9,0.0,10.8,1.108
E0,1718,2017-08-20,Huddersfield,Newcastle,19.9,0.0,10.8,1.108
E0,1718,2017-08-21,Man City,Everton,18.5,0.0,7.2,1.072
E0,1718,2017-08-26,Bournemouth,Man City,24.2,0.0,5.5,1.055
E0,1718,2017-08-26,Crystal Palace,Swansea,24.2,0.0,5.5,1.055
E0,1718,2017-08-26,Huddersfield,Southampton,24.2,0.0,5.5,1.055
E0,1718,2017-08-26,Man City,Leicester,24.2,0.0,5.5,1.055
E0,1718,2017-08-26,Newcastle,West Ham,24.2,0.0,5.5,1.055
E0,1718,2017-08-26,Watford,Brighton,24.2,0.0,5.5,1.055
E0,1718,2017-08-27,Liverpool,Arsenal,24.4,0.0,3.5,1.035
E0,1718,2017-08-27,West Ham,Stoke,24.4,0.0,3.5,1.035
E0,1718,2017-08-27,Tottenham,Burnley,24.4,0.0,3.5,1.035
E0,1718,2017-08-27,Chelsea,Everton,24.4,0.0,3.5,1.035
E0,1718,2017-09-09,Southampton,Watford,16.5,0.0,22.3,1.15
E0,1718,2017-09-09,Man City,Liverpool,16.5,0.0,22.3,1.15
E0,1718,2017-09-09,Everton,Tottenham,16.5,0.0,22.3,1.15
E0,1718,2017-09-09,Arsenal,Bournemouth,16.5,0.0,22.3,1.15
E0,1718,2017-09-09,Brighton,West Ham,16.5,0.0,22.3,1.15
E0,1718,2017-09-09,Leicester,Chelsea,16.5,0.0,22.3,1.15
E0,1718,2017-09-09,Stoke,Man City,16.5,0.0,22.3,1.15
E0,1718,2017-09-10,Burnley,Crystal Palace,16.0,0.1,33.0,1.15
E0,1718,2017-09-10,Swansea,Newcastle,16.0,0.1,33.0,1.15
E0,1718,2017-09-11,West Ham,Huddersfield,17.4,0.0,30.2,1.15
E0,1718,2017-09-15,Bournemouth,Brighton,14.1,0.1,7.6,1.079
E0,1718,2017-09-16,Liverpool,Burnley,13.8,0.1,4.7,1.05
E0,1718,2017-09-16,Huddersfield,Leicester,13.8,0.1,4.7,1.05
E0,1718,2017-09-16,Crystal Palace,Southampton,13.8,0.1,4.7,1.05
E0,1718,2017-09-16,Watford,Man City,13.8,0.1,4.7,1.05
E0,1718,2017-09-16,West Ham,West Ham,13.8,0.1,4.7,1.05
E0,1718,2017-09-16,Tottenham,Swansea,13.8,0.1,4.7,1.05
E0,1718,2017-09-16,Newcastle,Stoke,13.8,0.1,4.7,1.05
E0,1718,2017-09-17,Man City,Everton,15.6,0.3,10.6,1.115
E0,1718,2017-09-17,Chelsea,Arsenal,15.6,0.3,10.6,1.115
E0,1718,2017-09-23,Everton,Bournemouth,18.5,0.0,14.0,1.14
E0,1718,2017-09-23,Burnley,Huddersfield,18.5,0.0,14.0,1.14
E0,1718,2017-09-23,Man City,Crystal Palace,18.5,0.0,14.0,1.14
E0,1718,2017-09-23,Southampton,Man City,18.5,0.0,14.0,1.14
E0,1718,2017-09-23,Stoke,Chelsea,18.5,0.0,14.0,1.14
E0,1718,2017-09-23,West Ham,Tottenham,18.5,0.0,14.0,1.14
E0,1718,2017-09-23,Swansea,Watford,18.5,0.0,14.0,1.14
E0,1718,2017-09-23,Leicester,Liverpool,18.5,0.0,14.0,1.14
E0,1718,2017-09-24,Brighton,Newcastle,20.4,0.0,15.6,1.15
E0,1718,2017-09-25,Arsenal,West Ham,16.4,0.0,11.5,1.115
