league_code,season,match_date,home_team,away_team,temperature,rainfall,wind_speed,weather_draw_index
E1,2223,2022-08-27,Sunderland,Norwich,23.1,0.0,11.7,1.117
E1,2223,2022-08-27,Blackburn,Stoke,23.1,0.0,11.7,1.117
E1,2223,2022-08-27,Huddersfield,West Brom,23.1,0.0,11.7,1.117
E1,2223,2022-08-27,Hull,Coventry,23.1,0.0,11.7,1.117
E1,2223,2022-08-27,Middlesbrough,Swansea,23.1,0.0,11.7,1.117
E1,2223,2022-08-30,QPR,Hull,23.1,0.0,19.7,1.15
E1,2223,2022-08-30,Sheffield United,Reading,23.1,0.0,19.7,1.15
E1,2223,2022-08-30,Wigan,West Brom,23.1,0.0,19.7,1.15
E1,2223,2022-08-30,Watford,Middlesbrough,23.1,0.0,19.7,1.15
E1,2223,2022-08-30,Birmingham,Norwich,23.1,0.0,19.7,1.15
E1,2223,2022-08-30,Cardiff,Luton,23.1,0.0,19.7,1.15
E1,2223,2022-08-31,Coventry,Preston,22.5,0.0,22.9,1.15
E1,2223,2022-08-31,Stoke,Swansea,22.5,0.0,22.9,1.15
E1,2223,2022-08-31,Sunderland,Rotherham,22.5,0.0,22.9,1.15
E1,2223,2022-08-31,Blackpool,Blackburn,22.5,0.0,22.9,1.15
E1,2223,2022-08-31,Bristol City,Huddersfield,22.5,0.0,22.9,1.15
E1,2223,2022-09-02,West Brom,Burnley,23.0,0.0,9.4,1.094
E1,2223,2022-09-03,Luton,Wigan,24.1,0.0,18.9,1.15
E1,2223,2022-09-03,Millwall,Cardiff,24.1,0.0,18.9,1.15
E1,2223,2022-09-03,Norwich,Coventry,24.1,0.0,18.9,1.15
E1,2223,2022-09-03,Preston,Birmingham,24.1,0.0,18.9,1.15
E1,2223,2022-09-03,Rotherham,Watford,24.1,0.0,18.9,1.15
E1,2223,2022-09-03,Swansea,QPR,24.1,0.0,18.9,1.15
E1,2223,2022-09-03,Blackburn,Bristol City,24.1,0.0,18.9,1.15
E1,2223,2022-09-04,Huddersfield,Blackpool,23.4,0.0,16.2,1.15
