league_code,season,match_date,home_team,away_team,temperature,rainfall,wind_speed,weather_draw_index
E1,2324,2023-08-04,Sheffield United,Southampton,19.1,0.0,15.0,1.15
E1,2324,2023-08-05,Stoke,Rotherham,18.0,1.1,6.0,1.093
E1,2324,2023-08-05,Swansea,Birmingham,18.0,1.1,6.0,1.093
E1,2324,2023-08-05,Norwich,Hull,18.0,1.1,6.0,1.093
E1,2324,2023-08-05,Middlesbrough,Millwall,18.0,1.1,6.0,1.093
E1,2324,2023-08-05,Bristol City,Preston,18.0,1.1,6.0,1.093
E1,2324,2023-08-05,Watford,QPR,18.0,1.1,6.0,1.093
E1,2324,2023-08-05,Plymouth,Huddersfield,18.0,1.1,6.0,1.093
E1,2324,2023-08-05,Blackburn,West Brom,18.0,1.1,6.0,1.093
E1,2324,2023-08-06,Sunderland,Ipswich,18.5,0.0,18.3,1.15
E1,2324,2023-08-06,Leicester,Coventry,18.5,0.0,18.3,1.15
E1,2324,2023-08-06,Leeds,Cardiff,18.5,0.0,18.3,1.15
E1,2324,2023-08-12,Cardiff,QPR,20.2,0.0,29.3,1.15
E1,2324,2023-08-12,Birmingham,Leeds,20.2,0.0,29.3,1.15
E1,2324,2023-08-12,Coventry,Middlesbrough,20.2,0.0,29.3,1.15
E1,2324,2023-08-12,Huddersfield,Leicester,20.2,0.0,29.3,1.15
E1,2324,2023-08-12,Hull,Sheffield United,20.2,0.0,29.3,1.15
E1,2324,2023-08-12,Ipswich,Stoke,20.2,0.0,29.3,1.15
E1,2324,2023-08-12,Millwall,Bristol City,20.2,0.0,29.3,1.15
E1,2324,2023-08-12,Preston,Sunderland,20.2,0.0,29.3,1.15
E1,2324,2023-08-12,Rotherham,Blackburn,20.2,0.0,29.3,1.15
E1,2324,2023-08-12,Southampton,Norwich,20.2,0.0,29.3,1.15
E1,2324,2023-08-12,Watford,Plymouth,20.2,0.0,29.3,1.15
E1,2324,2023-08-12,West Brom,Swansea,20.2,0.0,29.3,1.15
E1,2324,2023-08-18,Leeds,West Brom,24.8,0.0,21.3,1.15
E1,2324,2023-08-19,Blackburn,Hull,22.8,0.0,27.8,1.15
E1,2324,2023-08-19,Plymouth,Southampton,22.8,0.0,27.8,1.15
E1,2324,2023-08-19,Bristol City,Birmingham,22.8,0.0,27.8,1.15
E1,2324,2023-08-19,Leicester,Cardiff,22.8,0.0,27.8,1.15
E1,2324,2023-08-19,Middlesbrough,Huddersfield,22.8,0.0,27.8,1.15
E1,2324,2023-08-19,QPR,Ipswich,22.8,0.0,27.8,1.15
E1,2324,2023-08-19,Sheffield United,Preston,22.8,0.0,27.8,1.15
E1,2324,2023-08-19,Stoke,Watford,22.8,0.0,27.8,1.15
E1,2324,2023-08-19,Sunderland,Rotherham,22.8,0.0,27.8,1.15
E1,2324,2023-08-19,Swansea,Coventry,22.8,0.0,27.8,1.15
E1,2324,2023-08-20,Norwich,Millwall,24.0,0.0,17.9,1.15
E1,2324,2023-08-25,Hull,Bristol City,19.5,0.0,14.1,1.141
E1,2324,2023-08-26,Coventry,Sunderland,17.2,0.3,17.2,1.15
E1,2324,2023-08-26,Huddersfield,Norwich,17.2,0.3,17.2,1.15
E1,2324,2023-08-26,Ipswich,Leeds,17.2,0.3,17.2,1.15
E1,2324,2023-08-26,Millwall,Stoke,17.2,0.3,17.2,1.15
E1,2324,2023-08-26,Preston,Swansea,17.2,0.3,17.2,1.15
E1,2324,2023-08-26,Rotherham,Leicester,17.2,0.3,17.2,1.15
E1,2324,2023-08-26,Southampton,QPR,17.2,0.3,17.2,1.15
E1,2324,2023-08-26,West Brom,Middlesbrough,17.2,0.3,17.2,1.15
E1,2324,2023-08-26,Birmingham,Plymouth,17.2,0.3,17.2,1.15
E1,2324,2023-08-26,Cardiff,Sheffield United,17.2,0.3,17.2,1.15
E1,2324,2023-08-27,Watford,Blackburn,18.9,0.0,20.3,1.15
E1,2324,2023-09-02,Swansea,Bristol City,23.0,0.0,14.1,1.141
E1,2324,2023-09-02,Coventry,Watford,23.0,0.0,14.1,1.141
E1,2324,2023-09-02,Ipswich,Cardiff,23.0,0.0,14.1,1.141
E1,2324,2023-09-02,Leeds,Sheffield United,23.0,0.0,14.1,1.141
E1,2324,2023-09-02,Leicester,Hull,23.0,0.0,14.1,1.141
E1,2324,2023-09-02,Middlesbrough,QPR,23.0,0.0,14.1,1.141
E1,2324,2023-09-02,Sunderland,Southampton,23.0,0.0,14.1,1.141
E1,2324,2023-09-02,Rotherham,Norwich,23.0,0.0,14.1,1.141
E1,2324,2023-09-02,Stoke,Preston,23.0,0.0,14.1,1.141
E1,2324,2023-09-02,West Brom,Huddersfield,23.0,0.0,14.1,1.141
E1,2324,2023-09-02,Plymouth,Blackburn,23.0,0.0,14.1,1.141
E1,2324,2023-09-02,Birmingham,Millwall,23.0,0.0,14.1,1.141
E1,2324,2023-09-15,Hull,Coventry,24.9,0.0,13.2,1.132
E1,2324,2023-09-15,Southampton,Leicester,24.9,0.0,13.2,1.132
E1,2324,2023-09-16,Sheffield United,Ipswich,25.5,0.0,12.8,1.1280000000000001
E1,2324,2023-09-16,Blackburn,Middlesbrough,25.5,0.0,12.8,1.1280000000000001
E1,2324,2023-09-16,Bristol City,West Brom,25.5,0.0,12.8,1.1280000000000001
E1,2324,2023-09-16,Huddersfield,Rotherham,25.5,0.0,12.8,1.1280000000000001
E1,2324,2023-09-16,Norwich,Stoke,25.5,0.0,12.8,1.1280000000000001
E1,2324,2023-09-16,Preston,Plymouth,25.5,0.0,12.8,1.1280000000000001
E1,2324,2023-09-16,QPR,Sunderland,25.5,0.0,12.8,1.1280000000000001
E1,2324,2023-09-16,Watford,Birmingham,25.5,0.0,12.8,1.1280000000000001
E1,2324,2023-09-16,Cardiff,Swansea,25.5,0.0,12.8,1.1280000000000001
E1,2324,2023-09-17,Millwall,Leeds,20.3,0.0,17.5,1.15
E1,2324,2023-09-19,Sheffield United,Middlesbrough,18.6,0.1,28.7,1.15
E1,2324,2023-09-19,Southampton,Ipswich,18.6,0.1,28.7,1.15
E1,2324,2023-09-19,Cardiff,Coventry,18.6,0.1,28.7,1.15
E1,2324,2023-09-19,Bristol City,Plymouth,18.6,0.1,28.7,1.15
E1,2324,2023-09-19,Preston,Birmingham,18.6,0.1,28.7,1.15
E1,2324,2023-09-19,QPR,Swansea,18.6,0.1,28.7,1.15
E1,2324,2023-09-20,Watford,West Brom,18.0,2.6,29.8,1.15
E1,2324,2023-09-20,Blackburn,Sunderland,18.0,2.6,29.8,1.15
E1,2324,2023-09-20,Norwich,Leicester,18.0,2.6,29.8,1.15
E1,2324,2023-09-20,Huddersfield,Stoke,18.0,2.6,29.8,1.15
E1,2324,2023-09-20,Hull,Leeds,18.0,2.6,29.8,1.15
E1,2324,2023-09-20,Millwall,Rotherham,18.0,2.6,29.8,1.15
E1,2324,2023-09-22,Birmingham,QPR,14.4,0.5,19.1,1.15
E1,2324,2023-09-23,Leicester,Bristol City,17.0,0.0,15.6,1.15
E1,2324,2023-09-23,Middlesbrough,Southampton,17.0,0.0,15.6,1.15
E1,2324,2023-09-23,Plymouth,Norwich,17.0,0.0,15.6,1.15
E1,2324,2023-09-23,Rotherham,Preston,17.0,0.0,15.6,1.15
E1,2324,2023-09-23,Swansea,Sheffield United,17.0,0.0,15.6,1.15
E1,2324,2023-09-23,West Brom,Millwall,17.0,0.0,15.6,1.15
E1,2324,2023-09-23,Ipswich,Blackburn,17.0,0.0,15.6,1.15
E1,2324,2023-09-23,Leeds,Watford,17.0,0.0,15.6,1.15
E1,2324,2023-09-24,Stoke,Hull,19.5,0.0,30.6,1.15
E1,2324,2023-09-24,Sunderland,Cardiff,19.5,0.0,30.6,1.15
E1,2324,2023-09-25,Coventry,Huddersfield,21.4,0.0,16.1,1.15
E1,2324,2023-09-29,Sheffield United,Sunderland,18.8,0.0,18.0,1.15
E1,2324,2023-09-30,Norwich,Birmingham,18.6,0.0,19.0,1.15
E1,2324,2023-09-30,Southampton,Leeds,18.6,0.0,19.0,1.15
E1,2324,2023-09-30,Bristol City,Stoke,18.6,0.0,19.0,1.15
E1,2324,2023-09-30,Cardiff,Rotherham,18.6,0.0,19.0,1.15
E1,2324,2023-09-30,Huddersfield,Ipswich,18.6,0.0,19.0,1.15
E1,2324,2023-09-30,Hull,Plymouth,18.6,0.0,19.0,1.15
E1,2324,2023-09-30,Millwall,Swansea,18.6,0.0,19.0,1.15
E1,2324,2023-09-30,Preston,West Brom,18.6,0.0,19.0,1.15
E1,2324,2023-09-30,QPR,Coventry,18.6,0.0,19.0,1.15
E1,2324,2023-09-30,Watford,Middlesbrough,18.6,0.0,19.0,1.15
E1,2324,2023-10-01,Blackburn,Leicester,22.4,0.0,18.2,1.15
