league_code,season,match_date,home_team,away_team,temperature,rainfall,wind_speed,weather_draw_index
E1,2526,2025-08-08,Birmingham,Ipswich,24.8,0.0,8.6,1.086
E1,2526,2025-08-09,QPR,Preston,24.5,0.0,15.3,1.15
E1,2526,2025-08-09,Oxford,Portsmouth,24.5,0.0,15.3,1.15
E1,2526,2025-08-09,Norwich,Millwall,24.5,0.0,15.3,1.15
E1,2526,2025-08-09,Middlesbrough,Swansea,24.5,0.0,15.3,1.15
E1,2526,2025-08-09,Sheffield United,Bristol City,24.5,0.0,15.3,1.15
E1,2526,2025-08-09,West Brom,Blackburn,24.5,0.0,15.3,1.15
E1,2526,2025-08-09,Charlton,Watford,24.5,0.0,15.3,1.15
E1,2526,2025-08-09,Southampton,Wrexham,24.5,0.0,15.3,1.15
E1,2526,2025-08-09,Coventry,Hull,24.5,0.0,15.3,1.15
E1,2526,2025-08-09,Stoke,Derby,24.5,0.0,15.3,1.15
E1,2526,2025-08-10,Leicester,Sheffield United,25.9,0.0,1.7,1.017
E1,2526,2025-08-16,Bristol City,Charlton,21.6,0.0,10.6,1.106
E1,2526,2025-08-16,Watford,QPR,21.6,0.0,10.6,1.106
E1,2526,2025-08-16,Portsmouth,Norwich,21.6,0.0,10.6,1.106
E1,2526,2025-08-16,Derby,Coventry,21.6,0.0,10.6,1.106
E1,2526,2025-08-16,Blackburn,Birmingham,21.6,0.0,10.6,1.106
E1,2526,2025-08-16,Millwall,Middlesbrough,21.6,0.0,10.6,1.106
E1,2526,2025-08-16,Preston,Leicester,21.6,0.0,10.6,1.106
E1,2526,2025-08-16,Wrexham,West Brom,21.6,0.0,10.6,1.106
E1,2526,2025-08-16,Sheffield United,Stoke,21.6,0.0,10.6,1.106
E1,2526,2025-08-16,Swansea,Sheffield United,21.6,0.0,10.6,1.106
E1,2526,2025-08-17,Hull,Oxford,24.0,0.0,7.2,1.072
E1,2526,2025-08-17,Ipswich,Southampton,24.0,0.0,7.2,1.072
