Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2019-08-16,Ath Bilbao,Barcelona,1,0,H,0
2019-08-17,Celta,Ath Madrid,1,3,A,0
2019-08-17,Valencia,Sociedad,1,1,D,1
2019-08-17,Mallorca,Eibar,2,1,H,0
2019-08-17,Levante,Osasuna,0,1,A,0
2019-08-17,Villarreal,Granada,4,4,D,1
2019-08-18,Alaves,Levante,1,0,H,0
2019-08-18,Espanol,Sevilla,0,2,A,0
2019-08-18,Betis,Valladolid,1,2,A,0
2019-08-18,Ath Madrid,Getafe,1,0,H,0
2019-08-23,Granada,Sevilla,0,1,A,0
2019-08-23,Levante,Villarreal,2,1,H,0
2019-08-24,Osasuna,Eibar,0,0,D,1
2019-08-24,Ath Madrid,Valladolid,1,1,D,1
2019-08-24,Celta,Valencia,1,0,H,0
2019-08-24,Getafe,Ath Bilbao,1,1,D,1
2019-08-25,Alaves,Espanol,0,0,D,1
2019-08-25,Mallorca,Sociedad,0,1,A,0
2019-08-25,Levante,Ath Madrid,0,1,A,0
2019-08-25,Barcelona,Betis,5,2,H,0
2019-08-30,Sevilla,Celta,1,1,D,1
2019-08-30,Ath Bilbao,Sociedad,2,0,H,0
2019-08-31,Osasuna,Barcelona,2,2,D,1
2019-08-31,Getafe,Alaves,1,1,D,1
2019-08-31,Levante,Valladolid,2,0,H,0
2019-08-31,Betis,Levante,2,1,H,0
2019-09-01,Valencia,Mallorca,2,0,H,0
2019-09-01,Ath Madrid,Eibar,3,2,H,0
2019-09-01,Espanol,Granada,0,3,A,0
2019-09-01,Villarreal,Ath Madrid,2,2,D,1
2019-09-13,Mallorca,Ath Bilbao,0,0,D,1
2019-09-14,Ath Madrid,Levante,3,2,H,0
2019-09-14,Levante,Villarreal,0,3,A,0
2019-09-14,Sociedad,Ath Madrid,2,0,H,0
2019-09-14,Barcelona,Valencia,5,2,H,0
2019-09-15,Eibar,Espanol,1,2,A,0
2019-09-15,Alaves,Sevilla,0,1,A,0
2019-09-15,Celta,Granada,0,2,A,0
2019-09-15,Valladolid,Osasuna,1,1,D,1
2019-09-15,Betis,Getafe,1,1,D,1
2019-09-20,Osasuna,Betis,0,0,D,1
2019-09-21,Villarreal,Valladolid,2,0,H,0
2019-09-21,Levante,Eibar,0,0,D,1
2019-09-21,Ath Madrid,Celta,0,0,D,1
2019-09-21,Granada,Barcelona,2,0,H,0
2019-09-22,Getafe,Mallorca,4,2,H,0
2019-09-22,Espanol,Sociedad,1,3,A,0
2019-09-22,Valencia,Levante,1,1,D,1
2019-09-22,Ath Bilbao,Alaves,2,0,H,0
2019-09-22,Sevilla,Ath Madrid,0,1,A,0
2019-09-24,Valladolid,Granada,1,1,D,1
2019-09-24,Betis,Levante,3,1,H,0
2019-09-24,Barcelona,Villarreal,2,1,H,0
2019-09-25,Levante,Ath Bilbao,1,1,D,1
2019-09-25,Mallorca,Ath Madrid,0,2,A,0
2019-09-25,Valencia,Getafe,3,3,D,1
2019-09-25,Ath Madrid,Osasuna,2,0,H,0
2019-09-26,Eibar,Sevilla,3,2,H,0
2019-09-26,Celta,Espanol,1,1,D,1
2019-09-26,Sociedad,Alaves,3,0,H,0
2019-09-27,Villarreal,Betis,5,1,H,0
2019-09-28,Ath Bilbao,Valencia,0,1,A,0
2019-09-28,Getafe,Barcelona,0,2,A,0
2019-09-28,Granada,Levante,1,0,H,0
2019-09-28,Ath Madrid,Ath Madrid,0,0,D,1
2019-09-29,Espanol,Valladolid,0,2,A,0
2019-09-29,Eibar,Celta,2,0,H,0
2019-09-29,Alaves,Mallorca,2,0,H,0
2019-09-29,Levante,Osasuna,1,1,D,1
2019-09-29,Sevilla,Sociedad,3,2,H,0
2019-10-04,Betis,Eibar,1,1,D,1
2019-10-05,Levante,Levante,1,2,A,0
2019-10-05,Ath Madrid,Granada,4,2,H,0
2019-10-05,Valencia,Alaves,2,1,H,0
2019-10-05,Osasuna,Villarreal,2,1,H,0
2019-10-06,Mallorca,Espanol,2,0,H,0
2019-10-06,Celta,Ath Bilbao,1,0,H,0
2019-10-06,Valladolid,Ath Madrid,0,0,D,1
2019-10-06,Sociedad,Getafe,1,2,A,0
2019-10-06,Barcelona,Sevilla,4,0,H,0
2019-10-18,Granada,Osasuna,1,0,H,0
2019-10-19,Eibar,Barcelona,0,3,A,0
2019-10-19,Ath Madrid,Valencia,1,1,D,1
2019-10-19,Getafe,Levante,2,0,H,0
2019-10-19,Mallorca,Ath Madrid,1,0,H,0
2019-10-20,Alaves,Celta,2,0,H,0
2019-10-20,Sociedad,Betis,3,1,H,0
2019-10-20,Espanol,Villarreal,0,1,A,0
2019-10-20,Ath Bilbao,Valladolid,1,1,D,1
2019-10-20,Sevilla,Levante,1,0,H,0
2019-10-25,Villarreal,Alaves,4,1,H,0
2019-10-26,Levante,Mallorca,1,0,H,0
2019-10-26,Valladolid,Eibar,2,0,H,0
2019-10-26,Ath Madrid,Ath Bilbao,2,0,H,0
2019-10-27,Celta,Sociedad,0,1,A,0
2019-10-27,Granada,Betis,1,0,H,0
2019-10-27,Levante,Espanol,0,1,A,0
2019-10-27,Sevilla,Getafe,2,0,H,0
2019-10-27,Osasuna,Valencia,3,1,H,0
2019-10-29,Alaves,Ath Madrid,1,1,D,1
2019-10-29,Barcelona,Valladolid,5,1,H,0
2019-10-30,Sociedad,Levante,1,2,A,0
2019-10-30,Valencia,Sevilla,1,1,D,1
2019-10-30,Ath Bilbao,Espanol,3,0,H,0
2019-10-30,Betis,Celta,2,1,H,0
2019-10-30,Ath Madrid,Levante,5,0,H,0
2019-10-31,Eibar,Villarreal,2,1,H,0
2019-10-31,Mallorca,Osasuna,2,2,D,1
2019-10-31,Getafe,Granada,3,1,H,0
2019-11-02,Espanol,Valencia,1,2,A,0
2019-11-02,Levante,Barcelona,3,1,H,0
2019-11-02,Sevilla,Ath Madrid,1,1,D,1
2019-11-02,Ath Madrid,Betis,0,0,D,1
2019-11-03,Valladolid,Mallorca,3,0,H,0
2019-11-03,Villarreal,Ath Bilbao,0,0,D,1
2019-11-03,Osasuna,Alaves,4,2,H,0
2019-11-03,Celta,Getafe,0,1,A,0
2019-11-03,Levante,Eibar,1,2,A,0
2019-11-03,Granada,Sociedad,1,2,A,0
2019-11-08,Sociedad,Levante,1,1,D,1
2019-11-09,Alaves,Valladolid,3,0,H,0
2019-11-09,Valencia,Granada,2,0,H,0
2019-11-09,Eibar,Ath Madrid,0,4,A,0
2019-11-09,Barcelona,Celta,4,1,H,0
2019-11-10,Mallorca,Villarreal,3,1,H,0
2019-11-10,Ath Bilbao,Levante,2,1,H,0
2019-11-10,Ath Madrid,Espanol,3,1,H,0
2019-11-10,Getafe,Osasuna,0,0,D,1
2019-11-10,Betis,Sevilla,1,2,A,0
2019-11-22,Levante,Mallorca,2,1,H,0
2019-11-23,Levante,Barcelona,1,2,A,0
2019-11-23,Betis,Valencia,2,1,H,0
