Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2022-06-03,Changchun Yatai,Guangzhou City,4,1,H,0
2022-06-03,Meizhou Hakka,Tianjin Jinmen Tiger,1,1,D,1
2022-06-03,Henan Songshan Longmen,Dalian Pro,2,2,D,1
2022-06-03,Beijing Guoan,Cangzhou Mighty Lions,1,2,A,0
2022-06-03,Wuhan Yangtze River,Hebei FC,2,1,H,0
2022-06-03,Henan Songshan Longmen,Shandong Taishan,4,1,H,0
2022-06-03,Chengdu Rongcheng,Beijing Guoan,2,3,A,0
2022-06-03,Cangzhou Mighty Lions,Meizhou Hakka,1,1,D,1
2022-06-03,Tianjin Jinmen Tiger,Shenzhen Peng City,1,2,A,0
2022-06-03,Henan Songshan Longmen,Zhejiang Professional,3,1,H,0
2022-06-03,Changchun Yatai,Dalian Pro,1,1,D,1
2022-06-03,Shanghai Shenhua,Wuhan Three Towns,1,1,D,1
2022-06-03,Shenzhen Peng City,Meizhou Hakka,1,2,A,0
2022-06-03,Wuhan Yangtze River,Wuhan Three Towns,1,3,A,0
2022-06-03,Hebei FC,Shanghai Shenhua,1,3,A,0
2022-06-03,Tianjin Jinmen Tiger,Chengdu Rongcheng,1,1,D,1
2022-06-03,Dalian Pro,Zhejiang Professional,1,1,D,1
2022-06-03,Meizhou Hakka,Beijing Guoan,2,2,D,1
2022-06-03,Wuhan Three Towns,Shanghai Port FC,2,1,H,0
2022-06-03,Guangzhou City,Zhejiang Professional,2,4,A,0
2022-06-03,Beijing Guoan,Shenzhen Peng City,4,1,H,0
2022-06-03,Guangzhou City,Changchun Yatai,1,3,A,0
2022-06-03,Cangzhou Mighty Lions,Beijing Guoan,1,1,D,1
2022-06-03,Wuhan Yangtze River,Shanghai Port FC,1,2,A,0
2022-06-03,Shanghai Shenhua,Guangzhou City,2,1,H,0
2022-06-03,Chengdu Rongcheng,Shenzhen Peng City,2,2,D,1
2022-06-03,Shanghai Port FC,Shanghai Shenhua,1,1,D,1
2022-06-03,Meizhou Hakka,Cangzhou Mighty Lions,4,1,H,0
2022-06-03,Shenzhen Peng City,Tianjin Jinmen Tiger,2,3,A,0
2022-06-03,Changchun Yatai,Zhejiang Professional,1,1,D,1
2022-06-03,Guangzhou City,Wuhan Three Towns,1,2,A,0
2022-06-03,Hebei FC,Wuhan Yangtze River,2,1,H,0
2022-06-03,Dalian Pro,Changchun Yatai,2,2,D,1
2022-06-03,Tianjin Jinmen Tiger,Beijing Guoan,1,2,A,0
2022-06-03,Wuhan Three Towns,Shanghai Shenhua,4,2,H,0
2022-06-03,Wuhan Yangtze River,Guangzhou City,2,1,H,0
2022-06-03,Shanghai Port FC,Hebei FC,2,1,H,0
2022-06-03,Chengdu Rongcheng,Cangzhou Mighty Lions,1,1,D,1
2022-06-03,Changchun Yatai,Shandong Taishan,1,2,A,0
2022-06-03,Cangzhou Mighty Lions,Shenzhen Peng City,1,2,A,0
2022-06-03,Henan Songshan Longmen,Guangzhou City,2,1,H,0
2022-06-03,Chengdu Rongcheng,Tianjin Jinmen Tiger,2,1,H,0
2022-06-03,Dalian Pro,Shandong Taishan,1,3,A,0
2022-06-03,Meizhou Hakka,Chengdu Rongcheng,1,2,A,0
2022-06-03,Shenzhen Peng City,Beijing Guoan,2,1,H,0
2022-06-03,Henan Songshan Longmen,Changchun Yatai,6,2,H,0
2022-06-03,Wuhan Yangtze River,Shanghai Shenhua,2,2,D,1
2022-06-03,Dalian Pro,Shanghai Port FC,1,1,D,1
2022-06-03,Meizhou Hakka,Wuhan Yangtze River,2,1,H,0
2022-06-03,Hebei FC,Tianjin Jinmen Tiger,3,4,A,0
2022-06-03,Guangzhou City,Cangzhou Mighty Lions,1,4,A,0
2022-06-03,Meizhou Hakka,Guangzhou City,1,0,H,0
2022-06-03,Shandong Taishan,Beijing Guoan,3,0,H,0
2022-06-03,Shanghai Port FC,Changchun Yatai,4,0,H,0
2022-06-03,Wuhan Three Towns,Tianjin Jinmen Tiger,3,0,H,0
2022-06-03,Zhejiang Professional,Wuhan Yangtze River,4,0,H,0
