Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2020-09-12,Zwolle,Feyenoord,0,2,A,0
2020-09-12,Twente,For Sittard,2,0,H,0
2020-09-12,Heerenveen,Willem II,2,0,H,0
2020-09-13,FC Emmen,VVV Venlo,3,5,A,0
2020-09-13,Heracles,Den Haag,2,0,H,0
2020-09-13,Sparta Rotterdam,Ajax,0,1,A,0
2020-09-13,Groningen,PSV Eindhoven,1,3,A,0
2020-09-13,Waalwijk,Vitesse,0,1,A,0
2020-09-18,VVV Venlo,Utrecht,1,1,D,1
2020-09-19,PSV Eindhoven,FC Emmen,2,1,H,0
2020-09-19,For Sittard,Heerenveen,1,3,A,0
2020-09-19,Vitesse,Sparta Rotterdam,2,0,H,0
2020-09-19,AZ Alkmaar,Zwolle,1,1,D,1
2020-09-20,Willem II,Heracles,4,0,H,0
2020-09-20,Ajax,Waalwijk,3,0,H,0
2020-09-20,Den Haag,Groningen,0,1,A,0
2020-09-20,Feyenoord,Twente,1,1,D,1
2020-09-25,Twente,Groningen,3,1,H,0
2020-09-26,Heerenveen,VVV Venlo,1,0,H,0
2020-09-26,Ajax,Vitesse,2,1,H,0
2020-09-26,For Sittard,AZ Alkmaar,3,3,D,1
2020-09-26,Zwolle,Sparta Rotterdam,4,0,H,0
2020-09-27,FC Emmen,Willem II,1,1,D,1
2020-09-27,Heracles,PSV Eindhoven,1,1,D,1
2020-09-27,Feyenoord,Den Haag,4,2,H,0
2020-09-27,Utrecht,Waalwijk,3,1,H,0
2020-10-02,Utrecht,Heerenveen,1,1,D,1
2020-10-03,Twente,FC Emmen,1,1,D,1
2020-10-03,VVV Venlo,Den Haag,1,2,A,0
2020-10-03,Vitesse,Heracles,3,0,H,0
2020-10-04,PSV Eindhoven,For Sittard,2,0,H,0
2020-10-04,Groningen,Ajax,1,0,H,0
2020-10-04,Sparta Rotterdam,AZ Alkmaar,4,4,D,1
2020-10-04,Willem II,Feyenoord,1,4,A,0
2020-10-17,AZ Alkmaar,VVV Venlo,2,2,D,1
2020-10-17,Heracles,Waalwijk,0,1,A,0
2020-10-17,Willem II,Twente,0,3,A,0
2020-10-18,Den Haag,Vitesse,0,2,A,0
2020-10-18,Feyenoord,Sparta Rotterdam,1,1,D,1
2020-10-18,Ajax,Heerenveen,5,1,H,0
2020-10-18,Groningen,Utrecht,0,0,D,1
2020-10-18,Zwolle,PSV Eindhoven,0,3,A,0
2020-10-18,FC Emmen,For Sittard,2,2,D,1
2020-10-21,Waalwijk,Zwolle,1,1,D,1
2020-10-24,Zwolle,Willem II,0,0,D,1
2020-10-24,Heerenveen,FC Emmen,4,0,H,0
2020-10-24,Utrecht,Twente,2,1,H,0
2020-10-24,VVV Venlo,Ajax,0,13,A,0
2020-10-25,Vitesse,PSV Eindhoven,2,1,H,0
2020-10-25,Waalwijk,Feyenoord,2,2,D,1
2020-10-25,Den Haag,AZ Alkmaar,2,2,D,1
2020-10-25,For Sittard,Groningen,1,3,A,0
2020-10-25,Sparta Rotterdam,Heracles,1,1,D,1
2020-10-31,Groningen,VVV Venlo,2,1,H,0
2020-10-31,Willem II,Vitesse,1,3,A,0
2020-10-31,Twente,Zwolle,5,1,H,0
2020-10-31,Ajax,For Sittard,5,2,H,0
2020-11-01,Sparta Rotterdam,Heerenveen,1,4,A,0
2020-11-01,PSV Eindhoven,Den Haag,4,0,H,0
2020-11-01,AZ Alkmaar,Waalwijk,3,0,H,0
2020-11-01,Heracles,Utrecht,4,1,H,0
2020-11-01,FC Emmen,Feyenoord,2,3,A,0
2020-11-06,For Sittard,Zwolle,2,2,D,1
2020-11-07,Waalwijk,Sparta Rotterdam,0,2,A,0
2020-11-07,VVV Venlo,Heracles,3,2,H,0
2020-11-07,Den Haag,Twente,2,4,A,0
2020-11-08,Vitesse,FC Emmen,3,1,H,0
2020-11-08,Heerenveen,AZ Alkmaar,0,3,A,0
2020-11-08,PSV Eindhoven,Willem II,3,0,H,0
2020-11-08,Utrecht,Ajax,0,3,A,0
2020-11-08,Feyenoord,Groningen,2,0,H,0
2020-11-21,Zwolle,Utrecht,1,1,D,1
2020-11-21,Willem II,VVV Venlo,2,1,H,0
2020-11-21,Groningen,Vitesse,1,1,D,1
2020-11-22,AZ Alkmaar,FC Emmen,1,0,H,0
2020-11-22,Ajax,Heracles,5,0,H,0
2020-11-22,For Sittard,Feyenoord,1,3,A,0
2020-11-22,Sparta Rotterdam,Den Haag,6,0,H,0
2020-11-22,Twente,PSV Eindhoven,1,1,D,1
2020-11-22,Waalwijk,Heerenveen,1,1,D,1
2020-11-27,Twente,Waalwijk,0,2,A,0
2020-11-28,Den Haag,Heerenveen,1,1,D,1
2020-11-28,FC Emmen,Ajax,0,5,A,0
2020-11-28,VVV Venlo,Zwolle,2,2,D,1
2020-11-29,Feyenoord,Utrecht,1,1,D,1
2020-11-29,Groningen,Willem II,1,0,H,0
2020-11-29,Heracles,AZ Alkmaar,1,2,A,0
2020-11-29,PSV Eindhoven,Sparta Rotterdam,1,0,H,0
2020-11-29,Vitesse,For Sittard,2,0,H,0
2020-12-04,Sparta Rotterdam,FC Emmen,2,1,H,0
2020-12-05,Ajax,Twente,1,2,A,0
2020-12-05,Zwolle,Vitesse,2,1,H,0
2020-12-05,For Sittard,Willem II,3,2,H,0
2020-12-05,Waalwijk,VVV Venlo,3,2,H,0
2020-12-06,Utrecht,Den Haag,1,1,D,1
2020-12-06,Heerenveen,PSV Eindhoven,2,2,D,1
2020-12-06,Feyenoord,Heracles,0,0,D,1
2020-12-06,AZ Alkmaar,Groningen,1,2,A,0
2020-12-11,Heracles,For Sittard,1,2,A,0
2020-12-12,Ajax,Zwolle,4,0,H,0
2020-12-12,FC Emmen,Den Haag,1,1,D,1
2020-12-12,Groningen,Waalwijk,2,0,H,0
2020-12-13,Willem II,Sparta Rotterdam,1,3,A,0
2020-12-13,PSV Eindhoven,Utrecht,2,1,H,0
2020-12-13,Twente,AZ Alkmaar,1,3,A,0
2020-12-13,Vitesse,Heerenveen,1,1,D,1
2020-12-13,VVV Venlo,Feyenoord,0,3,A,0
2020-12-18,Zwolle,FC Emmen,0,0,D,1
2020-12-19,Waalwijk,PSV Eindhoven,1,4,A,0
2020-12-19,Utrecht,For Sittard,1,1,D,1
2020-12-19,VVV Venlo,Twente,1,2,A,0
2020-12-19,Sparta Rotterdam,Groningen,2,3,A,0
2020-12-20,Heerenveen,Heracles,1,2,A,0
2020-12-20,AZ Alkmaar,Willem II,5,3,H,0
2020-12-20,Vitesse,Feyenoord,1,0,H,0
2020-12-20,Den Haag,Ajax,2,4,A,0
2020-12-22,Twente,Sparta Rotterdam,0,2,A,0
2020-12-22,For Sittard,Waalwijk,2,1,H,0
2020-12-22,FC Emmen,Utrecht,2,3,A,0
2020-12-22,PSV Eindhoven,VVV Venlo,4,1,H,0
2020-12-23,Den Haag,Zwolle,0,2,A,0
2020-12-23,Groningen,Heracles,0,1,A,0
2020-12-23,Feyenoord,Heerenveen,3,0,H,0
2020-12-23,Willem II,Ajax,1,1,D,1
2020-12-23,AZ Alkmaar,Vitesse,3,1,H,0
2020-12-27,Utrecht,AZ Alkmaar,2,2,D,1
2021-01-09,Heracles,Vitesse,0,2,A,0
2021-01-09,Zwolle,AZ Alkmaar,1,1,D,1
2021-01-09,Utrecht,Groningen,2,2,D,1
2021-01-09,FC Emmen,Twente,1,4,A,0
2021-01-09,Waalwijk,Den Haag,0,1,A,0
2021-01-10,VVV Venlo,Willem II,2,1,H,0
2021-01-10,Ajax,PSV Eindhoven,2,2,D,1
2021-01-10,Sparta Rotterdam,Feyenoord,0,2,A,0
2021-01-10,Heerenveen,For Sittard,1,3,A,0
2021-01-12,Heracles,FC Emmen,4,0,H,0
2021-01-12,Vitesse,Utrecht,1,0,H,0
2021-01-13,For Sittard,Sparta Rotterdam,0,1,A,0
2021-01-13,Feyenoord,Zwolle,1,0,H,0
2021-01-13,PSV Eindhoven,AZ Alkmaar,1,3,A,0
2021-01-13,Den Haag,VVV Venlo,1,4,A,0
2021-01-14,Willem II,Groningen,2,3,A,0
2021-01-14,Twente,Ajax,1,3,A,0
2021-01-14,Heerenveen,Waalwijk,1,1,D,1
2021-01-16,Utrecht,Heracles,2,0,H,0
2021-01-16,Zwolle,For Sittard,0,2,A,0
2021-01-16,AZ Alkmaar,Den Haag,2,1,H,0
2021-01-16,FC Emmen,Vitesse,1,4,A,0
2021-01-16,Sparta Rotterdam,PSV Eindhoven,3,5,A,0
2021-01-17,VVV Venlo,Heerenveen,1,1,D,1
2021-01-17,Ajax,Feyenoord,1,0,H,0
2021-01-17,Waalwijk,Willem II,1,1,D,1
2021-01-17,Groningen,Twente,2,2,D,1
2021-01-22,Willem II,Zwolle,1,3,A,0
2021-01-23,Vitesse,Groningen,1,0,H,0
2021-01-23,Den Haag,FC Emmen,0,0,D,1
2021-01-23,PSV Eindhoven,Waalwijk,2,0,H,0
2021-01-23,Heracles,Heerenveen,1,0,H,0
2021-01-24,Twente,VVV Venlo,0,1,A,0
2021-01-24,Feyenoord,AZ Alkmaar,2,3,A,0
2021-01-24,Utrecht,Sparta Rotterdam,1,0,H,0
2021-01-24,For Sittard,Ajax,1,2,A,0
2021-01-26,FC Emmen,PSV Eindhoven,0,2,A,0
2021-01-26,Groningen,Den Haag,3,0,H,0
2021-01-26,Zwolle,Heracles,2,2,D,1
2021-01-27,VVV Venlo,Vitesse,4,1,H,0
2021-01-27,Waalwijk,For Sittard,1,2,A,0
2021-01-27,Heerenveen,Feyenoord,3,0,H,0
2021-01-27,AZ Alkmaar,Utrecht,0,1,A,0
2021-01-28,Sparta Rotterdam,Twente,0,0,D,1
2021-01-28,Ajax,Willem II,3,1,H,0
2021-01-30,For Sittard,VVV Venlo,3,2,H,0
2021-01-30,Vitesse,Waalwijk,1,1,D,1
2021-01-30,Heracles,Groningen,1,0,H,0
2021-01-30,Utrecht,Zwolle,3,3,D,1
2021-01-31,Willem II,FC Emmen,2,0,H,0
2021-01-31,AZ Alkmaar,Ajax,0,3,A,0
2021-01-31,Den Haag,Sparta Rotterdam,1,1,D,1
2021-01-31,Feyenoord,PSV Eindhoven,3,1,H,0
2021-01-31,Twente,Heerenveen,0,0,D,1
2021-02-05,For Sittard,Heracles,0,1,A,0
2021-02-06,Zwolle,Waalwijk,1,1,D,1
2021-02-06,FC Emmen,AZ Alkmaar,0,1,A,0
2021-02-06,Heerenveen,Vitesse,1,0,H,0
2021-02-06,PSV Eindhoven,Twente,3,0,H,0
2021-02-12,Waalwijk,FC Emmen,1,0,H,0
2021-02-13,Den Haag,PSV Eindhoven,2,2,D,1
2021-02-13,Sparta Rotterdam,For Sittard,1,2,A,0
2021-02-13,Groningen,Zwolle,1,0,H,0
2021-02-13,Heracles,Ajax,0,2,A,0
2021-02-14,Vitesse,Twente,0,2,A,0
2021-02-14,AZ Alkmaar,Heerenveen,3,1,H,0
2021-02-14,Feyenoord,Willem II,5,0,H,0
2021-02-14,Utrecht,VVV Venlo,3,1,H,0
2021-02-19,Willem II,Utrecht,0,6,A,0
2021-02-20,VVV Venlo,AZ Alkmaar,1,4,A,0
2021-02-20,FC Emmen,Zwolle,3,2,H,0
2021-02-20,For Sittard,Den Haag,2,0,H,0
2021-02-21,Twente,Feyenoord,2,2,D,1
2021-02-21,Heerenveen,Groningen,1,1,D,1
2021-02-21,Waalwijk,Heracles,3,0,H,0
2021-02-21,PSV Eindhoven,Vitesse,3,1,H,0
2021-02-21,Ajax,Sparta Rotterdam,4,2,H,0
2021-02-24,Groningen,Feyenoord,0,0,D,1
2021-02-24,Willem II,Den Haag,1,1,D,1
2021-02-26,Zwolle,Heerenveen,4,1,H,0
