Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2019-07-26,Stuttgart,Hannover,2,1,H,0
2019-07-27,Dresden,Nurnberg,0,1,A,0
2019-07-27,Holstein Kiel,Sandhausen,1,1,D,1
2019-07-27,Osnabruck,Heidenheim,1,3,A,0
2019-07-28,Hamburg,Darmstadt,1,1,D,1
2019-07-28,Greuther Furth,Erzgebirge Aue,0,2,A,0
2019-07-28,Regensburg,Bochum,3,1,H,0
2019-07-28,Wehen,Karlsruhe,1,2,A,0
2019-07-29,Bielefeld,St Pauli,1,1,D,1
2019-08-02,Bochum,Bielefeld,3,3,D,1
2019-08-02,Sandhausen,Osnabruck,0,1,A,0
2019-08-02,St Pauli,Greuther Furth,1,3,A,0
2019-08-03,Karlsruhe,Dresden,4,2,H,0
2019-08-03,Hannover,Regensburg,1,1,D,1
2019-08-04,Heidenheim,Stuttgart,2,2,D,1
2019-08-04,Darmstadt,Holstein Kiel,2,0,H,0
2019-08-04,Erzgebirge Aue,Wehen,3,2,H,0
2019-08-05,Nurnberg,Hamburg,0,4,A,0
2019-08-16,Hamburg,Bochum,1,0,H,0
2019-08-16,Sandhausen,Nurnberg,3,2,H,0
2019-08-17,Bielefeld,Erzgebirge Aue,3,1,H,0
2019-08-17,Stuttgart,St Pauli,2,1,H,0
2019-08-17,Wehen,Hannover,0,3,A,0
2019-08-18,Dresden,Heidenheim,2,1,H,0
2019-08-18,Greuther Furth,Regensburg,1,0,H,0
2019-08-18,Holstein Kiel,Karlsruhe,2,1,H,0
2019-08-19,Osnabruck,Darmstadt,4,0,H,0
2019-08-23,Darmstadt,Dresden,0,0,D,1
2019-08-23,Erzgebirge Aue,Stuttgart,0,0,D,1
2019-08-24,Bochum,Wehen,3,3,D,1
2019-08-24,Hannover,Greuther Furth,1,1,D,1
2019-08-24,Regensburg,Bielefeld,1,3,A,0
2019-08-25,Heidenheim,Sandhausen,0,2,A,0
2019-08-25,Karlsruhe,Hamburg,2,4,A,0
2019-08-25,Nurnberg,Osnabruck,1,0,H,0
2019-08-26,St Pauli,Holstein Kiel,2,1,H,0
2019-08-30,Nurnberg,Heidenheim,2,2,D,1
