Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2024-07-05,Mazatlán FC,Club Necaxa,0,0,D,1
2024-07-05,CF Monterrey,FC Juárez,3,2,H,0
2024-07-05,Atlas Guadalajara,Gallos Blancos,0,1,A,0
2024-07-05,Puebla FC,CF Pachuca,2,3,A,0
2024-07-05,Club León,Atlético San Luis,1,0,H,0
2024-07-05,Club Necaxa,CF América,1,1,D,1
2024-07-05,CF Monterrey,Mazatlán FC,0,0,D,1
2024-07-05,Cruz Azul,Deportivo Guadalajara,1,0,H,0
2024-07-05,Pumas UNAM,Club Tijuana,1,0,H,0
2024-07-05,Santos Laguna,Deportivo Toluca,2,0,H,0
2024-07-05,FC Juárez,UANL Tigres,0,1,A,0
2024-07-05,Puebla FC,FC Juárez,2,3,A,0
2024-07-05,Gallos Blancos,Club Necaxa,0,0,D,1
2024-07-05,UANL Tigres,Club León,2,2,D,1
2024-07-05,Club Tijuana,Mazatlán FC,1,0,H,0
2024-07-05,CF América,Gallos Blancos,3,1,H,0
2024-07-05,Mazatlán FC,Atlético San Luis,2,2,D,1
2024-07-05,Club Tijuana,Deportivo Guadalajara,4,2,H,0
2024-07-05,Atlas Guadalajara,UANL Tigres,1,1,D,1
2024-07-05,Club Necaxa,Puebla FC,4,1,H,0
2024-07-05,Club León,CF Pachuca,0,0,D,1
2024-07-05,Santos Laguna,Pumas UNAM,1,1,D,1
2024-07-05,Deportivo Toluca,FC Juárez,3,2,H,0
2024-07-05,CF Monterrey,Cruz Azul,0,4,A,0
2024-07-05,Gallos Blancos,Deportivo Guadalajara,0,2,A,0
2024-07-05,Atlas Guadalajara,Santos Laguna,1,0,H,0
2024-07-05,CF Pachuca,Atlético San Luis,2,0,H,0
2024-07-05,Puebla FC,Club León,2,2,D,1
2024-07-05,Cruz Azul,Club Tijuana,3,0,H,0
2024-07-05,Club Necaxa,CF Monterrey,0,1,A,0
2024-07-05,FC Juárez,Pumas UNAM,1,2,A,0
2024-07-05,Deportivo Toluca,Mazatlán FC,3,0,H,0
2024-07-05,UANL Tigres,CF América,1,0,H,0
2024-07-05,Atlético San Luis,Club Tijuana,1,1,D,1
2024-07-05,Puebla FC,Atlas Guadalajara,1,2,A,0
2024-07-05,Deportivo Guadalajara,Mazatlán FC,2,0,H,0
2024-07-05,Santos Laguna,UANL Tigres,0,3,A,0
2024-07-05,CF Monterrey,Gallos Blancos,2,1,H,0
2024-07-05,Cruz Azul,Deportivo Toluca,1,1,D,1
2024-07-05,FC Juárez,CF América,1,2,A,0
2024-07-05,Pumas UNAM,CF Pachuca,2,0,H,0
2024-07-05,Club León,Club Necaxa,1,1,D,1
2024-07-05,Gallos Blancos,Cruz Azul,0,2,A,0
2024-07-05,Mazatlán FC,CF Pachuca,3,0,H,0
2024-07-05,Club Tijuana,CF Monterrey,2,2,D,1
2024-07-05,Club Necaxa,FC Juárez,3,0,H,0
2024-07-05,Club León,Santos Laguna,1,1,D,1
2024-07-05,Atlas Guadalajara,Pumas UNAM,2,1,H,0
2024-07-05,UANL Tigres,Deportivo Guadalajara,1,1,D,1
2024-07-05,CF América,Puebla FC,0,1,A,0
2024-07-05,Deportivo Toluca,Atlético San Luis,2,1,H,0
2024-07-05,Atlético San Luis,Atlas Guadalajara,2,1,H,0
2024-07-05,Mazatlán FC,Puebla FC,1,1,D,1
2024-07-05,Club Tijuana,Club León,2,1,H,0
2024-07-05,CF Pachuca,Gallos Blancos,1,1,D,1
2024-07-05,Deportivo Guadalajara,FC Juárez,5,0,H,0
2024-07-05,CF Monterrey,Deportivo Toluca,1,2,A,0
2024-07-05,Cruz Azul,CF América,4,1,H,0
2024-07-05,Pumas UNAM,UANL Tigres,1,3,A,0
2024-07-05,Santos Laguna,Club Necaxa,3,2,H,0
2024-07-05,Puebla FC,Gallos Blancos,2,1,H,0
2024-07-05,Atlas Guadalajara,CF Pachuca,2,0,H,0
2024-07-05,FC Juárez,Mazatlán FC,1,0,H,0
2024-07-05,UANL Tigres,Atlético San Luis,1,0,H,0
2024-07-05,Club Necaxa,Pumas UNAM,2,0,H,0
2024-07-05,Deportivo Toluca,Club Tijuana,4,0,H,0
2024-07-05,Deportivo Toluca,Atlas Guadalajara,4,1,H,0
2024-07-05,CF Pachuca,Cruz Azul,2,4,A,0
2024-07-05,Deportivo Guadalajara,CF Monterrey,1,1,D,1
2024-07-05,Atlético San Luis,Santos Laguna,3,1,H,0
2024-07-05,CF América,Pumas UNAM,0,1,A,0
2024-07-05,Mazatlán FC,Gallos Blancos,2,2,D,1
2024-07-05,Club Tijuana,CF Pachuca,2,1,H,0
2024-07-05,UANL Tigres,Puebla FC,1,0,H,0
2024-07-05,CF América,Deportivo Guadalajara,1,0,H,0
2024-07-05,Atlético San Luis,CF Monterrey,1,0,H,0
2024-07-05,Cruz Azul,Club Necaxa,3,0,H,0
2024-07-05,Deportivo Toluca,Pumas UNAM,1,1,D,1
2024-07-05,Deportivo Guadalajara,Atlas Guadalajara,2,3,A,0
2024-07-05,Club León,CF América,1,1,D,1
2024-07-05,Santos Laguna,FC Juárez,0,2,A,0
2024-07-05,Atlas Guadalajara,Mazatlán FC,0,0,D,1
2024-07-05,Club León,Cruz Azul,1,2,A,0
2024-07-05,Santos Laguna,CF Monterrey,0,2,A,0
2024-07-05,Club Tijuana,Santos Laguna,3,1,H,0
2024-07-05,Atlético San Luis,Cruz Azul,3,1,H,0
2024-07-05,CF Pachuca,Deportivo Toluca,2,2,D,1
2024-07-05,CF América,Atlas Guadalajara,3,0,H,0
2024-07-05,Pumas UNAM,Puebla FC,1,0,H,0
2024-07-05,Gallos Blancos,UANL Tigres,1,0,H,0
2024-07-05,Deportivo Guadalajara,Club León,2,0,H,0
2024-07-05,Puebla FC,Santos Laguna,1,0,H,0
2024-07-05,Gallos Blancos,Club Tijuana,1,2,A,0
2024-07-05,FC Juárez,Atlas Guadalajara,2,2,D,1
2024-07-05,Atlético San Luis,CF América,2,1,H,0
2024-07-05,UANL Tigres,Club Necaxa,1,0,H,0
2024-07-05,Deportivo Guadalajara,Deportivo Toluca,0,0,D,1
2024-07-05,Cruz Azul,Mazatlán FC,1,0,H,0
2024-07-05,Pumas UNAM,Club León,4,1,H,0
2024-07-05,CF Pachuca,CF Monterrey,0,1,A,0
2025-01-10,Deportivo Guadalajara,Cruz Azul,0,1,A,0
2025-01-10,UANL Tigres,Club Tijuana,4,0,H,0
2025-01-10,Club Necaxa,Cruz Azul,1,3,A,0
2025-01-10,Atlas Guadalajara,CF Monterrey,3,3,D,1
2025-01-10,Gallos Blancos,CF Pachuca,0,1,A,0
2025-01-10,FC Juárez,Santos Laguna,1,0,H,0
2025-01-10,Pumas UNAM,Deportivo Toluca,1,1,D,1
2025-01-10,Mazatlán FC,Club León,1,2,A,0
