Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2024-08-16,Guingamp,Troyes,4,0,H,0
2024-08-16,Amiens,Red Star,3,0,H,0
2024-08-16,Clermont,Pau FC,2,2,D,1
2024-08-16,Dunkerque,Annecy,0,2,A,0
2024-08-16,Ajaccio,Rodez,1,0,H,0
2024-08-16,Grenoble,Laval,2,1,H,0
2024-08-17,Caen,Paris FC,0,2,A,0
2024-08-19,Martigues,Lorient,0,1,A,0
2024-08-19,Metz,Bastia,1,1,D,1
2024-08-23,Laval,Guingamp,0,1,A,0
2024-08-23,Paris FC,Dunkerque,3,2,H,0
2024-08-23,Pau FC,Caen,1,0,H,0
2024-08-23,Rodez,Metz,1,3,A,0
2024-08-23,Troyes,Clermont,0,1,A,0
2024-08-23,Bastia,Amiens,1,0,H,0
2024-08-23,Annecy,Martigues,2,4,A,0
2024-08-24,Lorient,Grenoble,2,0,H,0
2024-08-26,Red Star,Ajaccio,1,0,H,0
2024-08-30,Clermont,Paris FC,0,1,A,0
2024-08-30,Dunkerque,Rodez,1,0,H,0
2024-08-30,Grenoble,Pau FC,1,1,D,1
2024-08-30,Guingamp,Red Star,3,4,A,0
2024-08-30,Martigues,Bastia,0,1,A,0
2024-08-30,Ajaccio,Troyes,2,1,H,0
2024-08-30,Caen,Annecy,1,1,D,1
2024-08-31,Amiens,Lorient,1,0,H,0
2024-08-31,Metz,Laval,1,1,D,1
2024-09-13,Clermont,Dunkerque,0,1,A,0
2024-09-13,Laval,Ajaccio,1,1,D,1
2024-09-13,Lorient,Red Star,2,1,H,0
2024-09-13,Annecy,Amiens,3,0,H,0
2024-09-13,Rodez,Guingamp,1,2,A,0
2024-09-13,Pau FC,Martigues,3,0,H,0
2024-09-13,Bastia,Troyes,0,0,D,1
2024-09-14,Paris FC,Metz,1,2,A,0
2024-09-16,Grenoble,Caen,3,1,H,0
2024-09-20,Guingamp,Annecy,2,2,D,1
2024-09-20,Amiens,Clermont,1,0,H,0
2024-09-20,Bastia,Paris FC,2,1,H,0
2024-09-20,Caen,Ajaccio,1,0,H,0
2024-09-20,Dunkerque,Pau FC,3,2,H,0
2024-09-20,Martigues,Grenoble,0,4,A,0
2024-09-20,Red Star,Laval,0,3,A,0
2024-09-20,Troyes,Rodez,0,3,A,0
2024-09-21,Metz,Lorient,1,1,D,1
2024-09-24,Caen,Amiens,2,1,H,0
2024-09-24,Clermont,Red Star,1,1,D,1
2024-09-24,Dunkerque,Bastia,2,1,H,0
2024-09-24,Metz,Martigues,6,0,H,0
2024-09-24,Paris FC,Guingamp,2,0,H,0
2024-09-24,Pau FC,Lorient,1,0,H,0
2024-09-24,Rodez,Laval,1,3,A,0
2024-09-24,Annecy,Troyes,1,0,H,0
2024-09-24,Ajaccio,Grenoble,2,0,H,0
2024-09-27,Grenoble,Clermont,3,0,H,0
2024-09-27,Laval,Pau FC,3,1,H,0
2024-09-27,Lorient,Ajaccio,3,0,H,0
2024-09-27,Martigues,Dunkerque,1,1,D,1
2024-09-27,Amiens,Rodez,2,1,H,0
2024-09-27,Bastia,Annecy,2,2,D,1
2024-09-28,Red Star,Paris FC,1,3,A,0
2024-09-28,Troyes,Metz,2,1,H,0
2024-09-30,Guingamp,Caen,3,1,H,0
2024-10-04,Paris FC,Laval,1,0,H,0
2024-10-04,Rodez,Grenoble,2,1,H,0
2024-10-04,Dunkerque,Troyes,2,1,H,0
2024-10-04,Annecy,Red Star,1,0,H,0
2024-10-05,Clermont,Guingamp,4,1,H,0
2024-10-05,Metz,Amiens,3,2,H,0
2024-10-05,Ajaccio,Martigues,1,1,D,1
2024-10-05,Caen,Lorient,1,2,A,0
2024-10-18,Guingamp,Pau FC,0,1,A,0
2024-10-18,Laval,Dunkerque,3,2,H,0
2024-10-18,Martigues,Rodez,0,2,A,0
2024-10-18,Red Star,Caen,2,2,D,1
2024-10-18,Bastia,Clermont,0,0,D,1
2024-10-18,Grenoble,Metz,2,0,H,0
2024-10-19,Lorient,Annecy,4,2,H,0
2024-10-19,Amiens,Ajaccio,3,1,H,0
2024-10-21,Troyes,Paris FC,0,3,A,0
2024-10-22,Pau FC,Bastia,1,1,D,1
2024-10-25,Pau FC,Amiens,0,2,A,0
