Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2023-07-28,St. Gilloise,Anderlecht,2,0,H,0
2023-07-29,Eupen,Westerlo,2,2,D,1
2023-07-29,Charleroi,Oud-Heverlee Leuven,1,1,D,1
2023-07-29,RWD Molenbeek,Genk,0,4,A,0
2023-07-30,Antwerp,Cercle Brugge,1,0,H,0
2023-07-30,Genk,Kortrijk,3,2,H,0
2023-07-30,Cercle Brugge,Mechelen,1,1,D,1
2023-07-30,St Truiden,Standard,1,0,H,0
2023-08-04,Standard,St. Gilloise,0,1,A,0
2023-08-05,Genk,Eupen,0,1,A,0
2023-08-05,Cercle Brugge,Charleroi,2,0,H,0
2023-08-05,Oud-Heverlee Leuven,RWD Molenbeek,1,2,A,0
2023-08-06,Anderlecht,Antwerp,1,0,H,0
2023-08-06,Mechelen,Genk,0,1,A,0
2023-08-06,Westerlo,Cercle Brugge,0,1,A,0
2023-08-06,Kortrijk,St Truiden,0,1,A,0
2023-08-11,Antwerp,Kortrijk,6,0,H,0
2023-08-12,RWD Molenbeek,Mechelen,1,0,H,0
2023-08-12,St. Gilloise,Oud-Heverlee Leuven,5,1,H,0
2023-08-13,St Truiden,Anderlecht,0,1,A,0
2023-08-13,Cercle Brugge,Genk,0,1,A,0
2023-08-13,Eupen,Cercle Brugge,0,5,A,0
2023-08-13,Charleroi,Standard,1,1,D,1
2023-08-13,Westerlo,Genk,1,3,A,0
2023-08-18,Oud-Heverlee Leuven,Antwerp,1,1,D,1
2023-08-19,Standard,Cercle Brugge,0,1,A,0
2023-08-19,Mechelen,St. Gilloise,4,0,H,0
2023-08-20,Anderlecht,Westerlo,2,1,H,0
2023-08-20,Genk,Charleroi,0,0,D,1
2023-08-20,Genk,St Truiden,2,2,D,1
2023-08-20,Cercle Brugge,RWD Molenbeek,7,1,H,0
2023-08-20,Kortrijk,Eupen,1,3,A,0
2023-08-26,Westerlo,Mechelen,2,3,A,0
2023-08-26,Eupen,Oud-Heverlee Leuven,3,1,H,0
2023-08-26,Kortrijk,Standard,1,1,D,1
2023-08-27,St Truiden,Cercle Brugge,0,2,A,0
2023-08-27,Anderlecht,Charleroi,2,1,H,0
2023-09-01,Oud-Heverlee Leuven,Kortrijk,3,0,H,0
2023-09-02,Cercle Brugge,Westerlo,2,1,H,0
2023-09-02,Mechelen,Eupen,1,0,H,0
2023-09-02,Standard,RWD Molenbeek,1,1,D,1
2023-09-03,Genk,Cercle Brugge,2,1,H,0
2023-09-03,St. Gilloise,Antwerp,2,2,D,1
2023-09-03,Genk,Anderlecht,1,1,D,1
2023-09-03,Charleroi,St Truiden,1,1,D,1
2023-09-15,Westerlo,Antwerp,0,3,A,0
2023-09-16,RWD Molenbeek,Cercle Brugge,2,1,H,0
2023-09-16,St. Gilloise,Genk,0,2,A,0
2023-09-16,Cercle Brugge,Charleroi,4,2,H,0
2023-09-17,Eupen,Standard,1,3,A,0
2023-09-17,Kortrijk,Anderlecht,2,2,D,1
2023-09-17,Oud-Heverlee Leuven,Genk,1,1,D,1
2023-09-17,St Truiden,Mechelen,2,0,H,0
2023-09-22,Standard,Westerlo,0,0,D,1
2023-09-23,Charleroi,Kortrijk,1,0,H,0
2023-09-23,Mechelen,Oud-Heverlee Leuven,1,2,A,0
2023-09-23,Antwerp,RWD Molenbeek,0,0,D,1
2023-09-24,Genk,St Truiden,3,3,D,1
2023-09-24,Cercle Brugge,St. Gilloise,0,2,A,0
2023-09-24,Anderlecht,Cercle Brugge,1,1,D,1
2023-09-24,Genk,Eupen,2,1,H,0
2023-09-27,Antwerp,Genk,0,0,D,1
2023-09-28,RWD Molenbeek,St. Gilloise,2,3,A,0
2023-09-28,Cercle Brugge,Genk,1,1,D,1
2023-09-29,Kortrijk,Cercle Brugge,2,1,H,0
2023-09-30,Eupen,Anderlecht,1,3,A,0
2023-09-30,Oud-Heverlee Leuven,Standard,1,2,A,0
2023-09-30,Mechelen,Antwerp,0,0,D,1
2023-10-01,St. Gilloise,Charleroi,3,1,H,0
2023-10-01,Genk,Westerlo,3,3,D,1
2023-10-01,Cercle Brugge,St Truiden,1,1,D,1
2023-10-01,RWD Molenbeek,Genk,1,1,D,1
2023-10-06,Charleroi,RWD Molenbeek,2,1,H,0
2023-10-07,Cercle Brugge,Oud-Heverlee Leuven,3,2,H,0
2023-10-07,Westerlo,Kortrijk,1,0,H,0
2023-10-07,Anderlecht,Mechelen,3,1,H,0
2023-10-08,Standard,Cercle Brugge,2,1,H,0
2023-10-08,Antwerp,Eupen,4,1,H,0
2023-10-08,Genk,Genk,1,1,D,1
2023-10-08,St Truiden,St. Gilloise,0,4,A,0
2023-10-20,St. Gilloise,Eupen,4,1,H,0
2023-10-21,Kortrijk,Cercle Brugge,1,0,H,0
2023-10-21,RWD Molenbeek,Westerlo,1,1,D,1
2023-10-21,Charleroi,Antwerp,3,2,H,0
2023-10-22,Genk,Mechelen,4,0,H,0
2023-10-22,Cercle Brugge,Genk,2,0,H,0
2023-10-22,Standard,Anderlecht,3,2,H,0
2023-10-22,Oud-Heverlee Leuven,St Truiden,4,0,H,0
2023-10-27,St Truiden,RWD Molenbeek,2,1,H,0
2023-10-28,Mechelen,Cercle Brugge,0,2,A,0
2023-10-28,Eupen,Charleroi,2,0,H,0
2023-10-28,Anderlecht,Oud-Heverlee Leuven,5,1,H,0
2023-10-29,Cercle Brugge,Antwerp,2,1,H,0
2023-10-29,Westerlo,St. Gilloise,1,3,A,0
2023-10-29,Genk,Standard,3,1,H,0
2023-10-29,Kortrijk,Genk,0,3,A,0
2023-11-03,St Truiden,Eupen,1,1,D,1
2023-11-04,RWD Molenbeek,Kortrijk,1,1,D,1
2023-11-04,Oud-Heverlee Leuven,Westerlo,0,2,A,0
2023-11-04,Antwerp,Genk,3,2,H,0
2023-11-05,Cercle Brugge,Anderlecht,0,3,A,0
2023-11-05,Standard,Mechelen,1,1,D,1
2023-11-05,St. Gilloise,Cercle Brugge,2,1,H,0
