Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2017-01-10,Heerenveen,Ajax,0,4,A,0
2017-01-10,AZ Alkmaar,Feyenoord,0,4,A,0
2017-01-10,Vitesse,Utrecht,1,1,D,1
2017-01-10,Sparta Rotterdam,Roda,1,2,A,0
2017-01-12,Zwolle,Utrecht,1,1,D,1
2017-02-12,Feyenoord,Vitesse,1,0,H,0
2017-02-12,Twente,Ajax,3,3,D,1
2017-02-12,Den Haag,Groningen,0,3,A,0
2017-02-12,Willem II,Heracles,3,1,H,0
2017-03-11,Sparta Rotterdam,Heerenveen,0,0,D,1
2017-03-12,VVV Venlo,AZ Alkmaar,0,2,A,0
2017-03-12,NAC Breda,Excelsior,3,1,H,0
2017-03-12,Roda,Heerenveen,2,1,H,0
2017-03-12,PSV Eindhoven,Sparta Rotterdam,1,0,H,0
2017-04-11,Excelsior,Roda,1,0,H,0
2017-04-11,AZ Alkmaar,Willem II,3,2,H,0
2017-04-11,Heracles,Groningen,2,1,H,0
2017-04-11,VVV Venlo,NAC Breda,0,0,D,1
2017-05-11,Vitesse,Zwolle,0,0,D,1
2017-05-11,Ajax,Utrecht,1,2,A,0
2017-05-11,PSV Eindhoven,Twente,4,3,H,0
2017-05-11,Den Haag,Feyenoord,2,2,D,1
2017-08-12,Willem II,NAC Breda,1,1,D,1
2017-08-13,Willem II,Excelsior,1,2,A,0
2017-08-13,Feyenoord,Twente,2,1,H,0
2017-08-13,Groningen,Heerenveen,3,3,D,1
2017-08-13,Zwolle,Roda,4,2,H,0
2017-08-18,Roda,Vitesse,1,3,A,0
2017-08-19,Twente,VVV Venlo,1,2,A,0
2017-08-19,Heerenveen,Heracles,1,1,D,1
2017-08-19,AZ Alkmaar,Den Haag,2,0,H,0
2017-08-20,Sparta Rotterdam,Zwolle,1,1,D,1
2017-08-20,Ajax,Groningen,3,1,H,0
2017-08-20,NAC Breda,PSV Eindhoven,1,4,A,0
2017-08-20,Utrecht,Willem II,2,0,H,0
2017-08-20,Excelsior,Feyenoord,0,1,A,0
2017-08-25,NAC Breda,Sparta Rotterdam,2,2,D,1
2017-08-26,Den Haag,Heerenveen,1,2,A,0
2017-08-26,Heracles,Excelsior,2,2,D,1
2017-08-26,Vitesse,AZ Alkmaar,1,2,A,0
2017-08-26,Zwolle,Twente,2,0,H,0
2017-08-27,PSV Eindhoven,Roda,2,0,H,0
2017-08-27,VVV Venlo,Ajax,0,2,A,0
2017-08-27,Feyenoord,Willem II,5,0,H,0
2017-08-27,Groningen,Utrecht,2,1,H,0
2017-09-09,Excelsior,Vitesse,0,3,A,0
2017-09-09,Willem II,Den Haag,1,2,A,0
2017-09-09,Heracles,Feyenoord,2,4,A,0
2017-09-09,Ajax,Zwolle,3,0,H,0
2017-09-12,Twente,Den Haag,2,3,A,0
2017-09-12,AZ Alkmaar,Heracles,5,0,H,0
2017-09-12,Heerenveen,VVV Venlo,2,2,D,1
2017-09-12,Excelsior,Zwolle,1,2,A,0
2017-09-15,Sparta Rotterdam,AZ Alkmaar,0,2,A,0
2017-09-16,NAC Breda,Groningen,2,1,H,0
2017-09-16,Zwolle,Heracles,2,1,H,0
2017-09-16,Roda,Willem II,1,3,A,0
2017-09-16,Excelsior,Heerenveen,1,2,A,0
2017-09-17,Twente,Utrecht,4,0,H,0
2017-09-17,PSV Eindhoven,Feyenoord,1,0,H,0
2017-09-17,Vitesse,VVV Venlo,1,1,D,1
2017-09-17,Den Haag,Ajax,1,1,D,1
2017-09-23,Willem II,Heerenveen,1,2,A,0
2017-09-23,Heracles,Roda,2,1,H,0
2017-09-23,Den Haag,Sparta Rotterdam,1,0,H,0
2017-09-23,Feyenoord,NAC Breda,0,2,A,0
2017-09-24,VVV Venlo,Zwolle,1,1,D,1
2017-09-24,Utrecht,PSV Eindhoven,1,7,A,0
2017-09-24,AZ Alkmaar,Excelsior,0,2,A,0
2017-09-24,Ajax,Vitesse,1,2,A,0
2017-09-24,Groningen,Twente,1,0,H,0
2017-09-29,Twente,Heracles,2,1,H,0
2017-09-30,Excelsior,VVV Venlo,0,2,A,0
2017-09-30,NAC Breda,Den Haag,0,1,A,0
2017-09-30,PSV Eindhoven,Willem II,4,0,H,0
2017-09-30,Zwolle,Groningen,3,2,H,0
2017-10-09,AZ Alkmaar,NAC Breda,2,1,H,0
2017-10-09,Heerenveen,PSV Eindhoven,2,0,H,0
2017-10-09,Groningen,VVV Venlo,1,1,D,1
2017-10-09,Sparta Rotterdam,Twente,1,0,H,0
2017-10-09,Utrecht,Roda,2,0,H,0
2017-10-12,Roda,Groningen,2,2,D,1
2017-10-12,Ajax,PSV Eindhoven,3,0,H,0
2017-10-14,Ajax,Sparta Rotterdam,4,0,H,0
2017-10-14,Utrecht,Heerenveen,3,1,H,0
2017-10-14,Roda,NAC Breda,1,0,H,0
2017-10-14,Feyenoord,Zwolle,0,0,D,1
2017-10-15,Willem II,Twente,3,1,H,0
2017-10-15,Groningen,AZ Alkmaar,1,1,D,1
2017-10-15,Den Haag,Excelsior,1,2,A,0
2017-10-15,VVV Venlo,PSV Eindhoven,2,5,A,0
2017-10-15,Heracles,Vitesse,1,1,D,1
2017-10-20,Groningen,Willem II,0,1,A,0
2017-10-21,Twente,Roda,3,0,H,0
2017-10-21,VVV Venlo,Den Haag,0,2,A,0
2017-10-21,Excelsior,Sparta Rotterdam,1,1,D,1
2017-10-21,NAC Breda,Zwolle,0,2,A,0
2017-10-22,Heerenveen,Vitesse,0,4,A,0
2017-10-22,AZ Alkmaar,Utrecht,3,0,H,0
2017-10-22,Feyenoord,Ajax,1,4,A,0
2017-10-22,PSV Eindhoven,Heracles,3,0,H,0
2017-10-27,Twente,Excelsior,1,3,A,0
2017-10-28,Zwolle,Den Haag,2,0,H,0
2017-10-28,Heracles,VVV Venlo,3,0,H,0
2017-10-28,Willem II,Ajax,1,3,A,0
2017-10-28,Roda,Feyenoord,1,1,D,1
2017-10-29,Sparta Rotterdam,Groningen,2,1,H,0
2017-10-29,Vitesse,PSV Eindhoven,2,4,A,0
2017-10-29,Heerenveen,AZ Alkmaar,1,2,A,0
2017-10-29,Utrecht,NAC Breda,2,2,D,1
2017-11-08,Den Haag,Utrecht,0,3,A,0
2017-11-18,Twente,Heerenveen,0,4,A,0
2017-11-18,Feyenoord,VVV Venlo,1,1,D,1
2017-11-18,NAC Breda,Ajax,0,8,A,0
2017-11-18,Willem II,Sparta Rotterdam,2,2,D,1
2017-11-19,Groningen,Vitesse,4,2,H,0
2017-11-19,Den Haag,Heracles,4,1,H,0
2017-11-19,Roda,AZ Alkmaar,0,1,A,0
2017-11-19,Utrecht,Excelsior,3,1,H,0
2017-11-19,Zwolle,PSV Eindhoven,0,1,A,0
2017-11-24,AZ Alkmaar,Twente,2,0,H,0
2017-11-25,VVV Venlo,Willem II,3,3,D,1
2017-11-25,Heerenveen,Zwolle,1,2,A,0
2017-11-25,Heracles,NAC Breda,2,1,H,0
2017-11-25,Groningen,Feyenoord,0,2,A,0
2017-11-26,Ajax,Roda,5,1,H,0
2017-11-26,Sparta Rotterdam,Utrecht,1,3,A,0
2017-11-26,Vitesse,Den Haag,2,0,H,0
2017-11-26,Excelsior,PSV Eindhoven,1,2,A,0
2017-12-08,Heracles,Ajax,2,1,H,0
2017-12-08,PSV Eindhoven,AZ Alkmaar,3,2,H,0
2017-12-08,Vitesse,NAC Breda,4,1,H,0
2017-12-08,VVV Venlo,Sparta Rotterdam,3,0,H,0
2017-12-12,NAC Breda,Twente,1,2,A,0
2017-12-12,Zwolle,AZ Alkmaar,1,1,D,1
2017-12-13,Vitesse,Willem II,2,2,D,1
