Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2016-01-10,Karabukspor,Trabzonspor,4,0,H,0
2016-01-10,Gaziantep,Bursaspor,3,2,H,0
2016-01-10,Kasimpasa,Kocaelispor,3,1,H,0
2016-01-10,Rizespor,Besiktas,0,1,A,0
2016-02-10,Galatasaray,Antalyaspor,3,1,H,0
2016-02-10,Antalyaspor,Buyuksehyr,0,5,A,0
2016-02-10,Antalyaspor,Antalyaspor,1,0,H,0
2016-02-10,Kocaelispor,Fenerbahce,1,1,D,1
2016-03-12,Fenerbahce,Besiktas,0,0,D,1
2016-03-12,Buyuksehyr,Antalyaspor,2,2,D,1
2016-04-11,Galatasaray,Buyuksehyr,1,2,A,0
2016-04-12,Gaziantep,Akhisar Belediyespor,1,2,A,0
2016-04-12,Antalyaspor,Genclerbirligi,0,2,A,0
2016-04-12,Kocaelispor,Karabukspor,2,1,H,0
2016-04-12,Antalyaspor,Antalyaspor,2,3,A,0
2016-04-12,Kasimpasa,Galatasaray,1,2,A,0
2016-05-11,Besiktas,Trabzonspor,2,1,H,0
2016-05-11,Karabukspor,Bursaspor,0,0,D,1
2016-05-11,Antalyaspor,Genclerbirligi,1,0,H,0
2016-05-11,Antalyaspor,Gaziantep,4,3,H,0
2016-05-12,Kocaelispor,Trabzonspor,0,1,A,0
2016-05-12,Bursaspor,Rizespor,2,1,H,0
2016-06-11,Kocaelispor,Kocaelispor,1,1,D,1
2016-06-11,Antalyaspor,Kasimpasa,2,1,H,0
2016-06-11,Akhisar Belediyespor,Fenerbahce,1,3,A,0
2016-06-11,Rizespor,Antalyaspor,2,2,D,1
2016-08-19,Antalyaspor,Bursaspor,1,2,A,0
2016-08-20,Trabzonspor,Kasimpasa,2,0,H,0
2016-08-20,Besiktas,Antalyaspor,4,1,H,0
2016-08-20,Rizespor,Antalyaspor,1,1,D,1
2016-08-21,Antalyaspor,Kocaelispor,0,0,D,1
2016-08-21,Genclerbirligi,Gaziantep,2,0,H,0
2016-08-21,Buyuksehyr,Fenerbahce,1,0,H,0
2016-08-21,Kocaelispor,Akhisar Belediyespor,0,2,A,0
2016-08-22,Galatasaray,Karabukspor,1,0,H,0
2016-08-26,Antalyaspor,Besiktas,2,2,D,1
2016-08-26,Antalyaspor,Antalyaspor,2,1,H,0
2016-08-27,Akhisar Belediyespor,Galatasaray,1,3,A,0
2016-08-27,Kasimpasa,Antalyaspor,1,1,D,1
2016-08-27,Gaziantep,Trabzonspor,1,0,H,0
2016-08-28,Karabukspor,Rizespor,3,0,H,0
2016-08-28,Kocaelispor,Genclerbirligi,2,2,D,1
2016-08-28,Fenerbahce,Kocaelispor,3,3,D,1
2016-08-28,Bursaspor,Buyuksehyr,0,2,A,0
2016-09-12,Trabzonspor,Antalyaspor,4,1,H,0
2016-09-16,Karabukspor,Antalyaspor,3,2,H,0
2016-09-16,Bursaspor,Kocaelispor,3,1,H,0
2016-09-17,Galatasaray,Rizespor,2,0,H,0
2016-09-17,Antalyaspor,Trabzonspor,3,0,H,0
2016-09-18,Kocaelispor,Antalyaspor,1,0,H,0
2016-09-18,Gaziantep,Buyuksehyr,0,1,A,0
2016-09-18,Akhisar Belediyespor,Besiktas,0,2,A,0
2016-09-18,Antalyaspor,Genclerbirligi,1,1,D,1
2016-09-19,Kasimpasa,Fenerbahce,1,5,A,0
2016-09-23,Antalyaspor,Akhisar Belediyespor,0,0,D,1
2016-09-24,Besiktas,Galatasaray,2,2,D,1
2016-09-24,Buyuksehyr,Kocaelispor,2,2,D,1
2016-09-24,Trabzonspor,Antalyaspor,1,0,H,0
2016-09-25,Kocaelispor,Rizespor,2,1,H,0
2016-09-25,Bursaspor,Kasimpasa,1,0,H,0
2016-09-25,Genclerbirligi,Karabukspor,2,0,H,0
2016-09-25,Fenerbahce,Gaziantep,2,1,H,0
2016-09-26,Antalyaspor,Antalyaspor,3,2,H,0
2016-09-30,Akhisar Belediyespor,Genclerbirligi,0,0,D,1
2016-10-09,Kocaelispor,Galatasaray,1,1,D,1
2016-10-09,Antalyaspor,Gaziantep,0,0,D,1
2016-10-09,Besiktas,Karabukspor,3,1,H,0
