Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2022-07-01,Club Tijuana,CF América,2,0,H,0
2022-07-01,Mazatlán FC,Puebla FC,2,4,A,0
2022-07-01,Club Necaxa,Deportivo Toluca,1,3,A,0
2022-07-01,Deportivo Guadalajara,FC Juárez,0,0,D,1
2022-07-01,UANL Tigres,Cruz Azul,2,3,A,0
2022-07-01,CF América,Atlas Guadalajara,0,0,D,1
2022-07-01,Pumas UNAM,Club Tijuana,1,1,D,1
2022-07-01,Atlético San Luis,Club León,1,2,A,0
2022-07-01,Santos Laguna,CF Monterrey,4,3,H,0
2022-07-01,CF Pachuca,Gallos Blancos,2,0,H,0
2022-07-01,Mazatlán FC,UANL Tigres,0,1,A,0
2022-07-01,Club Tijuana,FC Juárez,0,2,A,0
2022-07-01,Puebla FC,Santos Laguna,1,0,H,0
2022-07-01,Club León,Pumas UNAM,3,3,D,1
2022-07-01,Deportivo Guadalajara,Atlético San Luis,0,1,A,0
2022-07-01,CF Monterrey,CF América,3,2,H,0
2022-07-01,Cruz Azul,CF Pachuca,1,2,A,0
2022-07-01,Deportivo Toluca,Atlas Guadalajara,3,2,H,0
2022-07-01,Gallos Blancos,Club Necaxa,1,2,A,0
2022-07-01,CF América,Deportivo Toluca,1,0,H,0
2022-07-01,Puebla FC,Club León,1,1,D,1
2022-07-01,FC Juárez,Gallos Blancos,1,1,D,1
2022-07-01,Atlas Guadalajara,Cruz Azul,3,2,H,0
2022-07-01,Santos Laguna,Deportivo Guadalajara,1,1,D,1
2022-07-01,Pumas UNAM,Club Necaxa,1,0,H,0
2022-07-01,Atlético San Luis,CF Monterrey,0,1,A,0
2022-07-01,UANL Tigres,Club Tijuana,1,0,H,0
2022-07-01,CF Pachuca,Mazatlán FC,1,1,D,1
2022-07-01,Deportivo Guadalajara,Club León,0,0,D,1
2022-07-01,Gallos Blancos,CF Monterrey,0,3,A,0
2022-07-01,Mazatlán FC,Atlético San Luis,1,1,D,1
2022-07-01,Club Necaxa,FC Juárez,1,0,H,0
2022-07-01,Deportivo Toluca,Santos Laguna,2,1,H,0
2022-07-01,Cruz Azul,Puebla FC,2,2,D,1
2022-07-01,UANL Tigres,Atlas Guadalajara,2,0,H,0
2022-07-01,CF Pachuca,Pumas UNAM,0,0,D,1
2022-07-01,Atlas Guadalajara,Club Tijuana,1,2,A,0
2022-07-01,CF Monterrey,Puebla FC,1,0,H,0
2022-07-01,FC Juárez,UANL Tigres,0,1,A,0
2022-07-01,Atlético San Luis,Cruz Azul,0,0,D,1
2022-07-01,Club León,Deportivo Toluca,0,1,A,0
2022-07-01,Club Necaxa,CF Pachuca,2,0,H,0
2022-07-01,Gallos Blancos,Deportivo Guadalajara,2,2,D,1
2022-07-01,Pumas UNAM,Mazatlán FC,1,1,D,1
2022-07-01,CF América,Santos Laguna,3,3,D,1
2022-07-01,FC Juárez,Deportivo Toluca,1,1,D,1
2022-07-01,Cruz Azul,Club Necaxa,1,0,H,0
2022-07-01,UANL Tigres,Gallos Blancos,2,1,H,0
2022-07-01,Deportivo Guadalajara,CF Pachuca,0,0,D,1
2022-07-01,Club Tijuana,Mazatlán FC,2,0,H,0
2022-07-01,Puebla FC,Atlético San Luis,0,0,D,1
2022-07-01,Pumas UNAM,CF Monterrey,1,1,D,1
2022-07-01,Santos Laguna,Atlas Guadalajara,1,0,H,0
2022-07-01,Club León,CF América,3,2,H,0
2022-07-01,Atlas Guadalajara,Gallos Blancos,3,1,H,0
2022-07-01,Mazatlán FC,Deportivo Guadalajara,2,1,H,0
2022-07-01,CF Monterrey,Club León,5,1,H,0
2022-07-01,Santos Laguna,Cruz Azul,4,0,H,0
2022-07-01,Deportivo Toluca,Club Tijuana,3,1,H,0
2022-07-01,Atlético San Luis,Club Necaxa,1,2,A,0
2022-07-01,CF Pachuca,UANL Tigres,2,0,H,0
2022-07-01,CF América,FC Juárez,2,1,H,0
2022-07-01,Puebla FC,Pumas UNAM,2,1,H,0
2022-07-01,Gallos Blancos,Atlético San Luis,1,1,D,1
2022-07-01,Club Necaxa,CF Monterrey,1,2,A,0
2022-07-01,Club Tijuana,Puebla FC,3,3,D,1
2022-07-01,Club León,Mazatlán FC,0,3,A,0
2022-07-01,Pumas UNAM,CF América,0,3,A,0
2022-07-01,Deportivo Guadalajara,Atlas Guadalajara,1,1,D,1
2022-07-01,Cruz Azul,Deportivo Toluca,2,3,A,0
2022-07-01,UANL Tigres,Santos Laguna,2,0,H,0
2022-07-01,FC Juárez,CF Pachuca,2,1,H,0
2022-07-01,Atlas Guadalajara,FC Juárez,0,1,A,0
2022-07-01,Mazatlán FC,Gallos Blancos,1,1,D,1
2022-07-01,Puebla FC,Club Necaxa,2,2,D,1
2022-07-01,Deportivo Toluca,CF Monterrey,1,1,D,1
2022-07-01,CF Pachuca,CF América,0,3,A,0
2022-07-01,Cruz Azul,Club Tijuana,1,2,A,0
2022-07-01,Santos Laguna,Club León,2,1,H,0
2022-07-01,Atlético San Luis,Pumas UNAM,3,2,H,0
2022-07-01,Deportivo Guadalajara,UANL Tigres,1,4,A,0
2022-07-01,Club Necaxa,Deportivo Guadalajara,0,4,A,0
2022-07-01,Gallos Blancos,Club Tijuana,2,0,H,0
2022-07-01,Atlas Guadalajara,Puebla FC,1,1,D,1
2022-07-01,CF Monterrey,UANL Tigres,0,0,D,1
2022-07-01,FC Juárez,Mazatlán FC,1,1,D,1
2022-07-01,CF América,Cruz Azul,7,0,H,0
2022-07-01,Pumas UNAM,Santos Laguna,1,5,A,0
2022-07-01,Atlético San Luis,Deportivo Toluca,1,0,H,0
2022-07-01,CF Pachuca,Club León,1,0,H,0
2022-07-01,Puebla FC,FC Juárez,2,2,D,1
2022-07-01,Mazatlán FC,CF América,1,3,A,0
2022-07-01,Cruz Azul,Gallos Blancos,2,1,H,0
2022-07-01,UANL Tigres,Club Necaxa,0,0,D,1
2022-07-01,Deportivo Guadalajara,Pumas UNAM,3,1,H,0
2022-07-01,Deportivo Toluca,CF Pachuca,1,4,A,0
2022-07-01,Club León,Atlas Guadalajara,4,2,H,0
2022-07-01,Santos Laguna,Atlético San Luis,4,1,H,0
2022-07-01,Club Tijuana,CF Monterrey,0,3,A,0
2022-07-01,Atlético San Luis,Club Tijuana,0,0,D,1
2023-01-06,Club León,Santos Laguna,4,1,H,0
2023-01-06,Club Necaxa,Santos Laguna,0,0,D,1
2023-01-06,FC Juárez,Puebla FC,0,2,A,0
2023-01-06,CF Pachuca,Cruz Azul,0,2,A,0
2023-01-06,CF América,Club León,2,2,D,1
2023-01-06,CF Monterrey,Club Tijuana,4,0,H,0
2023-01-06,Atlas Guadalajara,Deportivo Guadalajara,3,3,D,1
2023-01-06,Atlético San Luis,Mazatlán FC,2,1,H,0
2023-01-06,Gallos Blancos,Pumas UNAM,1,0,H,0
2023-01-06,Puebla FC,Deportivo Toluca,1,2,A,0
2023-01-06,Club Tijuana,Gallos Blancos,1,2,A,0
2023-01-06,Deportivo Guadalajara,Club Necaxa,1,0,H,0
2023-01-06,Club León,Cruz Azul,0,0,D,1
2023-01-06,UANL Tigres,Mazatlán FC,1,2,A,0
2023-01-06,CF América,CF Monterrey,2,1,H,0
2023-01-06,Pumas UNAM,Atlético San Luis,3,1,H,0
2023-01-06,Santos Laguna,CF Pachuca,1,4,A,0
2023-01-06,FC Juárez,Atlas Guadalajara,1,1,D,1
2023-01-06,Atlético San Luis,FC Juárez,2,0,H,0
