Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2023-08-11,Sp Braga,Famalicao,1,2,A,0
2023-08-12,Gil Vicente,Portimonense,5,0,H,0
2023-08-12,Farense,Casa Pia,0,3,A,0
2023-08-12,Sp Lisbon,Vizela,3,2,H,0
2023-08-13,Rio Ave,Aves,2,0,H,0
2023-08-13,Estoril,Guimaraes,0,1,A,0
2023-08-13,Arouca,Estoril,4,3,H,0
2023-08-14,Moreirense,Porto,1,2,A,0
2023-08-14,Boavista,Benfica,3,2,H,0
2023-08-18,Casa Pia,Sp Lisbon,1,2,A,0
2023-08-19,Guimaraes,Gil Vicente,2,1,H,0
2023-08-19,Aves,Sp Braga,2,4,A,0
2023-08-19,Benfica,Estoril,2,0,H,0
2023-08-19,Portimonense,Boavista,1,4,A,0
2023-08-20,Estoril,Rio Ave,2,0,H,0
2023-08-20,Porto,Farense,2,1,H,0
2023-08-20,Vizela,Arouca,2,2,D,1
2023-08-21,Famalicao,Moreirense,0,0,D,1
2023-08-25,Estoril,Estoril,2,1,H,0
2023-08-26,Arouca,Portimonense,1,1,D,1
2023-08-26,Farense,Aves,5,0,H,0
2023-08-26,Gil Vicente,Benfica,2,3,A,0
2023-08-27,Boavista,Casa Pia,1,1,D,1
2023-08-27,Guimaraes,Vizela,2,0,H,0
2023-08-27,Sp Lisbon,Famalicao,1,0,H,0
2023-08-28,Rio Ave,Porto,1,2,A,0
2023-09-01,Vizela,Gil Vicente,1,0,H,0
2023-09-02,Casa Pia,Rio Ave,1,1,D,1
2023-09-02,Famalicao,Farense,1,0,H,0
2023-09-02,Portimonense,Estoril,1,1,D,1
2023-09-02,Benfica,Guimaraes,4,0,H,0
2023-09-03,Aves,Moreirense,1,2,A,0
2023-09-03,Estoril,Boavista,1,2,A,0
2023-09-03,Porto,Arouca,1,1,D,1
2023-09-03,Sp Braga,Sp Lisbon,1,1,D,1
2023-09-09,Moreirense,Sp Braga,2,3,A,0
2023-09-15,Estoril,Porto,0,1,A,0
2023-09-16,Rio Ave,Famalicao,1,1,D,1
2023-09-16,Farense,Sp Braga,3,1,H,0
2023-09-16,Vizela,Benfica,1,2,A,0
2023-09-17,Arouca,Casa Pia,0,1,A,0
2023-09-17,Gil Vicente,Estoril,5,3,H,0
2023-09-17,Guimaraes,Portimonense,1,2,A,0
2023-09-17,Sp Lisbon,Moreirense,3,0,H,0
2023-09-18,Boavista,Aves,4,1,H,0
2023-09-22,Famalicao,Arouca,1,0,H,0
2023-09-23,Estoril,Vizela,2,2,D,1
2023-09-23,Moreirense,Farense,1,0,H,0
2023-09-23,Casa Pia,Guimaraes,0,0,D,1
2023-09-23,Porto,Gil Vicente,2,1,H,0
2023-09-24,Aves,Estoril,2,2,D,1
2023-09-24,Portimonense,Benfica,1,3,A,0
2023-09-24,Sp Braga,Boavista,4,1,H,0
2023-09-25,Sp Lisbon,Rio Ave,2,0,H,0
2023-09-28,Estoril,Sp Braga,2,4,A,0
2023-09-29,Benfica,Porto,1,0,H,0
2023-09-30,Vizela,Portimonense,2,3,A,0
2023-09-30,Boavista,Famalicao,2,2,D,1
2023-09-30,Farense,Sp Lisbon,2,3,A,0
2023-10-01,Arouca,Aves,0,2,A,0
2023-10-01,Guimaraes,Estoril,3,2,H,0
2023-10-01,Rio Ave,Moreirense,0,4,A,0
2023-10-02,Gil Vicente,Casa Pia,2,0,H,0
2023-10-06,Moreirense,Boavista,1,1,D,1
2023-10-07,Aves,Gil Vicente,4,2,H,0
2023-10-07,Farense,Vizela,0,0,D,1
2023-10-07,Sp Braga,Rio Ave,2,1,H,0
2023-10-07,Estoril,Benfica,0,1,A,0
2023-10-08,Casa Pia,Estoril,0,1,A,0
2023-10-08,Famalicao,Guimaraes,1,3,A,0
2023-10-08,Porto,Portimonense,1,0,H,0
2023-10-08,Sp Lisbon,Arouca,2,1,H,0
2023-10-27,Arouca,Moreirense,0,1,A,0
2023-10-28,Portimonense,Estoril,1,0,H,0
2023-10-28,Benfica,Casa Pia,1,1,D,1
2023-10-28,Guimaraes,Aves,5,0,H,0
2023-10-28,Gil Vicente,Sp Braga,3,3,D,1
2023-10-29,Rio Ave,Farense,3,4,A,0
2023-10-29,Estoril,Famalicao,1,0,H,0
2023-10-29,Vizela,Porto,0,2,A,0
2023-10-30,Boavista,Sp Lisbon,0,2,A,0
2023-11-03,Porto,Estoril,0,1,A,0
2023-11-04,Aves,Benfica,0,2,A,0
2023-11-04,Famalicao,Gil Vicente,3,1,H,0
2023-11-04,Sp Braga,Portimonense,6,1,H,0
2023-11-05,Casa Pia,Vizela,0,1,A,0
2023-11-05,Moreirense,Guimaraes,1,0,H,0
2023-11-05,Rio Ave,Boavista,2,0,H,0
2023-11-05,Sp Lisbon,Estoril,3,2,H,0
2023-11-06,Farense,Arouca,2,0,H,0
2023-11-10,Estoril,Casa Pia,4,0,H,0
2023-11-11,Portimonense,Aves,2,1,H,0
2023-11-11,Estoril,Moreirense,0,1,A,0
2023-11-11,Vizela,Famalicao,0,0,D,1
2023-11-11,Guimaraes,Porto,1,2,A,0
2023-11-12,Boavista,Farense,1,3,A,0
2023-11-12,Gil Vicente,Rio Ave,1,1,D,1
2023-11-12,Arouca,Sp Braga,0,1,A,0
2023-11-12,Benfica,Sp Lisbon,2,1,H,0
2023-12-01,Aves,Vizela,2,1,H,0
2023-12-02,Farense,Guimaraes,1,2,A,0
2023-12-02,Rio Ave,Estoril,1,1,D,1
2023-12-02,Famalicao,Porto,0,3,A,0
2023-12-02,Casa Pia,Portimonense,1,0,H,0
2023-12-03,Sp Braga,Estoril,3,1,H,0
2023-12-03,Moreirense,Benfica,0,0,D,1
2023-12-03,Boavista,Arouca,0,4,A,0
2023-12-04,Sp Lisbon,Gil Vicente,3,1,H,0
2023-12-08,Vizela,Sp Braga,1,3,A,0
2023-12-08,Benfica,Farense,1,1,D,1
2023-12-09,Portimonense,Famalicao,1,1,D,1
2023-12-09,Guimaraes,Sp Lisbon,3,2,H,0
2023-12-09,Porto,Casa Pia,3,1,H,0
2023-12-10,Estoril,Boavista,3,1,H,0
2023-12-10,Arouca,Rio Ave,2,2,D,1
2023-12-10,Estoril,Aves,4,0,H,0
2023-12-11,Gil Vicente,Moreirense,1,1,D,1
2023-12-15,Farense,Estoril,0,0,D,1
2023-12-16,Rio Ave,Vizela,1,1,D,1
2023-12-16,Arouca,Gil Vicente,3,0,H,0
2023-12-16,Boavista,Guimaraes,1,1,D,1
2023-12-17,Aves,Casa Pia,1,3,A,0
2023-12-17,Moreirense,Portimonense,5,2,H,0
2023-12-17,Famalicao,Estoril,1,1,D,1
2023-12-17,Sp Braga,Benfica,0,1,A,0
2023-12-18,Sp Lisbon,Porto,2,0,H,0
2023-12-23,Guimaraes,Rio Ave,1,0,H,0
2023-12-23,Vizela,Moreirense,0,0,D,1
2023-12-28,Estoril,Arouca,1,4,A,0
2023-12-29,Benfica,Famalicao,3,0,H,0
2023-12-29,Porto,Aves,1,0,H,0
2023-12-30,Estoril,Farense,4,0,H,0
2023-12-30,Gil Vicente,Boavista,1,0,H,0
2023-12-30,Casa Pia,Sp Braga,1,3,A,0
2023-12-30,Portimonense,Sp Lisbon,1,2,A,0
2024-01-05,Sp Lisbon,Estoril,5,1,H,0
2024-01-05,Boavista,Porto,1,1,D,1
2024-01-06,Estoril,Vizela,1,1,D,1
2024-01-06,Farense,Gil Vicente,1,0,H,0
2024-01-06,Arouca,Benfica,0,3,A,0
2024-01-06,Sp Braga,Guimaraes,1,1,D,1
2024-01-07,Rio Ave,Portimonense,2,0,H,0
2024-01-07,Famalicao,Aves,2,2,D,1
2024-01-08,Moreirense,Casa Pia,1,4,A,0
2024-01-12,Portimonense,Farense,1,0,H,0
2024-01-13,Casa Pia,Famalicao,0,2,A,0
2024-01-13,Aves,Sp Lisbon,0,3,A,0
2024-01-13,Estoril,Moreirense,1,3,A,0
2024-01-14,Gil Vicente,Estoril,1,1,D,1
2024-01-14,Benfica,Rio Ave,4,1,H,0
2024-01-14,Vizela,Boavista,1,4,A,0
2024-01-14,Porto,Sp Braga,2,0,H,0
2024-01-15,Guimaraes,Arouca,2,1,H,0
2024-01-18,Famalicao,Sp Braga,1,2,A,0
2024-01-18,Vizela,Sp Lisbon,2,5,A,0
2024-01-19,Benfica,Boavista,2,0,H,0
2024-01-20,Estoril,Arouca,1,2,A,0
