Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2022-07-30,Bonnyrigg Rose,Forfar,2,0,H,0
2022-07-30,Stranraer,Annan Athletic,1,0,H,0
2022-07-30,Dumbarton,Stirling,2,0,H,0
2022-07-30,Elgin,East Fife,1,3,A,0
2022-07-30,Stenhousemuir,Albion Rvs,1,0,H,0
2022-08-06,Forfar,Stranraer,2,0,H,0
2022-08-06,Stirling,Elgin,2,2,D,1
2022-08-06,Annan Athletic,Stenhousemuir,2,1,H,0
2022-08-06,East Fife,Bonnyrigg Rose,0,3,A,0
2022-08-06,Albion Rvs,Dumbarton,1,2,A,0
2022-08-13,Stirling,Stenhousemuir,3,0,H,0
2022-08-13,Albion Rvs,East Fife,0,1,A,0
2022-08-13,Dumbarton,Annan Athletic,4,0,H,0
2022-08-13,Forfar,Elgin,2,2,D,1
2022-08-13,Stranraer,Bonnyrigg Rose,2,2,D,1
2022-08-20,Bonnyrigg Rose,Albion Rvs,0,2,A,0
2022-08-20,East Fife,Forfar,1,0,H,0
2022-08-20,Annan Athletic,Stirling,1,2,A,0
2022-08-20,Elgin,Stranraer,2,2,D,1
2022-08-20,Stenhousemuir,Dumbarton,1,3,A,0
2022-08-27,Dumbarton,Elgin,2,1,H,0
2022-08-27,Albion Rvs,Annan Athletic,2,2,D,1
2022-08-27,Bonnyrigg Rose,Stirling,1,0,H,0
2022-08-27,Forfar,Stenhousemuir,1,2,A,0
2022-08-27,Stranraer,East Fife,2,2,D,1
2022-09-03,East Fife,Dumbarton,0,1,A,0
2022-09-03,Elgin,Bonnyrigg Rose,2,0,H,0
2022-09-03,Stenhousemuir,Stranraer,3,1,H,0
2022-09-03,Stirling,Albion Rvs,1,1,D,1
2022-09-03,Annan Athletic,Forfar,2,1,H,0
2022-09-17,Annan Athletic,East Fife,2,2,D,1
2022-09-17,Dumbarton,Bonnyrigg Rose,1,0,H,0
2022-09-17,Stenhousemuir,Elgin,3,3,D,1
2022-09-17,Stirling,Stranraer,4,1,H,0
2022-09-17,Albion Rvs,Forfar,0,2,A,0
2022-09-20,Stranraer,Dumbarton,3,2,H,0
2022-09-20,East Fife,Stenhousemuir,1,2,A,0
2022-09-24,Forfar,Stirling,1,4,A,0
2022-10-01,Bonnyrigg Rose,Stenhousemuir,2,4,A,0
2022-10-01,East Fife,Stirling,1,2,A,0
2022-10-01,Elgin,Annan Athletic,5,1,H,0
2022-10-01,Forfar,Dumbarton,0,0,D,1
2022-10-01,Stranraer,Albion Rvs,2,1,H,0
2022-10-08,Stirling,Dumbarton,6,0,H,0
2022-10-08,Albion Rvs,Bonnyrigg Rose,2,1,H,0
2022-10-08,Forfar,East Fife,1,3,A,0
2022-10-08,Stenhousemuir,Annan Athletic,2,2,D,1
2022-10-08,Stranraer,Elgin,2,3,A,0
2022-10-11,Bonnyrigg Rose,Annan Athletic,2,0,H,0
2022-10-11,Elgin,Albion Rvs,1,0,H,0
2022-10-15,Dumbarton,Albion Rvs,1,1,D,1
2022-10-15,Elgin,Forfar,0,1,A,0
2022-10-15,Stenhousemuir,Stirling,1,3,A,0
2022-10-15,Annan Athletic,Stranraer,1,1,D,1
2022-10-15,Bonnyrigg Rose,East Fife,1,4,A,0
2022-10-29,Annan Athletic,Dumbarton,0,1,A,0
2022-10-29,East Fife,Elgin,2,1,H,0
2022-10-29,Stirling,Bonnyrigg Rose,2,1,H,0
2022-10-29,Stranraer,Forfar,1,0,H,0
2022-10-29,Albion Rvs,Stenhousemuir,2,2,D,1
2022-11-05,Bonnyrigg Rose,Elgin,2,3,A,0
2022-11-05,Dumbarton,Stranraer,2,0,H,0
2022-11-05,Forfar,Annan Athletic,1,4,A,0
2022-11-05,Stenhousemuir,East Fife,2,2,D,1
2022-11-05,Albion Rvs,Stirling,1,1,D,1
2022-11-12,Elgin,Dumbarton,0,4,A,0
2022-11-12,Forfar,Bonnyrigg Rose,1,1,D,1
2022-11-12,Stirling,Annan Athletic,0,2,A,0
2022-11-12,Stranraer,Stenhousemuir,3,2,H,0
2022-11-12,East Fife,Albion Rvs,2,3,A,0
2022-11-19,Albion Rvs,Stranraer,1,0,H,0
2022-11-19,Annan Athletic,Elgin,1,3,A,0
2022-11-19,Dumbarton,Forfar,2,2,D,1
2022-11-19,Stenhousemuir,Bonnyrigg Rose,1,1,D,1
2022-11-19,Stirling,East Fife,3,1,H,0
2022-11-26,Stranraer,Annan Athletic,1,1,D,1
2022-12-03,East Fife,Annan Athletic,1,3,A,0
2022-12-03,Elgin,Stenhousemuir,2,1,H,0
2022-12-03,Forfar,Albion Rvs,1,0,H,0
2022-12-03,Stranraer,Stirling,3,1,H,0
2022-12-03,Bonnyrigg Rose,Dumbarton,1,1,D,1
2022-12-10,Stenhousemuir,Forfar,1,2,A,0
2022-12-10,East Fife,Bonnyrigg Rose,0,0,D,1
2022-12-23,Elgin,Stirling,1,2,A,0
2022-12-23,Annan Athletic,Albion Rvs,5,1,H,0
2022-12-23,Bonnyrigg Rose,Stranraer,3,2,H,0
2022-12-24,Dumbarton,East Fife,2,0,H,0
2022-12-31,Albion Rvs,Dumbarton,0,1,A,0
2022-12-31,Stirling,Stenhousemuir,3,1,H,0
2023-01-02,Forfar,Elgin,0,1,A,0
2023-01-07,Bonnyrigg Rose,Albion Rvs,0,4,A,0
2023-01-07,Annan Athletic,Forfar,0,2,A,0
2023-01-07,Elgin,East Fife,1,2,A,0
2023-01-07,Stenhousemuir,Stranraer,2,1,H,0
2023-01-14,Elgin,Annan Athletic,1,1,D,1
2023-01-14,Stranraer,Albion Rvs,0,4,A,0
2023-01-14,East Fife,Stenhousemuir,1,1,D,1
2023-01-14,Forfar,Dumbarton,2,1,H,0
2023-01-21,Annan Athletic,Bonnyrigg Rose,4,0,H,0
2023-01-21,East Fife,Stranraer,1,3,A,0
2023-01-28,Annan Athletic,East Fife,3,0,H,0
2023-01-28,Dumbarton,Bonnyrigg Rose,1,0,H,0
2023-01-28,Stenhousemuir,Elgin,2,0,H,0
2023-01-28,Stirling,Stranraer,1,0,H,0
2023-01-28,Albion Rvs,Forfar,0,1,A,0
2023-02-04,East Fife,Stirling,1,1,D,1
2023-02-04,Elgin,Albion Rvs,1,1,D,1
2023-02-04,Forfar,Stranraer,2,1,H,0
2023-02-04,Stenhousemuir,Dumbarton,1,1,D,1
2023-02-04,Bonnyrigg Rose,Annan Athletic,1,2,A,0
2023-02-11,Dumbarton,Annan Athletic,2,1,H,0
2023-02-11,Forfar,Stenhousemuir,1,1,D,1
2023-02-11,Stranraer,Bonnyrigg Rose,0,1,A,0
2023-02-11,Albion Rvs,East Fife,0,1,A,0
2023-02-14,Bonnyrigg Rose,Stirling,1,2,A,0
2023-02-18,Annan Athletic,Stirling,2,2,D,1
2023-02-18,East Fife,Dumbarton,2,0,H,0
2023-02-18,Elgin,Stranraer,0,1,A,0
2023-02-18,Stenhousemuir,Albion Rvs,2,0,H,0
2023-02-21,Albion Rvs,Elgin,3,0,H,0
2023-02-25,Bonnyrigg Rose,Stenhousemuir,0,1,A,0
2023-02-25,Dumbarton,Elgin,1,2,A,0
2023-02-25,Forfar,Stirling,0,0,D,1
2023-02-25,Stranraer,East Fife,2,0,H,0
2023-02-25,Albion Rvs,Annan Athletic,0,2,A,0
2023-02-28,Dumbarton,Stenhousemuir,1,0,H,0
2023-02-28,Bonnyrigg Rose,Forfar,1,1,D,1
2023-03-04,East Fife,Forfar,3,2,H,0
