Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2021-07-31,Peterhead,Alloa,2,0,H,0
2021-07-31,East Fife,Queens Park,1,1,D,1
2021-07-31,Clyde,Dumbarton,0,3,A,0
2021-07-31,Airdrie Utd,Montrose,0,3,A,0
2021-07-31,Cove Rangers,Falkirk,1,1,D,1
2021-08-07,Montrose,Clyde,2,2,D,1
2021-08-07,Queens Park,Cove Rangers,2,0,H,0
2021-08-07,Dumbarton,Airdrie Utd,2,2,D,1
2021-08-07,Falkirk,Peterhead,2,1,H,0
2021-08-07,Alloa,East Fife,3,1,H,0
2021-08-14,Montrose,Peterhead,1,0,H,0
2021-08-14,Airdrie Utd,Falkirk,1,2,A,0
2021-08-14,Clyde,Alloa,2,1,H,0
2021-08-14,Cove Rangers,East Fife,5,2,H,0
2021-08-14,Queens Park,Dumbarton,3,0,H,0
2021-08-21,Dumbarton,Cove Rangers,1,3,A,0
2021-08-21,Alloa,Queens Park,1,1,D,1
2021-08-21,East Fife,Montrose,0,2,A,0
2021-08-21,Falkirk,Clyde,3,0,H,0
2021-08-21,Peterhead,Airdrie Utd,2,3,A,0
2021-08-28,Montrose,Dumbarton,1,2,A,0
2021-08-28,Clyde,Cove Rangers,2,1,H,0
2021-08-28,East Fife,Peterhead,3,0,H,0
2021-08-28,Falkirk,Queens Park,0,1,A,0
2021-09-11,Cove Rangers,Montrose,1,1,D,1
2021-09-11,Dumbarton,East Fife,5,0,H,0
2021-09-11,Peterhead,Clyde,3,2,H,0
2021-09-11,Queens Park,Airdrie Utd,0,0,D,1
2021-09-11,Alloa,Falkirk,2,0,H,0
2021-09-14,Airdrie Utd,Alloa,2,1,H,0
2021-09-18,Clyde,Queens Park,2,2,D,1
2021-09-18,Falkirk,Dumbarton,1,2,A,0
2021-09-18,Montrose,Alloa,0,2,A,0
2021-09-18,Peterhead,Cove Rangers,0,1,A,0
2021-09-18,Airdrie Utd,East Fife,3,0,H,0
2021-09-25,Dumbarton,Alloa,1,1,D,1
2021-09-25,East Fife,Clyde,0,2,A,0
2021-09-25,Montrose,Falkirk,2,2,D,1
2021-09-25,Queens Park,Peterhead,3,2,H,0
2021-09-25,Cove Rangers,Airdrie Utd,1,0,H,0
2021-10-02,Alloa,Cove Rangers,1,3,A,0
2021-10-02,Falkirk,East Fife,2,1,H,0
2021-10-02,Peterhead,Dumbarton,5,0,H,0
2021-10-02,Airdrie Utd,Clyde,2,1,H,0
2021-10-03,Queens Park,Montrose,1,1,D,1
2021-10-16,Clyde,Montrose,0,5,A,0
2021-10-16,Alloa,Peterhead,2,4,A,0
2021-10-16,Dumbarton,Queens Park,0,3,A,0
2021-10-16,East Fife,Cove Rangers,4,2,H,0
2021-10-16,Falkirk,Airdrie Utd,0,3,A,0
2021-10-23,Cove Rangers,Clyde,3,0,H,0
2021-10-23,Peterhead,Falkirk,0,0,D,1
2021-10-23,Airdrie Utd,Dumbarton,3,2,H,0
2021-10-23,Montrose,East Fife,4,1,H,0
2021-10-24,Queens Park,Alloa,3,4,A,0
2021-10-30,Cove Rangers,Queens Park,3,3,D,1
