Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2023-08-11,Volendam,Vitesse,1,2,A,0
2023-08-12,Heerenveen,Waalwijk,3,1,H,0
2023-08-12,PSV Eindhoven,Utrecht,2,0,H,0
2023-08-12,Ajax,Heracles,4,1,H,0
2023-08-12,Zwolle,Sparta Rotterdam,1,2,A,0
2023-08-13,AZ Alkmaar,Go Ahead Eagles,5,1,H,0
2023-08-13,Feyenoord,For Sittard,0,0,D,1
2023-08-13,Almere City,Twente,1,4,A,0
2023-08-13,Nijmegen,Excelsior,3,4,A,0
2023-08-18,Heracles,Nijmegen,2,1,H,0
2023-08-19,Vitesse,PSV Eindhoven,1,3,A,0
2023-08-19,For Sittard,Almere City,2,1,H,0
2023-08-19,Go Ahead Eagles,Volendam,4,1,H,0
2023-08-19,Excelsior,Ajax,2,2,D,1
2023-08-20,Sparta Rotterdam,Feyenoord,2,2,D,1
2023-08-20,Twente,Zwolle,3,1,H,0
2023-08-20,Waalwijk,AZ Alkmaar,1,3,A,0
2023-08-20,Utrecht,Heerenveen,0,2,A,0
2023-08-26,Excelsior,For Sittard,2,2,D,1
2023-08-26,Nijmegen,Waalwijk,3,0,H,0
2023-08-27,Feyenoord,Almere City,6,1,H,0
2023-08-27,Heerenveen,Sparta Rotterdam,1,3,A,0
2023-08-27,Zwolle,Utrecht,1,0,H,0
2023-09-01,Sparta Rotterdam,Nijmegen,1,1,D,1
2023-09-02,Go Ahead Eagles,Heerenveen,3,2,H,0
2023-09-02,Waalwijk,PSV Eindhoven,0,4,A,0
2023-09-02,Heracles,Excelsior,3,1,H,0
2023-09-02,Almere City,Zwolle,1,2,A,0
2023-09-03,For Sittard,Ajax,0,0,D,1
2023-09-03,Volendam,Twente,0,2,A,0
2023-09-03,Vitesse,AZ Alkmaar,0,2,A,0
2023-09-03,Utrecht,Feyenoord,1,5,A,0
2023-09-16,Vitesse,Waalwijk,0,2,A,0
2023-09-16,For Sittard,Volendam,3,1,H,0
2023-09-16,PSV Eindhoven,Nijmegen,4,0,H,0
2023-09-16,Heracles,Utrecht,1,3,A,0
2023-09-16,Feyenoord,Heerenveen,6,1,H,0
2023-09-17,Excelsior,Almere City,0,0,D,1
2023-09-17,Zwolle,Go Ahead Eagles,1,1,D,1
2023-09-17,Twente,Ajax,3,1,H,0
2023-09-17,AZ Alkmaar,Sparta Rotterdam,2,0,H,0
2023-09-22,Go Ahead Eagles,For Sittard,3,0,H,0
2023-09-23,Nijmegen,Utrecht,3,0,H,0
2023-09-23,Almere City,PSV Eindhoven,0,4,A,0
2023-09-23,Heerenveen,Excelsior,0,3,A,0
2023-09-23,Volendam,Heracles,2,2,D,1
2023-09-24,Waalwijk,Twente,1,0,H,0
2023-09-24,Zwolle,AZ Alkmaar,0,3,A,0
2023-09-24,Sparta Rotterdam,Vitesse,1,0,H,0
2023-09-27,PSV Eindhoven,Go Ahead Eagles,3,0,H,0
2023-09-27,Twente,Vitesse,1,0,H,0
2023-09-27,Ajax,Feyenoord,0,4,A,0
2023-09-28,AZ Alkmaar,Heracles,1,1,D,1
2023-09-30,PSV Eindhoven,Volendam,3,1,H,0
2023-09-30,Utrecht,Almere City,0,2,A,0
2023-09-30,Twente,Heerenveen,1,0,H,0
2023-09-30,Feyenoord,Go Ahead Eagles,3,1,H,0
2023-10-01,Excelsior,Sparta Rotterdam,2,1,H,0
2023-10-01,Heracles,Zwolle,2,1,H,0
2023-10-01,AZ Alkmaar,For Sittard,4,0,H,0
2023-10-01,Nijmegen,Vitesse,1,3,A,0
2023-10-06,Volendam,Utrecht,1,0,H,0
2023-10-07,Almere City,Waalwijk,1,0,H,0
2023-10-07,Go Ahead Eagles,Heracles,4,0,H,0
2023-10-07,Vitesse,Excelsior,0,0,D,1
2023-10-07,Heerenveen,Nijmegen,1,1,D,1
2023-10-08,Ajax,AZ Alkmaar,1,2,A,0
2023-10-08,For Sittard,Twente,0,3,A,0
2023-10-08,Sparta Rotterdam,PSV Eindhoven,0,4,A,0
2023-10-08,Zwolle,Feyenoord,0,2,A,0
2023-10-21,Waalwijk,Volendam,2,1,H,0
2023-10-21,Nijmegen,Almere City,1,1,D,1
2023-10-21,AZ Alkmaar,Heerenveen,3,0,H,0
2023-10-21,Feyenoord,Vitesse,4,0,H,0
2023-10-21,PSV Eindhoven,For Sittard,3,1,H,0
2023-10-22,Go Ahead Eagles,Sparta Rotterdam,0,0,D,1
2023-10-22,Utrecht,Ajax,4,3,H,0
2023-10-22,Excelsior,Zwolle,2,4,A,0
2023-10-22,Heracles,Twente,2,2,D,1
2023-10-27,Vitesse,Zwolle,1,1,D,1
2023-10-28,Sparta Rotterdam,Waalwijk,2,0,H,0
2023-10-28,For Sittard,Utrecht,0,0,D,1
2023-10-28,Heerenveen,Heracles,3,0,H,0
2023-10-28,Almere City,Go Ahead Eagles,0,0,D,1
2023-10-29,PSV Eindhoven,Ajax,5,2,H,0
2023-10-29,Volendam,Excelsior,3,1,H,0
