Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2018-08-24,Bayern Munich,Heidenheim,3,1,H,0
2018-08-25,Freiburg,Ein Frankfurt,0,2,A,0
2018-08-25,Werder Bremen,Hannover,1,1,D,1
2018-08-25,Hertha,Nurnberg,1,0,H,0
2018-08-25,M'gladbach,Leverkusen,2,0,H,0
2018-08-25,Wolfsburg,Schalke 04,2,1,H,0
2018-08-25,Fortuna Dusseldorf,Augsburg,1,2,A,0
2018-08-26,Dortmund,RB Leipzig,4,1,H,0
2018-08-26,Mainz,Stuttgart,1,0,H,0
2018-08-31,Hannover,Dortmund,0,0,D,1
2018-09-01,Ein Frankfurt,Werder Bremen,1,2,A,0
2018-09-01,Stuttgart,Bayern Munich,0,3,A,0
2018-09-01,Augsburg,M'gladbach,1,1,D,1
2018-09-01,Heidenheim,Freiburg,3,1,H,0
2018-09-01,Leverkusen,Wolfsburg,1,3,A,0
2018-09-01,Nurnberg,Mainz,1,1,D,1
2018-09-02,RB Leipzig,Fortuna Dusseldorf,1,1,D,1
2018-09-02,Schalke 04,Hertha,0,2,A,0
2018-09-14,Dortmund,Ein Frankfurt,3,1,H,0
2018-09-15,M'gladbach,Schalke 04,2,1,H,0
2018-09-15,Mainz,Augsburg,2,1,H,0
2018-09-15,Bayern Munich,Leverkusen,3,1,H,0
2018-09-15,Wolfsburg,Hertha,2,2,D,1
2018-09-15,RB Leipzig,Hannover,3,2,H,0
2018-09-15,Fortuna Dusseldorf,Heidenheim,2,1,H,0
2018-09-16,Werder Bremen,Nurnberg,1,1,D,1
2018-09-16,Freiburg,Stuttgart,3,3,D,1
2018-09-21,Stuttgart,Fortuna Dusseldorf,0,0,D,1
2018-09-22,Nurnberg,Hannover,2,0,H,0
2018-09-22,Wolfsburg,Freiburg,1,3,A,0
2018-09-22,Heidenheim,Dortmund,1,1,D,1
2018-09-22,Augsburg,Werder Bremen,2,3,A,0
2018-09-22,Hertha,M'gladbach,4,2,H,0
2018-09-22,Schalke 04,Bayern Munich,0,2,A,0
2018-09-23,Leverkusen,Mainz,1,0,H,0
2018-09-23,Ein Frankfurt,RB Leipzig,1,1,D,1
2018-09-25,Freiburg,Schalke 04,1,0,H,0
2018-09-25,Bayern Munich,Augsburg,1,1,D,1
2018-09-25,Hannover,Heidenheim,1,3,A,0
2018-09-25,Werder Bremen,Hertha,3,1,H,0
2018-09-26,RB Leipzig,Stuttgart,2,0,H,0
2018-09-26,Dortmund,Nurnberg,7,0,H,0
2018-09-26,Mainz,Wolfsburg,0,0,D,1
2018-09-26,M'gladbach,Ein Frankfurt,3,1,H,0
2018-09-26,Fortuna Dusseldorf,Leverkusen,1,2,A,0
2018-09-28,Hertha,Bayern Munich,2,0,H,0
2018-09-29,Leverkusen,Dortmund,2,4,A,0
2018-09-29,Heidenheim,RB Leipzig,1,2,A,0
2018-09-29,Nurnberg,Fortuna Dusseldorf,3,0,H,0
2018-09-29,Stuttgart,Werder Bremen,2,1,H,0
2018-09-29,Schalke 04,Mainz,1,0,H,0
2018-09-29,Wolfsburg,M'gladbach,2,2,D,1
2018-09-30,Ein Frankfurt,Hannover,4,1,H,0
2018-09-30,Augsburg,Freiburg,4,1,H,0
2018-10-05,Werder Bremen,Wolfsburg,2,0,H,0
2018-10-06,Bayern Munich,M'gladbach,0,3,A,0
2018-10-06,Fortuna Dusseldorf,Schalke 04,0,2,A,0
2018-10-06,Hannover,Stuttgart,3,1,H,0
2018-10-06,Mainz,Hertha,0,0,D,1
2018-10-06,Dortmund,Augsburg,4,3,H,0
2018-10-07,RB Leipzig,Nurnberg,6,0,H,0
2018-10-07,Heidenheim,Ein Frankfurt,1,2,A,0
2018-10-07,Freiburg,Leverkusen,0,0,D,1
2018-10-19,Ein Frankfurt,Fortuna Dusseldorf,7,1,H,0
2018-10-20,Wolfsburg,Bayern Munich,1,3,A,0
2018-10-20,Leverkusen,Hannover,2,2,D,1
2018-10-20,Schalke 04,Werder Bremen,0,2,A,0
2018-10-20,Augsburg,RB Leipzig,0,0,D,1
2018-10-20,Nurnberg,Heidenheim,1,3,A,0
2018-10-20,Stuttgart,Dortmund,0,4,A,0
2018-10-21,Hertha,Freiburg,1,1,D,1
2018-10-21,M'gladbach,Mainz,4,0,H,0
2018-10-26,Freiburg,M'gladbach,3,1,H,0
2018-10-27,Heidenheim,Stuttgart,4,0,H,0
2018-10-27,Mainz,Bayern Munich,1,2,A,0
2018-10-27,Hannover,Augsburg,1,2,A,0
2018-10-27,Dortmund,Hertha,2,2,D,1
2018-10-27,Fortuna Dusseldorf,Wolfsburg,0,3,A,0
2018-10-28,Nurnberg,Ein Frankfurt,1,1,D,1
2018-10-28,RB Leipzig,Schalke 04,0,0,D,1
2018-10-28,Werder Bremen,Leverkusen,2,6,A,0
2018-11-02,Stuttgart,Ein Frankfurt,0,3,A,0
2018-11-03,Hertha,RB Leipzig,0,3,A,0
