Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2018-08-10,Zwolle,Heerenveen,2,3,A,0
2018-08-11,Willem II,VVV Venlo,0,1,A,0
2018-08-11,PSV Eindhoven,Utrecht,4,0,H,0
2018-08-11,Ajax,Heracles,1,1,D,1
2018-08-11,Excelsior,For Sittard,1,1,D,1
2018-08-12,Graafschap,Feyenoord,2,0,H,0
2018-08-12,Den Haag,FC Emmen,1,2,A,0
2018-08-12,Vitesse,Groningen,5,1,H,0
2018-08-12,AZ Alkmaar,NAC Breda,5,0,H,0
2018-08-17,Groningen,Willem II,0,1,A,0
2018-08-18,NAC Breda,Graafschap,3,0,H,0
2018-08-18,Heracles,Den Haag,4,2,H,0
2018-08-18,VVV Venlo,Ajax,0,1,A,0
2018-08-18,For Sittard,PSV Eindhoven,1,2,A,0
2018-08-19,Heerenveen,Vitesse,1,1,D,1
2018-08-19,FC Emmen,AZ Alkmaar,1,4,A,0
2018-08-19,Utrecht,Zwolle,2,0,H,0
2018-08-19,Feyenoord,Excelsior,3,0,H,0
2018-08-24,Den Haag,For Sittard,3,1,H,0
2018-08-25,Ajax,FC Emmen,5,0,H,0
2018-08-25,Graafschap,Groningen,0,1,A,0
2018-08-25,NAC Breda,Excelsior,0,2,A,0
2018-08-25,Zwolle,PSV Eindhoven,1,2,A,0
2018-08-26,Utrecht,VVV Venlo,1,1,D,1
2018-08-26,AZ Alkmaar,Vitesse,0,0,D,1
2018-08-26,Willem II,Heracles,5,0,H,0
2018-08-26,Heerenveen,Feyenoord,3,5,A,0
2018-08-31,FC Emmen,Graafschap,1,1,D,1
2018-09-01,PSV Eindhoven,Willem II,6,1,H,0
2018-09-01,VVV Venlo,Heerenveen,1,1,D,1
2018-09-01,For Sittard,Utrecht,1,1,D,1
2018-09-01,Excelsior,Den Haag,2,4,A,0
2018-09-02,Heracles,AZ Alkmaar,3,2,H,0
2018-09-02,Groningen,Zwolle,0,1,A,0
2018-09-02,Feyenoord,NAC Breda,4,2,H,0
2018-09-02,Vitesse,Ajax,0,4,A,0
2018-09-15,Willem II,Excelsior,2,2,D,1
2018-09-15,Den Haag,PSV Eindhoven,0,7,A,0
2018-09-15,Ajax,Groningen,3,0,H,0
2018-09-15,Graafschap,VVV Venlo,1,2,A,0
2018-09-16,Zwolle,Vitesse,0,2,A,0
2018-09-16,Utrecht,FC Emmen,1,2,A,0
2018-09-16,Heerenveen,Heracles,3,5,A,0
2018-09-16,AZ Alkmaar,Feyenoord,1,1,D,1
2018-09-16,NAC Breda,For Sittard,2,3,A,0
2018-09-21,Heracles,Graafschap,4,0,H,0
2018-09-22,VVV Venlo,NAC Breda,3,0,H,0
2018-09-22,Excelsior,Heerenveen,3,3,D,1
2018-09-22,For Sittard,Willem II,4,4,D,1
2018-09-22,Vitesse,Den Haag,1,1,D,1
2018-09-23,Groningen,AZ Alkmaar,1,3,A,0
2018-09-23,FC Emmen,Zwolle,0,1,A,0
2018-09-23,Feyenoord,Utrecht,1,0,H,0
2018-09-23,PSV Eindhoven,Ajax,3,0,H,0
2018-09-29,NAC Breda,PSV Eindhoven,0,2,A,0
2018-09-29,For Sittard,Ajax,0,2,A,0
2018-09-29,Excelsior,VVV Venlo,1,0,H,0
2018-09-29,Heerenveen,Den Haag,1,1,D,1
2018-09-30,AZ Alkmaar,Zwolle,2,2,D,1
2018-09-30,Heracles,FC Emmen,2,1,H,0
2018-09-30,Groningen,Utrecht,1,1,D,1
2018-09-30,Graafschap,Willem II,2,1,H,0
2018-09-30,Feyenoord,Vitesse,2,1,H,0
2018-10-05,Utrecht,NAC Breda,2,1,H,0
2018-10-06,PSV Eindhoven,VVV Venlo,4,0,H,0
2018-10-06,Den Haag,Groningen,1,0,H,0
2018-10-06,Graafschap,Heerenveen,0,5,A,0
2018-10-06,Zwolle,Excelsior,2,0,H,0
2018-10-07,Willem II,Feyenoord,1,1,D,1
2018-10-07,FC Emmen,For Sittard,3,3,D,1
2018-10-07,Ajax,AZ Alkmaar,5,0,H,0
2018-10-07,Vitesse,Heracles,4,0,H,0
2018-10-20,Excelsior,Vitesse,2,0,H,0
2018-10-20,PSV Eindhoven,FC Emmen,6,0,H,0
2018-10-20,Heerenveen,Ajax,0,4,A,0
2018-10-20,Utrecht,AZ Alkmaar,2,1,H,0
2018-10-21,Feyenoord,Zwolle,3,0,H,0
2018-10-21,Heracles,Groningen,4,1,H,0
2018-10-21,NAC Breda,Willem II,2,2,D,1
2018-10-21,VVV Venlo,Den Haag,2,0,H,0
2018-10-21,For Sittard,Graafschap,3,1,H,0
2018-10-26,FC Emmen,VVV Venlo,1,1,D,1
2018-10-27,Zwolle,Heracles,1,1,D,1
2018-10-27,Groningen,PSV Eindhoven,1,2,A,0
2018-10-27,Graafschap,Excelsior,4,1,H,0
2018-10-27,Den Haag,NAC Breda,1,1,D,1
2018-10-28,Ajax,Feyenoord,3,0,H,0
2018-10-28,Willem II,Utrecht,0,1,A,0
2018-10-28,AZ Alkmaar,Heerenveen,2,3,A,0
2018-10-28,Vitesse,For Sittard,2,1,H,0
2018-11-02,Excelsior,Groningen,2,4,A,0
2018-11-03,AZ Alkmaar,Graafschap,1,0,H,0
2018-11-03,NAC Breda,Heracles,2,1,H,0
2018-11-03,PSV Eindhoven,Vitesse,1,0,H,0
2018-11-03,Ajax,Willem II,2,0,H,0
2018-11-04,For Sittard,Zwolle,3,0,H,0
2018-11-04,Heerenveen,FC Emmen,1,1,D,1
2018-11-04,Utrecht,Den Haag,3,0,H,0
2018-11-09,Zwolle,Willem II,2,3,A,0
2018-11-10,FC Emmen,NAC Breda,2,0,H,0
2018-11-10,VVV Venlo,For Sittard,3,2,H,0
2018-11-10,Graafschap,PSV Eindhoven,1,4,A,0
2018-11-10,Vitesse,Utrecht,2,1,H,0
2018-11-11,Excelsior,Ajax,1,7,A,0
2018-11-11,Den Haag,AZ Alkmaar,0,1,A,0
2018-11-11,Groningen,Heerenveen,2,0,H,0
2018-11-11,Heracles,Feyenoord,0,2,A,0
2018-11-24,For Sittard,Heracles,3,0,H,0
2018-11-24,NAC Breda,Ajax,0,3,A,0
2018-11-24,PSV Eindhoven,Heerenveen,3,0,H,0
2018-11-24,Zwolle,Den Haag,2,3,A,0
2018-11-25,Feyenoord,Groningen,1,0,H,0
2018-11-25,Utrecht,Graafschap,5,0,H,0
2018-11-25,FC Emmen,Excelsior,1,2,A,0
2018-11-25,VVV Venlo,AZ Alkmaar,2,2,D,1
2018-11-25,Willem II,Vitesse,1,3,A,0
2018-11-30,Excelsior,Utrecht,3,3,D,1
2018-12-01,AZ Alkmaar,Willem II,0,2,A,0
2018-12-01,Heerenveen,For Sittard,3,1,H,0
2018-12-01,Vitesse,FC Emmen,1,1,D,1
2018-12-01,Graafschap,Zwolle,0,2,A,0
