Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,is_draw
2019-08-02,Zwolle,Willem II,1,3,A,0
2019-08-03,FC Emmen,Groningen,0,1,A,0
2019-08-03,Vitesse,Ajax,2,2,D,1
2019-08-03,Twente,PSV Eindhoven,1,1,D,1
2019-08-03,VVV Venlo,Waalwijk,3,1,H,0
2019-08-04,Heracles,Heerenveen,0,4,A,0
2019-08-04,Feyenoord,Sparta Rotterdam,2,2,D,1
2019-08-04,Den Haag,Utrecht,2,4,A,0
2019-08-04,AZ Alkmaar,For Sittard,4,0,H,0
2019-08-09,Sparta Rotterdam,VVV Venlo,4,1,H,0
2019-08-10,Groningen,Twente,1,3,A,0
2019-08-10,Ajax,FC Emmen,5,0,H,0
2019-08-10,Willem II,Vitesse,0,2,A,0
2019-08-11,For Sittard,Heracles,1,1,D,1
2019-08-11,Heerenveen,Feyenoord,1,1,D,1
2019-08-11,Waalwijk,AZ Alkmaar,0,2,A,0
2019-08-11,Utrecht,Zwolle,3,1,H,0
2019-08-11,PSV Eindhoven,Den Haag,3,1,H,0
2019-08-16,Vitesse,Zwolle,3,0,H,0
2019-08-17,Den Haag,Sparta Rotterdam,1,2,A,0
2019-08-17,VVV Venlo,Ajax,1,4,A,0
2019-08-17,FC Emmen,Heerenveen,2,0,H,0
2019-08-18,For Sittard,Willem II,2,3,A,0
2019-08-18,Twente,Waalwijk,3,3,D,1
2019-08-18,AZ Alkmaar,Groningen,0,0,D,1
2019-08-18,Feyenoord,Utrecht,1,1,D,1
2019-08-18,Heracles,PSV Eindhoven,0,2,A,0
2019-08-24,Willem II,FC Emmen,2,1,H,0
2019-08-24,Heracles,Vitesse,1,1,D,1
2019-08-24,Heerenveen,Twente,0,0,D,1
2019-08-25,Waalwijk,Den Haag,0,3,A,0
2019-08-25,Utrecht,VVV Venlo,1,2,A,0
2019-08-25,Zwolle,Sparta Rotterdam,2,2,D,1
2019-08-30,FC Emmen,Zwolle,1,3,A,0
2019-08-31,Heerenveen,For Sittard,1,1,D,1
2019-08-31,Groningen,Heracles,1,2,A,0
2019-08-31,Den Haag,VVV Venlo,1,0,H,0
2019-09-01,Twente,Utrecht,3,1,H,0
2019-09-01,Sparta Rotterdam,Ajax,1,4,A,0
2019-09-01,Vitesse,AZ Alkmaar,2,1,H,0
2019-09-01,Willem II,Feyenoord,0,1,A,0
2019-09-01,Waalwijk,PSV Eindhoven,1,3,A,0
2019-09-14,Ajax,Heerenveen,4,1,H,0
2019-09-14,AZ Alkmaar,Sparta Rotterdam,5,1,H,0
2019-09-14,VVV Venlo,Groningen,2,1,H,0
2019-09-14,PSV Eindhoven,Vitesse,5,0,H,0
2019-09-14,Utrecht,FC Emmen,3,1,H,0
2019-09-15,Zwolle,Waalwijk,6,2,H,0
2019-09-15,Feyenoord,Den Haag,3,2,H,0
2019-09-15,Heracles,Willem II,4,1,H,0
2019-09-15,For Sittard,Twente,2,3,A,0
2019-09-20,Twente,Heracles,2,3,A,0
2019-09-21,Sparta Rotterdam,Waalwijk,4,0,H,0
2019-09-21,Groningen,Zwolle,2,0,H,0
2019-09-21,Willem II,VVV Venlo,1,0,H,0
2019-09-21,Vitesse,For Sittard,4,2,H,0
2019-09-22,Heerenveen,Utrecht,1,1,D,1
2019-09-22,FC Emmen,Feyenoord,3,3,D,1
2019-09-22,Den Haag,AZ Alkmaar,0,1,A,0
2019-09-22,PSV Eindhoven,Ajax,1,1,D,1
2019-09-25,PSV Eindhoven,Groningen,3,1,H,0
2019-09-25,Ajax,For Sittard,5,0,H,0
2019-09-26,Feyenoord,AZ Alkmaar,0,3,A,0
2019-09-27,FC Emmen,Den Haag,3,0,H,0
2019-09-28,VVV Venlo,Heerenveen,0,3,A,0
2019-09-28,Ajax,Groningen,2,0,H,0
2019-09-28,For Sittard,Sparta Rotterdam,0,0,D,1
2019-09-29,Waalwijk,Vitesse,1,2,A,0
2019-09-29,Utrecht,Willem II,2,0,H,0
2019-09-29,Zwolle,PSV Eindhoven,0,4,A,0
2019-09-29,AZ Alkmaar,Heracles,2,0,H,0
2019-09-29,Feyenoord,Twente,5,1,H,0
2019-10-04,Groningen,Waalwijk,3,0,H,0
2019-10-05,Heracles,FC Emmen,2,0,H,0
2019-10-05,Sparta Rotterdam,Twente,2,1,H,0
2019-10-05,Vitesse,Utrecht,2,1,H,0
2019-10-05,Heerenveen,Zwolle,1,0,H,0
2019-10-06,Den Haag,Ajax,0,2,A,0
2019-10-06,For Sittard,Feyenoord,4,2,H,0
2019-10-06,PSV Eindhoven,VVV Venlo,4,1,H,0
2019-10-06,Willem II,AZ Alkmaar,1,1,D,1
2019-10-19,AZ Alkmaar,Heerenveen,2,4,A,0
2019-10-19,Waalwijk,Ajax,1,2,A,0
2019-10-19,Twente,Willem II,0,1,A,0
2019-10-19,Utrecht,PSV Eindhoven,3,0,H,0
2019-10-19,VVV Venlo,Vitesse,0,4,A,0
2019-10-20,Zwolle,Den Haag,3,1,H,0
2019-10-20,FC Emmen,For Sittard,2,1,H,0
2019-10-20,Groningen,Sparta Rotterdam,2,0,H,0
2019-10-20,Feyenoord,Heracles,1,1,D,1
2019-10-25,Twente,FC Emmen,4,1,H,0
2019-10-26,Willem II,Waalwijk,2,1,H,0
2019-10-26,For Sittard,VVV Venlo,4,1,H,0
2019-10-26,Vitesse,Den Haag,0,2,A,0
2019-10-26,Heracles,Zwolle,4,0,H,0
2019-10-27,Heerenveen,Groningen,1,1,D,1
2019-10-27,PSV Eindhoven,AZ Alkmaar,0,4,A,0
2019-10-27,Sparta Rotterdam,Utrecht,1,2,A,0
2019-10-27,Ajax,Feyenoord,4,0,H,0
2019-11-01,Zwolle,Ajax,2,4,A,0
2019-11-02,Waalwijk,Heracles,2,0,H,0
2019-11-02,Sparta Rotterdam,PSV Eindhoven,2,2,D,1
2019-11-02,AZ Alkmaar,Twente,3,0,H,0
2019-11-03,FC Emmen,Vitesse,2,1,H,0
2019-11-03,Groningen,Willem II,2,0,H,0
2019-11-03,Utrecht,For Sittard,6,0,H,0
2019-11-03,VVV Venlo,Feyenoord,0,3,A,0
2019-11-03,Den Haag,Heerenveen,1,1,D,1
2019-11-08,Vitesse,Groningen,1,2,A,0
2019-11-09,Heerenveen,Sparta Rotterdam,2,1,H,0
2019-11-09,For Sittard,Den Haag,1,0,H,0
2019-11-09,Heracles,VVV Venlo,6,1,H,0
2019-11-10,Ajax,Utrecht,4,0,H,0
2019-11-10,Twente,Zwolle,2,1,H,0
2019-11-10,Willem II,PSV Eindhoven,2,1,H,0
2019-11-10,Feyenoord,Waalwijk,3,2,H,0
2019-11-10,AZ Alkmaar,FC Emmen,3,0,H,0
2019-11-23,Utrecht,AZ Alkmaar,0,3,A,0
2019-11-23,Ajax,Heracles,4,1,H,0
2019-11-23,Zwolle,For Sittard,3,1,H,0
2019-11-23,Den Haag,Willem II,3,3,D,1
2019-11-24,Groningen,Feyenoord,1,1,D,1
2019-11-24,PSV Eindhoven,Heerenveen,2,1,H,0
2019-11-24,Waalwijk,FC Emmen,1,1,D,1
2019-11-24,Sparta Rotterdam,Vitesse,2,0,H,0
2019-11-24,VVV Venlo,Twente,2,1,H,0
2019-11-29,Heerenveen,Vitesse,3,2,H,0
2019-11-30,Willem II,Sparta Rotterdam,4,0,H,0
2019-11-30,For Sittard,Groningen,1,0,H,0
2019-11-30,Heracles,Den Haag,4,0,H,0
2019-12-01,Twente,Ajax,2,5,A,0
2019-12-01,Utrecht,Waalwijk,0,1,A,0
2019-12-01,AZ Alkmaar,VVV Venlo,1,0,H,0
2019-12-01,Feyenoord,Zwolle,1,0,H,0
2019-12-01,FC Emmen,PSV Eindhoven,1,1,D,1
2019-12-06,Ajax,Willem II,0,2,A,0
2019-12-07,Den Haag,Twente,0,0,D,1
2019-12-07,PSV Eindhoven,For Sittard,5,0,H,0
2019-12-07,VVV Venlo,FC Emmen,2,0,H,0
2019-12-07,Zwolle,AZ Alkmaar,0,3,A,0
2019-12-08,Vitesse,Feyenoord,0,0,D,1
2019-12-08,Groningen,Utrecht,0,1,A,0
2019-12-08,Waalwijk,Heerenveen,1,3,A,0
2019-12-08,Sparta Rotterdam,Heracles,0,0,D,1
2019-12-13,Heerenveen,Willem II,1,2,A,0
2019-12-14,Den Haag,Groningen,1,1,D,1
2019-12-14,For Sittard,Waalwijk,3,2,H,0
2019-12-14,VVV Venlo,Zwolle,1,2,A,0
2019-12-14,Twente,Vitesse,0,3,A,0
2019-12-15,FC Emmen,Sparta Rotterdam,2,0,H,0
2019-12-15,Feyenoord,PSV Eindhoven,3,1,H,0
2019-12-15,AZ Alkmaar,Ajax,1,0,H,0
2019-12-15,Heracles,Utrecht,1,3,A,0
2019-12-20,Waalwijk,Twente,3,0,H,0
2019-12-21,Heerenveen,Heracles,1,1,D,1
2019-12-21,PSV Eindhoven,Zwolle,4,1,H,0
2019-12-21,Sparta Rotterdam,AZ Alkmaar,3,0,H,0
2019-12-21,Willem II,For Sittard,0,0,D,1
2019-12-22,Ajax,Den Haag,6,1,H,0
2019-12-22,Groningen,FC Emmen,2,0,H,0
2019-12-22,Utrecht,Feyenoord,1,2,A,0
2019-12-22,Vitesse,VVV Venlo,3,0,H,0
2020-01-17,Zwolle,Utrecht,3,3,D,1
2020-01-18,For Sittard,Vitesse,1,3,A,0
2020-01-18,Feyenoord,Heerenveen,3,1,H,0
2020-01-18,Twente,Groningen,0,0,D,1
2020-01-18,AZ Alkmaar,Willem II,1,3,A,0
2020-01-19,VVV Venlo,PSV Eindhoven,1,1,D,1
2020-01-19,Ajax,Sparta Rotterdam,2,1,H,0
2020-01-19,FC Emmen,Heracles,1,0,H,0
2020-01-19,Den Haag,Waalwijk,2,0,H,0
2020-01-24,Utrecht,Den Haag,4,0,H,0
2020-01-25,Heerenveen,AZ Alkmaar,1,2,A,0
2020-01-25,Heracles,Feyenoord,2,3,A,0
2020-01-25,Waalwijk,VVV Venlo,1,2,A,0
2020-01-25,Sparta Rotterdam,For Sittard,1,1,D,1
2020-01-26,Vitesse,FC Emmen,1,1,D,1
2020-01-26,Groningen,Ajax,2,1,H,0
2020-01-26,Willem II,Zwolle,0,0,D,1
2020-01-26,PSV Eindhoven,Twente,1,1,D,1
2020-01-31,AZ Alkmaar,Waalwijk,4,0,H,0
2020-02-01,Den Haag,Vitesse,0,0,D,1
2020-02-01,Feyenoord,FC Emmen,3,0,H,0
2020-02-01,Twente,Sparta Rotterdam,2,0,H,0
2020-02-01,Zwolle,Groningen,1,0,H,0
2020-02-02,Willem II,Heracles,1,0,H,0
2020-02-02,For Sittard,Heerenveen,2,1,H,0
2020-02-02,VVV Venlo,Utrecht,1,1,D,1
2020-02-02,Ajax,PSV Eindhoven,1,0,H,0
2020-02-07,Heracles,For Sittard,2,0,H,0
2020-02-08,Groningen,Vitesse,1,0,H,0
2020-02-08,Heerenveen,VVV Venlo,1,1,D,1
2020-02-08,PSV Eindhoven,Willem II,3,0,H,0
2020-02-08,Waalwijk,Zwolle,0,0,D,1
2020-02-11,FC Emmen,Twente,2,0,H,0
2020-02-11,Sparta Rotterdam,Den Haag,4,2,H,0
2020-02-14,VVV Venlo,Heracles,1,0,H,0
2020-02-15,Twente,AZ Alkmaar,2,0,H,0
2020-02-15,Den Haag,PSV Eindhoven,0,3,A,0
2020-02-15,For Sittard,FC Emmen,0,0,D,1
2020-02-16,Vitesse,Heerenveen,4,2,H,0
2020-02-16,Ajax,Waalwijk,3,0,H,0
2020-02-16,Sparta Rotterdam,Groningen,1,2,A,0
2020-02-16,Willem II,Utrecht,1,1,D,1
2020-02-16,Zwolle,Feyenoord,3,4,A,0
2020-02-21,Waalwijk,Sparta Rotterdam,0,1,A,0
2020-02-22,FC Emmen,Willem II,4,2,H,0
2020-02-22,Feyenoord,For Sittard,2,1,H,0
2020-02-22,Heerenveen,Den Haag,2,2,D,1
2020-02-22,Groningen,VVV Venlo,0,1,A,0
2020-02-23,Utrecht,Twente,2,1,H,0
2020-02-23,AZ Alkmaar,Zwolle,2,0,H,0
2020-02-23,Vitesse,PSV Eindhoven,1,2,A,0
2020-02-23,Heracles,Ajax,1,0,H,0
2020-02-28,Willem II,Groningen,3,1,H,0
2020-02-29,Den Haag,Heracles,0,0,D,1
2020-02-29,VVV Venlo,For Sittard,0,0,D,1
2020-02-29,Zwolle,Vitesse,4,3,H,0
2020-02-29,Twente,Heerenveen,2,3,A,0
2020-03-01,Waalwijk,Utrecht,2,1,H,0
2020-03-01,PSV Eindhoven,Feyenoord,1,1,D,1
2020-03-01,Sparta Rotterdam,FC Emmen,5,1,H,0
2020-03-01,Ajax,AZ Alkmaar,0,2,A,0
2020-03-06,For Sittard,Zwolle,1,1,D,1
2020-03-07,AZ Alkmaar,Den Haag,4,0,H,0
2020-03-07,FC Emmen,VVV Venlo,3,0,H,0
2020-03-07,Vitesse,Twente,1,0,H,0
2020-03-07,Heerenveen,Ajax,1,3,A,0
2020-03-08,Utrecht,Sparta Rotterdam,5,1,H,0
2020-03-08,Feyenoord,Willem II,2,0,H,0
