league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
PL1,2223,2022-08-05,Benfica,Arouca,84,83,False
PL1,2223,2022-08-06,Rio Ave,Vizela,444,84,False
PL1,2223,2022-08-06,Porto,Maritimo,84,84,False
PL1,2223,2022-08-06,Estoril,Famalicao,84,83,False
PL1,2223,2022-08-07,Santa Clara,Casa Pia,85,7,False
PL1,2223,2022-08-07,Chaves,Guimaraes,1176,84,False
PL1,2223,2022-08-07,Portimonense,Boavista,85,85,False
PL1,2223,2022-08-07,Sp Braga,Sp Lisbon,84,85,False
PL1,2223,2022-08-08,Gil Vicente,Pacos Ferreira,85,87,False
PL1,2223,2022-08-12,Famalicao,Sp Braga,6,5,False
PL1,2223,2022-08-13,Sp Lisbon,Rio Ave,6,7,False
PL1,2223,2022-08-13,Casa Pia,Benfica,6,8,False
PL1,2223,2022-08-14,Guimaraes,Estoril,7,8,False
PL1,2223,2022-08-14,Boavista,Santa Clara,7,7,False
PL1,2223,2022-08-14,Vizela,Porto,8,8,False
PL1,2223,2022-08-15,Pacos Ferreira,Portimonense,7,8,False
PL1,2223,2022-08-15,Maritimo,Chaves,9,8,False
PL1,2223,2022-08-15,Arouca,Gil Vicente,10,7,False
PL1,2223,2022-08-19,Estoril,Rio Ave,5,6,False
PL1,2223,2022-08-20,Porto,Sp Lisbon,6,7,False
PL1,2223,2022-08-20,Chaves,Vizela,5,6,False
PL1,2223,2022-08-20,Santa Clara,Arouca,6,5,False
PL1,2223,2022-08-21,Portimonense,Guimaraes,6,7,False
PL1,2223,2022-08-21,Casa Pia,Boavista,8,7,False
PL1,2223,2022-08-21,Sp Braga,Maritimo,9,6,False
PL1,2223,2022-08-22,Gil Vicente,Famalicao,7,10,False
PL1,2223,2022-08-26,Pacos Ferreira,Estoril,11,7,False
PL1,2223,2022-08-27,Sp Lisbon,Chaves,7,7,False
PL1,2223,2022-08-27,Maritimo,Portimonense,6,6,False
PL1,2223,2022-08-27,Boavista,Benfica,6,14,False
PL1,2223,2022-08-28,Rio Ave,Porto,9,8,False
PL1,2223,2022-08-28,Arouca,Sp Braga,8,7,False
PL1,2223,2022-08-28,Famalicao,Santa Clara,6,8,False
PL1,2223,2022-08-29,Guimaraes,Casa Pia,8,8,False
PL1,2223,2022-08-29,Vizela,Gil Vicente,9,7,False
PL1,2223,2022-08-30,Benfica,Pacos Ferreira,3,4,True
PL1,2223,2022-09-02,Estoril,Sp Lisbon,7,6,False
PL1,2223,2022-09-02,Benfica,Vizela,3,4,False
