league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
I2,2021,2020-09-25,Monza,Spal,7,1057,False
I2,2021,2020-09-26,Pescara,Chievo,57,57,False
I2,2021,2020-09-26,Frosinone,Empoli,57,57,False
I2,2021,2020-09-26,Salernitana,Reggiana,57,7,False
I2,2021,2020-09-26,Venezia,Venezia,57,57,False
I2,2021,2020-09-26,Cesena,Virtus Entella,57,57,False
I2,2021,2020-09-26,Brescia,Ascoli,504,57,False
I2,2021,2020-09-26,Lecco,Pordenone,504,57,False
I2,2021,2020-09-27,Reggiana,Pisa,1,58,False
I2,2021,2020-09-27,Cremonese,Cittadella,58,58,False
I2,2021,2020-10-03,Ascoli,Lecco,7,7,False
I2,2021,2020-10-03,Empoli,Monza,7,8,False
I2,2021,2020-10-03,Reggiana,Pescara,6,7,False
I2,2021,2020-10-03,Spal,Cesena,8,7,False
I2,2021,2020-10-03,Venezia,Pordenone,7,7,False
I2,2021,2020-10-03,Virtus Entella,Reggiana,7,6,False
I2,2021,2020-10-03,Venezia,Frosinone,7,7,False
I2,2021,2020-10-03,Chievo,Salernitana,7,7,False
I2,2021,2020-10-04,Cittadella,Brescia,7,8,False
I2,2021,2020-10-04,Pisa,Cremonese,7,7,False
I2,2021,2020-10-16,Brescia,Lecco,12,13,False
I2,2021,2020-10-17,Pordenone,Spal,14,14,False
I2,2021,2020-10-17,Cesena,Cittadella,14,13,False
I2,2021,2020-10-17,Cremonese,Venezia,13,14,False
I2,2021,2020-10-17,Frosinone,Ascoli,14,14,False
I2,2021,2020-10-17,Reggiana,Chievo,14,14,False
I2,2021,2020-10-17,Salernitana,Pisa,14,13,False
I2,2021,2020-10-17,Virtus Entella,Reggiana,14,14,False
I2,2021,2020-10-17,Pescara,Empoli,14,14,False
I2,2021,2020-10-20,Chievo,Brescia,3,4,True
I2,2021,2020-10-20,Cittadella,Pordenone,3,3,True
I2,2021,2020-10-20,Empoli,Spal,3,3,True
I2,2021,2020-10-20,Frosinone,Virtus Entella,3,3,True
I2,2021,2020-10-20,Pisa,Monza,3,17,True
I2,2021,2020-10-20,Reggiana,Cesena,3,3,True
I2,2021,2020-10-20,Venezia,Pescara,3,3,True
I2,2021,2020-10-20,Venezia,Salernitana,3,3,True
I2,2021,2020-10-20,Ascoli,Reggiana,3,3,True
I2,2021,2020-10-21,Lecco,Cremonese,5,4,True
I2,2021,2020-10-23,Empoli,Pisa,3,3,False
I2,2021,2020-10-24,Pordenone,Reggiana,4,4,False
I2,2021,2020-10-24,Salernitana,Ascoli,4,4,False
I2,2021,2020-10-24,Spal,Venezia,4,4,False
I2,2021,2020-10-24,Pescara,Frosinone,4,4,False
I2,2021,2020-10-24,Monza,Chievo,4,4,False
I2,2021,2020-10-25,Cesena,Lecco,5,4,False
I2,2021,2020-10-31,Chievo,Cesena,7,6,False
I2,2021,2020-10-31,Cittadella,Monza,11,7,False
I2,2021,2020-10-31,Ascoli,Pordenone,7,7,False
I2,2021,2020-10-31,Brescia,Virtus Entella,11,11,False
I2,2021,2020-10-31,Salernitana,Reggiana,7,7,False
I2,2021,2020-10-31,Venezia,Empoli,7,8,False
I2,2021,2020-10-31,Venezia,Pisa,7,8,False
I2,2021,2020-11-01,Reggiana,Spal,1,8,False
I2,2021,2020-11-01,Frosinone,Cremonese,8,11,False
I2,2021,2020-11-02,Lecco,Pescara,8,9,False
I2,2021,2020-11-06,Spal,Salernitana,5,6,False
