league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
D2,1617,2016-01-10,Hannover,St Pauli,7,7,False
D2,1617,2016-01-10,Fortuna Dusseldorf,Karlsruhe,7,7,False
D2,1617,2016-02-10,Heidenheim,Braunschweig,7,7,True
D2,1617,2016-02-10,Wurzburger Kickers,Munich 1860,7,7,True
D2,1617,2016-02-10,Kaiserslautern,Bielefeld,7,7,True
D2,1617,2016-02-12,Hannover,Heidenheim,33,2,False
D2,1617,2016-02-12,St Pauli,Kaiserslautern,33,2,False
D2,1617,2016-02-12,Karlsruhe,Greuther Furth,33,7,False
D2,1617,2016-03-10,Stuttgart,Greuther Furth,7,27,True
D2,1617,2016-03-12,Nurnberg,Sandhausen,7,7,False
D2,1617,2016-03-12,Munich 1860,Dresden,31,7,False
D2,1617,2016-04-11,Heidenheim,Karlsruhe,59,59,False
D2,1617,2016-04-11,Erzgebirge Aue,Nurnberg,7,30,False
D2,1617,2016-04-11,Fortuna Dusseldorf,Dresden,92,30,False
D2,1617,2016-04-12,Bielefeld,Bochum,62,7,True
D2,1617,2016-04-12,Erzgebirge Aue,Stuttgart,1,33,True
D2,1617,2016-04-12,Wurzburger Kickers,Fortuna Dusseldorf,62,1,True
D2,1617,2016-05-08,Kaiserslautern,Hannover,86,86,False
D2,1617,2016-05-11,Kaiserslautern,Union Berlin,3,7,True
D2,1617,2016-05-11,Greuther Furth,Bochum,62,29,True
D2,1617,2016-05-12,Union Berlin,Braunschweig,1,92,True
D2,1617,2016-06-08,Sandhausen,Fortuna Dusseldorf,88,57,True
D2,1617,2016-06-08,Dresden,Nurnberg,58,58,True
D2,1617,2016-06-08,Bochum,Union Berlin,28,27,True
D2,1617,2016-06-11,Stuttgart,Bielefeld,60,60,False
D2,1617,2016-06-11,Sandhausen,Munich 1860,3,91,False
D2,1617,2016-06-11,Braunschweig,Hannover,30,34,False
D2,1617,2016-07-08,Bielefeld,Karlsruhe,27,88,False
D2,1617,2016-07-08,Heidenheim,Erzgebirge Aue,88,87,False
D2,1617,2016-07-08,Braunschweig,Wurzburger Kickers,27,87,False
D2,1617,2016-07-08,Greuther Furth,Munich 1860,58,27,False
D2,1617,2016-07-11,Wurzburger Kickers,St Pauli,3,150,False
D2,1617,2016-08-08,Stuttgart,St Pauli,58,28,False
D2,1617,2016-08-13,St Pauli,Braunschweig,5,36,False
D2,1617,2016-08-13,Karlsruhe,Bochum,36,66,False
D2,1617,2016-08-14,Munich 1860,Bielefeld,37,37,False
D2,1617,2016-08-14,Wurzburger Kickers,Kaiserslautern,34,95,False
D2,1617,2016-08-14,Hannover,Greuther Furth,64,37,False
D2,1617,2016-08-15,Union Berlin,Dresden,68,68,False
D2,1617,2016-08-26,Sandhausen,Stuttgart,76,18,False
D2,1617,2016-08-26,Heidenheim,Wurzburger Kickers,49,12,False
D2,1617,2016-08-26,Bochum,Hannover,13,12,False
D2,1617,2016-08-27,Greuther Furth,Erzgebirge Aue,13,50,False
D2,1617,2016-08-27,Karlsruhe,Munich 1860,14,13,False
D2,1617,2016-08-28,Braunschweig,Nurnberg,15,81,False
D2,1617,2016-08-28,Dresden,St Pauli,13,15,False
D2,1617,2016-08-28,Bielefeld,Union Berlin,14,13,False
D2,1617,2016-08-29,Kaiserslautern,Fortuna Dusseldorf,15,82,False
D2,1617,2016-09-09,Wurzburger Kickers,Bochum,14,14,False
D2,1617,2016-09-09,Stuttgart,Heidenheim,14,14,False
D2,1617,2016-09-09,Erzgebirge Aue,Braunschweig,13,12,False
D2,1617,2016-09-12,Dresden,Karlsruhe,15,16,False
D2,1617,2016-09-12,Heidenheim,Union Berlin,3,15,False
D2,1617,2016-09-12,Fortuna Dusseldorf,Nurnberg,14,15,False
D2,1617,2016-09-16,Greuther Furth,Wurzburger Kickers,20,7,False
D2,1617,2016-09-16,Munich 1860,Union Berlin,20,4,False
D2,1617,2016-09-16,Bochum,Nurnberg,7,4,False
D2,1617,2016-09-17,Braunschweig,Sandhausen,8,22,False
