league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
N1,1819,2018-08-10,Zwolle,Heerenveen,37,6,False
N1,1819,2018-08-11,Excelsior,For Sittard,40,7,False
N1,1819,2018-08-11,Ajax,Heracles,7,7,False
N1,1819,2018-08-11,PSV Eindhoven,Utrecht,38,7,False
N1,1819,2018-08-11,Willem II,VVV Venlo,40,38,False
N1,1819,2018-08-12,Graafschap,Feyenoord,7,8,False
N1,1819,2018-08-12,Den Haag,FC Emmen,8,7,False
N1,1819,2018-08-12,AZ Alkmaar,NAC Breda,39,39,False
N1,1819,2018-08-12,Vitesse,Groningen,10,8,False
N1,1819,2018-08-17,Groningen,Willem II,5,6,False
N1,1819,2018-08-18,Heracles,Den Haag,7,6,False
N1,1819,2018-08-18,NAC Breda,Graafschap,6,6,False
N1,1819,2018-08-18,VVV Venlo,Ajax,7,7,False
N1,1819,2018-08-18,For Sittard,PSV Eindhoven,7,7,False
N1,1819,2018-08-19,Heerenveen,Vitesse,9,7,False
N1,1819,2018-08-19,Feyenoord,Excelsior,7,8,False
N1,1819,2018-08-19,FC Emmen,AZ Alkmaar,7,7,False
N1,1819,2018-08-19,Utrecht,Zwolle,8,9,False
N1,1819,2018-08-24,Den Haag,For Sittard,6,6,False
N1,1819,2018-08-25,NAC Breda,Excelsior,7,6,False
N1,1819,2018-08-25,Graafschap,Groningen,7,8,False
N1,1819,2018-08-25,Ajax,FC Emmen,7,6,False
N1,1819,2018-08-25,Zwolle,PSV Eindhoven,6,7,False
N1,1819,2018-08-26,Willem II,Heracles,9,8,False
N1,1819,2018-08-26,Heerenveen,Feyenoord,7,7,False
N1,1819,2018-08-26,AZ Alkmaar,Vitesse,7,7,False
N1,1819,2018-08-26,Utrecht,VVV Venlo,7,8,False
N1,1819,2018-08-31,FC Emmen,Graafschap,6,6,False
N1,1819,2018-09-01,For Sittard,Utrecht,8,6,False
N1,1819,2018-09-01,PSV Eindhoven,Willem II,7,6,False
N1,1819,2018-09-01,VVV Venlo,Heerenveen,6,6,False
N1,1819,2018-09-01,Excelsior,Den Haag,7,8,False
N1,1819,2018-09-02,Feyenoord,NAC Breda,7,8,False
