league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
N1,2122,2021-08-13,Go Ahead Eagles,Heerenveen,1379,89,False
N1,2122,2021-08-14,Waalwijk,AZ Alkmaar,90,90,False
N1,2122,2021-08-14,Heracles,PSV Eindhoven,90,90,False
N1,2122,2021-08-14,For Sittard,Twente,90,90,False
N1,2122,2021-08-14,Ajax,Nijmegen,90,1380,False
N1,2122,2021-08-15,Cambuur,Groningen,7,91,False
N1,2122,2021-08-15,Utrecht,Sparta Rotterdam,91,91,False
N1,2122,2021-08-15,Zwolle,Vitesse,91,91,False
N1,2122,2021-08-15,Willem II,Feyenoord,91,91,False
N1,2122,2021-08-20,Nijmegen,Zwolle,6,5,False
N1,2122,2021-08-21,Heerenveen,Waalwijk,8,7,False
N1,2122,2021-08-21,PSV Eindhoven,Cambuur,7,6,False
N1,2122,2021-08-21,Sparta Rotterdam,Heracles,6,7,False
N1,2122,2021-08-21,Groningen,Utrecht,6,6,False
N1,2122,2021-08-22,Twente,Ajax,8,8,False
N1,2122,2021-08-22,Feyenoord,Go Ahead Eagles,7,9,False
N1,2122,2021-08-22,Vitesse,Willem II,7,7,False
N1,2122,2021-08-27,For Sittard,Waalwijk,13,6,False
N1,2122,2021-08-28,Cambuur,Twente,7,6,False
N1,2122,2021-08-28,Go Ahead Eagles,Sparta Rotterdam,6,7,False
N1,2122,2021-08-28,PSV Eindhoven,Groningen,7,7,False
N1,2122,2021-08-28,Willem II,Zwolle,6,8,False
N1,2122,2021-08-29,Utrecht,Feyenoord,8,7,False
N1,2122,2021-08-29,Ajax,Vitesse,7,7,False
N1,2122,2021-08-29,Heracles,Nijmegen,8,9,False
N1,2122,2021-08-29,Heerenveen,AZ Alkmaar,8,15,False
N1,2122,2021-09-11,Twente,Utrecht,14,13,False
N1,2122,2021-09-11,Cambuur,Go Ahead Eagles,14,14,False
N1,2122,2021-09-11,Zwolle,Ajax,14,13,False
N1,2122,2021-09-11,AZ Alkmaar,PSV Eindhoven,13,14,False
N1,2122,2021-09-12,Nijmegen,Willem II,14,15,False
N1,2122,2021-09-12,Groningen,Heerenveen,15,14,False
N1,2122,2021-09-12,Sparta Rotterdam,For Sittard,15,16,False
N1,2122,2021-09-12,Waalwijk,Vitesse,16,14,False
N1,2122,2021-09-17,Sparta Rotterdam,Nijmegen,5,5,False
N1,2122,2021-09-18,Heerenveen,For Sittard,6,6,False
N1,2122,2021-09-18,Willem II,Groningen,6,6,False
N1,2122,2021-09-18,Ajax,Cambuur,7,7,False
N1,2122,2021-09-18,Utrecht,Waalwijk,7,6,False
N1,2122,2021-09-19,Go Ahead Eagles,Zwolle,8,8,False
N1,2122,2021-09-19,PSV Eindhoven,Feyenoord,8,21,False
N1,2122,2021-09-19,Heracles,AZ Alkmaar,21,8,False
N1,2122,2021-09-19,Vitesse,Twente,7,8,False
N1,2122,2021-09-21,For Sittard,Ajax,3,3,True
N1,2122,2021-09-21,Waalwijk,Willem II,3,3,True
N1,2122,2021-09-22,Go Ahead Eagles,PSV Eindhoven,3,3,True
N1,2122,2021-09-22,Nijmegen,Utrecht,5,4,True
N1,2122,2021-09-22,Groningen,Vitesse,4,3,True
N1,2122,2021-09-22,Feyenoord,Heerenveen,3,4,True
N1,2122,2021-09-22,Zwolle,Sparta Rotterdam,3,5,True
N1,2122,2021-09-23,Cambuur,Heracles,5,4,True
N1,2122,2021-09-23,Twente,AZ Alkmaar,4,4,True
N1,2122,2021-09-25,Willem II,PSV Eindhoven,4,3,False
N1,2122,2021-09-25,Ajax,Groningen,4,3,False
N1,2122,2021-09-25,Vitesse,For Sittard,3,4,False
N1,2122,2021-09-25,Feyenoord,Nijmegen,3,3,False
N1,2122,2021-09-25,Utrecht,Zwolle,3,3,False
N1,2122,2021-09-26,Sparta Rotterdam,Cambuur,4,3,False
N1,2122,2021-09-26,AZ Alkmaar,Go Ahead Eagles,3,4,False
N1,2122,2021-09-26,Heerenveen,Twente,4,3,False
N1,2122,2021-09-26,Heracles,Waalwijk,3,5,False
N1,2122,2021-10-01,Groningen,Twente,6,5,False
N1,2122,2021-10-02,Waalwijk,Go Ahead Eagles,6,6,False
N1,2122,2021-10-02,Heracles,Willem II,6,7,False
N1,2122,2021-10-02,Zwolle,Heerenveen,7,6,False
N1,2122,2021-10-02,For Sittard,Nijmegen,7,7,False
N1,2122,2021-10-03,Ajax,Utrecht,8,8,False
N1,2122,2021-10-03,Cambuur,AZ Alkmaar,7,7,False
N1,2122,2021-10-03,Vitesse,Feyenoord,8,8,False
N1,2122,2021-10-03,PSV Eindhoven,Sparta Rotterdam,8,7,False
N1,2122,2021-10-16,Feyenoord,Waalwijk,13,14,False
N1,2122,2021-10-16,Go Ahead Eagles,Heracles,14,14,False
N1,2122,2021-10-16,Heerenveen,Ajax,14,13,False
N1,2122,2021-10-16,For Sittard,Cambuur,14,13,False
