league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
NO1,1718,2017-01-10,Heerenveen,Ajax,6,23,True
NO1,1718,2017-01-10,AZ Alkmaar,Feyenoord,6,24,True
NO1,1718,2017-01-10,Vitesse,Utrecht,24,6,True
NO1,1718,2017-01-10,Sparta Rotterdam,Roda,6,24,True
NO1,1718,2017-01-12,Zwolle,Utrecht,8,2,True
NO1,1718,2017-02-12,Feyenoord,Vitesse,8,8,False
NO1,1718,2017-02-12,Twente,Ajax,8,8,False
NO1,1718,2017-02-12,Den Haag,Groningen,8,14,False
NO1,1718,2017-02-12,Willem II,Heracles,16,15,False
NO1,1718,2017-03-11,Sparta Rotterdam,Heerenveen,14,8,False
NO1,1718,2017-03-12,VVV Venlo,AZ Alkmaar,7,14,False
NO1,1718,2017-03-12,NAC Breda,Excelsior,7,15,False
NO1,1718,2017-03-12,Roda,Heerenveen,15,1,False
NO1,1718,2017-03-12,PSV Eindhoven,Sparta Rotterdam,14,1,False
NO1,1718,2017-04-11,Excelsior,Roda,7,8,True
NO1,1718,2017-04-11,AZ Alkmaar,Willem II,9,8,True
NO1,1718,2017-04-11,Heracles,Groningen,9,9,True
NO1,1718,2017-04-11,VVV Venlo,NAC Breda,30,30,True
NO1,1718,2017-05-11,Vitesse,Zwolle,7,9,True
NO1,1718,2017-05-11,Ajax,Utrecht,7,8,True
NO1,1718,2017-05-11,PSV Eindhoven,Twente,18,9,True
NO1,1718,2017-05-11,Den Haag,Feyenoord,7,7,True
NO1,1718,2017-08-12,Willem II,NAC Breda,38,123,False
NO1,1718,2017-08-13,Willem II,Excelsior,1,39,False
NO1,1718,2017-08-13,Feyenoord,Twente,39,39,False
NO1,1718,2017-08-13,Groningen,Heerenveen,9,9,False
NO1,1718,2017-08-13,Zwolle,Roda,39,39,False
NO1,1718,2017-08-18,Roda,Vitesse,5,14,False
NO1,1718,2017-08-19,Twente,VVV Venlo,6,130,False
NO1,1718,2017-08-19,Heerenveen,Heracles,6,15,False
NO1,1718,2017-08-19,AZ Alkmaar,Den Haag,45,15,False
NO1,1718,2017-08-20,Sparta Rotterdam,Zwolle,46,7,False
NO1,1718,2017-08-20,Ajax,Groningen,16,7,False
NO1,1718,2017-08-20,NAC Breda,PSV Eindhoven,8,46,False
NO1,1718,2017-08-20,Utrecht,Willem II,46,7,False
NO1,1718,2017-08-20,Excelsior,Feyenoord,7,7,False
NO1,1718,2017-08-25,NAC Breda,Sparta Rotterdam,5,5,False
NO1,1718,2017-08-26,Den Haag,Heerenveen,7,7,False
NO1,1718,2017-08-26,Heracles,Excelsior,7,6,False
NO1,1718,2017-08-26,Vitesse,AZ Alkmaar,8,7,False
NO1,1718,2017-08-26,Zwolle,Twente,6,7,False
NO1,1718,2017-08-27,PSV Eindhoven,Roda,7,9,False
NO1,1718,2017-08-27,VVV Venlo,Ajax,8,7,False
NO1,1718,2017-08-27,Feyenoord,Willem II,7,7,False
NO1,1718,2017-08-27,Groningen,Utrecht,7,7,False
NO1,1718,2017-09-09,Excelsior,Vitesse,14,14,False
NO1,1718,2017-09-09,Willem II,Den Haag,5,14,False
NO1,1718,2017-09-09,Heracles,Feyenoord,14,5,False
NO1,1718,2017-09-09,Ajax,Zwolle,13,5,False
NO1,1718,2017-09-12,Twente,Den Haag,8,3,True
NO1,1718,2017-09-12,AZ Alkmaar,Heracles,8,3,True
NO1,1718,2017-09-12,Heerenveen,VVV Venlo,17,16,True
NO1,1718,2017-09-12,Excelsior,Zwolle,3,3,True
NO1,1718,2017-09-15,Sparta Rotterdam,AZ Alkmaar,21,3,False
NO1,1718,2017-09-16,NAC Breda,Groningen,22,20,False
NO1,1718,2017-09-16,Zwolle,Heracles,4,4,False
NO1,1718,2017-09-16,Roda,Willem II,12,7,False
NO1,1718,2017-09-16,Excelsior,Heerenveen,4,4,False
NO1,1718,2017-09-17,Twente,Utrecht,5,13,False
NO1,1718,2017-09-17,PSV Eindhoven,Feyenoord,13,8,False
NO1,1718,2017-09-17,Vitesse,VVV Venlo,8,5,False
NO1,1718,2017-09-17,Den Haag,Ajax,5,8,False
NO1,1718,2017-09-23,Willem II,Heerenveen,7,7,False
NO1,1718,2017-09-23,Heracles,Roda,7,7,False
NO1,1718,2017-09-23,Den Haag,Sparta Rotterdam,6,8,False
NO1,1718,2017-09-23,Feyenoord,NAC Breda,6,7,False
NO1,1718,2017-09-24,VVV Venlo,Zwolle,7,8,False
NO1,1718,2017-09-24,Utrecht,PSV Eindhoven,7,7,False
NO1,1718,2017-09-24,AZ Alkmaar,Excelsior,9,8,False
NO1,1718,2017-09-24,Ajax,Vitesse,7,7,False
NO1,1718,2017-09-24,Groningen,Twente,8,7,False
NO1,1718,2017-09-29,Twente,Heracles,5,6,False
NO1,1718,2017-09-30,Excelsior,VVV Venlo,6,6,False
NO1,1718,2017-09-30,NAC Breda,Den Haag,7,7,False
NO1,1718,2017-09-30,PSV Eindhoven,Willem II,6,7,False
NO1,1718,2017-09-30,Zwolle,Groningen,6,6,False
NO1,1718,2017-10-09,AZ Alkmaar,NAC Breda,15,9,False
NO1,1718,2017-10-09,Heerenveen,PSV Eindhoven,16,9,False
