league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
F1,1819,2018-08-10,Marseille,Toulouse,6,37,False
F1,1819,2018-08-11,Angers,Nimes,38,7,False
F1,1819,2018-08-11,Nice,Reims,7,7,False
F1,1819,2018-08-11,Nantes,Monaco,38,38,False
F1,1819,2018-08-11,Montpellier,Dijon,7,38,False
F1,1819,2018-08-11,Lille,Rennes,38,7,False
F1,1819,2018-08-12,Lyon,Amiens,8,39,False
F1,1819,2018-08-12,Bordeaux,Strasbourg,39,39,False
F1,1819,2018-08-17,Reims,Lyon,6,5,False
F1,1819,2018-08-18,Rennes,Angers,7,7,False
F1,1819,2018-08-18,Dijon,Nantes,7,7,False
F1,1819,2018-08-18,Guingamp,Paris FC,45,75,False
F1,1819,2018-08-18,Monaco,Lille,7,7,False
F1,1819,2018-08-18,Amiens,Montpellier,6,7,False
F1,1819,2018-08-18,Caen,Nice,45,7,False
F1,1819,2018-08-19,Nimes,Marseille,8,9,False
F1,1819,2018-08-19,Strasbourg,St Etienne,7,75,False
F1,1819,2018-08-19,Toulouse,Bordeaux,9,7,False
F1,1819,2018-08-24,Lyon,Strasbourg,7,5,False
F1,1819,2018-08-25,Toulouse,Nimes,6,6,False
F1,1819,2018-08-25,Montpellier,St Etienne,7,6,False
F1,1819,2018-08-25,Nantes,Caen,7,7,False
F1,1819,2018-08-25,Nice,Dijon,7,7,False
F1,1819,2018-08-25,Paris FC,Angers,7,7,False
F1,1819,2018-08-25,Amiens,Reims,7,8,False
F1,1819,2018-08-26,Bordeaux,Monaco,7,8,False
F1,1819,2018-08-26,Lille,Guingamp,8,8,False
F1,1819,2018-08-26,Marseille,Rennes,7,8,False
F1,1819,2018-08-31,Lyon,Nice,7,6,False
F1,1819,2018-09-01,Strasbourg,Nantes,8,7,False
F1,1819,2018-09-01,Dijon,Caen,7,7,False
F1,1819,2018-09-01,Guingamp,Toulouse,6,7,False
F1,1819,2018-09-01,Nimes,Paris FC,7,7,False
F1,1819,2018-09-01,Reims,Montpellier,7,7,False
F1,1819,2018-09-01,Angers,Lille,7,6,False
F1,1819,2018-09-02,Rennes,Bordeaux,7,7,False
F1,1819,2018-09-02,Monaco,Marseille,7,7,False
F1,1819,2018-09-02,St Etienne,Amiens,8,8,False
F1,1819,2018-09-14,Nice,Rennes,14,12,False
F1,1819,2018-09-14,Paris FC,St Etienne,13,12,False
F1,1819,2018-09-15,Caen,Lyon,14,15,False
F1,1819,2018-09-15,Amiens,Lille,13,14,False
F1,1819,2018-09-15,Toulouse,Monaco,14,12,False
F1,1819,2018-09-15,Montpellier,Strasbourg,14,12,False
F1,1819,2018-09-15,Dijon,Angers,14,14,False
F1,1819,2018-09-16,Nantes,Reims,15,15,False
F1,1819,2018-09-16,Bordeaux,Nimes,14,15,False
F1,1819,2018-09-16,Marseille,Guingamp,14,15,False
F1,1819,2018-09-21,Monaco,Nimes,6,5,False
F1,1819,2018-09-22,Strasbourg,Amiens,7,7,False
F1,1819,2018-09-22,Lille,Nantes,7,6,False
