league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
G1,2324,2023-08-18,Volos NFC,Lamia,96,97,False
G1,2324,2023-08-20,Giannina,Kifisia,99,7,False
G1,2324,2023-08-20,OFI Crete,Aris,99,98,False
G1,2324,2023-08-20,PAOK,Asteras Tripolis,98,99,False
G1,2324,2023-08-20,Olympiakos,Panserraikos,98,7,False
G1,2324,2023-08-25,Panetolikos,Giannina,104,5,False
G1,2324,2023-08-26,Asteras Tripolis,OFI Crete,6,6,False
G1,2324,2023-08-26,Panathinaikos,Volos NFC,104,8,False
G1,2324,2023-08-26,AEK,Panserraikos,104,6,False
G1,2324,2023-08-27,Lamia,Aris,9,7,False
G1,2324,2023-08-27,PAOK,Kifisia,7,7,False
G1,2324,2023-08-27,Olympiakos,Atromitos,7,106,False
G1,2324,2023-09-01,Kifisia,Atromitos,5,5,False
G1,2324,2023-09-02,Panserraikos,Panetolikos,7,8,False
G1,2324,2023-09-03,Aris,Asteras Tripolis,7,8,False
G1,2324,2023-09-03,OFI Crete,PAOK,8,7,False
G1,2324,2023-09-03,Olympiakos,Lamia,7,7,False
G1,2324,2023-09-03,Volos NFC,AEK,8,8,False
G1,2324,2023-09-03,Giannina,Panathinaikos,9,8,False
G1,2324,2023-09-16,Lamia,OFI Crete,13,13,False
G1,2324,2023-09-16,Panetolikos,Panathinaikos,14,13,False
G1,2324,2023-09-17,Asteras Tripolis,Giannina,14,14,False
G1,2324,2023-09-17,Kifisia,Panserraikos,16,15,False
G1,2324,2023-09-17,PAOK,Aris,14,14,False
G1,2324,2023-09-17,AEK,Olympiakos,14,14,False
G1,2324,2023-09-18,Atromitos,Volos NFC,17,15,False
G1,2324,2023-09-23,OFI Crete,Atromitos,7,5,False
G1,2324,2023-09-23,Panserraikos,Lamia,6,7,False
G1,2324,2023-09-24,Olympiakos,Kifisia,7,7,False
G1,2324,2023-09-24,Aris,Panetolikos,7,8,False
G1,2324,2023-09-24,Volos NFC,Asteras Tripolis,6,7,False
G1,2324,2023-09-24,Giannina,PAOK,7,7,False
G1,2324,2023-09-25,Panathinaikos,AEK,9,8,False
G1,2324,2023-09-27,Panetolikos,OFI Crete,3,4,True
G1,2324,2023-09-27,Kifisia,Lamia,3,4,True
G1,2324,2023-09-27,Olympiakos,Aris,3,3,True
G1,2324,2023-09-27,PAOK,Volos NFC,3,3,True
G1,2324,2023-09-28,Panserraikos,Giannina,5,4,True
G1,2324,2023-09-28,Asteras Tripolis,Panathinaikos,4,3,True
G1,2324,2023-09-28,AEK,Atromitos,3,5,True
G1,2324,2023-10-01,Lamia,Panetolikos,4,4,False
G1,2324,2023-10-01,Aris,Kifisia,4,4,False
G1,2324,2023-10-01,Panathinaikos,PAOK,3,4,False
G1,2324,2023-10-01,Giannina,Olympiakos,3,4,False
G1,2324,2023-10-02,Atromitos,Asteras Tripolis,4,4,False
G1,2324,2023-10-02,OFI Crete,AEK,5,4,False
G1,2324,2023-10-08,AEK,Panetolikos,6,7,False
G1,2324,2023-10-08,Panathinaikos,Atromitos,7,6,False
G1,2324,2023-10-20,Lamia,Giannina,19,19,False
G1,2324,2023-10-21,Panetolikos,Volos NFC,13,24,False
G1,2324,2023-10-21,Aris,Panserraikos,20,23,False
G1,2324,2023-10-22,Asteras Tripolis,AEK,20,14,False
G1,2324,2023-10-22,Kifisia,OFI Crete,21,20,False
G1,2324,2023-10-22,Olympiakos,Panathinaikos,21,14,False
G1,2324,2023-10-22,PAOK,Atromitos,21,14,False
G1,2324,2023-10-28,Volos NFC,Kifisia,7,6,False
G1,2324,2023-10-28,Atromitos,Panetolikos,6,7,False
G1,2324,2023-10-29,Asteras Tripolis,Lamia,7,9,False
G1,2324,2023-10-29,Panathinaikos,Panserraikos,7,8,False
G1,2324,2023-10-29,Aris,Giannina,8,9,False
G1,2324,2023-10-30,AEK,PAOK,8,8,False
G1,2324,2023-10-30,OFI Crete,Olympiakos,8,8,False
G1,2324,2023-11-04,Lamia,Panathinaikos,6,6,False
G1,2324,2023-11-04,Kifisia,AEK,7,5,False
G1,2324,2023-11-05,Panetolikos,Asteras Tripolis,8,7,False
G1,2324,2023-11-05,Giannina,Volos NFC,7,8,False
G1,2324,2023-11-05,Olympiakos,PAOK,6,6,False
G1,2324,2023-11-05,Aris,Atromitos,7,8,False
