league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
CHN1,2324,2023-04-15,Dalian Pro,Nantong Zhiyun,316,7,False
CHN1,2324,2023-04-15,Wuhan Three Towns,Shanghai Port FC,316,316,False
CHN1,2324,2023-04-15,Zhejiang Professional,Changchun Yatai,316,316,False
CHN1,2324,2023-04-15,Beijing Guoan,Meizhou Hakka,316,316,False
CHN1,2324,2023-04-15,Henan FC,Chengdu Rongcheng,7,316,False
CHN1,2324,2023-04-15,Tianjin Jinmen Tiger,Cangzhou Mighty Lions,316,316,False
CHN1,2324,2023-04-15,Shanghai Shenhua,Shandong Taishan,316,316,False
CHN1,2324,2023-04-15,Shenzhen Peng City,Qingdao Hainiu,316,994,False
CHN1,2324,2023-04-15,Wuhan Three Towns,Beijing Guoan,316,316,False
CHN1,2324,2023-04-15,Tianjin Jinmen Tiger,Zhejiang Professional,316,316,False
CHN1,2324,2023-04-15,Meizhou Hakka,Shanghai Shenhua,316,316,False
CHN1,2324,2023-04-15,Shandong Taishan,Nantong Zhiyun,316,7,False
CHN1,2324,2023-04-15,Henan FC,Qingdao Hainiu,7,994,False
CHN1,2324,2023-04-15,Chengdu Rongcheng,Cangzhou Mighty Lions,316,316,False
CHN1,2324,2023-04-15,Shanghai Port FC,Shenzhen Peng City,316,316,False
CHN1,2324,2023-04-15,Changchun Yatai,Dalian Pro,316,316,False
CHN1,2324,2023-04-15,Shandong Taishan,Zhejiang Professional,316,316,False
CHN1,2324,2023-04-15,Meizhou Hakka,Wuhan Three Towns,316,316,False
CHN1,2324,2023-04-15,Qingdao Hainiu,Beijing Guoan,994,316,False
CHN1,2324,2023-04-15,Cangzhou Mighty Lions,Shanghai Port FC,316,316,False
CHN1,2324,2023-04-15,Shanghai Shenhua,Changchun Yatai,316,316,False
CHN1,2324,2023-04-15,Dalian Pro,Chengdu Rongcheng,316,316,False
CHN1,2324,2023-04-15,Shenzhen Peng City,Tianjin Jinmen Tiger,316,316,False
CHN1,2324,2023-04-15,Nantong Zhiyun,Henan FC,7,7,False
CHN1,2324,2023-04-15,Beijing Guoan,Shandong Taishan,316,316,False
CHN1,2324,2023-04-15,Qingdao Hainiu,Wuhan Three Towns,994,316,False
CHN1,2324,2023-04-15,Zhejiang Professional,Chengdu Rongcheng,316,316,False
CHN1,2324,2023-04-15,Changchun Yatai,Tianjin Jinmen Tiger,316,316,False
CHN1,2324,2023-04-15,Shenzhen Peng City,Henan FC,316,7,False
CHN1,2324,2023-04-15,Shanghai Port FC,Shanghai Shenhua,316,316,False
CHN1,2324,2023-04-15,Cangzhou Mighty Lions,Nantong Zhiyun,316,7,False
CHN1,2324,2023-04-15,Dalian Pro,Meizhou Hakka,316,316,False
CHN1,2324,2023-04-15,Henan FC,Beijing Guoan,7,316,False
CHN1,2324,2023-04-15,Shanghai Shenhua,Dalian Pro,316,316,False
CHN1,2324,2023-04-15,Shenzhen Peng City,Cangzhou Mighty Lions,316,316,False
CHN1,2324,2023-04-15,Wuhan Three Towns,Zhejiang Professional,316,316,False
CHN1,2324,2023-04-15,Meizhou Hakka,Shandong Taishan,316,316,False
CHN1,2324,2023-04-15,Chengdu Rongcheng,Qingdao Hainiu,316,994,False
CHN1,2324,2023-04-15,Tianjin Jinmen Tiger,Shanghai Port FC,316,316,False
CHN1,2324,2023-04-15,Nantong Zhiyun,Changchun Yatai,7,316,False
CHN1,2324,2023-04-15,Henan FC,Wuhan Three Towns,7,316,False
CHN1,2324,2023-04-15,Dalian Pro,Cangzhou Mighty Lions,316,316,False
CHN1,2324,2023-04-15,Shenzhen Peng City,Shanghai Shenhua,316,316,False
