league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
MEX1,2324,2023-06-30,CF América,FC Juárez,175,175,False
MEX1,2324,2023-06-30,Mazatlán FC,CF Pachuca,175,175,False
MEX1,2324,2023-06-30,Club Tijuana,Pumas UNAM,175,175,False
MEX1,2324,2023-06-30,Atlético San Luis,CF Monterrey,175,175,False
MEX1,2324,2023-06-30,UANL Tigres,Puebla FC,175,175,False
MEX1,2324,2023-06-30,Atlas Guadalajara,Cruz Azul,175,175,False
MEX1,2324,2023-06-30,Deportivo Toluca,Club Necaxa,175,175,False
MEX1,2324,2023-06-30,Santos Laguna,Gallos Blancos,175,175,False
MEX1,2324,2023-06-30,Club León,Deportivo Guadalajara,175,175,False
MEX1,2324,2023-06-30,Puebla FC,Santos Laguna,175,175,False
MEX1,2324,2023-06-30,Club Necaxa,Club Tijuana,175,175,False
MEX1,2324,2023-06-30,Cruz Azul,Deportivo Toluca,175,175,False
MEX1,2324,2023-06-30,Deportivo Guadalajara,Atlético San Luis,175,175,False
MEX1,2324,2023-06-30,FC Juárez,UANL Tigres,175,175,False
MEX1,2324,2023-06-30,Pumas UNAM,Mazatlán FC,175,175,False
MEX1,2324,2023-06-30,CF Monterrey,Atlas Guadalajara,175,175,False
MEX1,2324,2023-06-30,Club León,CF Pachuca,175,175,False
MEX1,2324,2023-06-30,Gallos Blancos,CF América,175,175,False
MEX1,2324,2023-06-30,Santos Laguna,Atlas Guadalajara,175,175,False
MEX1,2324,2023-06-30,Deportivo Guadalajara,Club Necaxa,175,175,False
MEX1,2324,2023-06-30,Mazatlán FC,CF Monterrey,175,175,False
MEX1,2324,2023-06-30,Club Tijuana,Cruz Azul,175,175,False
MEX1,2324,2023-06-30,Atlético San Luis,Gallos Blancos,175,175,False
MEX1,2324,2023-06-30,CF América,Puebla FC,175,175,False
MEX1,2324,2023-06-30,UANL Tigres,Club León,175,175,False
MEX1,2324,2023-06-30,Deportivo Toluca,FC Juárez,175,175,False
MEX1,2324,2023-06-30,CF Pachuca,Pumas UNAM,175,175,False
MEX1,2324,2023-06-30,Club León,Mazatlán FC,175,175,False
MEX1,2324,2023-06-30,Pumas UNAM,Deportivo Toluca,175,175,False
MEX1,2324,2023-06-30,Puebla FC,Atlético San Luis,175,175,False
MEX1,2324,2023-06-30,FC Juárez,Deportivo Guadalajara,175,175,False
MEX1,2324,2023-06-30,Cruz Azul,Santos Laguna,175,175,False
MEX1,2324,2023-06-30,Gallos Blancos,CF Pachuca,175,175,False
MEX1,2324,2023-06-30,CF América,Atlas Guadalajara,175,175,False
MEX1,2324,2023-06-30,Club Necaxa,UANL Tigres,175,175,False
MEX1,2324,2023-06-30,CF Monterrey,Club Tijuana,175,175,False
MEX1,2324,2023-06-30,Deportivo Guadalajara,Club Tijuana,175,175,False
MEX1,2324,2023-06-30,Mazatlán FC,Puebla FC,175,175,False
MEX1,2324,2023-06-30,FC Juárez,Pumas UNAM,175,175,False
MEX1,2324,2023-06-30,CF América,Club Necaxa,175,175,False
MEX1,2324,2023-06-30,CF Pachuca,Cruz Azul,175,175,False
MEX1,2324,2023-06-30,Atlético San Luis,Club León,175,175,False
MEX1,2324,2023-06-30,Deportivo Toluca,CF Monterrey,175,175,False
MEX1,2324,2023-06-30,Gallos Blancos,Atlas Guadalajara,175,175,False
MEX1,2324,2023-06-30,UANL Tigres,Santos Laguna,175,175,False
MEX1,2324,2023-06-30,Puebla FC,FC Juárez,175,175,False
MEX1,2324,2023-06-30,Club Tijuana,Mazatlán FC,175,175,False
MEX1,2324,2023-06-30,Atlas Guadalajara,Deportivo Toluca,175,175,False
MEX1,2324,2023-06-30,CF América,Club León,175,175,False
MEX1,2324,2023-06-30,Santos Laguna,Deportivo Guadalajara,175,175,False
MEX1,2324,2023-06-30,Club Necaxa,Gallos Blancos,175,175,False
MEX1,2324,2023-06-30,Pumas UNAM,UANL Tigres,175,175,False
MEX1,2324,2023-06-30,CF Monterrey,Cruz Azul,175,175,False
MEX1,2324,2023-06-30,CF Pachuca,Atlético San Luis,175,175,False
MEX1,2324,2023-06-30,FC Juárez,Mazatlán FC,175,175,False
MEX1,2324,2023-06-30,Puebla FC,Club Tijuana,175,175,False
MEX1,2324,2023-06-30,Club León,Club Necaxa,175,175,False
MEX1,2324,2023-06-30,Santos Laguna,Pumas UNAM,175,175,False
MEX1,2324,2023-06-30,UANL Tigres,Gallos Blancos,175,175,False
MEX1,2324,2023-06-30,Cruz Azul,CF América,175,175,False
MEX1,2324,2023-06-30,Deportivo Toluca,CF Pachuca,175,175,False
MEX1,2324,2023-06-30,Deportivo Guadalajara,CF Monterrey,175,175,False
MEX1,2324,2023-06-30,Atlético San Luis,Atlas Guadalajara,175,175,False
MEX1,2324,2023-06-30,Mazatlán FC,Cruz Azul,175,175,False
MEX1,2324,2023-06-30,Club Tijuana,Deportivo Toluca,175,175,False
MEX1,2324,2023-06-30,Club Necaxa,FC Juárez,175,175,False
MEX1,2324,2023-06-30,CF Monterrey,Club León,175,175,False
MEX1,2324,2023-06-30,CF América,Deportivo Guadalajara,175,175,False
MEX1,2324,2023-06-30,Pumas UNAM,Atlético San Luis,175,175,False
MEX1,2324,2023-06-30,Gallos Blancos,Puebla FC,175,175,False
MEX1,2324,2023-06-30,Atlas Guadalajara,UANL Tigres,175,175,False
MEX1,2324,2023-06-30,CF Pachuca,Santos Laguna,175,175,False
MEX1,2324,2023-06-30,Atlético San Luis,Mazatlán FC,175,175,False
MEX1,2324,2023-06-30,FC Juárez,Atlas Guadalajara,175,175,False
MEX1,2324,2023-06-30,Puebla FC,Pumas UNAM,175,175,False
MEX1,2324,2023-06-30,Deportivo Guadalajara,CF Pachuca,175,175,False
MEX1,2324,2023-06-30,Club León,Club Tijuana,175,175,False
MEX1,2324,2023-06-30,UANL Tigres,CF Monterrey,175,175,False
MEX1,2324,2023-06-30,Deportivo Toluca,CF América,175,175,False
MEX1,2324,2023-06-30,Cruz Azul,Gallos Blancos,175,175,False
MEX1,2324,2023-06-30,Santos Laguna,Club Necaxa,175,175,False
MEX1,2324,2023-06-30,Atlas Guadalajara,Puebla FC,175,175,False
MEX1,2324,2023-06-30,Gallos Blancos,Club León,175,175,False
MEX1,2324,2023-06-30,Atlético San Luis,Cruz Azul,175,175,False
MEX1,2324,2023-06-30,Club Tijuana,FC Juárez,175,175,False
MEX1,2324,2023-06-30,CF Pachuca,Club Necaxa,175,175,False
MEX1,2324,2023-06-30,CF América,Pumas UNAM,175,175,False
MEX1,2324,2023-06-30,Mazatlán FC,UANL Tigres,175,175,False
MEX1,2324,2023-06-30,Deportivo Toluca,Deportivo Guadalajara,175,175,False
MEX1,2324,2023-06-30,CF Monterrey,Santos Laguna,175,175,False
MEX1,2324,2023-06-30,Deportivo Guadalajara,Mazatlán FC,175,175,False
MEX1,2324,2023-06-30,Puebla FC,CF Monterrey,175,175,False
MEX1,2324,2023-06-30,CF América,CF Pachuca,175,175,False
MEX1,2324,2023-06-30,Club Necaxa,Cruz Azul,175,175,False
MEX1,2324,2023-06-30,Pumas UNAM,Gallos Blancos,175,175,False
MEX1,2324,2023-06-30,UANL Tigres,Deportivo Toluca,175,175,False
MEX1,2324,2023-06-30,Santos Laguna,Club Tijuana,175,175,False
MEX1,2324,2023-06-30,Club León,Atlas Guadalajara,175,175,False
MEX1,2324,2023-06-30,FC Juárez,Atlético San Luis,175,175,False
MEX1,2324,2023-06-30,Mazatlán FC,CF América,175,175,False
MEX1,2324,2024-01-12,Cruz Azul,Club Tijuana,196,196,False
MEX1,2324,2024-01-12,Mazatlán FC,Club León,196,196,False
MEX1,2324,2024-01-12,Santos Laguna,Puebla FC,196,196,False
MEX1,2324,2024-01-12,Deportivo Guadalajara,Deportivo Toluca,196,196,False
MEX1,2324,2024-01-12,CF Pachuca,Atlas Guadalajara,196,196,False
MEX1,2324,2024-01-12,Pumas UNAM,Club Necaxa,196,196,False
MEX1,2324,2024-01-12,Gallos Blancos,Cruz Azul,196,196,False
MEX1,2324,2024-01-12,Puebla FC,Mazatlán FC,196,196,False
MEX1,2324,2024-01-12,Deportivo Toluca,Club León,196,196,False
MEX1,2324,2024-01-12,FC Juárez,Club Necaxa,196,196,False
MEX1,2324,2024-01-12,UANL Tigres,Pumas UNAM,196,196,False
MEX1,2324,2024-01-12,CF Pachuca,Club Tijuana,196,196,False
MEX1,2324,2024-01-12,CF América,CF Monterrey,196,196,False
MEX1,2324,2024-01-12,Atlas Guadalajara,Santos Laguna,196,196,False
MEX1,2324,2024-01-12,Atlético San Luis,Deportivo Guadalajara,196,196,False
MEX1,2324,2024-01-12,Mazatlán FC,Atlas Guadalajara,196,196,False
MEX1,2324,2024-01-12,Club Tijuana,Gallos Blancos,196,196,False
MEX1,2324,2024-01-12,Club Necaxa,Deportivo Toluca,196,196,False
MEX1,2324,2024-01-12,Deportivo Guadalajara,FC Juárez,196,196,False
MEX1,2324,2024-01-12,Club León,CF América,196,196,False
MEX1,2324,2024-01-12,Cruz Azul,Atlético San Luis,196,196,False
MEX1,2324,2024-01-12,CF Monterrey,CF Pachuca,196,196,False
MEX1,2324,2024-01-12,Santos Laguna,UANL Tigres,196,196,False
MEX1,2324,2024-01-12,Pumas UNAM,Puebla FC,196,196,False
MEX1,2324,2024-01-12,Gallos Blancos,Club Necaxa,196,196,False
MEX1,2324,2024-01-12,Mazatlán FC,Deportivo Guadalajara,196,196,False
MEX1,2324,2024-01-12,Atlético San Luis,Club Tijuana,196,196,False
MEX1,2324,2024-01-12,CF Pachuca,CF América,196,196,False
MEX1,2324,2024-01-12,Cruz Azul,UANL Tigres,196,196,False
MEX1,2324,2024-01-12,Atlas Guadalajara,Club León,196,196,False
