league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
P1,2122,2021-08-06,Sp Lisbon,Vizela,79,7,False
P1,2122,2021-08-07,Arouca,Estoril,7,7,False
P1,2122,2021-08-07,Maritimo,Sp Braga,80,80,False
P1,2122,2021-08-07,Moreirense,Benfica,80,80,False
P1,2122,2021-08-08,Porto,Belenenses,81,81,False
P1,2122,2021-08-08,Guimaraes,Portimonense,81,81,False
P1,2122,2021-08-08,Tondela,Santa Clara,82,81,False
P1,2122,2021-08-08,Pacos Ferreira,Famalicao,82,81,False
P1,2122,2021-08-09,Gil Vicente,Boavista,82,82,False
P1,2122,2021-08-13,Estoril,Guimaraes,6,5,False
P1,2122,2021-08-14,Benfica,Arouca,7,7,False
P1,2122,2021-08-14,Sp Braga,Sp Lisbon,7,8,False
P1,2122,2021-08-14,Vizela,Tondela,8,6,False
P1,2122,2021-08-15,Famalicao,Porto,7,7,False
P1,2122,2021-08-15,Santa Clara,Moreirense,7,8,False
P1,2122,2021-08-15,Portimonense,Gil Vicente,7,6,False
P1,2122,2021-08-16,Belenenses,Maritimo,8,9,False
P1,2122,2021-08-16,Boavista,Pacos Ferreira,7,8,False
P1,2122,2021-08-20,Moreirense,Sp Braga,5,6,False
P1,2122,2021-08-20,Arouca,Famalicao,6,5,False
P1,2122,2021-08-21,Sp Lisbon,Belenenses,7,5,False
P1,2122,2021-08-21,Gil Vicente,Benfica,6,7,False
P1,2122,2021-08-22,Maritimo,Porto,6,7,False
P1,2122,2021-08-22,Guimaraes,Vizela,9,8,False
P1,2122,2021-08-22,Tondela,Portimonense,8,7,False
P1,2122,2021-08-23,Boavista,Santa Clara,7,8,False
P1,2122,2021-08-23,Pacos Ferreira,Estoril,7,10,False
P1,2122,2021-08-27,Estoril,Maritimo,4,5,False
P1,2122,2021-08-27,Belenenses,Moreirense,6,7,False
P1,2122,2021-08-28,Porto,Arouca,6,8,False
P1,2122,2021-08-28,Famalicao,Sp Lisbon,8,7,False
P1,2122,2021-08-28,Vizela,Boavista,6,5,False
P1,2122,2021-08-29,Portimonense,Pacos Ferreira,7,6,False
P1,2122,2021-08-29,Santa Clara,Gil Vicente,6,8,False
P1,2122,2021-08-29,Benfica,Tondela,8,7,False
P1,2122,2021-08-29,Sp Braga,Guimaraes,9,7,False
P1,2122,2021-09-11,Pacos Ferreira,Sp Braga,13,13,False
P1,2122,2021-09-11,Santa Clara,Benfica,13,13,False
P1,2122,2021-09-11,Sp Lisbon,Porto,14,14,False
P1,2122,2021-09-12,Moreirense,Famalicao,16,15,False
P1,2122,2021-09-12,Boavista,Portimonense,15,14,False
P1,2122,2021-09-12,Gil Vicente,Vizela,14,15,False
P1,2122,2021-09-12,Guimaraes,Belenenses,14,16,False
P1,2122,2021-09-13,Tondela,Estoril,15,17,False
P1,2122,2021-09-13,Maritimo,Arouca,17,16,False
P1,2122,2021-09-17,Portimonense,Santa Clara,5,6,False
P1,2122,2021-09-18,Belenenses,Gil Vicente,6,6,False
P1,2122,2021-09-18,Arouca,Guimaraes,5,6,False
P1,2122,2021-09-18,Famalicao,Maritimo,6,5,False
P1,2122,2021-09-19,Porto,Moreirense,8,7,False
P1,2122,2021-09-19,Estoril,Sp Lisbon,6,8,False
P1,2122,2021-09-19,Vizela,Pacos Ferreira,7,8,False
P1,2122,2021-09-20,Sp Braga,Tondela,9,7,False
P1,2122,2021-09-20,Benfica,Boavista,9,8,False
P1,2122,2021-09-24,Gil Vicente,Porto,6,5,False
P1,2122,2021-09-24,Sp Lisbon,Maritimo,5,6,False
P1,2122,2021-09-25,Guimaraes,Benfica,7,5,False
P1,2122,2021-09-25,Tondela,Famalicao,5,7,False
P1,2122,2021-09-25,Moreirense,Arouca,6,7,False
P1,2122,2021-09-26,Portimonense,Vizela,9,7,False
P1,2122,2021-09-26,Santa Clara,Sp Braga,9,6,False
P1,2122,2021-09-27,Boavista,Estoril,7,8,False
P1,2122,2021-09-27,Pacos Ferreira,Belenenses,8,9,False
P1,2122,2021-10-01,Famalicao,Guimaraes,6,6,False
P1,2122,2021-10-01,Maritimo,Moreirense,7,6,False
P1,2122,2021-10-02,Porto,Pacos Ferreira,8,5,False
P1,2122,2021-10-02,Arouca,Sp Lisbon,7,8,False
P1,2122,2021-10-02,Vizela,Santa Clara,6,6,False
P1,2122,2021-10-03,Benfica,Portimonense,8,7,False
P1,2122,2021-10-03,Estoril,Gil Vicente,6,9,False
P1,2122,2021-10-03,Sp Braga,Boavista,7,6,False
P1,2122,2021-10-03,Belenenses,Tondela,6,8,False
P1,2122,2021-10-22,Guimaraes,Maritimo,21,21,False
P1,2122,2021-10-23,Santa Clara,Famalicao,21,22,False
P1,2122,2021-10-23,Tondela,Porto,20,21,False
P1,2122,2021-10-23,Sp Lisbon,Moreirense,21,22,False
P1,2122,2021-10-24,Vizela,Benfica,22,21,False
P1,2122,2021-10-24,Pacos Ferreira,Arouca,22,22,False
P1,2122,2021-10-24,Portimonense,Estoril,21,21,False
