league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
NO1,2526,2025-08-08,For Sittard,Go Ahead Eagles,82,82,False
NO1,2526,2025-08-09,PSV Eindhoven,Sparta Rotterdam,83,83,False
NO1,2526,2025-08-09,Nijmegen,Excelsior,83,447,False
NO1,2526,2025-08-09,Heerenveen,Volendam,83,447,False
NO1,2526,2025-08-09,Feyenoord,NAC Breda,83,83,False
NO1,2526,2025-08-10,Zwolle,Twente,84,84,False
NO1,2526,2025-08-10,Utrecht,Heracles,84,84,False
NO1,2526,2025-08-10,AZ Alkmaar,Groningen,84,84,False
NO1,2526,2025-08-10,Ajax,Telstar,84,7,False
NO1,2526,2025-08-15,Telstar,Zwolle,5,5,False
NO1,2526,2025-08-16,Heracles,Nijmegen,6,7,False
NO1,2526,2025-08-16,Excelsior,Feyenoord,7,7,False
NO1,2526,2025-08-16,Groningen,Heerenveen,6,7,False
NO1,2526,2025-08-17,Twente,PSV Eindhoven,7,8,False
NO1,2526,2025-08-17,Go Ahead Eagles,Ajax,9,7,False
NO1,2526,2025-08-17,Sparta Rotterdam,Utrecht,8,7,False
NO1,2526,2025-08-17,Volendam,AZ Alkmaar,8,7,False
NO1,2526,2025-08-17,NAC Breda,For Sittard,8,9,False
NO1,2526,2025-08-23,Go Ahead Eagles,Sparta Rotterdam,6,6,False
NO1,2526,2025-08-23,PSV Eindhoven,Groningen,6,7,False
NO1,2526,2025-08-23,Telstar,Volendam,8,6,False
NO1,2526,2025-08-24,Nijmegen,NAC Breda,8,7,False
NO1,2526,2025-08-24,Ajax,Heracles,7,8,False
NO1,2526,2025-08-24,Utrecht,Excelsior,7,8,False
NO1,2526,2025-08-24,Heerenveen,Twente,8,7,False
NO1,2526,2025-08-29,Groningen,Heracles,6,5,False
NO1,2526,2025-08-30,Heerenveen,Go Ahead Eagles,6,7,False
NO1,2526,2025-08-30,PSV Eindhoven,Telstar,7,7,False
NO1,2526,2025-08-30,Excelsior,Twente,6,6,False
NO1,2526,2025-08-30,Volendam,Ajax,7,6,False
NO1,2526,2025-08-31,Sparta Rotterdam,Feyenoord,8,15,False
NO1,2526,2025-08-31,Zwolle,Utrecht,16,7,False
NO1,2526,2025-08-31,NAC Breda,AZ Alkmaar,7,14,False
NO1,2526,2025-08-31,For Sittard,Nijmegen,14,7,False
NO1,2526,2025-09-13,Go Ahead Eagles,Volendam,14,14,False
NO1,2526,2025-09-13,Ajax,Zwolle,14,13,False
NO1,2526,2025-09-13,Feyenoord,Heerenveen,13,14,False
NO1,2526,2025-09-13,Nijmegen,PSV Eindhoven,13,14,False
NO1,2526,2025-09-13,Twente,NAC Breda,14,13,False
NO1,2526,2025-09-14,Excelsior,Sparta Rotterdam,15,14,False
NO1,2526,2025-09-14,Heracles,AZ Alkmaar,16,14,False
NO1,2526,2025-09-14,Utrecht,Groningen,14,16,False
NO1,2526,2025-09-14,Telstar,For Sittard,15,14,False
NO1,2526,2025-09-17,Feyenoord,For Sittard,4,3,True
NO1,2526,2025-09-19,Sparta Rotterdam,Twente,5,6,False
NO1,2526,2025-09-20,NAC Breda,Heracles,7,6,False
NO1,2526,2025-09-20,For Sittard,Utrecht,3,6,False
NO1,2526,2025-09-20,Groningen,Telstar,6,6,False
NO1,2526,2025-09-20,Volendam,Excelsior,7,6,False
NO1,2526,2025-09-21,Heerenveen,Nijmegen,8,8,False
NO1,2526,2025-09-21,Zwolle,Go Ahead Eagles,8,8,False
NO1,2526,2025-09-21,PSV Eindhoven,Ajax,8,8,False
NO1,2526,2025-09-21,AZ Alkmaar,Feyenoord,7,4,False
NO1,2526,2025-09-24,AZ Alkmaar,Zwolle,3,3,True
NO1,2526,2025-09-26,Twente,For Sittard,7,6,False
NO1,2526,2025-09-27,Heracles,Sparta Rotterdam,7,8,False
NO1,2526,2025-09-27,Ajax,NAC Breda,6,7,False
NO1,2526,2025-09-27,Volendam,Zwolle,7,3,False
