league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
F1,1617,2016-01-10,Dijon,Montpellier,7,7,False
F1,1617,2016-01-10,Nantes,Bastia,7,7,False
F1,1617,2016-01-10,Metz,Monaco,7,7,False
F1,1617,2016-01-10,Caen,Toulouse,7,7,False
F1,1617,2016-01-10,Lille,Nancy,7,7,False
F1,1617,2016-01-10,Paris FC,Bordeaux,7,7,False
F1,1617,2016-02-10,Angers,Marseille,7,7,True
F1,1617,2016-02-10,Lyon,St Etienne,7,7,True
F1,1617,2016-02-10,Nice,Lorient,7,7,True
F1,1617,2016-02-12,Caen,Dijon,33,33,False
F1,1617,2016-03-12,Monaco,Bastia,62,62,False
F1,1617,2016-03-12,Guingamp,Nantes,7,62,False
F1,1617,2016-03-12,Bordeaux,Lille,62,62,False
F1,1617,2016-03-12,Montpellier,Paris FC,62,62,False
F1,1617,2016-03-12,Angers,Lorient,31,31,False
F1,1617,2016-04-11,Montpellier,Marseille,30,61,False
F1,1617,2016-04-12,Rennes,St Etienne,7,62,True
F1,1617,2016-04-12,Marseille,Nancy,1,93,True
F1,1617,2016-04-12,Nice,Toulouse,62,93,True
F1,1617,2016-05-11,Angers,Lille,60,60,True
F1,1617,2016-05-11,Nantes,Toulouse,60,29,True
F1,1617,2016-05-11,Dijon,Guingamp,89,60,True
F1,1617,2016-05-11,Monaco,Nancy,60,29,True
F1,1617,2016-05-11,Lyon,Bastia,91,60,True
F1,1617,2016-05-11,Bordeaux,Lorient,60,60,True
F1,1617,2016-06-11,Metz,St Etienne,153,60,False
F1,1617,2016-06-11,Caen,Nice,120,60,False
F1,1617,2016-06-11,Paris FC,Rennes,91,60,False
F1,1617,2016-08-13,Metz,Lille,63,94,False
F1,1617,2016-08-13,Bordeaux,St Etienne,94,63,False
F1,1617,2016-08-13,Montpellier,Angers,124,94,False
F1,1617,2016-08-13,Dijon,Nantes,94,94,False
F1,1617,2016-08-13,Caen,Lorient,63,94,False
F1,1617,2016-08-14,Marseille,Toulouse,124,95,False
F1,1617,2016-08-14,Nancy,Lyon,95,95,False
F1,1617,2016-08-14,Nice,Rennes,64,64,False
F1,1617,2016-08-19,Lyon,Caen,5,6,False
F1,1617,2016-08-20,Nantes,Monaco,7,101,False
F1,1617,2016-08-20,Lorient,Bastia,7,101,False
F1,1617,2016-08-20,Lille,Dijon,7,7,False
F1,1617,2016-08-20,Angers,Nice,7,6,False
F1,1617,2016-08-20,Toulouse,Bordeaux,6,7,False
F1,1617,2016-08-20,Rennes,Nancy,6,6,False
F1,1617,2016-08-21,Guingamp,Marseille,102,7,False
F1,1617,2016-08-21,St Etienne,Montpellier,8,8,False
F1,1617,2016-08-21,Paris FC,Metz,71,8,False
F1,1617,2016-08-26,Marseille,Lorient,5,6,False
F1,1617,2016-08-27,Caen,Bastia,8,7,False
F1,1617,2016-08-27,Metz,Angers,6,7,False
F1,1617,2016-08-27,Nancy,Guingamp,7,6,False
F1,1617,2016-08-27,Dijon,Lyon,7,8,False
