league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
B1,2425,2024-07-26,Club Brugge,Mechelen,61,62,False
B1,2425,2024-07-27,Beerschot VA,Oud-Heverlee Leuven,839,63,False
B1,2425,2024-07-27,Anderlecht,St Truiden,62,63,False
B1,2425,2024-07-27,Dender,St. Gilloise,7,62,False
B1,2425,2024-07-28,Gent,Standard,56,64,False
B1,2425,2024-07-28,Westerlo,Club Brugge,64,2,False
B1,2425,2024-07-28,Kortrijk,Gent,78,56,False
B1,2425,2024-07-28,Charleroi,Antwerp,78,63,False
B1,2425,2024-08-02,St. Gilloise,Beerschot VA,6,6,False
B1,2425,2024-08-03,St Truiden,Charleroi,7,6,False
B1,2425,2024-08-03,Oud-Heverlee Leuven,Gent,7,6,False
B1,2425,2024-08-03,Mechelen,Westerlo,8,6,False
B1,2425,2024-08-04,Standard,Club Brugge,7,7,False
B1,2425,2024-08-04,Gent,Dender,1,8,False
B1,2425,2024-08-04,Antwerp,Anderlecht,7,8,False
B1,2425,2024-08-04,Club Brugge,Kortrijk,7,7,False
B1,2425,2024-08-09,Standard,Mechelen,5,6,False
B1,2425,2024-08-10,Westerlo,St. Gilloise,7,8,False
B1,2425,2024-08-10,Anderlecht,Oud-Heverlee Leuven,6,7,False
B1,2425,2024-08-10,Dender,Kortrijk,6,6,False
B1,2425,2024-08-11,Club Brugge,Beerschot VA,7,9,False
B1,2425,2024-08-11,Gent,Club Brugge,7,7,False
B1,2425,2024-08-11,Antwerp,St Truiden,7,8,False
B1,2425,2024-08-11,Charleroi,Gent,8,7,False
B1,2425,2024-08-16,St. Gilloise,Charleroi,6,5,False
B1,2425,2024-08-17,Mechelen,Anderlecht,8,7,False
B1,2425,2024-08-17,St Truiden,Dender,6,7,False
B1,2425,2024-08-17,Beerschot VA,Gent,6,6,False
B1,2425,2024-08-18,Kortrijk,Standard,8,9,False
B1,2425,2024-08-18,Gent,Westerlo,1,8,False
B1,2425,2024-08-18,Club Brugge,Antwerp,7,7,False
B1,2425,2024-08-18,Oud-Heverlee Leuven,Club Brugge,8,7,False
B1,2425,2024-08-24,Antwerp,Mechelen,6,7,False
B1,2425,2024-08-24,Westerlo,Oud-Heverlee Leuven,6,6,False
B1,2425,2024-08-25,Standard,Beerschot VA,7,8,False
B1,2425,2024-08-25,Charleroi,Kortrijk,9,7,False
B1,2425,2024-08-25,Dender,Club Brugge,8,7,False
B1,2425,2024-08-25,St Truiden,St. Gilloise,8,9,False
B1,2425,2024-08-30,Gent,Westerlo,12,6,False
B1,2425,2024-08-31,Beerschot VA,Dender,6,6,False
B1,2425,2024-08-31,Oud-Heverlee Leuven,Standard,7,6,False
B1,2425,2024-08-31,Mechelen,Charleroi,7,6,False
B1,2425,2024-09-01,Club Brugge,Club Brugge,7,7,False
B1,2425,2024-09-01,Gent,Antwerp,2,8,False
B1,2425,2024-09-01,St. Gilloise,Anderlecht,7,15,False
B1,2425,2024-09-01,Kortrijk,St Truiden,7,7,False
B1,2425,2024-09-13,Dender,Standard,13,13,False
B1,2425,2024-09-14,Anderlecht,Westerlo,13,15,False
B1,2425,2024-09-14,Kortrijk,Club Brugge,13,13,False
B1,2425,2024-09-14,Club Brugge,Gent,13,13,False
B1,2425,2024-09-15,Charleroi,Beerschot VA,15,15,False
B1,2425,2024-09-15,Gent,Mechelen,1,15,False
B1,2425,2024-09-15,Antwerp,St. Gilloise,14,14,False
B1,2425,2024-09-15,St Truiden,Oud-Heverlee Leuven,14,15,False
B1,2425,2024-09-17,Anderlecht,Gent,3,2,True
B1,2425,2024-09-20,Standard,St. Gilloise,7,5,False
B1,2425,2024-09-21,Anderlecht,Charleroi,4,6,False
B1,2425,2024-09-21,Beerschot VA,St Truiden,6,6,False
B1,2425,2024-09-21,Westerlo,Antwerp,7,6,False
B1,2425,2024-09-22,Gent,Dender,5,9,False
B1,2425,2024-09-22,Oud-Heverlee Leuven,Kortrijk,7,8,False
B1,2425,2024-09-22,Mechelen,Club Brugge,7,8,False
B1,2425,2024-09-22,Club Brugge,Gent,8,5,False
B1,2425,2024-09-26,Club Brugge,Gent,4,4,True
B1,2425,2024-09-27,Charleroi,Club Brugge,6,1,False
B1,2425,2024-09-28,Dender,Anderlecht,6,7,False
B1,2425,2024-09-28,Gent,Mechelen,2,6,False
B1,2425,2024-09-28,Standard,Westerlo,8,7,False
B1,2425,2024-09-29,Gent,Oud-Heverlee Leuven,1,7,False
B1,2425,2024-09-29,Club Brugge,St Truiden,2,8,False
B1,2425,2024-09-29,St. Gilloise,Kortrijk,9,7,False
B1,2425,2024-09-29,Antwerp,Beerschot VA,8,8,False
B1,2425,2024-10-04,Westerlo,Beerschot VA,6,5,False
B1,2425,2024-10-05,Dender,Charleroi,7,8,False
B1,2425,2024-10-05,Kortrijk,Gent,6,6,False
B1,2425,2024-10-05,Mechelen,Oud-Heverlee Leuven,7,6,False
B1,2425,2024-10-06,Club Brugge,St. Gilloise,7,7,False
B1,2425,2024-10-06,St Truiden,Gent,7,1,False
B1,2425,2024-10-06,Anderlecht,Standard,8,8,False
B1,2425,2024-10-06,Antwerp,Club Brugge,7,7,False
B1,2425,2024-10-18,Beerschot VA,Anderlecht,14,12,False
B1,2425,2024-10-19,Club Brugge,Dender,13,14,False
B1,2425,2024-10-19,Westerlo,Club Brugge,15,13,False
B1,2425,2024-10-19,St. Gilloise,Gent,13,13,False
B1,2425,2024-10-20,Mechelen,Kortrijk,15,15,False
B1,2425,2024-10-20,Gent,St Truiden,1,14,False
