league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
DK1,2223,2022-08-05,Ein Frankfurt,Bayern Munich,83,83,False
DK1,2223,2022-08-06,Wolfsburg,Werder Bremen,84,441,False
DK1,2223,2022-08-06,Union Berlin,Hertha,84,84,False
DK1,2223,2022-08-06,Bochum,Mainz,84,84,False
DK1,2223,2022-08-06,M'gladbach,Heidenheim,84,84,False
DK1,2223,2022-08-06,Dortmund,Leverkusen,84,84,False
DK1,2223,2022-08-06,Augsburg,Freiburg,84,84,False
DK1,2223,2022-08-07,FC Koln,Schalke 04,85,442,False
DK1,2223,2022-08-07,Stuttgart,RB Leipzig,85,85,False
DK1,2223,2022-08-12,Freiburg,Dortmund,6,6,False
DK1,2223,2022-08-13,Leverkusen,Augsburg,7,7,False
DK1,2223,2022-08-13,RB Leipzig,FC Koln,6,6,False
DK1,2223,2022-08-13,Werder Bremen,Stuttgart,7,6,False
DK1,2223,2022-08-13,Schalke 04,M'gladbach,6,7,False
DK1,2223,2022-08-13,Heidenheim,Bochum,7,7,False
DK1,2223,2022-08-13,Hertha,Ein Frankfurt,7,8,False
DK1,2223,2022-08-14,Mainz,Union Berlin,8,8,False
DK1,2223,2022-08-14,Bayern Munich,Wolfsburg,9,8,False
DK1,2223,2022-08-19,M'gladbach,Hertha,6,6,False
DK1,2223,2022-08-20,Leverkusen,Heidenheim,7,7,False
DK1,2223,2022-08-20,Stuttgart,Freiburg,7,8,False
DK1,2223,2022-08-20,Wolfsburg,Schalke 04,6,7,False
DK1,2223,2022-08-20,Union Berlin,RB Leipzig,6,7,False
DK1,2223,2022-08-20,Dortmund,Werder Bremen,8,7,False
DK1,2223,2022-08-20,Augsburg,Mainz,7,6,False
DK1,2223,2022-08-21,Ein Frankfurt,FC Koln,8,8,False
DK1,2223,2022-08-21,Bochum,Bayern Munich,8,7,False
DK1,2223,2022-08-26,Freiburg,Bochum,6,5,False
DK1,2223,2022-08-27,Mainz,Leverkusen,7,7,False
DK1,2223,2022-08-27,RB Leipzig,Wolfsburg,7,7,False
DK1,2223,2022-08-27,Schalke 04,Union Berlin,7,7,False
DK1,2223,2022-08-27,Bayern Munich,M'gladbach,6,8,False
DK1,2223,2022-08-27,Heidenheim,Augsburg,7,7,False
DK1,2223,2022-08-27,Hertha,Dortmund,8,7,False
DK1,2223,2022-08-28,FC Koln,Stuttgart,7,8,False
DK1,2223,2022-08-28,Werder Bremen,Ein Frankfurt,8,7,False
DK1,2223,2022-09-02,Dortmund,Heidenheim,6,6,False
DK1,2223,2022-09-03,Wolfsburg,FC Koln,7,6,False
DK1,2223,2022-09-03,Bochum,Werder Bremen,8,6,False
DK1,2223,2022-09-03,Leverkusen,Freiburg,7,8,False
DK1,2223,2022-09-03,Stuttgart,Schalke 04,6,7,False
DK1,2223,2022-09-03,Union Berlin,Bayern Munich,7,7,False
DK1,2223,2022-09-03,Ein Frankfurt,RB Leipzig,6,7,False
DK1,2223,2022-09-04,M'gladbach,Mainz,8,8,False
DK1,2223,2022-09-04,Augsburg,Hertha,8,8,False
DK1,2223,2022-09-09,Werder Bremen,Augsburg,6,5,False
DK1,2223,2022-09-10,Hertha,Leverkusen,6,7,False
DK1,2223,2022-09-10,Heidenheim,Mainz,8,6,False
DK1,2223,2022-09-10,RB Leipzig,Dortmund,7,8,False
DK1,2223,2022-09-10,Schalke 04,Bochum,7,7,False
DK1,2223,2022-09-10,Ein Frankfurt,Wolfsburg,7,7,False
DK1,2223,2022-09-10,Bayern Munich,Stuttgart,7,7,False
DK1,2223,2022-09-11,FC Koln,Union Berlin,8,8,False
DK1,2223,2022-09-11,Freiburg,M'gladbach,8,7,False
DK1,2223,2022-09-16,Mainz,Hertha,6,6,False
DK1,2223,2022-09-17,Leverkusen,Werder Bremen,7,8,False
DK1,2223,2022-09-17,Stuttgart,Ein Frankfurt,7,7,False
DK1,2223,2022-09-17,M'gladbach,RB Leipzig,6,7,False
DK1,2223,2022-09-17,Dortmund,Schalke 04,7,7,False
DK1,2223,2022-09-17,Augsburg,Bayern Munich,8,7,False
DK1,2223,2022-09-18,Heidenheim,Freiburg,8,7,False
DK1,2223,2022-09-18,Union Berlin,Wolfsburg,7,8,False
DK1,2223,2022-09-18,Bochum,FC Koln,8,7,False
DK1,2223,2022-09-30,Bayern Munich,Leverkusen,13,13,False
DK1,2223,2022-10-01,Freiburg,Mainz,13,15,False
DK1,2223,2022-10-01,RB Leipzig,Bochum,14,13,False
DK1,2223,2022-10-01,Wolfsburg,Stuttgart,13,14,False
DK1,2223,2022-10-01,Werder Bremen,M'gladbach,14,14,False
DK1,2223,2022-10-01,FC Koln,Dortmund,13,14,False
DK1,2223,2022-10-01,Ein Frankfurt,Union Berlin,14,13,False
DK1,2223,2022-10-02,Hertha,Heidenheim,16,14,False
DK1,2223,2022-10-02,Schalke 04,Augsburg,15,15,False
DK1,2223,2022-10-07,Heidenheim,Werder Bremen,5,6,False
DK1,2223,2022-10-08,Leverkusen,Schalke 04,8,6,False
DK1,2223,2022-10-08,Mainz,RB Leipzig,7,7,False
DK1,2223,2022-10-08,Dortmund,Bayern Munich,7,8,False
DK1,2223,2022-10-08,Bochum,Ein Frankfurt,7,7,False
DK1,2223,2022-10-08,Augsburg,Wolfsburg,6,7,False
DK1,2223,2022-10-09,Hertha,Freiburg,7,8,False
DK1,2223,2022-10-09,M'gladbach,FC Koln,8,8,False
