league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
PL1,1819,2018-08-10,Benfica,Guimaraes,37,40,False
PL1,1819,2018-08-11,Porto,Chaves,7,7,False
PL1,1819,2018-08-11,Tondela,Belenenses,38,7,False
PL1,1819,2018-08-11,Setubal,AVS,38,7,False
PL1,1819,2018-08-12,Farense,Rio Ave,11,38,False
PL1,1819,2018-08-12,Maritimo,Santa Clara,39,7,False
PL1,1819,2018-08-12,Sp Braga,Nacional,39,253,False
PL1,1819,2018-08-12,Moreirense,Sp Lisbon,42,8,False
PL1,1819,2018-08-13,Portimonense,Boavista,12,72,False
PL1,1819,2018-08-17,AVS,Tondela,6,6,False
PL1,1819,2018-08-18,Boavista,Benfica,5,8,False
PL1,1819,2018-08-18,Chaves,Portimonense,7,5,False
PL1,1819,2018-08-18,Sp Lisbon,Setubal,6,7,False
PL1,1819,2018-08-19,Rio Ave,Maritimo,7,7,False
PL1,1819,2018-08-19,Belenenses,Porto,8,8,False
PL1,1819,2018-08-19,Nacional,Moreirense,7,7,False
PL1,1819,2018-08-19,Santa Clara,Sp Braga,7,7,False
PL1,1819,2018-08-20,Guimaraes,Farense,10,8,False
PL1,1819,2018-08-24,Maritimo,Chaves,5,6,False
PL1,1819,2018-08-25,Benfica,Sp Lisbon,7,7,False
PL1,1819,2018-08-25,Porto,Guimaraes,6,5,False
PL1,1819,2018-08-25,Portimonense,Santa Clara,7,6,False
PL1,1819,2018-08-26,Tondela,Rio Ave,9,7,False
PL1,1819,2018-08-26,Farense,Boavista,6,8,False
PL1,1819,2018-08-26,Setubal,Nacional,8,7,False
PL1,1819,2018-08-26,Sp Braga,AVS,7,9,False
PL1,1819,2018-08-27,Moreirense,Belenenses,8,8,False
PL1,1819,2018-08-31,Chaves,Sp Braga,7,5,False
PL1,1819,2018-08-31,Guimaraes,Tondela,6,5,False
PL1,1819,2018-09-01,Santa Clara,Boavista,7,6,False
PL1,1819,2018-09-01,Belenenses,Setubal,5,6,False
PL1,1819,2018-09-01,Sp Lisbon,Farense,7,6,False
PL1,1819,2018-09-02,AVS,Maritimo,7,9,False
PL1,1819,2018-09-02,Rio Ave,Portimonense,7,8,False
PL1,1819,2018-09-02,Porto,Moreirense,8,6,False
PL1,1819,2018-09-02,Nacional,Benfica,7,8,False
PL1,1819,2018-09-21,Boavista,Chaves,17,21,False
PL1,1819,2018-09-22,Setubal,Porto,21,20,False
PL1,1819,2018-09-22,Santa Clara,Rio Ave,21,20,False
PL1,1819,2018-09-22,Maritimo,Belenenses,20,21,False
PL1,1819,2018-09-23,Farense,Nacional,22,21,False
PL1,1819,2018-09-23,Portimonense,Guimaraes,21,23,False
PL1,1819,2018-09-23,Tondela,Moreirense,21,19,False
PL1,1819,2018-09-23,Benfica,AVS,21,21,False
