league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
AUS1,2021,2021-01-02,Wellington Phoenix,Sydney FC,367,367,False
AUS1,2021,2021-01-02,Melbourne Victory,Brisbane Roar,367,367,False
AUS1,2021,2021-01-02,Newcastle United Jets,Western Sydney Wanderers,367,367,False
AUS1,2021,2021-01-02,Macarthur FC,Wellington Phoenix,7,367,False
AUS1,2021,2021-01-02,Sydney FC,Western Sydney Wanderers,367,367,False
AUS1,2021,2021-01-02,Melbourne City FC,Western United,367,367,False
AUS1,2021,2021-01-02,Newcastle United Jets,Macarthur FC,367,7,False
AUS1,2021,2021-01-02,Newcastle United Jets,Brisbane Roar,367,367,False
AUS1,2021,2021-01-02,Perth Glory,Adelaide United,367,367,False
AUS1,2021,2021-01-02,Western United,Perth Glory,367,367,False
AUS1,2021,2021-01-02,Wellington Phoenix,Newcastle United Jets,367,367,False
AUS1,2021,2021-01-02,Melbourne Victory,Perth Glory,367,367,False
AUS1,2021,2021-01-02,Western Sydney Wanderers,Newcastle United Jets,367,367,False
AUS1,2021,2021-01-02,Brisbane Roar,Adelaide United,367,367,False
AUS1,2021,2021-01-02,Central Coast Mariners,Wellington Phoenix,367,367,False
AUS1,2021,2021-01-02,Melbourne City FC,Perth Glory,367,367,False
AUS1,2021,2021-01-02,Central Coast Mariners,Melbourne City FC,367,367,False
AUS1,2021,2021-01-02,Adelaide United,Perth Glory,367,367,False
AUS1,2021,2021-01-02,Brisbane Roar,Melbourne Victory,367,367,False
AUS1,2021,2021-01-02,Macarthur FC,Western Sydney Wanderers,7,367,False
AUS1,2021,2021-01-02,Central Coast Mariners,Western United,367,367,False
AUS1,2021,2021-01-02,Sydney FC,Wellington Phoenix,367,367,False
AUS1,2021,2021-01-02,Adelaide United,Central Coast Mariners,367,367,False
AUS1,2021,2021-01-02,Western United,Macarthur FC,367,7,False
AUS1,2021,2021-01-02,Wellington Phoenix,Western Sydney Wanderers,367,367,False
AUS1,2021,2021-01-02,Melbourne City FC,Sydney FC,367,367,False
AUS1,2021,2021-01-02,Perth Glory,Brisbane Roar,367,367,False
AUS1,2021,2021-01-02,Western Sydney Wanderers,Adelaide United,367,367,False
AUS1,2021,2021-01-02,Melbourne Victory,Western United,367,367,False
AUS1,2021,2021-01-02,Perth Glory,Central Coast Mariners,367,367,False
AUS1,2021,2021-01-02,Adelaide United,Newcastle United Jets,367,367,False
AUS1,2021,2021-01-02,Brisbane Roar,Sydney FC,367,367,False
AUS1,2021,2021-01-02,Sydney FC,Newcastle United Jets,367,367,False
AUS1,2021,2021-01-02,Melbourne Victory,Adelaide United,367,367,False
AUS1,2021,2021-01-02,Central Coast Mariners,Perth Glory,367,367,False
AUS1,2021,2021-01-02,Western Sydney Wanderers,Wellington Phoenix,367,367,False
AUS1,2021,2021-01-02,Macarthur FC,Western United,7,367,False
AUS1,2021,2021-01-02,Wellington Phoenix,Brisbane Roar,367,367,False
AUS1,2021,2021-01-02,Newcastle United Jets,Adelaide United,367,367,False
AUS1,2021,2021-01-02,Wellington Phoenix,Melbourne Victory,367,367,False
AUS1,2021,2021-01-02,Perth Glory,Sydney FC,367,367,False
AUS1,2021,2021-01-02,Melbourne City FC,Western Sydney Wanderers,367,367,False
AUS1,2021,2021-01-02,Central Coast Mariners,Melbourne Victory,367,367,False
AUS1,2021,2021-01-02,Perth Glory,Newcastle United Jets,367,367,False
AUS1,2021,2021-01-02,Western United,Melbourne City FC,367,367,False
AUS1,2021,2021-01-02,Central Coast Mariners,Adelaide United,367,367,False
AUS1,2021,2021-01-02,Brisbane Roar,Western Sydney Wanderers,367,367,False
AUS1,2021,2021-01-02,Wellington Phoenix,Melbourne City FC,367,367,False
AUS1,2021,2021-01-02,Western Sydney Wanderers,Central Coast Mariners,367,367,False
AUS1,2021,2021-01-02,Macarthur FC,Brisbane Roar,7,367,False
AUS1,2021,2021-01-02,Newcastle United Jets,Melbourne Victory,367,367,False
AUS1,2021,2021-01-02,Sydney FC,Melbourne City FC,367,367,False
AUS1,2021,2021-01-02,Adelaide United,Western Sydney Wanderers,367,367,False
AUS1,2021,2021-01-02,Wellington Phoenix,Western United,367,367,False
AUS1,2021,2021-01-02,Newcastle United Jets,Perth Glory,367,367,False
AUS1,2021,2021-01-02,Adelaide United,Macarthur FC,367,7,False
AUS1,2021,2021-01-02,Western Sydney Wanderers,Brisbane Roar,367,367,False
AUS1,2021,2021-01-02,Sydney FC,Adelaide United,367,367,False
AUS1,2021,2021-01-02,Macarthur FC,Newcastle United Jets,7,367,False
AUS1,2021,2021-01-02,Perth Glory,Wellington Phoenix,367,367,False
