league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
G1,2223,2022-08-19,Volos NFC,Asteras Tripolis,97,96,False
G1,2223,2022-08-20,PAOK,Panetolikos,95,97,False
G1,2223,2022-08-20,Atromitos,OFI Crete,97,98,False
G1,2223,2022-08-20,Lamia,AEK,97,95,False
G1,2223,2022-08-21,Aris,Levadeiakos,96,7,False
G1,2223,2022-08-21,Olympiakos,Giannina,96,96,False
G1,2223,2022-08-21,Panathinaikos,Ionikos,96,98,False
G1,2223,2022-08-26,Ionikos,Levadeiakos,5,5,False
G1,2223,2022-08-27,AEK,Volos NFC,7,8,False
G1,2223,2022-08-27,Giannina,Lamia,6,7,False
G1,2223,2022-08-28,OFI Crete,Panathinaikos,8,7,False
G1,2223,2022-08-28,PAOK,Atromitos,8,8,False
G1,2223,2022-08-28,Panetolikos,Aris,8,7,False
G1,2223,2022-08-29,Asteras Tripolis,Olympiakos,10,8,False
G1,2223,2022-09-03,Olympiakos,Ionikos,5,8,False
G1,2223,2022-09-03,Panathinaikos,Levadeiakos,6,8,False
G1,2223,2022-09-03,Lamia,Asteras Tripolis,7,5,False
G1,2223,2022-09-04,Volos NFC,OFI Crete,8,7,False
G1,2223,2022-09-04,AEK,Giannina,8,8,False
G1,2223,2022-09-04,Aris,PAOK,7,7,False
G1,2223,2022-09-04,Atromitos,Panetolikos,7,7,False
G1,2223,2022-09-10,Giannina,Levadeiakos,6,7,False
G1,2223,2022-09-10,Ionikos,Atromitos,7,6,False
G1,2223,2022-09-10,OFI Crete,Panetolikos,6,6,False
G1,2223,2022-09-11,Panathinaikos,AEK,8,7,False
G1,2223,2022-09-11,Olympiakos,Volos NFC,8,7,False
G1,2223,2022-09-11,Asteras Tripolis,Aris,8,7,False
G1,2223,2022-09-12,PAOK,Lamia,8,9,False
G1,2223,2022-09-17,Atromitos,Lamia,7,5,False
G1,2223,2022-09-17,Panetolikos,AEK,7,6,False
G1,2223,2022-09-17,Panathinaikos,Giannina,6,7,False
G1,2223,2022-09-18,Levadeiakos,Asteras Tripolis,8,7,False
G1,2223,2022-09-18,OFI Crete,PAOK,8,6,False
G1,2223,2022-09-18,Aris,Olympiakos,7,7,False
G1,2223,2022-09-18,Volos NFC,Ionikos,7,8,False
G1,2223,2022-10-01,Lamia,Levadeiakos,14,13,False
G1,2223,2022-10-02,Olympiakos,Atromitos,14,15,False
G1,2223,2022-10-02,Volos NFC,Aris,14,14,False
G1,2223,2022-10-02,PAOK,Panathinaikos,14,15,False
G1,2223,2022-10-02,Asteras Tripolis,OFI Crete,14,14,False
G1,2223,2022-10-03,AEK,Ionikos,16,15,False
G1,2223,2022-10-03,Giannina,Panetolikos,16,16,False
G1,2223,2022-10-08,Ionikos,Lamia,5,7,False
G1,2223,2022-10-08,Panetolikos,Volos NFC,5,6,False
G1,2223,2022-10-09,Levadeiakos,PAOK,8,7,False
G1,2223,2022-10-09,Panathinaikos,Asteras Tripolis,7,7,False
G1,2223,2022-10-09,Aris,AEK,7,6,False
G1,2223,2022-10-09,OFI Crete,Olympiakos,7,7,False
G1,2223,2022-10-10,Atromitos,Giannina,8,7,False
G1,2223,2022-10-15,Aris,Ionikos,6,7,False
G1,2223,2022-10-15,Volos NFC,Levadeiakos,7,6,False
G1,2223,2022-10-16,Giannina,OFI Crete,6,7,False
G1,2223,2022-10-16,Lamia,Panathinaikos,8,7,False
G1,2223,2022-10-16,Asteras Tripolis,Panetolikos,7,8,False
G1,2223,2022-10-16,AEK,Atromitos,7,6,False
G1,2223,2022-10-17,Olympiakos,PAOK,8,8,False
G1,2223,2022-10-22,Atromitos,Volos NFC,6,7,False
G1,2223,2022-10-22,Panetolikos,Olympiakos,6,5,False
G1,2223,2022-10-23,Ionikos,Giannina,8,7,False
G1,2223,2022-10-23,Panathinaikos,Aris,7,8,False
G1,2223,2022-10-23,PAOK,Asteras Tripolis,6,7,False
G1,2223,2022-10-24,Levadeiakos,AEK,9,8,False
G1,2223,2022-10-24,OFI Crete,Lamia,8,8,False
G1,2223,2022-10-29,Volos NFC,Panathinaikos,7,6,False
