league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
SP2,1819,2018-08-17,Cadiz,Almeria,73,47,False
SP2,1819,2018-08-17,Albacete,La Coruna,44,7,False
SP2,1819,2018-08-18,Cordoba,Numancia,14,45,False
SP2,1819,2018-08-18,Alcorcon,Sp Gijon,45,14,False
SP2,1819,2018-08-18,Elche,Granada,259,44,False
SP2,1819,2018-08-18,Lugo,Malaga,14,7,False
SP2,1819,2018-08-19,Mallorca,Osasuna,15,46,False
SP2,1819,2018-08-19,Oviedo,Extremadura UD,15,7,False
SP2,1819,2018-08-19,Las Palmas,Reus Deportiu,7,15,False
SP2,1819,2018-08-19,Zaragoza,Rayo Majadahonda,46,7,False
SP2,1819,2018-08-20,Gimnastic,Tenerife,16,16,False
SP2,1819,2018-08-24,Malaga,Alcorcon,6,6,False
SP2,1819,2018-08-24,Extremadura UD,La Coruna,5,7,False
SP2,1819,2018-08-25,Cordoba,Oviedo,7,6,False
SP2,1819,2018-08-25,Las Palmas,Albacete,6,8,False
SP2,1819,2018-08-25,Reus Deportiu,Zaragoza,6,6,False
SP2,1819,2018-08-25,Numancia,Cadiz,7,8,False
SP2,1819,2018-08-26,Granada,Lugo,8,8,False
SP2,1819,2018-08-26,Sp Gijon,Gimnastic,8,6,False
SP2,1819,2018-08-26,Osasuna,Elche,7,8,False
SP2,1819,2018-08-26,Almeria,Tenerife,9,6,False
SP2,1819,2018-08-27,Rayo Majadahonda,Mallorca,8,8,False
SP2,1819,2018-08-31,Alcorcon,Mallorca,7,4,False
SP2,1819,2018-09-01,Tenerife,La Coruna,6,8,False
SP2,1819,2018-09-01,Elche,Reus Deportiu,6,7,False
SP2,1819,2018-09-01,Cadiz,Oviedo,7,7,False
SP2,1819,2018-09-01,Lugo,Numancia,6,7,False
SP2,1819,2018-09-01,Zaragoza,Las Palmas,7,7,False
SP2,1819,2018-09-02,Gimnastic,Rayo Majadahonda,7,6,False
SP2,1819,2018-09-02,Granada,Osasuna,7,7,False
SP2,1819,2018-09-02,Sp Gijon,Extremadura UD,7,9,False
SP2,1819,2018-09-02,Albacete,Cordoba,8,8,False
SP2,1819,2018-09-03,Almeria,Malaga,8,10,False
SP2,1819,2018-09-07,Mallorca,Cadiz,7,6,False
SP2,1819,2018-09-07,Las Palmas,Gimnastic,6,5,False
