league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
SC1,2021,2020-10-16,Hearts,Dundee United,7,220,False
SC1,2021,2020-10-17,Raith Rvs,Arbroath,7,224,False
SC1,2021,2020-10-17,Dunfermline,Inverness C,221,221,False
SC1,2021,2020-10-17,Morton,Alloa,224,224,False
SC1,2021,2020-10-17,Ayr,Queen of Sth,221,221,False
SC1,2021,2020-10-23,Arbroath,Hearts,6,7,False
SC1,2021,2020-10-24,Inverness C,Ayr,7,7,False
SC1,2021,2020-10-24,Queen of Sth,Raith Rvs,7,7,False
SC1,2021,2020-10-24,Dundee United,Morton,8,7,False
SC1,2021,2020-10-24,Alloa,Dunfermline,7,7,False
SC1,2021,2020-10-31,Inverness C,Arbroath,7,8,False
SC1,2021,2020-10-31,Morton,Ayr,7,7,False
SC1,2021,2020-10-31,Dundee United,Raith Rvs,7,7,False
SC1,2021,2020-10-31,Dunfermline,Queen of Sth,7,7,False
SC1,2021,2020-11-06,Alloa,Dundee United,13,6,False
SC1,2021,2020-11-07,Hearts,Inverness C,15,7,False
SC1,2021,2020-11-07,Raith Rvs,Morton,7,7,False
SC1,2021,2020-11-07,Ayr,Dunfermline,7,7,False
SC1,2021,2020-11-07,Arbroath,Queen of Sth,7,7,False
SC1,2021,2020-11-20,Dunfermline,Hearts,13,13,False
SC1,2021,2020-11-21,Inverness C,Raith Rvs,14,14,False
SC1,2021,2020-11-21,Queen of Sth,Alloa,14,15,False
SC1,2021,2020-11-21,Ayr,Dundee United,14,15,False
SC1,2021,2020-11-21,Arbroath,Morton,14,14,False
SC1,2021,2020-11-24,Hearts,Alloa,4,3,True
SC1,2021,2020-12-04,Queen of Sth,Inverness C,13,13,False
SC1,2021,2020-12-05,Morton,Hearts,14,11,False
SC1,2021,2020-12-05,Raith Rvs,Dunfermline,14,15,False
SC1,2021,2020-12-05,Alloa,Ayr,11,14,False
SC1,2021,2020-12-05,Dundee United,Arbroath,14,14,False
SC1,2021,2020-12-11,Ayr,Raith Rvs,6,6,False
SC1,2021,2020-12-12,Dunfermline,Morton,7,7,False
SC1,2021,2020-12-12,Hearts,Queen of Sth,7,8,False
SC1,2021,2020-12-12,Inverness C,Dundee United,8,7,False
SC1,2021,2020-12-12,Arbroath,Alloa,7,7,False
SC1,2021,2020-12-19,Alloa,Inverness C,7,7,False
