league_code,season,match_date,home_team,away_team,home_rest_days,away_rest_days,is_midweek
CHN1,2021,2020-07-25,Dalian Pro,Shandong Taishan,7,512,False
CHN1,2021,2020-07-25,Shenzhen Peng City,Guangzhou City,512,512,False
CHN1,2021,2020-07-25,Shanghai Shenhua,Shenzhen Peng City,512,512,False
CHN1,2021,2020-07-25,Guangzhou City,Guangzhou Evergrande,512,512,False
CHN1,2021,2020-07-25,Dalian Pro,Henan Jianye,7,512,False
CHN1,2021,2020-07-25,Beijing Guoan,Wuhan Zall FC,512,512,False
CHN1,2021,2020-07-25,Shanghai Port FC,Hebei China Fortune,512,512,False
CHN1,2021,2020-07-25,Chongqing Lifan,Tianjin Teda,512,512,False
CHN1,2021,2020-07-25,Shenzhen Peng City,Guangzhou Evergrande,512,512,False
CHN1,2021,2020-07-25,Jiāngsū Sūníng,Dalian Pro,512,7,False
CHN1,2021,2020-07-25,Shandong Taishan,Shanghai Shenhua,512,512,False
CHN1,2021,2020-07-25,Henan Jianye,Guangzhou City,512,512,False
CHN1,2021,2020-07-25,Tianjin Teda,Beijing Guoan,512,512,False
CHN1,2021,2020-07-25,Qingdao Hainiu,Shanghai Port FC,7,512,False
CHN1,2021,2020-07-25,Wuhan Zall FC,Shijiazhuang Ever Bright,512,7,False
CHN1,2021,2020-07-25,Hebei China Fortune,Chongqing Lifan,512,512,False
CHN1,2021,2020-07-25,Guangzhou Evergrande,Shandong Taishan,512,512,False
CHN1,2021,2020-07-25,Guangzhou City,Jiāngsū Sūníng,512,512,False
CHN1,2021,2020-07-25,Shanghai Shenhua,Dalian Pro,512,7,False
CHN1,2021,2020-07-25,Shenzhen Peng City,Henan Jianye,512,512,False
CHN1,2021,2020-07-25,Shijiazhuang Ever Bright,Tianjin Teda,7,512,False
CHN1,2021,2020-07-25,Chongqing Lifan,Qingdao Hainiu,512,7,False
CHN1,2021,2020-07-25,Shanghai Port FC,Wuhan Zall FC,512,512,False
CHN1,2021,2020-07-25,Beijing Guoan,Hebei China Fortune,512,512,False
CHN1,2021,2020-07-25,Henan Jianye,Guangzhou Evergrande,512,512,False
CHN1,2021,2020-07-25,Jiāngsū Sūníng,Shanghai Shenhua,512,512,False
CHN1,2021,2020-07-25,Shandong Taishan,Shenzhen Peng City,512,512,False
CHN1,2021,2020-07-25,Dalian Pro,Guangzhou City,7,512,False
CHN1,2021,2020-07-25,Qingdao Hainiu,Beijing Guoan,7,512,False
CHN1,2021,2020-07-25,Shanghai Port FC,Shijiazhuang Ever Bright,512,7,False
CHN1,2021,2020-07-25,Wuhan Zall FC,Chongqing Lifan,512,512,False
CHN1,2021,2020-07-25,Hebei China Fortune,Tianjin Teda,512,512,False
CHN1,2021,2020-07-25,Shandong Taishan,Henan Jianye,512,512,False
CHN1,2021,2020-07-25,Shanghai Shenhua,Guangzhou City,512,512,False
CHN1,2021,2020-07-25,Guangzhou Evergrande,Jiāngsū Sūníng,512,512,False
CHN1,2021,2020-07-25,Shenzhen Peng City,Dalian Pro,512,7,False
CHN1,2021,2020-07-25,Hebei China Fortune,Wuhan Zall FC,512,512,False
CHN1,2021,2020-07-25,Chongqing Lifan,Shijiazhuang Ever Bright,512,7,False
CHN1,2021,2020-07-25,Tianjin Teda,Qingdao Hainiu,512,7,False
CHN1,2021,2020-07-25,Beijing Guoan,Shanghai Port FC,512,512,False
CHN1,2021,2020-07-25,Jiāngsū Sūníng,Shenzhen Peng City,512,512,False
CHN1,2021,2020-07-25,Guangzhou City,Shandong Taishan,512,512,False
CHN1,2021,2020-07-25,Dalian Pro,Guangzhou Evergrande,7,512,False
CHN1,2021,2020-07-25,Henan Jianye,Shanghai Shenhua,512,512,False
CHN1,2021,2020-07-25,Shanghai Port FC,Chongqing Lifan,512,512,False
