league_code,season,match_date,home_team,away_team,temperature,rainfall,wind_speed,weather_draw_index
E0,2425,2024-08-16,Man City,Fulham,23.4,0.0,6.8,1.068
E0,2425,2024-08-17,Arsenal,Wolves,22.1,0.0,9.7,1.097
E0,2425,2024-08-17,Newcastle,Southampton,22.1,0.0,9.7,1.097
E0,2425,2024-08-17,Ipswich,Liverpool,22.1,0.0,9.7,1.097
E0,2425,2024-08-17,Everton,Brighton,22.1,0.0,9.7,1.097
E0,2425,2024-08-17,West Ham,Aston Villa,22.1,0.0,9.7,1.097
E0,2425,2024-08-17,Nott'm Forest,Bournemouth,22.1,0.0,9.7,1.097
E0,2425,2024-08-18,Brentford,Crystal Palace,24.3,0.0,16.7,1.15
E0,2425,2024-08-18,Chelsea,Man City,24.3,0.0,16.7,1.15
E0,2425,2024-08-19,Leicester,Tottenham,20.8,0.0,25.5,1.15
E0,2425,2024-08-24,Crystal Palace,West Ham,16.6,0.2,14.1,1.147
E0,2425,2024-08-24,Fulham,Leicester,16.6,0.2,14.1,1.147
E0,2425,2024-08-24,Man City,Ipswich,16.6,0.2,14.1,1.147
E0,2425,2024-08-24,Southampton,Nott'm Forest,16.6,0.2,14.1,1.147
E0,2425,2024-08-24,Tottenham,Everton,16.6,0.2,14.1,1.147
E0,2425,2024-08-24,Aston Villa,Arsenal,16.6,0.2,14.1,1.147
E0,2425,2024-08-25,Wolves,Chelsea,19.0,0.0,30.0,1.15
E0,2425,2024-08-25,Liverpool,Brentford,19.0,0.0,30.0,1.15
E0,2425,2024-08-25,Bournemouth,Newcastle,19.0,0.0,30.0,1.15
E0,2425,2024-08-31,Brentford,Southampton,19.7,0.0,29.1,1.15
E0,2425,2024-08-31,Everton,Bournemouth,19.7,0.0,29.1,1.15
E0,2425,2024-08-31,Ipswich,Fulham,19.7,0.0,29.1,1.15
E0,2425,2024-08-31,Leicester,Aston Villa,19.7,0.0,29.1,1.15
E0,2425,2024-08-31,Nott'm Forest,Wolves,19.7,0.0,29.1,1.15
E0,2425,2024-08-31,West Ham,Man City,19.7,0.0,29.1,1.15
E0,2425,2024-08-31,Arsenal,Brighton,19.7,0.0,29.1,1.15
E0,2425,2024-09-01,Newcastle,Tottenham,26.4,0.0,18.8,1.15
E0,2425,2024-09-01,Man City,Liverpool,26.4,0.0,18.8,1.15
E0,2425,2024-09-01,Chelsea,Crystal Palace,26.4,0.0,18.8,1.15
E0,2425,2024-09-14,Southampton,Man City,18.6,0.0,14.7,1.147
E0,2425,2024-09-14,Crystal Palace,Leicester,18.6,0.0,14.7,1.147
E0,2425,2024-09-14,Fulham,West Ham,18.6,0.0,14.7,1.147
E0,2425,2024-09-14,Liverpool,Nott'm Forest,18.6,0.0,14.7,1.147
E0,2425,2024-09-14,Man City,Brentford,18.6,0.0,14.7,1.147
E0,2425,2024-09-14,Aston Villa,Everton,18.6,0.0,14.7,1.147
E0,2425,2024-09-14,Bournemouth,Chelsea,18.6,0.0,14.7,1.147
E0,2425,2024-09-14,Brighton,Ipswich,18.6,0.0,14.7,1.147
E0,2425,2024-09-15,Wolves,Newcastle,19.1,0.0,16.2,1.15
E0,2425,2024-09-15,Tottenham,Arsenal,19.1,0.0,16.2,1.15
E0,2425,2024-09-21,Tottenham,Brentford,22.8,0.0,15.3,1.15
E0,2425,2024-09-21,West Ham,Chelsea,22.8,0.0,15.3,1.15
E0,2425,2024-09-21,Aston Villa,Wolves,22.8,0.0,15.3,1.15
E0,2425,2024-09-21,Fulham,Newcastle,22.8,0.0,15.3,1.15
E0,2425,2024-09-21,Leicester,Everton,22.8,0.0,15.3,1.15
E0,2425,2024-09-21,Southampton,Ipswich,22.8,0.0,15.3,1.15
E0,2425,2024-09-21,Crystal Palace,Man City,22.8,0.0,15.3,1.15
E0,2425,2024-09-22,Brighton,Nott'm Forest,19.4,0.0,13.3,1.133
E0,2425,2024-09-28,Chelsea,Brighton,13.4,0.0,10.5,1.105
E0,2425,2024-09-28,Everton,Crystal Palace,13.4,0.0,10.5,1.105
E0,2425,2024-09-28,Nott'm Forest,Fulham,13.4,0.0,10.5,1.105
E0,2425,2024-09-28,Wolves,Liverpool,13.4,0.0,10.5,1.105
E0,2425,2024-09-28,Arsenal,Leicester,13.4,0.0,10.5,1.105
E0,2425,2024-09-28,Brentford,West Ham,13.4,0.0,10.5,1.105
E0,2425,2024-09-29,Man City,Tottenham,13.8,0.0,27.0,1.15
E0,2425,2024-09-29,Ipswich,Aston Villa,13.8,0.0,27.0,1.15
E0,2425,2024-10-05,Arsenal,Southampton,16.2,0.0,17.6,1.15
E0,2425,2024-10-05,Brentford,Wolves,16.2,0.0,17.6,1.15
E0,2425,2024-10-05,Leicester,Bournemouth,16.2,0.0,17.6,1.15
E0,2425,2024-10-05,Man City,Fulham,16.2,0.0,17.6,1.15
E0,2425,2024-10-05,Crystal Palace,Liverpool,16.2,0.0,17.6,1.15
E0,2425,2024-10-05,West Ham,Ipswich,16.2,0.0,17.6,1.15
E0,2425,2024-10-06,Chelsea,Nott'm Forest,15.4,0.0,20.3,1.15
E0,2425,2024-10-06,Brighton,Tottenham,15.4,0.0,20.3,1.15
E0,2425,2024-10-06,Aston Villa,Man City,15.4,0.0,20.3,1.15
E0,2425,2024-10-19,Southampton,Leicester,16.2,0.0,13.5,1.135
E0,2425,2024-10-19,Tottenham,West Ham,16.2,0.0,13.5,1.135
E0,2425,2024-10-19,Fulham,Aston Villa,16.2,0.0,13.5,1.135
E0,2425,2024-10-19,Ipswich,Everton,16.2,0.0,13.5,1.135
E0,2425,2024-10-19,Man City,Brentford,16.2,0.0,13.5,1.135
E0,2425,2024-10-19,Newcastle,Brighton,16.2,0.0,13.5,1.135
E0,2425,2024-10-19,Bournemouth,Arsenal,16.2,0.0,13.5,1.135
E0,2425,2024-10-20,Wolves,Man City,16.9,0.0,29.5,1.15
E0,2425,2024-10-21,Nott'm Forest,Crystal Palace,13.4,0.1,12.5,1.1280000000000001
E0,2425,2024-10-25,Leicester,Nott'm Forest,16.6,0.2,14.4,1.15
E0,2425,2024-10-26,Brentford,Ipswich,13.9,0.0,4.6,1.046
E0,2425,2024-10-26,Brighton,Wolves,13.9,0.0,4.6,1.046
E0,2425,2024-10-26,Man City,Southampton,13.9,0.0,4.6,1.046
E0,2425,2024-10-26,Everton,Fulham,13.9,0.0,4.6,1.046
E0,2425,2024-10-26,Aston Villa,Bournemouth,13.9,0.0,4.6,1.046
E0,2425,2024-10-27,Crystal Palace,Tottenham,14.2,0.0,5.5,1.055
E0,2425,2024-10-27,West Ham,Man City,14.2,0.0,5.5,1.055
E0,2425,2024-10-27,Arsenal,Liverpool,14.2,0.0,5.5,1.055
E0,2425,2024-10-27,Chelsea,Newcastle,14.2,0.0,5.5,1.055
E0,2425,2024-11-02,Southampton,Everton,14.3,0.0,13.0,1.13
E0,2425,2024-11-02,Newcastle,Arsenal,14.3,0.0,13.0,1.13
E0,2425,2024-11-02,Ipswich,Leicester,14.3,0.0,13.0,1.13
E0,2425,2024-11-02,Liverpool,Brighton,14.3,0.0,13.0,1.13
E0,2425,2024-11-02,Nott'm Forest,West Ham,14.3,0.0,13.0,1.13
E0,2425,2024-11-02,Wolves,Crystal Palace,14.3,0.0,13.0,1.13
E0,2425,2024-11-03,Man City,Chelsea,13.1,0.0,11.5,1.115
E0,2425,2024-11-04,Fulham,Brentford,12.5,0.0,9.4,1.094
E0,2425,2024-11-09,Wolves,Southampton,8.6,0.0,5.5,1.055
E0,2425,2024-11-09,Brighton,Man City,8.6,0.0,5.5,1.055
E0,2425,2024-11-09,Liverpool,Aston Villa,8.6,0.0,5.5,1.055
E0,2425,2024-11-09,Brentford,Bournemouth,8.6,0.0,5.5,1.055
E0,2425,2024-11-09,Crystal Palace,Fulham,8.6,0.0,5.5,1.055
E0,2425,2024-11-09,West Ham,Everton,8.6,0.0,5.5,1.055
E0,2425,2024-11-10,Nott'm Forest,Newcastle,11.2,0.0,7.9,1.079
E0,2425,2024-11-10,Tottenham,Ipswich,11.2,0.0,7.9,1.079
E0,2425,2024-11-10,Chelsea,Arsenal,11.2,0.0,7.9,1.079
E0,2425,2024-11-10,Man City,Leicester,11.2,0.0,7.9,1.079
E0,2425,2024-11-23,Leicester,Chelsea,11.4,0.9,28.8,1.15
E0,2425,2024-11-23,Aston Villa,Crystal Palace,11.4,0.9,28.8,1.15
E0,2425,2024-11-23,Bournemouth,Brighton,11.4,0.9,28.8,1.15
E0,2425,2024-11-23,Everton,Brentford,11.4,0.9,28.8,1.15
E0,2425,2024-11-23,Fulham,Wolves,11.4,0.9,28.8,1.15
E0,2425,2024-11-23,Man City,Tottenham,11.4,0.9,28.8,1.15
E0,2425,2024-11-23,Arsenal,Nott'm Forest,11.4,0.9,28.8,1.15
E0,2425,2024-11-24,Southampton,Liverpool,16.9,0.0,30.4,1.15
E0,2425,2024-11-25,Newcastle,West Ham,10.8,0.0,17.1,1.15
E0,2425,2024-11-30,Brentford,Leicester,13.2,0.0,9.6,1.096
E0,2425,2024-11-30,Crystal Palace,Newcastle,13.2,0.0,9.6,1.096
E0,2425,2024-11-30,Nott'm Forest,Ipswich,13.2,0.0,9.6,1.096
E0,2425,2024-11-30,Wolves,Bournemouth,13.2,0.0,9.6,1.096
E0,2425,2024-11-30,West Ham,Arsenal,13.2,0.0,9.6,1.096
E0,2425,2024-12-01,Man City,Everton,13.2,0.0,13.4,1.134
E0,2425,2024-12-01,Tottenham,Fulham,13.2,0.0,13.4,1.134
E0,2425,2024-12-01,Liverpool,Man City,13.2,0.0,13.4,1.134
E0,2425,2024-12-01,Chelsea,Aston Villa,13.2,0.0,13.4,1.134
E0,2425,2024-12-03,Leicester,West Ham,6.7,0.0,2.4,1.024
E0,2425,2024-12-03,Ipswich,Crystal Palace,6.7,0.0,2.4,1.024
E0,2425,2024-12-04,Man City,Nott'm Forest,7.9,0.0,3.8,1.038
E0,2425,2024-12-04,Newcastle,Liverpool,7.9,0.0,3.8,1.038
E0,2425,2024-12-04,Southampton,Chelsea,7.9,0.0,3.8,1.038
E0,2425,2024-12-04,Arsenal,Man City,7.9,0.0,3.8,1.038
E0,2425,2024-12-04,Aston Villa,Brentford,7.9,0.0,3.8,1.038
E0,2425,2024-12-04,Everton,Wolves,7.9,0.0,3.8,1.038
E0,2425,2024-12-05,Bournemouth,Tottenham,13.4,0.1,17.1,1.15
E0,2425,2024-12-05,Fulham,Brighton,13.4,0.1,17.1,1.15
E0,2425,2024-12-07,Aston Villa,Southampton,6.8,0.0,19.6,1.15
E0,2425,2024-12-07,Brentford,Newcastle,6.8,0.0,19.6,1.15
E0,2425,2024-12-07,Crystal Palace,Man City,6.8,0.0,19.6,1.15
E0,2425,2024-12-07,Man City,Nott'm Forest,6.8,0.0,19.6,1.15
E0,2425,2024-12-08,Fulham,Arsenal,6.8,0.3,24.0,1.15
E0,2425,2024-12-08,Ipswich,Bournemouth,6.8,0.3,24.0,1.15
E0,2425,2024-12-08,Leicester,Brighton,6.8,0.3,24.0,1.15
E0,2425,2024-12-08,Tottenham,Chelsea,6.8,0.3,24.0,1.15
E0,2425,2024-12-09,West Ham,Wolves,7.6,0.0,19.9,1.15
E0,2425,2024-12-14,Wolves,Ipswich,6.9,0.0,9.9,1.099
E0,2425,2024-12-14,Nott'm Forest,Aston Villa,6.9,0.0,9.9,1.099
E0,2425,2024-12-14,Arsenal,Everton,6.9,0.0,9.9,1.099
E0,2425,2024-12-14,Newcastle,Leicester,6.9,0.0,9.9,1.099
E0,2425,2024-12-14,Liverpool,Fulham,6.9,0.0,9.9,1.099
E0,2425,2024-12-15,Chelsea,Brentford,11.6,0.0,13.3,1.133
E0,2425,2024-12-15,Southampton,Tottenham,11.6,0.0,13.3,1.133
E0,2425,2024-12-15,Man City,Man City,11.6,0.0,13.3,1.133
E0,2425,2024-12-16,Bournemouth,West Ham,10.6,0.0,14.1,1.141
E0,2425,2024-12-21,Brentford,Nott'm Forest,12.2,0.1,22.1,1.15
E0,2425,2024-12-21,Ipswich,Newcastle,12.2,0.1,22.1,1.15
E0,2425,2024-12-21,West Ham,Brighton,12.2,0.1,22.1,1.15
E0,2425,2024-12-21,Aston Villa,Man City,12.2,0.1,22.1,1.15
E0,2425,2024-12-22,Fulham,Southampton,4.9,0.0,21.1,1.15
E0,2425,2024-12-22,Leicester,Wolves,4.9,0.0,21.1,1.15
E0,2425,2024-12-22,Man City,Bournemouth,4.9,0.0,21.1,1.15
E0,2425,2024-12-22,Tottenham,Liverpool,4.9,0.0,21.1,1.15
E0,2425,2024-12-22,Everton,Chelsea,4.9,0.0,21.1,1.15
E0,2425,2024-12-26,Southampton,West Ham,7.2,0.0,0.9,1.009
E0,2425,2024-12-26,Man City,Everton,7.2,0.0,0.9,1.009
E0,2425,2024-12-26,Bournemouth,Crystal Palace,7.2,0.0,0.9,1.009
E0,2425,2024-12-26,Chelsea,Fulham,7.2,0.0,0.9,1.009
E0,2425,2024-12-26,Newcastle,Aston Villa,7.2,0.0,0.9,1.009
E0,2425,2024-12-26,Nott'm Forest,Tottenham,7.2,0.0,0.9,1.009
E0,2425,2024-12-26,Wolves,Man City,7.2,0.0,0.9,1.009
E0,2425,2024-12-26,Liverpool,Leicester,7.2,0.0,0.9,1.009
E0,2425,2024-12-27,Arsenal,Ipswich,6.6,0.0,1.5,1.015
E0,2425,2024-12-29,Crystal Palace,Southampton,6.2,0.0,8.7,1.087
E0,2425,2024-12-29,Everton,Nott'm Forest,6.2,0.0,8.7,1.087
E0,2425,2024-12-29,Fulham,Bournemouth,6.2,0.0,8.7,1.087
E0,2425,2024-12-29,Tottenham,Wolves,6.2,0.0,8.7,1.087
E0,2425,2024-12-29,West Ham,Liverpool,6.2,0.0,8.7,1.087
E0,2425,2024-12-29,Leicester,Man City,6.2,0.0,8.7,1.087
E0,2425,2024-12-30,Ipswich,Chelsea,8.4,0.0,12.2,1.1219999999999999
E0,2425,2024-12-30,Man City,Newcastle,8.4,0.0,12.2,1.1219999999999999
E0,2425,2024-12-30,Aston Villa,Brighton,8.4,0.0,12.2,1.1219999999999999
E0,2425,2025-01-01,Brentford,Arsenal,5.3,2.0,13.7,1.15
E0,2425,2025-01-04,Bournemouth,Everton,2.8,0.0,6.5,1.15
E0,2425,2025-01-04,Tottenham,Newcastle,2.8,0.0,6.5,1.15
E0,2425,2025-01-04,Crystal Palace,Chelsea,2.8,0.0,6.5,1.15
E0,2425,2025-01-04,Man City,West Ham,2.8,0.0,6.5,1.15
E0,2425,2025-01-04,Southampton,Brentford,2.8,0.0,6.5,1.15
E0,2425,2025-01-04,Brighton,Arsenal,2.8,0.0,6.5,1.15
E0,2425,2025-01-05,Fulham,Ipswich,12.3,0.1,24.0,1.15
E0,2425,2025-01-05,Liverpool,Man City,12.3,0.1,24.0,1.15
E0,2425,2025-01-06,Wolves,Nott'm Forest,5.7,0.0,17.8,1.15
E0,2425,2025-01-14,Chelsea,Bournemouth,8.8,0.0,7.3,1.073
E0,2425,2025-01-14,West Ham,Fulham,8.8,0.0,7.3,1.073
E0,2425,2025-01-14,Nott'm Forest,Liverpool,8.8,0.0,7.3,1.073
E0,2425,2025-01-15,Leicester,Crystal Palace,9.8,0.0,2.8,1.028
E0,2425,2025-01-15,Newcastle,Wolves,9.8,0.0,2.8,1.028
E0,2425,2025-01-15,Arsenal,Tottenham,9.8,0.0,2.8,1.028
E0,2425,2025-01-15,Everton,Aston Villa,9.8,0.0,2.8,1.028
E0,2425,2025-01-16,Man City,Southampton,9.6,0.0,5.7,1.057
E0,2425,2025-01-16,Ipswich,Brighton,9.6,0.0,5.7,1.057
E0,2425,2025-01-18,Brentford,Liverpool,2.8,0.0,5.2,1.15
E0,2425,2025-01-18,Leicester,Fulham,2.8,0.0,5.2,1.15
E0,2425,2025-01-18,West Ham,Crystal Palace,2.8,0.0,5.2,1.15
E0,2425,2025-01-18,Newcastle,Bournemouth,2.8,0.0,5.2,1.15
E0,2425,2025-01-19,Nott'm Forest,Southampton,3.3,0.0,6.2,1.15
E0,2425,2025-01-19,Ipswich,Man City,3.3,0.0,6.2,1.15
E0,2425,2025-01-19,Everton,Tottenham,3.3,0.0,6.2,1.15
E0,2425,2025-01-20,Chelsea,Wolves,6.0,0.0,5.8,1.058
E0,2425,2025-01-25,Man City,Chelsea,6.3,0.0,3.1,1.031
E0,2425,2025-01-25,Bournemouth,Nott'm Forest,6.3,0.0,3.1,1.031
E0,2425,2025-01-25,Brighton,Everton,6.3,0.0,3.1,1.031
E0,2425,2025-01-25,Liverpool,Ipswich,6.3,0.0,3.1,1.031
E0,2425,2025-01-25,Southampton,Newcastle,6.3,0.0,3.1,1.031
E0,2425,2025-01-25,Wolves,Arsenal,6.3,0.0,3.1,1.031
E0,2425,2025-01-26,Aston Villa,West Ham,5.4,1.2,28.8,1.15
E0,2425,2025-01-26,Fulham,Man City,5.4,1.2,28.8,1.15
E0,2425,2025-01-26,Crystal Palace,Brentford,5.4,1.2,28.8,1.15
E0,2425,2025-02-01,Bournemouth,Liverpool,6.2,0.0,9.8,1.098
E0,2425,2025-02-01,Everton,Leicester,6.2,0.0,9.8,1.098
E0,2425,2025-02-01,Ipswich,Southampton,6.2,0.0,9.8,1.098
E0,2425,2025-02-01,Newcastle,Fulham,6.2,0.0,9.8,1.098
E0,2425,2025-02-01,Wolves,Aston Villa,6.2,0.0,9.8,1.098
E0,2425,2025-02-01,Nott'm Forest,Brighton,6.2,0.0,9.8,1.098
E0,2425,2025-02-02,Man City,Crystal Palace,7.5,0.0,7.4,1.074
E0,2425,2025-02-02,Arsenal,Man City,7.5,0.0,7.4,1.074
E0,2425,2025-02-02,Brentford,Tottenham,7.5,0.0,7.4,1.074
E0,2425,2025-02-03,Chelsea,West Ham,7.8,0.0,10.7,1.107
E0,2425,2025-02-12,Everton,Liverpool,6.0,0.0,8.4,1.084
E0,2425,2025-02-14,Brighton,Chelsea,4.8,0.0,10.2,1.15
E0,2425,2025-02-15,Fulham,Nott'm Forest,5.3,0.0,8.5,1.085
E0,2425,2025-02-15,Leicester,Arsenal,5.3,0.0,8.5,1.085
E0,2425,2025-02-15,Aston Villa,Ipswich,5.3,0.0,8.5,1.085
E0,2425,2025-02-15,West Ham,Brentford,5.3,0.0,8.5,1.085
E0,2425,2025-02-15,Crystal Palace,Everton,5.3,0.0,8.5,1.085
E0,2425,2025-02-16,Tottenham,Man City,3.8,0.0,12.4,1.15
E0,2425,2025-02-16,Liverpool,Wolves,3.8,0.0,12.4,1.15
E0,2425,2025-02-19,Aston Villa,Liverpool,7.8,0.0,7.0,1.07
E0,2425,2025-02-21,Leicester,Brentford,14.5,0.1,16.1,1.15
E0,2425,2025-02-22,Arsenal,West Ham,12.9,0.0,11.2,1.112
E0,2425,2025-02-22,Bournemouth,Wolves,12.9,0.0,11.2,1.112
E0,2425,2025-02-22,Fulham,Crystal Palace,12.9,0.0,11.2,1.112
E0,2425,2025-02-22,Ipswich,Tottenham,12.9,0.0,11.2,1.112
E0,2425,2025-02-22,Southampton,Brighton,12.9,0.0,11.2,1.112
E0,2425,2025-02-22,Aston Villa,Chelsea,12.9,0.0,11.2,1.112
E0,2425,2025-02-22,Everton,Man City,12.9,0.0,11.2,1.112
E0,2425,2025-02-23,Man City,Liverpool,10.8,0.0,22.0,1.15
E0,2425,2025-02-23,Newcastle,Nott'm Forest,10.8,0.0,22.0,1.15
E0,2425,2025-02-25,Brighton,Bournemouth,10.4,0.0,10.8,1.108
E0,2425,2025-02-25,Crystal Palace,Aston Villa,10.4,0.0,10.8,1.108
E0,2425,2025-02-25,Wolves,Fulham,10.4,0.0,10.8,1.108
E0,2425,2025-02-25,Chelsea,Southampton,10.4,0.0,10.8,1.108
