league_code,season,match_date,home_team,away_team,temperature,rainfall,wind_speed,weather_draw_index
E0,2021,2020-09-12,Fulham,Arsenal,20.3,0.0,16.6,1.15
E0,2021,2020-09-12,Crystal Palace,Southampton,20.3,0.0,16.6,1.15
E0,2021,2020-09-12,Liverpool,Leeds,20.3,0.0,16.6,1.15
E0,2021,2020-09-12,West Ham,Newcastle,20.3,0.0,16.6,1.15
E0,2021,2020-09-13,West Ham,Leicester,23.2,0.0,11.8,1.118
E0,2021,2020-09-13,Tottenham,Everton,23.2,0.0,11.8,1.118
E0,2021,2020-09-14,Brighton,Chelsea,27.0,0.0,8.4,1.084
E0,2021,2020-09-14,Sheffield United,Wolves,27.0,0.0,8.4,1.084
E0,2021,2020-09-19,Everton,West Ham,22.8,0.0,24.8,1.15
E0,2021,2020-09-19,Leeds,Fulham,22.8,0.0,24.8,1.15
E0,2021,2020-09-19,Man City,Crystal Palace,22.8,0.0,24.8,1.15
E0,2021,2020-09-19,Arsenal,West Ham,22.8,0.0,24.8,1.15
E0,2021,2020-09-20,Southampton,Tottenham,23.8,0.0,15.6,1.15
E0,2021,2020-09-20,Newcastle,Brighton,23.8,0.0,15.6,1.15
E0,2021,2020-09-20,Chelsea,Liverpool,23.8,0.0,15.6,1.15
E0,2021,2020-09-20,Leicester,Burnley,23.8,0.0,15.6,1.15
E0,2021,2020-09-21,Aston Villa,Sheffield United,22.7,0.0,1.8,1.018
E0,2021,2020-09-21,Wolves,Man City,22.7,0.0,1.8,1.018
E0,2021,2020-09-26,Brighton,Man City,12.1,0.0,26.5,1.15
E0,2021,2020-09-26,Crystal Palace,Everton,12.1,0.0,26.5,1.15
E0,2021,2020-09-26,West Ham,Chelsea,12.1,0.0,26.5,1.15
E0,2021,2020-09-26,Burnley,Southampton,12.1,0.0,26.5,1.15
E0,2021,2020-09-27,Sheffield United,Leeds,13.6,0.0,22.1,1.15
E0,2021,2020-09-27,Tottenham,Newcastle,13.6,0.0,22.1,1.15
E0,2021,2020-09-27,Man City,Leicester,13.6,0.0,22.1,1.15
E0,2021,2020-09-27,West Ham,Wolves,13.6,0.0,22.1,1.15
E0,2021,2020-09-28,Fulham,Aston Villa,18.1,0.0,15.0,1.15
E0,2021,2020-09-28,Liverpool,Arsenal,18.1,0.0,15.0,1.15
E0,2021,2020-10-03,Chelsea,Crystal Palace,14.3,0.0,13.8,1.138
E0,2021,2020-10-03,Everton,Brighton,14.3,0.0,13.8,1.138
E0,2021,2020-10-03,Leeds,Man City,14.3,0.0,13.8,1.138
E0,2021,2020-10-03,Newcastle,Burnley,14.3,0.0,13.8,1.138
E0,2021,2020-10-04,Leicester,West Ham,10.4,0.8,27.7,1.15
E0,2021,2020-10-04,Southampton,West Ham,10.4,0.8,27.7,1.15
E0,2021,2020-10-04,Arsenal,Sheffield United,10.4,0.8,27.7,1.15
E0,2021,2020-10-04,Wolves,Fulham,10.4,0.8,27.7,1.15
E0,2021,2020-10-04,Man City,Tottenham,10.4,0.8,27.7,1.15
E0,2021,2020-10-04,Aston Villa,Liverpool,10.4,0.8,27.7,1.15
E0,2021,2020-10-17,Everton,Liverpool,11.9,0.0,9.3,1.093
E0,2021,2020-10-17,Chelsea,Southampton,11.9,0.0,9.3,1.093
E0,2021,2020-10-17,Man City,Arsenal,11.9,0.0,9.3,1.093
E0,2021,2020-10-17,Newcastle,Man City,11.9,0.0,9.3,1.093
E0,2021,2020-10-18,Sheffield United,Fulham,12.1,0.0,2.6,1.026
E0,2021,2020-10-18,Crystal Palace,Brighton,12.1,0.0,2.6,1.026
E0,2021,2020-10-18,Tottenham,West Ham,12.1,0.0,2.6,1.026
E0,2021,2020-10-18,Leicester,Aston Villa,12.1,0.0,2.6,1.026
E0,2021,2020-10-19,West Ham,Burnley,13.9,0.0,16.5,1.15
E0,2021,2020-10-19,Leeds,Wolves,13.9,0.0,16.5,1.15
E0,2021,2020-10-23,Aston Villa,Leeds,14.8,0.0,21.1,1.15
E0,2021,2020-10-24,West Ham,Man City,15.9,0.2,39.0,1.15
E0,2021,2020-10-24,Fulham,Crystal Palace,15.9,0.2,39.0,1.15
E0,2021,2020-10-24,Man City,Chelsea,15.9,0.2,39.0,1.15
E0,2021,2020-10-24,Liverpool,Sheffield United,15.9,0.2,39.0,1.15
E0,2021,2020-10-25,Southampton,Everton,11.4,0.0,16.3,1.15
E0,2021,2020-10-25,Wolves,Newcastle,11.4,0.0,16.3,1.15
E0,2021,2020-10-25,Arsenal,Leicester,11.4,0.0,16.3,1.15
E0,2021,2020-10-26,Brighton,West Ham,12.2,0.0,17.7,1.15
E0,2021,2020-10-26,Burnley,Tottenham,12.2,0.0,17.7,1.15
E0,2021,2020-10-30,Wolves,Crystal Palace,15.4,0.0,20.6,1.15
E0,2021,2020-10-31,Sheffield United,Man City,14.6,0.1,28.8,1.15
E0,2021,2020-10-31,Burnley,Chelsea,14.6,0.1,28.8,1.15
E0,2021,2020-10-31,Liverpool,West Ham,14.6,0.1,28.8,1.15
E0,2021,2020-11-01,Aston Villa,Southampton,15.2,0.1,31.9,1.15
E0,2021,2020-11-01,Newcastle,Everton,15.2,0.1,31.9,1.15
E0,2021,2020-11-01,Man City,Arsenal,15.2,0.1,31.9,1.15
E0,2021,2020-11-01,Tottenham,Brighton,15.2,0.1,31.9,1.15
E0,2021,2020-11-02,Fulham,West Ham,13.2,0.0,28.3,1.15
E0,2021,2020-11-02,Leeds,Leicester,13.2,0.0,28.3,1.15
E0,2021,2020-11-06,Brighton,Burnley,10.2,0.0,16.0,1.15
E0,2021,2020-11-06,Southampton,Newcastle,10.2,0.0,16.0,1.15
E0,2021,2020-11-07,Everton,Man City,14.4,0.0,6.8,1.068
E0,2021,2020-11-07,Crystal Palace,Leeds,14.4,0.0,6.8,1.068
E0,2021,2020-11-07,Chelsea,Sheffield United,14.4,0.0,6.8,1.068
E0,2021,2020-11-07,West Ham,Fulham,14.4,0.0,6.8,1.068
E0,2021,2020-11-08,West Ham,Tottenham,14.2,0.0,4.6,1.046
E0,2021,2020-11-08,Leicester,Wolves,14.2,0.0,4.6,1.046
E0,2021,2020-11-08,Man City,Liverpool,14.2,0.0,4.6,1.046
E0,2021,2020-11-08,Arsenal,Aston Villa,14.2,0.0,4.6,1.046
E0,2021,2020-11-21,Newcastle,Chelsea,12.1,0.0,21.0,1.15
E0,2021,2020-11-21,Aston Villa,Brighton,12.1,0.0,21.0,1.15
E0,2021,2020-11-21,Tottenham,Man City,12.1,0.0,21.0,1.15
E0,2021,2020-11-21,Man City,West Ham,12.1,0.0,21.0,1.15
E0,2021,2020-11-22,Fulham,Everton,9.8,0.0,5.2,1.052
E0,2021,2020-11-22,Sheffield United,West Ham,9.8,0.0,5.2,1.052
E0,2021,2020-11-22,Leeds,Arsenal,9.8,0.0,5.2,1.052
E0,2021,2020-11-22,Liverpool,Leicester,9.8,0.0,5.2,1.052
E0,2021,2020-11-23,Burnley,Crystal Palace,9.1,0.0,12.1,1.121
E0,2021,2020-11-23,Wolves,Southampton,9.1,0.0,12.1,1.121
E0,2021,2020-11-27,Crystal Palace,Newcastle,6.8,0.0,11.3,1.113
E0,2021,2020-11-28,Brighton,Liverpool,10.1,0.0,10.7,1.107
E0,2021,2020-11-28,Man City,Burnley,10.1,0.0,10.7,1.107
E0,2021,2020-11-28,Everton,Leeds,10.1,0.0,10.7,1.107
E0,2021,2020-11-28,West Ham,Sheffield United,10.1,0.0,10.7,1.107
E0,2021,2020-11-29,Southampton,Man City,8.6,0.0,3.4,1.034
E0,2021,2020-11-29,Chelsea,Tottenham,8.6,0.0,3.4,1.034
E0,2021,2020-11-29,Arsenal,Wolves,8.6,0.0,3.4,1.034
E0,2021,2020-11-30,Leicester,Fulham,9.1,0.0,20.1,1.15
E0,2021,2020-11-30,West Ham,Aston Villa,9.1,0.0,20.1,1.15
E0,2021,2020-12-05,Burnley,Everton,6.0,0.0,12.8,1.1280000000000001
E0,2021,2020-12-05,Man City,Fulham,6.0,0.0,12.8,1.1280000000000001
E0,2021,2020-12-05,West Ham,Man City,6.0,0.0,12.8,1.1280000000000001
E0,2021,2020-12-05,Chelsea,Leeds,6.0,0.0,12.8,1.1280000000000001
E0,2021,2020-12-06,West Ham,Crystal Palace,4.2,0.0,7.6,1.15
E0,2021,2020-12-06,Sheffield United,Leicester,4.2,0.0,7.6,1.15
E0,2021,2020-12-06,Tottenham,Arsenal,4.2,0.0,7.6,1.15
E0,2021,2020-12-06,Liverpool,Wolves,4.2,0.0,7.6,1.15
E0,2021,2020-12-07,Brighton,Southampton,3.3,0.0,4.2,1.142
E0,2021,2020-12-11,Leeds,West Ham,8.9,0.0,4.8,1.048
E0,2021,2020-12-12,Wolves,Aston Villa,8.2,0.0,17.4,1.15
E0,2021,2020-12-12,Newcastle,West Ham,8.2,0.0,17.4,1.15
E0,2021,2020-12-12,Man City,Man City,8.2,0.0,17.4,1.15
E0,2021,2020-12-12,Everton,Chelsea,8.2,0.0,17.4,1.15
E0,2021,2020-12-13,Southampton,Sheffield United,9.3,0.0,24.7,1.15
E0,2021,2020-12-13,Crystal Palace,Tottenham,9.3,0.0,24.7,1.15
E0,2021,2020-12-13,Fulham,Liverpool,9.3,0.0,24.7,1.15
E0,2021,2020-12-13,Arsenal,Burnley,9.3,0.0,24.7,1.15
E0,2021,2020-12-13,Leicester,Brighton,9.3,0.0,24.7,1.15
E0,2021,2020-12-15,Wolves,Chelsea,9.4,0.0,14.8,1.148
E0,2021,2020-12-15,Man City,West Ham,9.4,0.0,14.8,1.148
