League Code,League Name,Country,Team ID,Team Name (Raw),Canonical Name,Created At
F2,Ligue 2,France,422,Guingamp,guingamp,2025-12-29T06:55:09.722782+03:00
F2,Ligue 2,France,423,Laval,laval,2025-12-29T06:55:09.728831+03:00
F2,Ligue 2,France,424,Le Havre,le havre,2025-12-29T06:55:09.732587+03:00
F2,Ligue 2,France,425,Le Mans,le mans,2025-12-29T06:55:09.736363+03:00
F2,Ligue 2,France,426,Lorient,lorient,2025-12-29T06:55:09.740418+03:00
F2,Ligue 2,France,427,Martigues,martigues,2025-12-29T06:55:09.745968+03:00
F2,Ligue 2,France,428,Metz,metz,2025-12-29T06:55:09.749944+03:00
F2,Ligue 2,France,429,Montpellier,montpellier,2025-12-29T06:55:09.753864+03:00
F2,Ligue 2,France,430,Nimes,nimes,2025-12-29T06:55:09.759014+03:00
F2,Ligue 2,France,431,Niort,niort,2025-12-29T06:55:09.764871+03:00
F2,Ligue 2,France,432,Paris FC,paris,2025-12-29T06:55:09.768745+03:00
F2,Ligue 2,France,433,Pau FC,pau,2025-12-29T06:55:09.774967+03:00
F2,Ligue 2,France,434,Quevilly Rouen,quevilly rouen,2025-12-29T06:55:09.779184+03:00
F2,Ligue 2,France,435,Red Star,red star,2025-12-29T06:55:09.783520+03:00
F2,Ligue 2,France,436,Reims,reims,2025-12-29T06:55:09.787662+03:00
F2,Ligue 2,France,437,Rodez,rodez,2025-12-29T06:55:09.791688+03:00
F2,Ligue 2,France,438,Sochaux,sochaux,2025-12-29T06:55:09.796785+03:00
F2,Ligue 2,France,439,St Etienne,st etienne,2025-12-29T06:55:09.801664+03:00
F2,Ligue 2,France,440,Toulouse,toulouse,2025-12-29T06:55:09.806318+03:00
F2,Ligue 2,France,441,Troyes,troyes,2025-12-29T06:55:09.812239+03:00
F2,Ligue 2,France,442,Valenciennes,valenciennes,2025-12-29T06:55:09.817014+03:00
G1,Super League 1,Greece,619,AEK,aek,2025-12-29T06:55:10.641118+03:00
G1,Super League 1,Greece,620,Apollon,apollon,2025-12-29T06:55:10.646243+03:00
G1,Super League 1,Greece,621,Aris,aris,2025-12-29T06:55:10.649690+03:00
G1,Super League 1,Greece,622,Asteras Tripolis,asteras tripolis,2025-12-29T06:55:10.652944+03:00
G1,Super League 1,Greece,623,Athens Kallithea,athens kallithea,2025-12-29T06:55:10.656121+03:00
G1,Super League 1,Greece,624,Atromitos,atromitos,2025-12-29T06:55:10.659253+03:00
G1,Super League 1,Greece,625,Giannina,giannina,2025-12-29T06:55:10.662161+03:00
G1,Super League 1,Greece,626,Ionikos,ionikos,2025-12-29T06:55:10.665185+03:00
G1,Super League 1,Greece,627,Kifisia,kifisia,2025-12-29T06:55:10.669528+03:00
G1,Super League 1,Greece,628,Lamia,lamia,2025-12-29T06:55:10.673689+03:00
G1,Super League 1,Greece,629,Levadeiakos,levadeiakos,2025-12-29T06:55:10.677075+03:00
G1,Super League 1,Greece,630,OFI Crete,ofi crete,2025-12-29T06:55:10.681688+03:00
G1,Super League 1,Greece,631,Olympiakos,olympiakos,2025-12-29T06:55:10.685392+03:00
G1,Super League 1,Greece,633,Panathinaikos,panathinaikos,2025-12-29T06:55:10.694216+03:00
G1,Super League 1,Greece,634,Panetolikos,panetolikos,2025-12-29T06:55:10.698081+03:00
G1,Super League 1,Greece,635,Panserraikos,panserraikos,2025-12-29T06:55:10.701751+03:00
G1,Super League 1,Greece,632,PAOK,paok,2025-12-29T06:55:10.689841+03:00
G1,Super League 1,Greece,636,Volos NFC,volos nfc,2025-12-29T06:55:10.710754+03:00
G1,Super League 1,Greece,637,Xanthi,xanthi,2025-12-29T06:55:10.714668+03:00
I1,Serie A,Italy,306,Atalanta,atalanta,2025-12-29T06:55:09.204642+03:00
I1,Serie A,Italy,307,Benevento,benevento,2025-12-29T06:55:09.209811+03:00
I1,Serie A,Italy,308,Bologna,bologna,2025-12-29T06:55:09.213623+03:00
I1,Serie A,Italy,309,Brescia,brescia,2025-12-29T06:55:09.216969+03:00
I1,Serie A,Italy,310,Cagliari,cagliari,2025-12-29T06:55:09.220121+03:00
I1,Serie A,Italy,311,Como,como,2025-12-29T06:55:09.223611+03:00
I1,Serie A,Italy,312,Cremonese,cremonese,2025-12-29T06:55:09.227101+03:00
I1,Serie A,Italy,313,Crotone,crotone,2025-12-29T06:55:09.230390+03:00
I1,Serie A,Italy,314,Empoli,empoli,2025-12-29T06:55:09.234431+03:00
I1,Serie A,Italy,315,Fiorentina,fiorentina,2025-12-29T06:55:09.238674+03:00
I1,Serie A,Italy,316,Frosinone,frosinone,2025-12-29T06:55:09.242592+03:00
I1,Serie A,Italy,317,Genoa,genoa,2025-12-29T06:55:09.246309+03:00
I1,Serie A,Italy,318,Inter,inter,2025-12-29T06:55:09.249863+03:00
I1,Serie A,Italy,319,Juventus,juventus,2025-12-29T06:55:09.254025+03:00
I1,Serie A,Italy,320,Lazio,lazio,2025-12-29T06:55:09.258461+03:00
I1,Serie A,Italy,321,Lecce,lecce,2025-12-29T06:55:09.262636+03:00
I1,Serie A,Italy,322,Milan,milan,2025-12-29T06:55:09.266620+03:00
I1,Serie A,Italy,323,Monza,monza,2025-12-29T06:55:09.271501+03:00
I1,Serie A,Italy,324,Napoli,napoli,2025-12-29T06:55:09.276797+03:00
I1,Serie A,Italy,325,Parma,parma,2025-12-29T06:55:09.280586+03:00
I1,Serie A,Italy,326,Pisa,pisa,2025-12-29T06:55:09.284737+03:00
I1,Serie A,Italy,327,Roma,roma,2025-12-29T06:55:09.288766+03:00
I1,Serie A,Italy,328,Salernitana,salernitana,2025-12-29T06:55:09.295116+03:00
I1,Serie A,Italy,329,Sampdoria,sampdoria,2025-12-29T06:55:09.299974+03:00
I1,Serie A,Italy,330,Sassuolo,sassuolo,2025-12-29T06:55:09.305357+03:00
I1,Serie A,Italy,331,Spal,spal,2025-12-29T06:55:09.310179+03:00
I1,Serie A,Italy,332,Spezia,spezia,2025-12-29T06:55:09.314907+03:00
I1,Serie A,Italy,333,Torino,torino,2025-12-29T06:55:09.319192+03:00
I1,Serie A,Italy,334,Udinese,udinese,2025-12-29T06:55:09.325468+03:00
I1,Serie A,Italy,335,Venezia,venezia,2025-12-29T06:55:09.331310+03:00
I1,Serie A,Italy,336,Verona,verona,2025-12-29T06:55:09.336283+03:00
I2,Serie B,Italy,337,Alessandria,alessandria,2025-12-29T06:55:09.342276+03:00
I2,Serie B,Italy,338,Ascoli,ascoli,2025-12-29T06:55:09.347534+03:00
I2,Serie B,Italy,339,Avellino,avellino,2025-12-29T06:55:09.350943+03:00
I2,Serie B,Italy,340,Bari,bari,2025-12-29T06:55:09.355707+03:00
I2,Serie B,Italy,341,Benevento,benevento,2025-12-29T06:55:09.359760+03:00
I2,Serie B,Italy,342,Brescia,brescia,2025-12-29T06:55:09.363525+03:00
I2,Serie B,Italy,343,Cagliari,cagliari,2025-12-29T06:55:09.366975+03:00
I2,Serie B,Italy,344,Carrarese,carrarese,2025-12-29T06:55:09.370357+03:00
I2,Serie B,Italy,345,Catanzaro,catanzaro,2025-12-29T06:55:09.374361+03:00
I2,Serie B,Italy,346,Cesena,cesena,2025-12-29T06:55:09.378351+03:00
I2,Serie B,Italy,347,Chievo,chievo,2025-12-29T06:55:09.382297+03:00
I2,Serie B,Italy,348,Cittadella,cittadella,2025-12-29T06:55:09.386042+03:00
I2,Serie B,Italy,349,Como,como,2025-12-29T06:55:09.391342+03:00
I2,Serie B,Italy,350,Cremonese,cremonese,2025-12-29T06:55:09.394754+03:00
I2,Serie B,Italy,351,Crotone,crotone,2025-12-29T06:55:09.399833+03:00
I2,Serie B,Italy,352,Empoli,empoli,2025-12-29T06:55:09.405547+03:00
I2,Serie B,Italy,353,FeralpiSalo,feralpisalo,2025-12-29T06:55:09.411779+03:00
I2,Serie B,Italy,354,Frosinone,frosinone,2025-12-29T06:55:09.416469+03:00
I2,Serie B,Italy,355,Genoa,genoa,2025-12-29T06:55:09.420238+03:00
I2,Serie B,Italy,356,Juve Stabia,juve stabia,2025-12-29T06:55:09.425408+03:00
I2,Serie B,Italy,357,Lecce,lecce,2025-12-29T06:55:09.429737+03:00
I2,Serie B,Italy,358,Livorno,livorno,2025-12-29T06:55:09.433642+03:00
I2,Serie B,Italy,359,Mantova,mantova,2025-12-29T06:55:09.439608+03:00
I2,Serie B,Italy,360,Modena,modena,2025-12-29T06:55:09.443992+03:00
I2,Serie B,Italy,361,Padova,padova,2025-12-29T06:55:09.448537+03:00
I2,Serie B,Italy,362,Palermo,palermo,2025-12-29T06:55:09.455754+03:00
I2,Serie B,Italy,363,Parma,parma,2025-12-29T06:55:09.460706+03:00
I2,Serie B,Italy,364,Perugia,perugia,2025-12-29T06:55:09.464938+03:00
I2,Serie B,Italy,365,Pescara,pescara,2025-12-29T06:55:09.469736+03:00
I2,Serie B,Italy,366,Pisa,pisa,2025-12-29T06:55:09.474879+03:00
I2,Serie B,Italy,367,Pordenone,pordenone,2025-12-29T06:55:09.480935+03:00
I2,Serie B,Italy,368,Reggiana,reggiana,2025-12-29T06:55:09.485364+03:00
I2,Serie B,Italy,369,Salernitana,salernitana,2025-12-29T06:55:09.493564+03:00
I2,Serie B,Italy,370,Sampdoria,sampdoria,2025-12-29T06:55:09.500281+03:00
I2,Serie B,Italy,371,Sassuolo,sassuolo,2025-12-29T06:55:09.505126+03:00
I2,Serie B,Italy,372,Spal,spal,2025-12-29T06:55:09.510283+03:00
I2,Serie B,Italy,373,Spezia,spezia,2025-12-29T06:55:09.514658+03:00
I2,Serie B,Italy,374,Sudtirol,sudtirol,2025-12-29T06:55:09.519773+03:00
I2,Serie B,Italy,375,Ternana,ternana,2025-12-29T06:55:09.525665+03:00
I2,Serie B,Italy,376,Trapani,trapani,2025-12-29T06:55:09.531035+03:00
I2,Serie B,Italy,377,Venezia,venezia,2025-12-29T06:55:09.535937+03:00
I2,Serie B,Italy,378,Virtus Entella,virtus entella,2025-12-29T06:55:09.542065+03:00
N1,Eredivisie,Netherlands,444,Ajax,ajax,2025-12-29T06:55:09.831202+03:00
N1,Eredivisie,Netherlands,445,Almere City,almere city,2025-12-29T06:55:09.834775+03:00
N1,Eredivisie,Netherlands,443,AZ Alkmaar,az alkmaar,2025-12-29T06:55:09.822689+03:00
N1,Eredivisie,Netherlands,446,Cambuur,cambuur,2025-12-29T06:55:09.839893+03:00
N1,Eredivisie,Netherlands,447,Den Haag,den haag,2025-12-29T06:55:09.843812+03:00
N1,Eredivisie,Netherlands,448,Excelsior,excelsior,2025-12-29T06:55:09.847541+03:00
N1,Eredivisie,Netherlands,449,FC Emmen,fc emmen,2025-12-29T06:55:09.850858+03:00
N1,Eredivisie,Netherlands,450,Feyenoord,feyenoord,2025-12-29T06:55:09.856477+03:00
N1,Eredivisie,Netherlands,451,For Sittard,for sittard,2025-12-29T06:55:09.860203+03:00
N1,Eredivisie,Netherlands,452,Go Ahead Eagles,go ahead eagles,2025-12-29T06:55:09.864205+03:00
N1,Eredivisie,Netherlands,453,Groningen,groningen,2025-12-29T06:55:09.867890+03:00
N1,Eredivisie,Netherlands,454,Heerenveen,heerenveen,2025-12-29T06:55:09.871771+03:00
N1,Eredivisie,Netherlands,455,Heracles,heracles,2025-12-29T06:55:09.882493+03:00
N1,Eredivisie,Netherlands,456,NAC Breda,nac breda,2025-12-29T06:55:09.887702+03:00
N1,Eredivisie,Netherlands,457,Nijmegen,nijmegen,2025-12-29T06:55:09.896009+03:00
N1,Eredivisie,Netherlands,458,PSV Eindhoven,psv eindhoven,2025-12-29T06:55:09.900356+03:00
N1,Eredivisie,Netherlands,459,Sparta Rotterdam,sparta rotterdam,2025-12-29T06:55:09.905831+03:00
N1,Eredivisie,Netherlands,460,Telstar,telstar,2025-12-29T06:55:09.910432+03:00
N1,Eredivisie,Netherlands,461,Twente,twente,2025-12-29T06:55:09.915040+03:00
N1,Eredivisie,Netherlands,462,Utrecht,utrecht,2025-12-29T06:55:09.918916+03:00
N1,Eredivisie,Netherlands,464,Vitesse,vitesse,2025-12-29T06:55:09.929677+03:00
N1,Eredivisie,Netherlands,465,Volendam,volendam,2025-12-29T06:55:09.933596+03:00
N1,Eredivisie,Netherlands,463,VVV Venlo,vvv venlo,2025-12-29T06:55:09.925133+03:00
N1,Eredivisie,Netherlands,466,Waalwijk,waalwijk,2025-12-29T06:55:09.941699+03:00
N1,Eredivisie,Netherlands,467,Willem II,willem ii,2025-12-29T06:55:09.947312+03:00
N1,Eredivisie,Netherlands,468,Zwolle,zwolle,2025-12-29T06:55:09.951838+03:00
NO1,Eliteserien,Norway,665,Ajax,ajax,2025-12-29T06:55:10.838520+03:00
NO1,Eliteserien,Norway,666,Almere City,almere city,2025-12-29T06:55:10.844356+03:00
NO1,Eliteserien,Norway,664,AZ Alkmaar,az alkmaar,2025-12-29T06:55:10.832600+03:00
NO1,Eliteserien,Norway,667,Cambuur,cambuur,2025-12-29T06:55:10.847524+03:00
NO1,Eliteserien,Norway,668,Den Haag,den haag,2025-12-29T06:55:10.850404+03:00
NO1,Eliteserien,Norway,669,Excelsior,excelsior,2025-12-29T06:55:10.854256+03:00
NO1,Eliteserien,Norway,670,FC Emmen,fc emmen,2025-12-29T06:55:10.858434+03:00
NO1,Eliteserien,Norway,671,Feyenoord,feyenoord,2025-12-29T06:55:10.862285+03:00
NO1,Eliteserien,Norway,672,For Sittard,for sittard,2025-12-29T06:55:10.866146+03:00
NO1,Eliteserien,Norway,673,Go Ahead Eagles,go ahead eagles,2025-12-29T06:55:10.869326+03:00
NO1,Eliteserien,Norway,674,Groningen,groningen,2025-12-29T06:55:10.873103+03:00
NO1,Eliteserien,Norway,675,Heerenveen,heerenveen,2025-12-29T06:55:10.876777+03:00
NO1,Eliteserien,Norway,676,Heracles,heracles,2025-12-29T06:55:10.880426+03:00
NO1,Eliteserien,Norway,677,NAC Breda,nac breda,2025-12-29T06:55:10.883865+03:00
NO1,Eliteserien,Norway,678,Nijmegen,nijmegen,2025-12-29T06:55:10.888065+03:00
NO1,Eliteserien,Norway,679,PSV Eindhoven,psv eindhoven,2025-12-29T06:55:10.892859+03:00
NO1,Eliteserien,Norway,680,Sparta Rotterdam,sparta rotterdam,2025-12-29T06:55:10.896797+03:00
NO1,Eliteserien,Norway,681,Telstar,telstar,2025-12-29T06:55:10.900525+03:00
NO1,Eliteserien,Norway,682,Twente,twente,2025-12-29T06:55:10.905158+03:00
NO1,Eliteserien,Norway,683,Utrecht,utrecht,2025-12-29T06:55:10.909555+03:00
NO1,Eliteserien,Norway,685,Vitesse,vitesse,2025-12-29T06:55:10.918782+03:00
NO1,Eliteserien,Norway,686,Volendam,volendam,2025-12-29T06:55:10.923714+03:00
NO1,Eliteserien,Norway,684,VVV Venlo,vvv venlo,2025-12-29T06:55:10.914112+03:00
NO1,Eliteserien,Norway,687,Waalwijk,waalwijk,2025-12-29T06:55:10.928521+03:00
NO1,Eliteserien,Norway,688,Willem II,willem ii,2025-12-29T06:55:10.932777+03:00
NO1,Eliteserien,Norway,689,Zwolle,zwolle,2025-12-29T06:55:10.937361+03:00
P1,Primeira Liga,Portugal,470,Alverca,alverca,2025-12-29T06:55:09.961647+03:00
P1,Primeira Liga,Portugal,471,Arouca,arouca,2025-12-29T06:55:09.964857+03:00
P1,Primeira Liga,Portugal,469,AVS,avs,2025-12-29T06:55:09.956102+03:00
P1,Primeira Liga,Portugal,472,Belenenses,belenenses,2025-12-29T06:55:09.968423+03:00
P1,Primeira Liga,Portugal,473,Benfica,benfica,2025-12-29T06:55:09.972583+03:00
P1,Primeira Liga,Portugal,474,Boavista,boavista,2025-12-29T06:55:09.976233+03:00
P1,Primeira Liga,Portugal,475,Casa Pia,casa pia,2025-12-29T06:55:09.979534+03:00
P1,Primeira Liga,Portugal,476,Chaves,chaves,2025-12-29T06:55:09.983096+03:00
P1,Primeira Liga,Portugal,477,Estoril,estoril,2025-12-29T06:55:09.986493+03:00
P1,Primeira Liga,Portugal,478,Famalicao,famalicao,2025-12-29T06:55:09.990022+03:00
P1,Primeira Liga,Portugal,479,Farense,farense,2025-12-29T06:55:09.994604+03:00
P1,Primeira Liga,Portugal,480,Gil Vicente,gil vicente,2025-12-29T06:55:09.997948+03:00
P1,Primeira Liga,Portugal,481,Guimaraes,guimaraes,2025-12-29T06:55:10.001297+03:00
P1,Primeira Liga,Portugal,482,Maritimo,maritimo,2025-12-29T06:55:10.005639+03:00
P1,Primeira Liga,Portugal,483,Moreirense,moreirense,2025-12-29T06:55:10.010136+03:00
P1,Primeira Liga,Portugal,484,Nacional,nacional,2025-12-29T06:55:10.013810+03:00
P1,Primeira Liga,Portugal,485,Pacos Ferreira,pacos ferreira,2025-12-29T06:55:10.017511+03:00
P1,Primeira Liga,Portugal,486,Portimonense,portimonense,2025-12-29T06:55:10.022586+03:00
P1,Primeira Liga,Portugal,487,Porto,porto,2025-12-29T06:55:10.028919+03:00
P1,Primeira Liga,Portugal,488,Rio Ave,rio ave,2025-12-29T06:55:10.032934+03:00
P1,Primeira Liga,Portugal,489,Santa Clara,santa clara,2025-12-29T06:55:10.037393+03:00
P1,Primeira Liga,Portugal,490,Setubal,setubal,2025-12-29T06:55:10.043346+03:00
P1,Primeira Liga,Portugal,491,Sp Braga,sp braga,2025-12-29T06:55:10.047095+03:00
P1,Primeira Liga,Portugal,492,Sp Lisbon,sp lisbon,2025-12-29T06:55:10.050820+03:00
P1,Primeira Liga,Portugal,493,Tondela,tondela,2025-12-29T06:55:10.056159+03:00
P1,Primeira Liga,Portugal,494,Vizela,vizela,2025-12-29T06:55:10.061291+03:00
PL1,Ekstraklasa,Poland,691,Alverca,alverca,2025-12-29T06:55:10.946982+03:00
PL1,Ekstraklasa,Poland,692,Arouca,arouca,2025-12-29T06:55:10.950084+03:00
PL1,Ekstraklasa,Poland,690,AVS,avs,2025-12-29T06:55:10.942413+03:00
PL1,Ekstraklasa,Poland,693,Belenenses,belenenses,2025-12-29T06:55:10.954255+03:00
PL1,Ekstraklasa,Poland,694,Benfica,benfica,2025-12-29T06:55:10.958904+03:00
PL1,Ekstraklasa,Poland,695,Boavista,boavista,2025-12-29T06:55:10.962330+03:00
PL1,Ekstraklasa,Poland,696,Casa Pia,casa pia,2025-12-29T06:55:10.965821+03:00
PL1,Ekstraklasa,Poland,697,Chaves,chaves,2025-12-29T06:55:10.969059+03:00
PL1,Ekstraklasa,Poland,698,Estoril,estoril,2025-12-29T06:55:10.972673+03:00
PL1,Ekstraklasa,Poland,699,Famalicao,famalicao,2025-12-29T06:55:10.976201+03:00
PL1,Ekstraklasa,Poland,700,Farense,farense,2025-12-29T06:55:10.981324+03:00
PL1,Ekstraklasa,Poland,701,Gil Vicente,gil vicente,2025-12-29T06:55:10.984600+03:00
PL1,Ekstraklasa,Poland,702,Guimaraes,guimaraes,2025-12-29T06:55:10.989326+03:00
PL1,Ekstraklasa,Poland,703,Maritimo,maritimo,2025-12-29T06:55:10.993282+03:00
PL1,Ekstraklasa,Poland,704,Moreirense,moreirense,2025-12-29T06:55:10.997173+03:00
PL1,Ekstraklasa,Poland,705,Nacional,nacional,2025-12-29T06:55:11.001036+03:00
PL1,Ekstraklasa,Poland,706,Pacos Ferreira,pacos ferreira,2025-12-29T06:55:11.005522+03:00
PL1,Ekstraklasa,Poland,707,Portimonense,portimonense,2025-12-29T06:55:11.010219+03:00
PL1,Ekstraklasa,Poland,708,Porto,porto,2025-12-29T06:55:11.014303+03:00
PL1,Ekstraklasa,Poland,709,Rio Ave,rio ave,2025-12-29T06:55:11.018156+03:00
PL1,Ekstraklasa,Poland,710,Santa Clara,santa clara,2025-12-29T06:55:11.022651+03:00
PL1,Ekstraklasa,Poland,711,Setubal,setubal,2025-12-29T06:55:11.028352+03:00
PL1,Ekstraklasa,Poland,712,Sp Braga,sp braga,2025-12-29T06:55:11.032217+03:00
PL1,Ekstraklasa,Poland,713,Sp Lisbon,sp lisbon,2025-12-29T06:55:11.035893+03:00
PL1,Ekstraklasa,Poland,714,Tondela,tondela,2025-12-29T06:55:11.040108+03:00
PL1,Ekstraklasa,Poland,715,Vizela,vizela,2025-12-29T06:55:11.044343+03:00
SC0,Scottish Premiership,Scotland,495,Aberdeen,aberdeen,2025-12-29T06:55:10.065758+03:00
SC0,Scottish Premiership,Scotland,496,Celtic,celtic,2025-12-29T06:55:10.072143+03:00
SC0,Scottish Premiership,Scotland,497,Dundee,dundee,2025-12-29T06:55:10.075538+03:00
SC0,Scottish Premiership,Scotland,498,Falkirk,falkirk,2025-12-29T06:55:10.078908+03:00
SC0,Scottish Premiership,Scotland,499,Hamilton,hamilton,2025-12-29T06:55:10.083228+03:00
SC0,Scottish Premiership,Scotland,500,Hearts,hearts,2025-12-29T06:55:10.086723+03:00
SC0,Scottish Premiership,Scotland,501,Hibernian,hibernian,2025-12-29T06:55:10.091182+03:00
SC0,Scottish Premiership,Scotland,502,Kilmarnock,kilmarnock,2025-12-29T06:55:10.094649+03:00
SC0,Scottish Premiership,Scotland,503,Livingston,livingston,2025-12-29T06:55:10.099095+03:00
SC0,Scottish Premiership,Scotland,504,Motherwell,motherwell,2025-12-29T06:55:10.103779+03:00
SC0,Scottish Premiership,Scotland,505,Rangers,rangers,2025-12-29T06:55:10.108165+03:00
SC0,Scottish Premiership,Scotland,506,Ross County,ross county,2025-12-29T06:55:10.112245+03:00
SC0,Scottish Premiership,Scotland,507,St Johnstone,st johnstone,2025-12-29T06:55:10.115833+03:00
SC0,Scottish Premiership,Scotland,508,St Mirren,st mirren,2025-12-29T06:55:10.119775+03:00
SC1,Scottish Championship,Scotland,509,Airdrie Utd,airdrie utd,2025-12-29T06:55:10.124010+03:00
SC1,Scottish Championship,Scotland,510,Alloa,alloa,2025-12-29T06:55:10.128765+03:00
SC1,Scottish Championship,Scotland,511,Arbroath,arbroath,2025-12-29T06:55:10.131946+03:00
SC1,Scottish Championship,Scotland,512,Ayr,ayr,2025-12-29T06:55:10.135016+03:00
SC1,Scottish Championship,Scotland,513,Cove Rangers,cove rangers,2025-12-29T06:55:10.138871+03:00
SC1,Scottish Championship,Scotland,514,Dundee,dundee,2025-12-29T06:55:10.143870+03:00
SC1,Scottish Championship,Scotland,515,Dunfermline,dunfermline,2025-12-29T06:55:10.147200+03:00
SC1,Scottish Championship,Scotland,516,Falkirk,falkirk,2025-12-29T06:55:10.151222+03:00
SC1,Scottish Championship,Scotland,517,Hamilton,hamilton,2025-12-29T06:55:10.155350+03:00
SC1,Scottish Championship,Scotland,518,Hearts,hearts,2025-12-29T06:55:10.160175+03:00
SC1,Scottish Championship,Scotland,519,Inverness C,inverness c,2025-12-29T06:55:10.163362+03:00
SC1,Scottish Championship,Scotland,520,Kilmarnock,kilmarnock,2025-12-29T06:55:10.166975+03:00
SC1,Scottish Championship,Scotland,521,Livingston,livingston,2025-12-29T06:55:10.170343+03:00
SC1,Scottish Championship,Scotland,522,Morton,morton,2025-12-29T06:55:10.176509+03:00
SC1,Scottish Championship,Scotland,523,Partick,partick,2025-12-29T06:55:10.179946+03:00
SC1,Scottish Championship,Scotland,524,Queen of Sth,queen of sth,2025-12-29T06:55:10.183828+03:00
SC1,Scottish Championship,Scotland,525,Queens Park,queens park,2025-12-29T06:55:10.189198+03:00
SC1,Scottish Championship,Scotland,526,Raith Rvs,raith rvs,2025-12-29T06:55:10.195690+03:00
SC1,Scottish Championship,Scotland,527,Ross County,ross county,2025-12-29T06:55:10.199505+03:00
SC1,Scottish Championship,Scotland,528,St Johnstone,st johnstone,2025-12-29T06:55:10.203387+03:00
SC2,Scottish League One,Scotland,529,Airdrie Utd,airdrie utd,2025-12-29T06:55:10.208052+03:00
SC2,Scottish League One,Scotland,530,Alloa,alloa,2025-12-29T06:55:10.213573+03:00
SC2,Scottish League One,Scotland,531,Annan Athletic,annan athletic,2025-12-29T06:55:10.216426+03:00
SC2,Scottish League One,Scotland,532,Arbroath,arbroath,2025-12-29T06:55:10.219117+03:00
SC2,Scottish League One,Scotland,533,Clyde,clyde,2025-12-29T06:55:10.222995+03:00
SC2,Scottish League One,Scotland,534,Cove Rangers,cove rangers,2025-12-29T06:55:10.226419+03:00
SC2,Scottish League One,Scotland,535,Dumbarton,dumbarton,2025-12-29T06:55:10.229906+03:00
SC2,Scottish League One,Scotland,536,Dunfermline,dunfermline,2025-12-29T06:55:10.233129+03:00
SC2,Scottish League One,Scotland,537,East Fife,east fife,2025-12-29T06:55:10.236268+03:00
SC2,Scottish League One,Scotland,538,Edinburgh City,edinburgh city,2025-12-29T06:55:10.239986+03:00
SC2,Scottish League One,Scotland,539,Falkirk,falkirk,2025-12-29T06:55:10.243681+03:00
SC2,Scottish League One,Scotland,540,Forfar,forfar,2025-12-29T06:55:10.248138+03:00
SC2,Scottish League One,Scotland,541,Hamilton,hamilton,2025-12-29T06:55:10.251377+03:00
SC2,Scottish League One,Scotland,542,Inverness C,inverness c,2025-12-29T06:55:10.254913+03:00
SC2,Scottish League One,Scotland,543,Kelty Hearts,kelty hearts,2025-12-29T06:55:10.259216+03:00
SC2,Scottish League One,Scotland,544,Montrose,montrose,2025-12-29T06:55:10.263589+03:00
SC2,Scottish League One,Scotland,545,Partick,partick,2025-12-29T06:55:10.267110+03:00
SC2,Scottish League One,Scotland,546,Peterhead,peterhead,2025-12-29T06:55:10.272345+03:00
SC2,Scottish League One,Scotland,547,Queen of Sth,queen of sth,2025-12-29T06:55:10.278753+03:00
SC2,Scottish League One,Scotland,548,Queens Park,queens park,2025-12-29T06:55:10.283668+03:00
SC2,Scottish League One,Scotland,549,Raith Rvs,raith rvs,2025-12-29T06:55:10.288396+03:00
SC2,Scottish League One,Scotland,550,Stenhousemuir,stenhousemuir,2025-12-29T06:55:10.293344+03:00
SC2,Scottish League One,Scotland,551,Stirling,stirling,2025-12-29T06:55:10.297972+03:00
SC2,Scottish League One,Scotland,552,Stranraer,stranraer,2025-12-29T06:55:10.302792+03:00
SC3,Scottish League Two,Scotland,553,Albion Rvs,albion rvs,2025-12-29T06:55:10.307680+03:00
SC3,Scottish League Two,Scotland,554,Annan Athletic,annan athletic,2025-12-29T06:55:10.312873+03:00
SC3,Scottish League Two,Scotland,555,Bonnyrigg Rose,bonnyrigg rose,2025-12-29T06:55:10.315810+03:00
SC3,Scottish League Two,Scotland,556,Brechin,brechin,2025-12-29T06:55:10.318635+03:00
SC3,Scottish League Two,Scotland,557,Clyde,clyde,2025-12-29T06:55:10.322766+03:00
SC3,Scottish League Two,Scotland,558,Cove Rangers,cove rangers,2025-12-29T06:55:10.326410+03:00
SC3,Scottish League Two,Scotland,559,Cowdenbeath,cowdenbeath,2025-12-29T06:55:10.330309+03:00
SC3,Scottish League Two,Scotland,560,Dumbarton,dumbarton,2025-12-29T06:55:10.333553+03:00
SC3,Scottish League Two,Scotland,561,East Fife,east fife,2025-12-29T06:55:10.338223+03:00
SC3,Scottish League Two,Scotland,562,East Kilbride,east kilbride,2025-12-29T06:55:10.352267+03:00
SC3,Scottish League Two,Scotland,563,Edinburgh City,edinburgh city,2025-12-29T06:55:10.358125+03:00
SC3,Scottish League Two,Scotland,564,Elgin,elgin,2025-12-29T06:55:10.362700+03:00
SC3,Scottish League Two,Scotland,565,Forfar,forfar,2025-12-29T06:55:10.367327+03:00
SC3,Scottish League Two,Scotland,566,Kelty Hearts,kelty hearts,2025-12-29T06:55:10.374232+03:00
SC3,Scottish League Two,Scotland,567,Peterhead,peterhead,2025-12-29T06:55:10.381438+03:00
SC3,Scottish League Two,Scotland,568,Queens Park,queens park,2025-12-29T06:55:10.388812+03:00
SC3,Scottish League Two,Scotland,569,Spartans,spartans,2025-12-29T06:55:10.395104+03:00
SC3,Scottish League Two,Scotland,570,Stenhousemuir,stenhousemuir,2025-12-29T06:55:10.401242+03:00
