Date,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,season,league_id,home_team_id,away_team_id,prob_home_market,prob_draw_market,prob_away_market,TotalGoals,GoalDifference,Overround,Year,Month,DayOfWeek,is_extreme_favorite_home,is_extreme_favorite_away,is_mismatch,is_high_scoring_match,is_very_high_scoring,draw_prob_category,has_extreme_draw_odds,has_extreme_home_odds,has_extreme_away_odds,home_team_strength_category,away_team_strength_category
2016-01-10,NO1,Go Ahead Eagles,Excelsior,3,0,H,2.18,3.85,3.2,1617,31,9018,9020,0.4320689276353991,0.2448046270764678,0.2952248707860835,3,3,0.0309558560705349,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-01-10,NO1,Vitesse,Groningen,2,1,H,1.62,4.33,4.75,1617,31,9038,9032,0.5830269494941478,0.2181301750994271,0.1988428754064251,3,1,0.0587571486238476,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
2016-01-10,NO1,Roda,Nijmegen,0,1,A,2.18,3.85,3.2,1617,31,9044,9019,0.4320689276353991,0.2448046270764678,0.2952248707860835,1,-1,0.0309558560705349,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-01-10,NO1,Heerenveen,PSV Eindhoven,1,1,D,4.75,4.33,1.62,1617,31,9023,9025,0.1988428754064251,0.2181301750994271,0.5830269494941478,2,0,0.0587571486238476,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-02-10,NO1,Heracles,Twente,1,1,D,2.05,3.4,3.5,1617,31,9034,9028,0.4569015166058744,0.2754847379535419,0.2676137454405835,2,0,0.0676368108218898,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-02-10,NO1,Ajax,Utrecht,3,2,H,1.33,5.0,8.5,1617,31,9029,9033,0.7030022330659168,0.1869985939955339,0.1099991729385493,5,1,0.0695267580716496,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,strong,medium
2016-02-10,NO1,Sparta Rotterdam,AZ Alkmaar,1,1,D,3.0,3.5,2.25,1617,31,9026,9031,0.3134328358208955,0.2686567164179104,0.417910447761194,2,0,0.0634920634920634,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-02-10,NO1,Willem II,Feyenoord,0,2,A,2.18,3.85,3.2,1617,31,9035,9021,0.4320689276353991,0.2448046270764678,0.2952248707860835,2,-2,0.0309558560705349,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-02-12,NO1,Heracles,Nijmegen,2,0,H,2.18,3.85,3.2,1617,31,9034,9019,0.4320689276353991,0.2448046270764678,0.2952248707860835,2,2,0.0309558560705349,2016.0,2.0,4.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-03-12,NO1,Excelsior,AZ Alkmaar,3,3,D,5.25,3.6,1.67,1617,31,9020,9031,0.1785062129782211,0.2603215605932392,0.5611722264285397,6,0,0.067056363463549,2016.0,3.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
