Date,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,season,league_id,home_team_id,away_team_id,TotalGoals,GoalDifference,Year,Month,DayOfWeek,is_high_scoring_match,is_very_high_scoring
2018-03-02,CHN1,Tianjin Quanjian FC,Shandong Taishan,1,1,D,1819,45,9645,9601,2,0,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Shanghai Shenhua,Chongqing Lifan,2,1,H,1819,45,9593,9640,3,1,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Changchun Yatai,Tianjin Teda,0,1,A,1819,45,9594,9641,1,-1,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Guizhou Hengfeng,Shanghai Port FC,1,1,D,1819,45,9646,9605,2,0,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Beijing Guoan,Guangzhou City,2,2,D,1819,45,9596,9622,4,0,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Jiāngsū Sūníng,Changchun Yatai,2,0,H,1819,45,9639,9594,2,2,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Tianjin Teda,Guizhou Hengfeng,5,1,H,1819,45,9641,9646,6,4,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Beijing Renhe FC,Shandong Taishan,0,0,D,1819,45,9644,9601,0,0,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Shanghai Port FC,Beijing Guoan,1,2,A,1819,45,9605,9596,3,-1,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Chongqing Lifan,Tianjin Quanjian FC,0,1,A,1819,45,9640,9645,1,-1,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Hebei China Fortune,Henan Jianye,0,1,A,1819,45,9636,9638,1,-1,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Guangzhou City,Shanghai Shenhua,4,2,H,1819,45,9622,9593,6,2,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Dalian Yingbo,Guangzhou Evergrande,3,0,H,1819,45,9600,9634,3,3,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Chongqing Lifan,Guangzhou City,0,1,A,1819,45,9640,9622,1,-1,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Beijing Guoan,Guizhou Hengfeng,4,3,H,1819,45,9596,9646,7,1,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Shanghai Shenhua,Dalian Yingbo,1,0,H,1819,45,9593,9600,1,1,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Shandong Taishan,Henan Jianye,2,1,H,1819,45,9601,9638,3,1,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Changchun Yatai,Shanghai Port FC,2,1,H,1819,45,9594,9605,3,1,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Tianjin Quanjian FC,Hebei China Fortune,0,3,A,1819,45,9645,9636,3,-3,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Guangzhou Evergrande,Jiāngsū Sūníng,1,0,H,1819,45,9634,9639,1,1,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Beijing Renhe FC,Tianjin Teda,1,0,H,1819,45,9644,9641,1,1,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Shanghai Port FC,Tianjin Teda,1,1,D,1819,45,9605,9641,2,0,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Beijing Guoan,Guangzhou Evergrande,2,2,D,1819,45,9596,9634,4,0,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Jiāngsū Sūníng,Shanghai Shenhua,5,1,H,1819,45,9639,9593,6,4,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Dalian Yingbo,Tianjin Quanjian FC,1,1,D,1819,45,9600,9645,2,0,2018.0,3.0,4.0,0,0
2018-03-02,CHN1,Guizhou Hengfeng,Changchun Yatai,2,5,A,1819,45,9646,9594,7,-3,2018.0,3.0,4.0,0,0
