Date,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA,season,league_id,home_team_id,away_team_id,prob_home_market,prob_draw_market,prob_away_market,TotalGoals,GoalDifference,Overround,Year,Month,DayOfWeek,is_extreme_favorite_home,is_extreme_favorite_away,is_mismatch,is_high_scoring_match,is_very_high_scoring,draw_prob_category,has_extreme_draw_odds,has_extreme_home_odds,has_extreme_away_odds,home_team_strength_category,away_team_strength_category
2016-01-10,SP2,Alcorcon,Elche,1,0,H,2.2,3.1,3.5,1617,11,9244,9238,0.4265402843601895,0.3017255885151715,0.2676366600821173,1,1,0.0628403854210306,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-01-10,SP2,Zaragoza,Cordoba,1,1,D,2.1,3.3,3.5,1617,11,9224,9232,0.4471544715447154,0.2845528455284553,0.2682926829268292,2,0,0.064935064935065,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-01-10,SP2,Lugo,Mallorca,3,1,H,2.38,3.3,2.9,1617,11,9247,9252,0.3934062320151278,0.2837293430896982,0.3228644248951739,4,2,0.0680259564640903,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-01-10,SP2,Gimnastic,Sevilla B,1,1,D,2.0,3.3,3.8,1617,11,9260,9261,0.4689603590127151,0.2842183994016455,0.2468212415856395,2,0,0.066188197767145,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,strong,medium
2016-01-10,SP2,Huesca,Almeria,2,0,H,2.2,3.1,3.5,1617,11,9227,9233,0.4265402843601895,0.3017255885151715,0.2676366600821173,2,2,0.0628403854210306,2016.0,1.0,6.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-02-09,SP2,Sevilla B,UCAM Murcia,1,1,D,2.2,3.2,3.4,1617,11,9261,9264,0.4283464566929133,0.2944881889763779,0.2771653543307086,2,0,0.0611631016042781,2016.0,2.0,1.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-02-09,SP2,Cordoba,Lugo,3,3,D,1.95,3.3,4.0,1617,11,9232,9247,0.4811372334609076,0.2843083652268999,0.2345544013121924,6,0,0.0658508158508159,2016.0,2.0,1.0,0,0,0,0,0,medium,0,0,0,strong,medium
2016-02-10,SP2,Vallecano,Cadiz,3,0,H,2.2,3.1,3.5,1617,11,9253,9225,0.4265402843601895,0.3017255885151715,0.2676366600821173,3,3,0.0628403854210306,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-02-10,SP2,Tenerife,Getafe,0,0,D,2.2,3.1,3.5,1617,11,9240,9263,0.4265402843601895,0.3017255885151715,0.2676366600821173,0,0,0.0628403854210306,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-02-10,SP2,UCAM Murcia,Mirandes,2,2,D,2.0,3.3,3.75,1617,11,9264,9226,0.4674220963172805,0.28328611898017,0.2492917847025496,4,0,0.0696969696969695,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,strong,medium
2016-02-10,SP2,Oviedo,Numancia,2,2,D,2.05,3.1,4.0,1617,11,9236,9256,0.4600259692079391,0.3042107215729919,0.2357633092190688,4,0,0.0603855232100709,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-02-10,SP2,Leganes,Valladolid,3,2,H,1.75,3.4,5.0,1617,11,9228,9215,0.5362776025236593,0.2760252365930599,0.1876971608832807,5,1,0.0655462184873949,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,strong,medium
2016-02-10,SP2,Girona,Reus Deportiu,1,0,H,2.2,3.1,3.5,1617,11,9249,9257,0.4265402843601895,0.3017255885151715,0.2676366600821173,1,1,0.0628403854210306,2016.0,2.0,2.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-02-12,SP2,Getafe,Sevilla B,2,0,H,2.2,3.1,3.5,1617,11,9263,9261,0.4265402843601895,0.3017255885151715,0.2676366600821173,2,2,0.0628403854210306,2016.0,2.0,4.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-03-09,SP2,Almeria,Vallecano,3,0,H,2.2,3.1,3.5,1617,11,9233,9253,0.4265402843601895,0.3017255885151715,0.2676366600821173,3,3,0.0628403854210306,2016.0,3.0,2.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-03-09,SP2,Mirandes,Cadiz,3,2,H,1.95,3.3,4.0,1617,11,9226,9225,0.4811372334609076,0.2843083652268999,0.2345544013121924,5,1,0.0658508158508159,2016.0,3.0,2.0,0,0,0,0,0,medium,0,0,0,strong,medium
2016-03-09,SP2,Valladolid,Girona,2,1,H,2.3,3.0,3.4,1617,11,9215,9249,0.4093097913322632,0.3138041733547351,0.2768860353130016,3,1,0.0622335890878091,2016.0,3.0,2.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-03-09,SP2,Elche,Tenerife,3,1,H,2.15,3.2,3.4,1617,11,9238,9240,0.4339848424411647,0.2915835660151575,0.2744315915436777,4,2,0.0717339261285909,2016.0,3.0,2.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-03-09,SP2,Getafe,Reus Deportiu,1,1,D,1.65,3.6,5.5,1617,11,9263,9257,0.5687203791469194,0.2606635071090047,0.1706161137440758,2,0,0.0656565656565657,2016.0,3.0,2.0,0,0,0,0,0,medium,0,0,0,strong,medium
2016-03-12,SP2,Cadiz,Zaragoza,3,0,H,2.2,3.1,3.5,1617,11,9225,9224,0.4265402843601895,0.3017255885151715,0.2676366600821173,3,3,0.0628403854210306,2016.0,3.0,5.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-03-12,SP2,UCAM Murcia,Lugo,1,2,A,2.0,3.3,3.8,1617,11,9264,9247,0.4689603590127151,0.2842183994016455,0.2468212415856395,3,-1,0.066188197767145,2016.0,3.0,5.0,0,0,0,0,0,medium,0,0,0,strong,medium
2016-03-12,SP2,Numancia,Almeria,1,0,H,2.2,3.1,3.5,1617,11,9256,9233,0.4265402843601895,0.3017255885151715,0.2676366600821173,1,1,0.0628403854210306,2016.0,3.0,5.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-03-12,SP2,Mirandes,Elche,1,0,H,2.2,3.1,3.5,1617,11,9226,9238,0.4265402843601895,0.3017255885151715,0.2676366600821173,1,1,0.0628403854210306,2016.0,3.0,5.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-04-09,SP2,Mallorca,Oviedo,0,0,D,2.2,3.1,3.5,1617,11,9252,9236,0.4265402843601895,0.3017255885151715,0.2676366600821173,0,0,0.0628403854210306,2016.0,4.0,5.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-04-09,SP2,Gimnastic,Leganes,1,1,D,2.6,3.2,2.7,1617,11,9260,9228,0.3603002502085071,0.292743953294412,0.3469557964970809,2,0,0.0674857549857548,2016.0,4.0,5.0,0,0,0,0,0,medium,0,0,0,medium,strong
2016-04-09,SP2,Numancia,Alcorcon,1,1,D,2.25,3.1,3.4,1617,11,9256,9244,0.418835684482416,0.3039936419630439,0.27717067355454,2,0,0.0611427366645582,2016.0,4.0,5.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-04-09,SP2,Zaragoza,Huesca,1,0,H,2.2,3.1,3.5,1617,11,9224,9227,0.4265402843601895,0.3017255885151715,0.2676366600821173,1,1,0.0628403854210306,2016.0,4.0,5.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-04-12,SP2,Reus Deportiu,Cordoba,1,2,A,2.15,3.1,3.6,1617,11,9257,9232,0.4365343242714649,0.3027576765108546,0.2607079992176804,3,-1,0.0654747020088355,2016.0,4.0,1.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-04-12,SP2,Mallorca,Valladolid,0,3,A,2.2,3.1,3.5,1617,11,9252,9215,0.4265402843601895,0.3017255885151715,0.2676366600821173,3,-3,0.0628403854210306,2016.0,4.0,1.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-04-12,SP2,Tenerife,Huesca,1,1,D,1.85,3.1,5.0,1617,11,9240,9227,0.5084467771034935,0.3034279153682139,0.1881253075282926,2,0,0.0631211857018307,2016.0,4.0,1.0,0,0,0,0,0,medium,0,0,0,strong,medium
2016-04-12,SP2,Oviedo,Gimnastic,1,0,H,2.2,3.1,3.5,1617,11,9236,9260,0.4265402843601895,0.3017255885151715,0.2676366600821173,1,1,0.0628403854210306,2016.0,4.0,1.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-04-12,SP2,Vallecano,Alcorcon,2,0,H,2.2,3.1,3.5,1617,11,9253,9244,0.4265402843601895,0.3017255885151715,0.2676366600821173,2,2,0.0628403854210306,2016.0,4.0,1.0,0,0,0,0,0,medium,0,0,0,medium,medium
2016-04-12,SP2,Girona,Leganes,2,1,H,2.1,3.2,3.6,1617,11,9249,9228,0.4465116279069767,0.2930232558139535,0.2604651162790697,3,1,0.0664682539682539,2016.0,4.0,1.0,0,0,0,0,0,medium,0,0,0,medium,medium
